date,베어브릭
2023-05-30,27.90889
2023-05-31,26.31723
2023-06-01,29.82985
2023-06-02,29.4731
2023-06-03,29.22612
2023-06-04,28.29308
2023-06-05,27.08562
2023-06-06,29.52799
2023-06-07,26.92096
2023-06-08,25.13721
2023-06-09,22.80461
2023-06-10,24.03951
2023-06-11,25.49396
2023-06-12,26.34467
2023-06-13,24.14928
2023-06-14,24.31394
2023-06-15,25.74094
2023-06-16,33.01317
2023-06-17,36.49835
2023-06-18,28.81448
2023-06-19,25.24698
2023-06-20,27.03073
2023-06-21,25.68605
2023-06-22,26.61909
2023-06-23,26.97585
2023-06-24,23.35345
2023-06-25,24.36882
2023-06-26,23.79253
2023-06-27,28.10098
2023-06-28,20.74643
2023-06-29,21.65203
2023-06-30,20.30735
2023-07-01,22.36553
2023-07-02,23.49066
2023-07-03,24.17672
2023-07-04,25.16465
2023-07-05,24.17672
2023-07-06,23.79253
2023-07-07,22.25576
2023-07-08,22.85949
2023-07-09,24.6158
2023-07-10,23.9023
2023-07-11,20.99341
2023-07-12,26.75631
2023-07-13,26.9484
2023-07-14,25.79582
2023-07-15,25.60373
2023-07-16,26.28979
2023-07-17,25.19209
2023-07-18,27.52469
2023-07-19,26.50933
2023-07-20,27.27771
2023-07-21,27.49725
2023-07-22,32.35455
2023-07-23,33.31503
2023-07-24,29.72008
2023-07-25,30.04939
2023-07-26,28.29308
2023-07-27,28.43029
2023-07-28,27.88144
2023-07-29,27.90889
2023-07-30,29.36333
2023-07-31,26.39956
2023-08-01,25.96048
2023-08-02,27.77167
2023-08-03,29.25356
2023-08-04,25.30186
2023-08-05,26.83863
2023-08-06,28.10098
2023-08-07,23.07903
2023-08-08,26.72886
2023-08-09,31.11964
2023-08-10,29.72008
2023-08-11,28.59495
2023-08-12,30.21405
2023-08-13,28.70472
2023-08-14,28.84193
2023-08-15,27.90889
2023-08-16,27.71679
2023-08-17,27.00329
2023-08-18,27.08562
2023-08-19,26.86608
2023-08-20,28.97914
2023-08-21,25.35675
2023-08-22,25.54884
2023-08-23,25.93304
2023-08-24,26.37211
2023-08-25,25.93304
2023-08-26,26.18002
2023-08-27,29.93962
2023-08-28,30.48847
2023-08-29,29.25356
2023-08-30,25.65861
2023-08-31,23.57299
2023-09-01,24.6158
2023-09-02,24.50603
2023-09-03,26.15257
2023-09-04,28.18331
2023-09-05,25.10976
2023-09-06,21.95389
2023-09-07,22.25576
2023-09-08,25.16465
2023-09-09,24.58836
2023-09-10,28.10098
2023-09-11,23.35345
2023-09-12,25.24698
2023-09-13,22.31064
2023-09-14,25.16465
2023-09-15,26.12513
2023-09-16,27.30515
2023-09-17,24.72557
2023-09-18,20.88364
2023-09-19,22.94182
2023-09-20,23.60043
2023-09-21,22.17343
2023-09-22,28.70472
2023-09-23,27.08562
2023-09-24,25.5214
2023-09-25,22.63995
2023-09-26,25.87815
2023-09-27,26.37211
2023-09-28,21.07574
2023-09-29,21.65203
2023-09-30,21.45993
2023-10-01,23.7102
2023-10-02,20.6641
2023-10-03,22.36553
2023-10-04,21.21295
2023-10-05,20.36223
2023-10-06,19.01756
2023-10-07,22.50274
2023-10-08,20.82875
2023-10-09,20.8562
2023-10-10,19.86827
2023-10-11,19.62129
2023-10-12,20.33479
2023-10-13,20.52689
2023-10-14,20.88364
2023-10-15,20.38968
2023-10-16,18.88035
2023-10-17,19.7585
2023-10-18,19.42919
2023-10-19,19.12733
2023-10-20,20.74643
2023-10-21,24.72557
2023-10-22,23.27113
2023-10-23,20.52689
2023-10-24,19.29198
2023-10-25,26.97585
2023-10-26,24.89023
2023-10-27,22.77716
2023-10-28,24.0944
2023-10-29,21.13062
2023-10-30,23.40834
2023-10-31,21.73435
2023-11-01,21.51481
2023-11-02,20.6641
2023-11-03,22.2832
2023-11-04,20.27991
2023-11-05,24.72557
2023-11-06,22.00878
2023-11-07,21.62458
2023-11-08,20.6641
2023-11-09,20.52689
2023-11-10,19.7585
2023-11-11,21.04829
2023-11-12,20.91108
2023-11-13,20.60922
2023-11-14,20.91108
2023-11-15,21.21295
2023-11-16,18.79802
2023-11-17,19.42919
2023-11-18,20.77387
2023-11-19,20.55433
2023-11-20,19.37431
2023-11-21,21.40504
2023-11-22,21.13062
2023-11-23,20.91108
2023-11-24,19.86827
2023-11-25,20.99341
2023-11-26,25.90559
2023-11-27,28.67727
2023-11-28,28.51262
2023-11-29,25.7135
2023-11-30,25.0
2023-12-01,23.73765
2023-12-02,30.98243
2023-12-03,28.64983
2023-12-04,24.47859
2023-12-05,23.68276
2023-12-06,23.1888
2023-12-07,23.1888
2023-12-08,23.43578
2023-12-09,27.79912
2023-12-10,29.50054
2023-12-11,24.17672
2023-12-12,27.22283
2023-12-13,29.39077
2023-12-14,25.02744
2023-12-15,25.21953
2023-12-16,24.72557
2023-12-17,28.59495
2023-12-18,25.16465
2023-12-19,23.57299
2023-12-20,25.68605
2023-12-21,24.72557
2023-12-22,24.64324
2023-12-23,26.18002
2023-12-24,27.68935
2023-12-25,31.31174
2023-12-26,24.97255
2023-12-27,24.42371
2023-12-28,25.82327
2023-12-29,21.84412
2023-12-30,22.11855
2023-12-31,21.95389
2024-01-01,23.3809
2024-01-02,26.04281
2024-01-03,24.20417
2024-01-04,23.05159
2024-01-05,24.72557
2024-01-06,26.09769
2024-01-07,26.34467
2024-01-08,20.91108
2024-01-09,22.44785
2024-01-10,22.17343
2024-01-11,22.72228
2024-01-12,24.01207
2024-01-13,24.12184
2024-01-14,26.12513
2024-01-15,21.70691
2024-01-16,23.54555
2024-01-17,21.40504
2024-01-18,21.5697
2024-01-19,21.95389
2024-01-20,25.65861
2024-01-21,23.81997
2024-01-22,22.25576
2024-01-23,21.32272
2024-01-24,21.54226
2024-01-25,20.33479
2024-01-26,22.61251
2024-01-27,22.96926
2024-01-28,24.78046
2024-01-29,20.60922
2024-01-30,21.87156
2024-01-31,20.00548
2024-02-01,21.5697
2024-02-02,19.45664
2024-02-03,23.1888
2024-02-04,22.39297
2024-02-05,20.33479
2024-02-06,20.77387
2024-02-07,20.19758
2024-02-08,21.54226
2024-02-09,18.96267
2024-02-10,21.40504
2024-02-11,20.38968
2024-02-12,24.28649
2024-02-13,22.03622
2024-02-14,20.00548
2024-02-15,22.14599
2024-02-16,22.06366
2024-02-17,21.51481
2024-02-18,33.6169
2024-02-19,23.84742
2024-02-20,25.68605
2024-02-21,21.67947
2024-02-22,21.10318
2024-02-23,22.25576
2024-02-24,23.54555
2024-02-25,22.31064
2024-02-26,21.18551
2024-02-27,20.77387
2024-02-28,20.03293
2024-02-29,19.73106
2024-03-01,22.25576
2024-03-02,24.23161
2024-03-03,20.74643
2024-03-04,17.53567
2024-03-05,18.93523
2024-03-06,17.06915
2024-03-07,19.15477
2024-03-08,18.49615
2024-03-09,21.02085
2024-03-10,22.33809
2024-03-11,18.68825
2024-03-12,19.26454
2024-03-13,19.73106
2024-03-14,19.09989
2024-03-15,17.83754
2024-03-16,20.41712
2024-03-17,22.31064
2024-03-18,19.07244
2024-03-19,19.2371
2024-03-20,17.26125
