date,연말정산환급금
2023-06-01,1.2786
2023-06-02,0.8524
2023-06-03,0.40376
2023-06-04,0.44863
2023-06-05,1.14401
2023-06-06,0.61686
2023-06-07,1.03185
2023-06-08,1.07671
2023-06-09,0.87483
2023-06-10,0.67294
2023-06-11,0.50471
2023-06-12,1.18887
2023-06-13,1.43562
2023-06-14,0.9982
2023-06-15,1.22252
2023-06-16,0.89726
2023-06-17,0.45984
2023-06-18,0.29161
2023-06-19,1.14401
2023-06-20,1.34589
2023-06-21,1.05428
2023-06-22,1.41318
2023-06-23,1.08793
2023-06-24,0.572
2023-06-25,0.4262
2023-06-26,1.24495
2023-06-27,1.94033
2023-06-28,1.2113
2023-06-29,1.08793
2023-06-30,0.98698
2023-07-01,0.45984
2023-07-02,0.53835
2023-07-03,0.80753
2023-07-04,0.79632
2023-07-05,0.86361
2023-07-06,0.76267
2023-07-07,0.74024
2023-07-08,0.39255
2023-07-09,0.31404
2023-07-10,0.79632
2023-07-11,0.67294
2023-07-12,0.68416
2023-07-13,0.62808
2023-07-14,0.56078
2023-07-15,0.22431
2023-07-16,0.33647
2023-07-17,0.74024
2023-07-18,0.54957
2023-07-19,0.6393
2023-07-20,0.67294
2023-07-21,0.53835
2023-07-22,0.31404
2023-07-23,0.29161
2023-07-24,0.6393
2023-07-25,0.87483
2023-07-26,0.50471
2023-07-27,0.52714
2023-07-28,0.44863
2023-07-29,0.24674
2023-07-30,0.16823
2023-07-31,0.62808
2023-08-01,0.62808
2023-08-02,0.74024
2023-08-03,0.65051
2023-08-04,0.45984
2023-08-05,0.15702
2023-08-06,0.32525
2023-08-07,0.37012
2023-08-08,0.47106
2023-08-09,0.572
2023-08-10,0.69537
2023-08-11,0.59443
2023-08-12,0.45984
2023-08-13,0.3589
2023-08-14,0.70659
2023-08-15,0.4262
2023-08-16,0.68416
2023-08-17,0.6393
2023-08-18,0.77388
2023-08-19,0.32525
2023-08-20,0.37012
2023-08-21,0.79632
2023-08-22,0.59443
2023-08-23,0.77388
2023-08-24,0.71781
2023-08-25,0.94212
2023-08-26,0.33647
2023-08-27,0.48227
2023-08-28,0.86361
2023-08-29,1.17765
2023-08-30,0.90847
2023-08-31,0.93091
2023-09-01,0.82996
2023-09-02,0.60565
2023-09-03,0.51592
2023-09-04,0.76267
2023-09-05,0.80753
2023-09-06,0.97577
2023-09-07,0.8524
2023-09-08,0.95334
2023-09-09,0.50471
2023-09-10,0.61686
2023-09-11,0.95334
2023-09-12,1.04306
2023-09-13,0.90847
2023-09-14,0.70659
2023-09-15,0.8524
2023-09-16,0.3589
2023-09-17,0.50471
2023-09-18,0.81875
2023-09-19,0.81875
2023-09-20,0.8524
2023-09-21,0.93091
2023-09-22,0.50471
2023-09-23,0.49349
2023-09-24,0.39255
2023-09-25,0.88604
2023-09-26,0.96455
2023-09-27,0.70659
2023-09-28,0.48227
2023-09-29,0.45984
2023-09-30,0.37012
2023-10-01,0.34768
2023-10-02,0.48227
2023-10-03,0.53835
2023-10-04,0.69537
2023-10-05,0.47106
2023-10-06,0.572
2023-10-07,0.20188
2023-10-08,0.38133
2023-10-09,0.54957
2023-10-10,0.87483
2023-10-11,0.66173
2023-10-12,0.58322
2023-10-13,0.68416
2023-10-14,0.32525
2023-10-15,0.39255
2023-10-16,0.51592
2023-10-17,0.65051
2023-10-18,0.71781
2023-10-19,0.66173
2023-10-20,0.572
2023-10-21,0.47106
2023-10-22,0.3589
2023-10-23,0.53835
2023-10-24,0.74024
2023-10-25,1.04306
2023-10-26,0.87483
2023-10-27,0.66173
2023-10-28,0.50471
2023-10-29,0.41498
2023-10-30,0.86361
2023-10-31,1.07671
2023-11-01,0.96455
2023-11-02,0.66173
2023-11-03,0.96455
2023-11-04,0.52714
2023-11-05,0.52714
2023-11-06,1.17765
2023-11-07,1.22252
2023-11-08,1.31224
2023-11-09,1.26738
2023-11-10,1.2786
2023-11-11,0.60565
2023-11-12,0.7851
2023-11-13,1.39075
2023-11-14,1.08793
2023-11-15,1.71601
2023-11-16,1.2786
2023-11-17,1.0655
2023-11-18,0.79632
2023-11-19,0.8524
2023-11-20,1.76087
2023-11-21,1.94033
2023-11-22,1.69358
2023-11-23,1.71601
2023-11-24,2.05248
2023-11-25,1.08793
2023-11-26,1.07671
2023-11-27,2.16464
2023-11-28,2.52355
2023-11-29,2.16464
2023-11-30,2.11978
2023-12-01,2.11978
2023-12-02,1.07671
2023-12-03,1.78331
2023-12-04,1.97397
2023-12-05,2.54598
2023-12-06,2.3441
2023-12-07,4.49753
2023-12-08,3.84701
2023-12-09,1.69358
2023-12-10,2.18707
2023-12-11,3.53297
2023-12-12,3.30865
2023-12-13,3.15163
2023-12-14,3.24136
2023-12-15,2.94975
2023-12-16,1.88425
2023-12-17,1.78331
2023-12-18,3.01704
2023-12-19,3.60026
2023-12-20,4.37415
2023-12-21,5.0471
2023-12-22,3.9816
2023-12-23,2.28802
2023-12-24,2.15343
2023-12-25,2.78151
2023-12-26,5.30506
2023-12-27,5.33871
2023-12-28,4.89008
2023-12-29,4.10497
2023-12-30,2.83759
2023-12-31,2.73665
2024-01-01,3.29744
2024-01-02,5.7537
2024-01-03,5.70883
2024-01-04,5.43965
2024-01-05,4.72184
2024-01-06,2.36653
2024-01-07,2.53476
2024-01-08,5.37236
2024-01-09,5.83221
2024-01-10,6.3257
2024-01-11,5.63032
2024-01-12,5.67519
2024-01-13,3.58905
2024-01-14,4.03768
2024-01-15,55.03589
2024-01-16,47.96994
2024-01-17,39.46837
2024-01-18,43.15836
2024-01-19,33.50157
2024-01-20,18.05742
2024-01-21,16.81247
2024-01-22,56.7519
2024-01-23,51.92911
2024-01-24,44.26873
2024-01-25,42.13772
2024-01-26,34.25302
2024-01-27,17.64244
2024-01-28,16.91341
2024-01-29,38.20098
2024-01-30,40.11888
2024-01-31,39.96186
2024-02-01,36.32794
2024-02-02,33.59129
2024-02-03,15.07402
2024-02-04,15.65724
2024-02-05,46.78106
2024-02-06,46.53432
2024-02-07,44.79587
2024-02-08,48.42978
2024-02-09,19.31359
2024-02-10,15.33198
2024-02-11,14.75998
2024-02-12,19.85195
2024-02-13,58.51278
2024-02-14,67.85554
2024-02-15,67.69851
2024-02-16,62.22521
2024-02-17,25.19066
2024-02-18,23.91206
2024-02-19,65.53387
2024-02-20,77.60206
2024-02-21,69.52669
2024-02-22,60.20637
2024-02-23,71.57918
2024-02-24,26.26738
2024-02-25,21.13055
2024-02-26,55.52938
2024-02-27,45.82772
2024-02-28,43.60699
2024-02-29,51.48048
2024-03-01,22.39793
2024-03-02,15.3432
2024-03-03,15.78061
2024-03-04,38.71691
2024-03-05,53.1965
2024-03-06,37.33737
2024-03-07,32.75011
2024-03-08,48.20547
2024-03-09,17.81067
2024-03-10,41.64423
2024-03-11,98.87842
2024-03-12,72.5886
2024-03-13,54.58725
2024-03-14,47.11754
2024-03-15,66.59937
2024-03-16,24.47285
2024-03-17,21.65769
2024-03-18,49.17003
2024-03-19,49.57379
2024-03-20,52.29923
