date,시니어일자리
2023-05-30,38.96882
2023-05-31,37.29016
2023-06-01,39.44844
2023-06-02,37.05035
2023-06-03,21.82254
2023-06-04,27.69784
2023-06-05,38.2494
2023-06-06,27.21822
2023-06-07,33.09352
2023-06-08,31.89448
2023-06-09,28.41726
2023-06-10,19.30455
2023-06-11,23.86091
2023-06-12,36.69064
2023-06-13,38.00959
2023-06-14,32.85371
2023-06-15,35.13189
2023-06-16,28.65707
2023-06-17,20.6235
2023-06-18,26.25899
2023-06-19,31.89448
2023-06-20,34.65227
2023-06-21,38.4892
2023-06-22,34.17266
2023-06-23,33.93285
2023-06-24,23.38129
2023-06-25,24.58033
2023-06-26,39.68824
2023-06-27,43.40527
2023-06-28,36.21103
2023-06-29,36.45083
2023-06-30,29.25659
2023-07-01,25.29976
2023-07-02,24.82014
2023-07-03,40.52757
2023-07-04,36.45083
2023-07-05,38.3693
2023-07-06,29.01678
2023-07-07,34.41247
2023-07-08,23.26139
2023-07-09,29.13669
2023-07-10,43.16546
2023-07-11,42.44604
2023-07-12,41.12709
2023-07-13,38.4892
2023-07-14,34.77218
2023-07-15,32.6139
2023-07-16,31.17505
2023-07-17,41.3669
2023-07-18,39.08872
2023-07-19,38.4892
2023-07-20,38.72901
2023-07-21,29.25659
2023-07-22,23.6211
2023-07-23,28.17745
2023-07-24,34.17266
2023-07-25,34.41247
2023-07-26,37.52997
2023-07-27,37.29016
2023-07-28,40.04796
2023-07-29,26.13908
2023-07-30,29.85611
2023-07-31,38.00959
2023-08-01,34.77218
2023-08-02,45.08393
2023-08-03,28.53717
2023-08-04,31.17505
2023-08-05,22.90167
2023-08-06,24.46043
2023-08-07,36.93045
2023-08-08,32.73381
2023-08-09,28.17745
2023-08-10,33.09352
2023-08-11,31.29496
2023-08-12,28.41726
2023-08-13,29.37649
2023-08-14,33.93285
2023-08-15,29.6163
2023-08-16,36.09112
2023-08-17,38.72901
2023-08-18,40.52757
2023-08-19,25.05995
2023-08-20,27.09832
2023-08-21,39.68824
2023-08-22,36.57074
2023-08-23,38.72901
2023-08-24,38.12949
2023-08-25,42.20623
2023-08-26,30.57553
2023-08-27,30.93525
2023-08-28,41.96642
2023-08-29,44.60431
2023-08-30,43.16546
2023-08-31,43.04556
2023-09-01,40.28776
2023-09-02,28.77697
2023-09-03,31.77458
2023-09-04,44.1247
2023-09-05,42.92565
2023-09-06,35.85131
2023-09-07,36.09112
2023-09-08,40.04796
2023-09-09,29.4964
2023-09-10,32.13429
2023-09-11,42.80575
2023-09-12,38.60911
2023-09-13,41.00719
2023-09-14,33.33333
2023-09-15,38.12949
2023-09-16,34.65227
2023-09-17,33.57314
2023-09-18,40.64748
2023-09-19,43.88489
2023-09-20,38.84892
2023-09-21,41.00719
2023-09-22,32.85371
2023-09-23,23.14148
2023-09-24,26.6187
2023-09-25,34.65227
2023-09-26,36.45083
2023-09-27,26.7386
2023-09-28,22.42206
2023-09-29,22.06235
2023-09-30,22.18225
2023-10-01,25.53956
2023-10-02,24.22062
2023-10-03,32.01438
2023-10-04,37.17026
2023-10-05,36.45083
2023-10-06,36.45083
2023-10-07,22.42206
2023-10-08,20.8633
2023-10-09,28.05755
2023-10-10,40.64748
2023-10-11,42.32613
2023-10-12,36.69064
2023-10-13,40.76738
2023-10-14,29.01678
2023-10-15,26.97841
2023-10-16,46.04316
2023-10-17,35.73141
2023-10-18,42.56594
2023-10-19,39.80815
2023-10-20,39.20863
2023-10-21,24.22062
2023-10-22,27.81774
2023-10-23,43.16546
2023-10-24,44.2446
2023-10-25,60.07194
2023-10-26,41.3669
2023-10-27,37.88968
2023-10-28,28.41726
2023-10-29,30.69544
2023-10-30,47.96163
2023-10-31,42.56594
2023-11-01,42.80575
2023-11-02,41.12709
2023-11-03,35.85131
2023-11-04,27.09832
2023-11-05,29.73621
2023-11-06,43.76498
2023-11-07,45.68345
2023-11-08,40.04796
2023-11-09,39.20863
2023-11-10,37.76978
2023-11-11,27.21822
2023-11-12,27.57793
2023-11-13,44.2446
2023-11-14,41.48681
2023-11-15,39.92805
2023-11-16,41.00719
2023-11-17,36.57074
2023-11-18,32.6139
2023-11-19,33.45323
2023-11-20,46.88249
2023-11-21,47.1223
2023-11-22,51.79856
2023-11-23,50.83932
2023-11-24,45.80335
2023-11-25,30.69544
2023-11-26,36.69064
2023-11-27,56.23501
2023-11-28,61.75059
2023-11-29,62.47002
2023-11-30,55.9952
2023-12-01,60.31175
2023-12-02,46.64268
2023-12-03,51.07913
2023-12-04,74.10071
2023-12-05,82.01438
2023-12-06,75.29976
2023-12-07,74.10071
2023-12-08,62.11031
2023-12-09,51.31894
2023-12-10,51.43884
2023-12-11,77.21822
2023-12-12,73.02158
2023-12-13,70.02398
2023-12-14,56.59472
2023-12-15,57.79376
2023-12-16,39.44844
2023-12-17,35.13189
2023-12-18,58.15347
2023-12-19,55.39568
2023-12-20,58.75299
2023-12-21,42.92565
2023-12-22,40.52757
2023-12-23,34.41247
2023-12-24,31.53477
2023-12-25,39.08872
2023-12-26,57.91366
2023-12-27,55.15587
2023-12-28,58.27338
2023-12-29,55.9952
2023-12-30,40.16786
2023-12-31,38.12949
2024-01-01,44.72422
2024-01-02,65.34772
2024-01-03,72.54196
2024-01-04,74.82014
2024-01-05,64.14868
2024-01-06,55.87529
2024-01-07,48.32134
2024-01-08,60.67146
2024-01-09,69.90407
2024-01-10,69.90407
2024-01-11,72.78177
2024-01-12,73.86091
2024-01-13,51.91846
2024-01-14,50.71942
2024-01-15,76.85851
2024-01-16,81.77458
2024-01-17,74.10071
2024-01-18,78.53717
2024-01-19,83.57314
2024-01-20,59.23261
2024-01-21,64.50839
2024-01-22,82.25419
2024-01-23,76.01918
2024-01-24,74.58033
2024-01-25,72.42206
2024-01-26,80.81534
2024-01-27,60.79136
2024-01-28,54.19664
2024-01-29,73.86091
2024-01-30,72.66187
2024-01-31,69.90407
2024-02-01,81.65467
2024-02-02,83.21342
2024-02-03,51.91846
2024-02-04,46.64268
2024-02-05,67.50599
2024-02-06,64.8681
2024-02-07,58.63309
2024-02-08,41.96642
2024-02-09,38.60911
2024-02-10,43.28537
2024-02-11,41.247
2024-02-12,55.27577
2024-02-13,65.94724
2024-02-14,68.46522
2024-02-15,64.14868
2024-02-16,68.58513
2024-02-17,50.2398
2024-02-18,44.72422
2024-02-19,63.30935
2024-02-20,69.18465
2024-02-21,65.22781
2024-02-22,64.26858
2024-02-23,53.1175
2024-02-24,35.85131
2024-02-25,40.76738
2024-02-26,61.39088
2024-02-27,57.79376
2024-02-28,53.35731
2024-02-29,57.19424
2024-03-01,40.52757
2024-03-02,38.00959
2024-03-03,42.68585
2024-03-04,65.34772
2024-03-05,67.98561
2024-03-06,66.18705
2024-03-07,56.83453
2024-03-08,60.07194
2024-03-09,40.88729
2024-03-10,38.96882
2024-03-11,64.14868
2024-03-12,62.94964
2024-03-13,58.51318
2024-03-14,55.27577
2024-03-15,50.47961
2024-03-16,100.0
2024-03-17,39.44844
2024-03-18,61.9904
2024-03-19,62.70983
2024-03-20,53.23741
