date,갱신
2023-05-31,19.12878
2023-06-01,18.08712
2023-06-02,17.56628
2023-06-03,8.71212
2023-06-04,9.75378
2023-06-05,12.83143
2023-06-06,10.6534
2023-06-07,17.23484
2023-06-08,18.18181
2023-06-09,17.04545
2023-06-10,9.13825
2023-06-11,9.2803
2023-06-12,15.4356
2023-06-13,19.60227
2023-06-14,17.85037
2023-06-15,18.6553
2023-06-16,15.71969
2023-06-17,8.04924
2023-06-18,9.1856
2023-06-19,14.72537
2023-06-20,19.46022
2023-06-21,17.61363
2023-06-22,17.0928
2023-06-23,15.3409
2023-06-24,9.46969
2023-06-25,7.43371
2023-06-26,17.32954
2023-06-27,17.47159
2023-06-28,17.80303
2023-06-29,17.70833
2023-06-30,14.25189
2023-07-01,9.32765
2023-07-02,7.43371
2023-07-03,17.66098
2023-07-04,17.28219
2023-07-05,16.05113
2023-07-06,16.28787
2023-07-07,15.48295
2023-07-08,8.23863
2023-07-09,8.28598
2023-07-10,14.72537
2023-07-11,16.42992
2023-07-12,16.95075
2023-07-13,17.89772
2023-07-14,16.14583
2023-07-15,8.52272
2023-07-16,8.38068
2023-07-17,16.19318
2023-07-18,17.42424
2023-07-19,20.50189
2023-07-20,18.03977
2023-07-21,15.48295
2023-07-22,8.04924
2023-07-23,8.28598
2023-07-24,17.28219
2023-07-25,16.80871
2023-07-26,15.24621
2023-07-27,16.14583
2023-07-28,16.61931
2023-07-29,9.375
2023-07-30,8.23863
2023-07-31,17.14015
2023-08-01,18.51325
2023-08-02,16.33522
2023-08-03,15.57765
2023-08-04,15.625
2023-08-05,9.56439
2023-08-06,8.47537
2023-08-07,16.05113
2023-08-08,18.41856
2023-08-09,21.35416
2023-08-10,17.04545
2023-08-11,19.46022
2023-08-12,8.42803
2023-08-13,9.375
2023-08-14,15.19886
2023-08-15,7.95454
2023-08-16,17.70833
2023-08-17,16.76136
2023-08-18,16.00378
2023-08-19,9.1856
2023-08-20,8.75946
2023-08-21,17.32954
2023-08-22,17.23484
2023-08-23,15.95643
2023-08-24,15.29356
2023-08-25,14.86742
2023-08-26,7.95454
2023-08-27,8.85416
2023-08-28,15.05681
2023-08-29,18.98674
2023-08-30,17.32954
2023-08-31,17.51893
2023-09-01,15.00946
2023-09-02,8.33333
2023-09-03,8.52272
2023-09-04,17.51893
2023-09-05,16.61931
2023-09-06,14.53598
2023-09-07,16.33522
2023-09-08,15.76704
2023-09-09,7.14962
2023-09-10,9.80113
2023-09-11,15.48295
2023-09-12,18.03977
2023-09-13,16.95075
2023-09-14,17.56628
2023-09-15,15.19886
2023-09-16,8.38068
2023-09-17,9.46969
2023-09-18,15.57765
2023-09-19,16.9034
2023-09-20,16.95075
2023-09-21,15.76704
2023-09-22,13.63636
2023-09-23,9.04356
2023-09-24,8.38068
2023-09-25,15.48295
2023-09-26,15.24621
2023-09-27,11.60037
2023-09-28,8.85416
2023-09-29,9.46969
2023-09-30,7.38636
2023-10-01,8.61742
2023-10-02,9.61174
2023-10-03,9.32765
2023-10-04,19.60227
2023-10-05,18.13446
2023-10-06,15.48295
2023-10-07,8.33333
2023-10-08,7.48106
2023-10-09,10.79545
2023-10-10,16.42992
2023-10-11,17.1875
2023-10-12,15.24621
2023-10-13,16.38257
2023-10-14,8.71212
2023-10-15,8.57007
2023-10-16,16.76136
2023-10-17,16.61931
2023-10-18,17.75568
2023-10-19,16.52462
2023-10-20,15.95643
2023-10-21,8.75946
2023-10-22,9.04356
2023-10-23,17.85037
2023-10-24,16.76136
2023-10-25,15.4356
2023-10-26,15.00946
2023-10-27,16.09848
2023-10-28,9.2803
2023-10-29,8.42803
2023-10-30,16.28787
2023-10-31,18.18181
2023-11-01,16.42992
2023-11-02,16.28787
2023-11-03,14.48863
2023-11-04,8.09659
2023-11-05,8.75946
2023-11-06,16.95075
2023-11-07,15.10416
2023-11-08,16.85606
2023-11-09,16.00378
2023-11-10,14.58333
2023-11-11,8.38068
2023-11-12,7.90719
2023-11-13,16.05113
2023-11-14,15.76704
2023-11-15,15.95643
2023-11-16,15.86174
2023-11-17,15.5303
2023-11-18,6.53409
2023-11-19,8.33333
2023-11-20,15.67234
2023-11-21,18.03977
2023-11-22,16.33522
2023-11-23,15.57765
2023-11-24,15.24621
2023-11-25,9.94318
2023-11-26,8.04924
2023-11-27,16.24053
2023-11-28,17.37689
2023-11-29,14.82007
2023-11-30,15.67234
2023-12-01,16.38257
2023-12-02,8.66477
2023-12-03,9.99053
2023-12-04,16.09848
2023-12-05,18.37121
2023-12-06,17.80303
2023-12-07,17.37689
2023-12-08,16.28787
2023-12-09,7.90719
2023-12-10,10.32196
2023-12-11,20.26515
2023-12-12,19.74431
2023-12-13,21.30681
2023-12-14,19.31818
2023-12-15,16.57196
2023-12-16,8.42803
2023-12-17,8.33333
2023-12-18,17.85037
2023-12-19,18.75
2023-12-20,18.22916
2023-12-21,16.76136
2023-12-22,14.39393
2023-12-23,7.67045
2023-12-24,7.10227
2023-12-25,7.85984
2023-12-26,19.74431
2023-12-27,20.64393
2023-12-28,18.84469
2023-12-29,16.14583
2023-12-30,9.1856
2023-12-31,9.23295
2024-01-01,11.12689
2024-01-02,22.49053
2024-01-03,20.26515
2024-01-04,20.54924
2024-01-05,18.4659
2024-01-06,9.04356
2024-01-07,8.80681
2024-01-08,17.23484
2024-01-09,19.08143
2024-01-10,19.69696
2024-01-11,19.22348
2024-01-12,14.58333
2024-01-13,10.08522
2024-01-14,11.03219
2024-01-15,19.27083
2024-01-16,20.92803
2024-01-17,20.45454
2024-01-18,16.38257
2024-01-19,15.5303
2024-01-20,9.51704
2024-01-21,8.47537
2024-01-22,15.00946
2024-01-23,18.18181
2024-01-24,15.625
2024-01-25,17.23484
2024-01-26,14.96212
2024-01-27,7.67045
2024-01-28,8.66477
2024-01-29,16.57196
2024-01-30,17.85037
2024-01-31,15.86174
2024-02-01,17.75568
2024-02-02,16.9981
2024-02-03,8.09659
2024-02-04,8.71212
2024-02-05,14.63068
2024-02-06,17.99242
2024-02-07,16.47727
2024-02-08,14.91477
2024-02-09,7.00757
2024-02-10,6.25
2024-02-11,6.67613
2024-02-12,7.95454
2024-02-13,20.07575
2024-02-14,20.0284
2024-02-15,17.75568
2024-02-16,17.1875
2024-02-17,9.2803
2024-02-18,7.85984
2024-02-19,16.52462
2024-02-20,17.14015
2024-02-21,17.47159
2024-02-22,17.37689
2024-02-23,16.61931
2024-02-24,7.57575
2024-02-25,9.70643
2024-02-26,17.66098
2024-02-27,18.37121
2024-02-28,19.31818
2024-02-29,17.80303
2024-03-01,8.99621
2024-03-02,8.04924
2024-03-03,8.04924
2024-03-04,16.00378
2024-03-05,17.1875
2024-03-06,19.22348
2024-03-07,16.52462
2024-03-08,15.24621
2024-03-09,8.66477
2024-03-10,8.75946
2024-03-11,14.15719
2024-03-12,15.86174
2024-03-13,16.28787
2024-03-14,16.61931
2024-03-15,15.10416
2024-03-16,7.85984
2024-03-17,9.0909
2024-03-18,15.5303
2024-03-19,15.29356
2024-03-20,15.05681
