date,거래소
2023-05-30,2.75015
2023-05-31,3.19441
2023-06-01,3.13094
2023-06-02,2.60207
2023-06-03,0.6558
2023-06-04,1.24814
2023-06-05,2.60207
2023-06-06,1.18468
2023-06-07,2.729
2023-06-08,3.06748
2023-06-09,3.7656
2023-06-10,1.502
2023-06-11,0.88851
2023-06-12,3.25788
2023-06-13,2.87708
2023-06-14,3.97715
2023-06-15,3.63867
2023-06-16,2.32705
2023-06-17,0.93082
2023-06-18,0.99428
2023-06-19,3.13094
2023-06-20,2.51745
2023-06-21,4.27332
2023-06-22,4.35794
2023-06-23,2.89824
2023-06-24,1.2693
2023-06-25,1.52316
2023-06-26,3.1521
2023-06-27,2.87708
2023-06-28,2.91939
2023-06-29,2.89824
2023-06-30,3.51174
2023-07-01,1.12121
2023-07-02,1.20583
2023-07-03,2.66553
2023-07-04,3.21557
2023-07-05,3.32134
2023-07-06,3.42712
2023-07-07,2.87708
2023-07-08,1.29045
2023-07-09,1.48085
2023-07-10,3.30019
2023-07-11,2.81362
2023-07-12,3.38481
2023-07-13,2.79246
2023-07-14,2.41167
2023-07-15,1.39623
2023-07-16,1.29045
2023-07-17,3.10979
2023-07-18,2.91939
2023-07-19,3.61751
2023-07-20,3.61751
2023-07-21,3.72329
2023-07-22,1.39623
2023-07-23,1.502
2023-07-24,3.3425
2023-07-25,3.1521
2023-07-26,4.84451
2023-07-27,3.08863
2023-07-28,3.08863
2023-07-29,0.80389
2023-07-30,1.31161
2023-07-31,100.0
2023-08-01,5.01375
2023-08-02,3.68098
2023-08-03,3.51174
2023-08-04,1.8828
2023-08-05,0.8462
2023-08-06,0.80389
2023-08-07,2.729
2023-08-08,3.02517
2023-08-09,3.23672
2023-08-10,2.729
2023-08-11,2.41167
2023-08-12,0.93082
2023-08-13,0.80389
2023-08-14,1.75587
2023-08-15,0.78273
2023-08-16,2.89824
2023-08-17,2.9617
2023-08-18,2.24243
2023-08-19,0.97313
2023-08-20,0.82504
2023-08-21,2.15781
2023-08-22,2.26359
2023-08-23,2.66553
2023-08-24,2.64438
2023-08-25,2.75015
2023-08-26,0.86735
2023-08-27,0.76158
2023-08-28,2.87708
2023-08-29,2.70784
2023-08-30,2.32705
2023-08-31,2.66553
2023-09-01,2.55976
2023-09-02,0.71927
2023-09-03,0.90966
2023-09-04,2.1155
2023-09-05,3.1521
2023-09-06,2.55976
2023-09-07,3.3425
2023-09-08,2.47514
2023-09-09,0.82504
2023-09-10,1.03659
2023-09-11,3.00401
2023-09-12,2.81362
2023-09-13,2.729
2023-09-14,2.32705
2023-09-15,2.28474
2023-09-16,0.69811
2023-09-17,0.67696
2023-09-18,2.3059
2023-09-19,2.87708
2023-09-20,2.60207
2023-09-21,2.55976
2023-09-22,2.729
2023-09-23,0.6558
2023-09-24,1.12121
2023-09-25,3.08863
2023-09-26,3.36365
2023-09-27,2.24243
2023-09-28,0.78273
2023-09-29,0.69811
2023-09-30,0.82504
2023-10-01,0.82504
2023-10-02,0.82504
2023-10-03,1.2693
2023-10-04,3.10979
2023-10-05,3.02517
2023-10-06,2.49629
2023-10-07,0.69811
2023-10-08,0.69811
2023-10-09,0.95197
2023-10-10,2.75015
2023-10-11,2.41167
2023-10-12,2.66553
2023-10-13,2.60207
2023-10-14,1.01544
2023-10-15,0.67696
2023-10-16,2.3059
2023-10-17,2.1155
2023-10-18,2.36936
2023-10-19,2.729
2023-10-20,2.729
2023-10-21,0.76158
2023-10-22,0.76158
2023-10-23,2.51745
2023-10-24,2.89824
2023-10-25,2.75015
2023-10-26,2.83477
2023-10-27,3.51174
2023-10-28,1.10006
2023-10-29,0.80389
2023-10-30,2.70784
2023-10-31,2.81362
2023-11-01,2.77131
2023-11-02,2.68669
2023-11-03,2.32705
2023-11-04,0.76158
2023-11-05,1.33276
2023-11-06,4.86566
2023-11-07,4.06177
2023-11-08,3.63867
2023-11-09,3.27903
2023-11-10,3.25788
2023-11-11,0.99428
2023-11-12,1.01544
2023-11-13,2.77131
2023-11-14,2.85593
2023-11-15,3.02517
2023-11-16,6.3042
2023-11-17,3.21557
2023-11-18,1.18468
2023-11-19,1.05775
2023-11-20,3.23672
2023-11-21,3.44827
2023-11-22,2.49629
2023-11-23,3.04632
2023-11-24,2.9617
2023-11-25,0.88851
2023-11-26,1.01544
2023-11-27,2.9617
2023-11-28,3.38481
2023-11-29,2.89824
2023-11-30,2.729
2023-12-01,2.47514
2023-12-02,1.16352
2023-12-03,0.90966
2023-12-04,3.65982
2023-12-05,2.98286
2023-12-06,3.53289
2023-12-07,3.5752
2023-12-08,2.83477
2023-12-09,1.0789
2023-12-10,1.01544
2023-12-11,3.55405
2023-12-12,3.44827
2023-12-13,3.49058
2023-12-14,3.87137
2023-12-15,2.62322
2023-12-16,0.71927
2023-12-17,0.8462
2023-12-18,3.04632
2023-12-19,3.3425
2023-12-20,2.91939
2023-12-21,2.94055
2023-12-22,3.10979
2023-12-23,1.14237
2023-12-24,0.80389
2023-12-25,1.16352
2023-12-26,2.87708
2023-12-27,3.65982
2023-12-28,5.39454
2023-12-29,7.19272
2023-12-30,0.95197
2023-12-31,0.59234
2024-01-01,1.24814
2024-01-02,8.06008
2024-01-03,3.40596
2024-01-04,2.51745
2024-01-05,2.62322
2024-01-06,1.03659
2024-01-07,1.18468
2024-01-08,2.58091
2024-01-09,2.47514
2024-01-10,3.61751
2024-01-11,4.78104
2024-01-12,2.85593
2024-01-13,1.20583
2024-01-14,1.43854
2024-01-15,2.36936
2024-01-16,3.40596
2024-01-17,4.8022
2024-01-18,3.10979
2024-01-19,2.55976
2024-01-20,1.12121
2024-01-21,0.95197
2024-01-22,2.55976
2024-01-23,3.32134
2024-01-24,3.13094
2024-01-25,3.02517
2024-01-26,2.70784
2024-01-27,0.95197
2024-01-28,1.0789
2024-01-29,3.00401
2024-01-30,2.87708
2024-01-31,2.83477
2024-02-01,3.27903
2024-02-02,2.77131
2024-02-03,0.69811
2024-02-04,1.33276
2024-02-05,3.13094
2024-02-06,2.9617
2024-02-07,3.08863
2024-02-08,2.87708
2024-02-09,0.86735
2024-02-10,0.90966
2024-02-11,0.8462
2024-02-12,1.20583
2024-02-13,2.94055
2024-02-14,3.5752
2024-02-15,3.53289
2024-02-16,2.87708
2024-02-17,1.58662
2024-02-18,1.48085
2024-02-19,3.19441
2024-02-20,2.68669
2024-02-21,2.79246
2024-02-22,4.06177
2024-02-23,2.45398
2024-02-24,1.05775
2024-02-25,1.31161
2024-02-26,3.49058
2024-02-27,3.5752
2024-02-28,3.53289
2024-02-29,4.04061
2024-03-01,1.39623
2024-03-02,1.16352
2024-03-03,1.45969
2024-03-04,2.83477
2024-03-05,4.04061
2024-03-06,3.51174
2024-03-07,4.06177
2024-03-08,3.1521
2024-03-09,1.8828
2024-03-10,1.24814
2024-03-11,3.87137
2024-03-12,3.91368
2024-03-13,4.04061
2024-03-14,3.97715
2024-03-15,3.10979
2024-03-16,1.39623
2024-03-17,1.37507
2024-03-18,4.06177
2024-03-19,3.36365
2024-03-20,3.74444
