date,환율조회
2023-05-30,38.59432
2023-05-31,38.05694
2023-06-01,36.10912
2023-06-02,38.70843
2023-06-03,12.3411
2023-06-04,8.57681
2023-06-05,36.10115
2023-06-06,14.96165
2023-06-07,40.92428
2023-06-08,38.36345
2023-06-09,40.69341
2023-06-10,12.61178
2023-06-11,9.15399
2023-06-12,42.25247
2023-06-13,48.33081
2023-06-14,50.09818
2023-06-15,49.4865
2023-06-16,46.65233
2023-06-17,14.23718
2023-06-18,10.26059
2023-06-19,48.43828
2023-06-20,47.33434
2023-06-21,45.6333
2023-06-22,43.61117
2023-06-23,42.94111
2023-06-24,13.6945
2023-06-25,10.33091
2023-06-26,44.59437
2023-06-27,43.12023
2023-06-28,42.37189
2023-06-29,45.56165
2023-06-30,43.18525
2023-07-01,13.37871
2023-07-02,9.54276
2023-07-03,42.50457
2023-07-04,44.17641
2023-07-05,45.19809
2023-07-06,41.85839
2023-07-07,38.79335
2023-07-08,12.65955
2023-07-09,8.9324
2023-07-10,40.08173
2023-07-11,42.79781
2023-07-12,43.78632
2023-07-13,48.8098
2023-07-14,47.12735
2023-07-15,14.23055
2023-07-16,9.88907
2023-07-17,44.60897
2023-07-18,44.88496
2023-07-19,42.61868
2023-07-20,42.0269
2023-07-21,42.13438
2023-07-22,13.80728
2023-07-23,9.77363
2023-07-24,42.2737
2023-07-25,41.01982
2023-07-26,39.32277
2023-07-27,42.44221
2023-07-28,40.63105
2023-07-29,12.92227
2023-07-30,9.12613
2023-07-31,41.37144
2023-08-01,41.73499
2023-08-02,44.42586
2023-08-03,45.89868
2023-08-04,42.6346
2023-08-05,14.4256
2023-08-06,9.71525
2023-08-07,42.83761
2023-08-08,45.41437
2023-08-09,43.66027
2023-08-10,40.13348
2023-08-11,41.00522
2023-08-12,14.52379
2023-08-13,10.02441
2023-08-14,43.64567
2023-08-15,20.3195
2023-08-16,49.74657
2023-08-17,51.50465
2023-08-18,47.07958
2023-08-19,15.50301
2023-08-20,11.15755
2023-08-21,46.94424
2023-08-22,44.34625
2023-08-23,42.39179
2023-08-24,46.29939
2023-08-25,42.8124
2023-08-26,13.84576
2023-08-27,9.54541
2023-08-28,41.5227
2023-08-29,40.76108
2023-08-30,40.48907
2023-08-31,40.42539
2023-09-01,37.90568
2023-09-02,12.39285
2023-09-03,8.73868
2023-09-04,38.6328
2023-09-05,40.43865
2023-09-06,42.52448
2023-09-07,40.73587
2023-09-08,37.02996
2023-09-09,12.36631
2023-09-10,8.86075
2023-09-11,37.96008
2023-09-12,38.24934
2023-09-13,37.32319
2023-09-14,36.5284
2023-09-15,35.20553
2023-09-16,11.50518
2023-09-17,8.3194
2023-09-18,36.28293
2023-09-19,37.10957
2023-09-20,35.62747
2023-09-21,43.21577
2023-09-22,37.79423
2023-09-23,11.85813
2023-09-24,8.468
2023-09-25,37.14672
2023-09-26,42.56826
2023-09-27,41.22283
2023-09-28,15.13679
2023-09-29,11.74402
2023-09-30,10.50341
2023-10-01,9.59981
2023-10-02,14.15227
2023-10-03,17.35663
2023-10-04,53.70326
2023-10-05,46.72
2023-10-06,39.53108
2023-10-07,13.93599
2023-10-08,9.29464
2023-10-09,16.52203
2023-10-10,45.63861
2023-10-11,42.35862
2023-10-12,40.47315
2023-10-13,39.81238
2023-10-14,13.49945
2023-10-15,9.70729
2023-10-16,40.84467
2023-10-17,38.37804
2023-10-18,38.05164
2023-10-19,43.99065
2023-10-20,42.60807
2023-10-21,12.96207
2023-10-22,9.4658
2023-10-23,37.10691
2023-10-24,38.11798
2023-10-25,36.3307
2023-10-26,38.99901
2023-10-27,35.27585
2023-10-28,11.87007
2023-10-29,8.7891
2023-10-30,35.28116
2023-10-31,37.1308
2023-11-01,37.13212
2023-11-02,41.74959
2023-11-03,47.96725
2023-11-04,16.38537
2023-11-05,11.57551
2023-11-06,58.72541
2023-11-07,56.53477
2023-11-08,51.94915
2023-11-09,44.91945
2023-11-10,40.71862
2023-11-11,13.00851
2023-11-12,9.51888
2023-11-13,41.47095
2023-11-14,40.83273
2023-11-15,52.25565
2023-11-16,50.33436
2023-11-17,47.51744
2023-11-18,15.16997
2023-11-19,11.1456
2023-11-20,46.87126
2023-11-21,47.63951
2023-11-22,43.95616
2023-11-23,42.01364
2023-11-24,39.54833
2023-11-25,13.50741
2023-11-26,10.06554
2023-11-27,39.86811
2023-11-28,40.68943
2023-11-29,42.14765
2023-11-30,40.76108
2023-12-01,39.28031
2023-12-02,14.00631
2023-12-03,10.24732
2023-12-04,40.6682
2023-12-05,42.78719
2023-12-06,40.46254
2023-12-07,44.92078
2023-12-08,44.31043
2023-12-09,15.51495
2023-12-10,11.15622
2023-12-11,42.16622
2023-12-12,40.4506
2023-12-13,39.65183
2023-12-14,51.2698
2023-12-15,45.35068
2023-12-16,15.3345
2023-12-17,11.11907
2023-12-18,42.31881
2023-12-19,41.46034
2023-12-20,40.93092
2023-12-21,39.00432
2023-12-22,36.74999
2023-12-23,13.18499
2023-12-24,8.83687
2023-12-25,10.68651
2023-12-26,39.41963
2023-12-27,38.28384
2023-12-28,39.99416
2023-12-29,33.17278
2023-12-30,13.07884
2023-12-31,9.03059
2024-01-01,9.56399
2024-01-02,40.6881
2024-01-03,41.27856
2024-01-04,38.76416
2024-01-05,36.60005
2024-01-06,13.10272
2024-01-07,9.33975
2024-01-08,33.92643
2024-01-09,36.27232
2024-01-10,37.73054
2024-01-11,35.69646
2024-01-12,33.82427
2024-01-13,11.85282
2024-01-14,8.70286
2024-01-15,35.48284
2024-01-16,39.5762
2024-01-17,46.26489
2024-01-18,43.77836
2024-01-19,38.04368
2024-01-20,12.92625
2024-01-21,9.16195
2024-01-22,37.2741
2024-01-23,37.42801
2024-01-24,36.69028
2024-01-25,34.79685
2024-01-26,32.42045
2024-01-27,11.22654
2024-01-28,8.37247
2024-01-29,32.63673
2024-01-30,33.332
2024-01-31,31.42796
2024-02-01,32.0967
2024-02-02,31.61505
2024-02-03,11.27166
2024-02-04,8.08189
2024-02-05,33.99278
2024-02-06,32.98304
2024-02-07,30.98479
2024-02-08,26.5836
2024-02-09,11.30483
2024-02-10,8.01422
2024-02-11,7.25393
2024-02-12,10.15444
2024-02-13,32.2453
2024-02-14,33.23779
2024-02-15,31.07634
2024-02-16,28.01661
2024-02-17,10.19159
2024-02-18,7.54186
2024-02-19,29.3355
2024-02-20,30.18071
2024-02-21,28.80476
2024-02-22,29.10728
2024-02-23,28.01395
2024-02-24,10.04033
2024-02-25,7.56309
2024-02-26,28.39609
2024-02-27,27.38237
2024-02-28,27.22978
2024-02-29,25.77554
2024-03-01,11.97489
2024-03-02,8.61263
2024-03-03,6.85454
2024-03-04,29.09932
2024-03-05,27.81891
2024-03-06,26.98298
2024-03-07,27.82819
2024-03-08,29.30631
2024-03-09,10.90544
2024-03-10,7.73956
2024-03-11,32.60886
2024-03-12,32.17498
2024-03-13,30.80566
2024-03-14,29.57567
2024-03-15,30.50579
2024-03-16,10.18629
2024-03-17,7.44898
2024-03-18,30.35719
2024-03-19,32.63009
2024-03-20,31.59912
