date,HTS
2023-05-30,16.42984
2023-05-31,14.69804
2023-06-01,16.38543
2023-06-02,12.96625
2023-06-03,7.99289
2023-06-04,6.88277
2023-06-05,13.09946
2023-06-06,11.10124
2023-06-07,14.20959
2023-06-08,15.80817
2023-06-09,13.23268
2023-06-10,7.94849
2023-06-11,8.70337
2023-06-12,13.94316
2023-06-13,15.40852
2023-06-14,14.92007
2023-06-15,13.94316
2023-06-16,14.87566
2023-06-17,6.92717
2023-06-18,7.81527
2023-06-19,14.3428
2023-06-20,14.20959
2023-06-21,14.2984
2023-06-22,15.14209
2023-06-23,13.67673
2023-06-24,7.54884
2023-06-25,7.99289
2023-06-26,13.14387
2023-06-27,15.40852
2023-06-28,12.96625
2023-06-29,13.85435
2023-06-30,12.16696
2023-07-01,6.97158
2023-07-02,6.79396
2023-07-03,14.3428
2023-07-04,17.62877
2023-07-05,15.40852
2023-07-06,14.20959
2023-07-07,12.87744
2023-07-08,6.52753
2023-07-09,10.746
2023-07-10,16.20781
2023-07-11,16.91829
2023-07-12,18.8277
2023-07-13,17.49555
2023-07-14,17.27353
2023-07-15,9.05861
2023-07-16,9.94671
2023-07-17,17.53996
2023-07-18,21.75843
2023-07-19,19.80461
2023-07-20,17.67317
2023-07-21,15.49733
2023-07-22,8.92539
2023-07-23,10.56838
2023-07-24,16.42984
2023-07-25,19.76021
2023-07-26,21.31438
2023-07-27,22.42451
2023-07-28,18.33925
2023-07-29,10.03552
2023-07-30,10.47957
2023-07-31,100.0
2023-08-01,19.27175
2023-08-02,17.53996
2023-08-03,16.16341
2023-08-04,15.58614
2023-08-05,9.9023
2023-08-06,11.32326
2023-08-07,16.29662
2023-08-08,16.25222
2023-08-09,17.8952
2023-08-10,18.47246
2023-08-11,15.89698
2023-08-12,8.70337
2023-08-13,9.76909
2023-08-14,14.83126
2023-08-15,12.5222
2023-08-16,17.53996
2023-08-17,16.34103
2023-08-18,15.27531
2023-08-19,9.19182
2023-08-20,9.41385
2023-08-21,14.87566
2023-08-22,16.96269
2023-08-23,16.56305
2023-08-24,15.49733
2023-08-25,13.80994
2023-08-26,7.06039
2023-08-27,8.88099
2023-08-28,14.69804
2023-08-29,17.09591
2023-08-30,16.78507
2023-08-31,15.94138
2023-09-01,15.45293
2023-09-02,8.61456
2023-09-03,10.12433
2023-09-04,16.29662
2023-09-05,16.82948
2023-09-06,14.25399
2023-09-07,16.34103
2023-09-08,12.78863
2023-09-09,9.10301
2023-09-10,9.14742
2023-09-11,15.54174
2023-09-12,16.0746
2023-09-13,15.31971
2023-09-14,15.67495
2023-09-15,13.72113
2023-09-16,6.83836
2023-09-17,8.25932
2023-09-18,15.31971
2023-09-19,15.27531
2023-09-20,15.94138
2023-09-21,15.58614
2023-09-22,13.85435
2023-09-23,9.28063
2023-09-24,7.68206
2023-09-25,13.05506
2023-09-26,14.65364
2023-09-27,10.34635
2023-09-28,6.21669
2023-09-29,5.15097
2023-09-30,5.373
2023-10-01,5.99467
2023-10-02,6.70515
2023-10-03,8.52575
2023-10-04,11.98934
2023-10-05,12.74422
2023-10-06,12.12255
2023-10-07,5.77264
2023-10-08,6.03907
2023-10-09,6.21669
2023-10-10,12.61101
2023-10-11,14.03197
2023-10-12,11.81172
2023-10-13,11.50088
2023-10-14,6.79396
2023-10-15,6.83836
2023-10-16,14.65364
2023-10-17,14.65364
2023-10-18,17.45115
2023-10-19,14.3428
2023-10-20,11.19005
2023-10-21,5.63943
2023-10-22,6.79396
2023-10-23,13.18827
2023-10-24,14.16518
2023-10-25,12.5666
2023-10-26,12.12255
2023-10-27,11.27886
2023-10-28,5.99467
2023-10-29,6.52753
2023-10-30,11.54529
2023-10-31,13.4547
2023-11-01,12.5222
2023-11-02,12.61101
2023-11-03,11.98934
2023-11-04,6.92717
2023-11-05,6.2611
2023-11-06,14.52042
2023-11-07,14.2984
2023-11-08,14.43161
2023-11-09,12.12255
2023-11-10,10.65719
2023-11-11,5.86145
2023-11-12,6.2611
2023-11-13,13.27708
2023-11-14,12.61101
2023-11-15,12.5222
2023-11-16,13.72113
2023-11-17,10.70159
2023-11-18,7.1936
2023-11-19,8.48134
2023-11-20,12.5222
2023-11-21,13.23268
2023-11-22,12.12255
2023-11-23,12.43339
2023-11-24,11.23445
2023-11-25,6.79396
2023-11-26,8.25932
2023-11-27,12.07815
2023-11-28,15.1865
2023-11-29,13.98756
2023-11-30,13.89875
2023-12-01,12.78863
2023-12-02,7.50444
2023-12-03,8.25932
2023-12-04,14.12078
2023-12-05,15.49733
2023-12-06,15.2309
2023-12-07,14.43161
2023-12-08,12.96625
2023-12-09,7.46003
2023-12-10,7.50444
2023-12-11,13.94316
2023-12-12,14.20959
2023-12-13,13.27708
2023-12-14,14.43161
2023-12-15,13.80994
2023-12-16,7.50444
2023-12-17,7.59325
2023-12-18,13.72113
2023-12-19,13.72113
2023-12-20,13.76554
2023-12-21,13.27708
2023-12-22,12.96625
2023-12-23,8.57015
2023-12-24,6.3055
2023-12-25,8.0373
2023-12-26,14.38721
2023-12-27,13.85435
2023-12-28,15.05328
2023-12-29,12.92184
2023-12-30,7.59325
2023-12-31,6.17229
2024-01-01,9.8579
2024-01-02,16.56305
2024-01-03,17.9396
2024-01-04,15.58614
2024-01-05,14.96447
2024-01-06,8.79218
2024-01-07,10.65719
2024-01-08,14.16518
2024-01-09,17.58436
2024-01-10,15.63055
2024-01-11,16.03019
2024-01-12,16.119
2024-01-13,9.28063
2024-01-14,11.45648
2024-01-15,16.87388
2024-01-16,17.8952
2024-01-17,19.40497
2024-01-18,18.33925
2024-01-19,18.16163
2024-01-20,12.34458
2024-01-21,11.76731
2024-01-22,18.7833
2024-01-23,19.00532
2024-01-24,16.78507
2024-01-25,15.54174
2024-01-26,16.42984
2024-01-27,11.27886
2024-01-28,11.14564
2024-01-29,16.69626
2024-01-30,16.56305
2024-01-31,15.2309
2024-02-01,13.94316
2024-02-02,14.12078
2024-02-03,8.83658
2024-02-04,9.45825
2024-02-05,15.80817
2024-02-06,15.05328
2024-02-07,13.80994
2024-02-08,14.12078
2024-02-09,7.37122
2024-02-10,7.06039
2024-02-11,7.46003
2024-02-12,9.94671
2024-02-13,18.8277
2024-02-14,18.56127
2024-02-15,20.73712
2024-02-16,16.42984
2024-02-17,11.01243
2024-02-18,11.58969
2024-02-19,20.15985
2024-02-20,19.27175
2024-02-21,21.18117
2024-02-22,20.29307
2024-02-23,16.16341
2024-02-24,11.01243
2024-02-25,9.72468
2024-02-26,17.14031
2024-02-27,17.76198
2024-02-28,18.69449
2024-02-29,17.62877
2024-03-01,10.7904
2024-03-02,9.81349
2024-03-03,10.21314
2024-03-04,18.29484
2024-03-05,20.07104
2024-03-06,18.56127
2024-03-07,18.07282
2024-03-08,17.0071
2024-03-09,11.94493
2024-03-10,10.87921
2024-03-11,19.00532
2024-03-12,18.96092
2024-03-13,21.66962
2024-03-14,19.04973
2024-03-15,17.45115
2024-03-16,9.54706
2024-03-17,10.39076
2024-03-18,16.82948
2024-03-19,17.98401
2024-03-20,17.09591
