date,정기적금
2023-05-30,29.31937
2023-05-31,26.28272
2023-06-01,27.32984
2023-06-02,22.77486
2023-06-03,11.67539
2023-06-04,14.03141
2023-06-05,23.19371
2023-06-06,16.49214
2023-06-07,25.2356
2023-06-08,25.65445
2023-06-09,25.13089
2023-06-10,13.87434
2023-06-11,14.81675
2023-06-12,25.13089
2023-06-13,26.80628
2023-06-14,23.19371
2023-06-15,28.74345
2023-06-16,29.89528
2023-06-17,12.6178
2023-06-18,15.07853
2023-06-19,24.76439
2023-06-20,23.82198
2023-06-21,24.60732
2023-06-22,23.71727
2023-06-23,23.24607
2023-06-24,13.40314
2023-06-25,14.60732
2023-06-26,25.49738
2023-06-27,23.03664
2023-06-28,27.27748
2023-06-29,21.36125
2023-06-30,24.18848
2023-07-01,12.35602
2023-07-02,17.06806
2023-07-03,27.80104
2023-07-04,24.60732
2023-07-05,24.71204
2023-07-06,25.02617
2023-07-07,20.05235
2023-07-08,10.68062
2023-07-09,13.50785
2023-07-10,27.64397
2023-07-11,21.04712
2023-07-12,20.78534
2023-07-13,19.1623
2023-07-14,18.3246
2023-07-15,11.04712
2023-07-16,13.089
2023-07-17,21.04712
2023-07-18,18.16753
2023-07-19,18.16753
2023-07-20,19.31937
2023-07-21,17.80104
2023-07-22,11.15183
2023-07-23,12.40837
2023-07-24,21.88481
2023-07-25,27.17277
2023-07-26,23.97905
2023-07-27,20.78534
2023-07-28,21.62303
2023-07-29,11.67539
2023-07-30,11.88481
2023-07-31,26.64921
2023-08-01,28.11518
2023-08-02,23.76963
2023-08-03,21.15183
2023-08-04,22.6178
2023-08-05,12.30366
2023-08-06,13.45549
2023-08-07,28.27225
2023-08-08,26.64921
2023-08-09,25.02617
2023-08-10,24.50261
2023-08-11,23.03664
2023-08-12,12.2513
2023-08-13,15.07853
2023-08-14,24.29319
2023-08-15,18.79581
2023-08-16,26.02094
2023-08-17,25.86387
2023-08-18,26.17801
2023-08-19,11.3089
2023-08-20,14.8691
2023-08-21,26.75392
2023-08-22,25.13089
2023-08-23,24.13612
2023-08-24,22.56544
2023-08-25,26.07329
2023-08-26,17.12041
2023-08-27,17.8534
2023-08-28,26.80628
2023-08-29,27.32984
2023-08-30,27.8534
2023-08-31,28.58638
2023-09-01,27.8534
2023-09-02,14.29319
2023-09-03,15.86387
2023-09-04,29.47643
2023-09-05,29.52879
2023-09-06,24.55497
2023-09-07,21.88481
2023-09-08,27.95811
2023-09-09,13.87434
2023-09-10,16.49214
2023-09-11,26.07329
2023-09-12,25.07853
2023-09-13,24.81675
2023-09-14,23.9267
2023-09-15,21.57068
2023-09-16,14.08376
2023-09-17,15.86387
2023-09-18,25.54973
2023-09-19,24.76439
2023-09-20,22.40837
2023-09-21,24.65968
2023-09-22,20.52356
2023-09-23,12.56544
2023-09-24,13.9267
2023-09-25,30.73298
2023-09-26,26.80628
2023-09-27,23.14136
2023-09-28,12.46073
2023-09-29,12.51308
2023-09-30,14.34554
2023-10-01,16.38743
2023-10-02,13.97905
2023-10-03,17.80104
2023-10-04,34.03141
2023-10-05,32.6178
2023-10-06,28.21989
2023-10-07,12.6178
2023-10-08,14.13612
2023-10-09,18.79581
2023-10-10,35.28795
2023-10-11,33.76963
2023-10-12,29.31937
2023-10-13,25.18324
2023-10-14,13.50785
2023-10-15,16.91099
2023-10-16,31.93717
2023-10-17,31.88481
2023-10-18,34.3979
2023-10-19,34.55497
2023-10-20,37.53926
2023-10-21,16.64921
2023-10-22,20.68062
2023-10-23,35.7068
2023-10-24,35.91623
2023-10-25,38.11518
2023-10-26,31.62303
2023-10-27,29.31937
2023-10-28,14.97382
2023-10-29,24.08376
2023-10-30,49.89528
2023-10-31,40.78534
2023-11-01,42.6178
2023-11-02,34.60732
2023-11-03,28.58638
2023-11-04,20.0
2023-11-05,20.68062
2023-11-06,31.98952
2023-11-07,30.31413
2023-11-08,29.73821
2023-11-09,25.65445
2023-11-10,29.68586
2023-11-11,14.97382
2023-11-12,18.21989
2023-11-13,32.56544
2023-11-14,29.89528
2023-11-15,31.57068
2023-11-16,26.64921
2023-11-17,23.35078
2023-11-18,16.28272
2023-11-19,15.60209
2023-11-20,35.54973
2023-11-21,29.68586
2023-11-22,27.53926
2023-11-23,25.54973
2023-11-24,25.91623
2023-11-25,16.5445
2023-11-26,19.89528
2023-11-27,32.98429
2023-11-28,28.74345
2023-11-29,28.3246
2023-11-30,30.41884
2023-12-01,26.59685
2023-12-02,16.70157
2023-12-03,15.28795
2023-12-04,30.9424
2023-12-05,28.79581
2023-12-06,27.59162
2023-12-07,24.92146
2023-12-08,25.75916
2023-12-09,15.7068
2023-12-10,18.53403
2023-12-11,30.41884
2023-12-12,31.09947
2023-12-13,27.48691
2023-12-14,27.74869
2023-12-15,23.97905
2023-12-16,15.02617
2023-12-17,16.17801
2023-12-18,23.97905
2023-12-19,25.7068
2023-12-20,27.48691
2023-12-21,29.42408
2023-12-22,28.01047
2023-12-23,17.95811
2023-12-24,13.50785
2023-12-25,17.90575
2023-12-26,33.61256
2023-12-27,31.51832
2023-12-28,29.68586
2023-12-29,31.57068
2023-12-30,18.74345
2023-12-31,18.06282
2024-01-01,26.49214
2024-01-02,40.26178
2024-01-03,40.52356
2024-01-04,39.68586
2024-01-05,40.89005
2024-01-06,22.77486
2024-01-07,24.55497
2024-01-08,37.38219
2024-01-09,47.64397
2024-01-10,52.77486
2024-01-11,41.09947
2024-01-12,34.76439
2024-01-13,21.98952
2024-01-14,24.24083
2024-01-15,38.11518
2024-01-16,37.8534
2024-01-17,36.5445
2024-01-18,37.27748
2024-01-19,38.11518
2024-01-20,22.72251
2024-01-21,25.28795
2024-01-22,40.4712
2024-01-23,36.5445
2024-01-24,42.2513
2024-01-25,58.11518
2024-01-26,45.96858
2024-01-27,25.13089
2024-01-28,26.80628
2024-01-29,52.51308
2024-01-30,50.9424
2024-01-31,57.59162
2024-02-01,50.31413
2024-02-02,39.6335
2024-02-03,20.68062
2024-02-04,20.4712
2024-02-05,37.12041
2024-02-06,34.3979
2024-02-07,29.05759
2024-02-08,29.05759
2024-02-09,15.86387
2024-02-10,18.11518
2024-02-11,21.3089
2024-02-12,25.28795
2024-02-13,50.05235
2024-02-14,42.40837
2024-02-15,37.59162
2024-02-16,32.77486
2024-02-17,17.22513
2024-02-18,20.10471
2024-02-19,41.04712
2024-02-20,47.64397
2024-02-21,55.60209
2024-02-22,52.77486
2024-02-23,54.60732
2024-02-24,29.6335
2024-02-25,29.37172
2024-02-26,56.64921
2024-02-27,41.41361
2024-02-28,41.7801
2024-02-29,41.93717
2024-03-01,26.28272
2024-03-02,21.51832
2024-03-03,24.55497
2024-03-04,48.74345
2024-03-05,40.9424
2024-03-06,33.14136
2024-03-07,34.60732
2024-03-08,31.7801
2024-03-09,16.33507
2024-03-10,22.35602
2024-03-11,36.28272
2024-03-12,32.19895
2024-03-13,27.69633
2024-03-14,25.91623
2024-03-15,29.21465
2024-03-16,16.91099
2024-03-17,18.3246
2024-03-18,30.20942
2024-03-19,30.20942
2024-03-20,27.8534
