date,실비보험보장
2023-06-07,18.84057
2023-06-08,30.43478
2023-06-09,18.84057
2023-06-10,8.69565
2023-06-12,23.1884
2023-06-13,23.1884
2023-06-14,36.23188
2023-06-15,27.53623
2023-06-16,17.3913
2023-06-17,17.3913
2023-06-18,14.49275
2023-06-19,31.88405
2023-06-20,26.08695
2023-06-21,10.14492
2023-06-22,31.88405
2023-06-23,43.47826
2023-06-24,15.94202
2023-06-25,17.3913
2023-06-26,44.92753
2023-06-27,28.9855
2023-06-28,28.9855
2023-06-29,33.33333
2023-06-30,28.9855
2023-07-01,27.53623
2023-07-02,8.69565
2023-07-03,23.1884
2023-07-04,20.28985
2023-07-05,36.23188
2023-07-06,37.68115
2023-07-07,31.88405
2023-07-08,13.04347
2023-07-09,17.3913
2023-07-10,28.9855
2023-07-11,36.23188
2023-07-12,33.33333
2023-07-13,40.57971
2023-07-14,28.9855
2023-07-15,21.73913
2023-07-17,26.08695
2023-07-18,34.7826
2023-07-19,24.63768
2023-07-20,30.43478
2023-07-21,23.1884
2023-07-22,11.5942
2023-07-23,17.3913
2023-07-24,27.53623
2023-07-25,46.37681
2023-07-26,21.73913
2023-07-27,24.63768
2023-07-28,28.9855
2023-07-29,11.5942
2023-07-30,8.69565
2023-07-31,40.57971
2023-08-01,23.1884
2023-08-02,42.02898
2023-08-03,39.13043
2023-08-04,17.3913
2023-08-05,8.69565
2023-08-06,11.5942
2023-08-07,18.84057
2023-08-08,34.7826
2023-08-09,21.73913
2023-08-10,26.08695
2023-08-11,40.57971
2023-08-12,11.5942
2023-08-13,15.94202
2023-08-14,17.3913
2023-08-15,24.63768
2023-08-16,40.57971
2023-08-17,24.63768
2023-08-18,28.9855
2023-08-19,13.04347
2023-08-20,18.84057
2023-08-21,23.1884
2023-08-22,34.7826
2023-08-23,39.13043
2023-08-24,21.73913
2023-08-25,26.08695
2023-08-26,11.5942
2023-08-27,10.14492
2023-08-28,39.13043
2023-08-29,24.63768
2023-08-30,40.57971
2023-08-31,27.53623
2023-09-01,31.88405
2023-09-02,13.04347
2023-09-03,15.94202
2023-09-04,44.92753
2023-09-05,36.23188
2023-09-06,36.23188
2023-09-07,20.28985
2023-09-08,36.23188
2023-09-09,14.49275
2023-09-10,14.49275
2023-09-11,40.57971
2023-09-12,31.88405
2023-09-13,24.63768
2023-09-14,14.49275
2023-09-15,27.53623
2023-09-16,17.3913
2023-09-17,7.24637
2023-09-18,30.43478
2023-09-19,21.73913
2023-09-20,39.13043
2023-09-21,26.08695
2023-09-22,24.63768
2023-09-23,14.49275
2023-09-24,7.24637
2023-09-25,62.31884
2023-09-26,28.9855
2023-09-27,11.5942
2023-09-28,8.69565
2023-09-30,13.04347
2023-10-01,10.14492
2023-10-02,21.73913
2023-10-03,13.04347
2023-10-04,21.73913
2023-10-05,50.72463
2023-10-06,31.88405
2023-10-07,15.94202
2023-10-08,14.49275
2023-10-09,14.49275
2023-10-10,20.28985
2023-10-11,34.7826
2023-10-12,20.28985
2023-10-13,36.23188
2023-10-14,15.94202
2023-10-15,11.5942
2023-10-16,24.63768
2023-10-17,43.47826
2023-10-18,28.9855
2023-10-19,20.28985
2023-10-20,39.13043
2023-10-21,15.94202
2023-10-22,18.84057
2023-10-23,47.82608
2023-10-24,34.7826
2023-10-25,28.9855
2023-10-26,24.63768
2023-10-27,26.08695
2023-10-28,18.84057
2023-10-29,10.14492
2023-10-30,42.02898
2023-10-31,20.28985
2023-11-01,20.28985
2023-11-02,34.7826
2023-11-03,15.94202
2023-11-04,17.3913
2023-11-05,17.3913
2023-11-06,37.68115
2023-11-07,31.88405
2023-11-08,27.53623
2023-11-09,27.53623
2023-11-10,23.1884
2023-11-11,13.04347
2023-11-12,11.5942
2023-11-13,13.04347
2023-11-14,28.9855
2023-11-15,24.63768
2023-11-16,30.43478
2023-11-17,15.94202
2023-11-18,14.49275
2023-11-20,33.33333
2023-11-21,24.63768
2023-11-22,33.33333
2023-11-23,36.23188
2023-11-24,42.02898
2023-11-25,17.3913
2023-11-26,10.14492
2023-11-27,43.47826
2023-11-28,27.53623
2023-11-29,18.84057
2023-11-30,23.1884
2023-12-01,18.84057
2023-12-02,14.49275
2023-12-04,30.43478
2023-12-05,46.37681
2023-12-06,28.9855
2023-12-07,43.47826
2023-12-08,37.68115
2023-12-09,23.1884
2023-12-10,15.94202
2023-12-11,31.88405
2023-12-12,20.28985
2023-12-13,37.68115
2023-12-14,30.43478
2023-12-15,24.63768
2023-12-16,17.3913
2023-12-18,27.53623
2023-12-19,37.68115
2023-12-20,23.1884
2023-12-21,36.23188
2023-12-22,21.73913
2023-12-23,13.04347
2023-12-24,10.14492
2023-12-25,13.04347
2023-12-26,33.33333
2023-12-27,43.47826
2023-12-28,26.08695
2023-12-29,43.47826
2023-12-30,15.94202
2023-12-31,8.69565
2024-01-01,18.84057
2024-01-02,23.1884
2024-01-03,34.7826
2024-01-04,36.23188
2024-01-05,33.33333
2024-01-06,31.88405
2024-01-07,7.24637
2024-01-08,36.23188
2024-01-09,33.33333
2024-01-10,24.63768
2024-01-11,47.82608
2024-01-12,18.84057
2024-01-13,10.14492
2024-01-14,14.49275
2024-01-15,42.02898
2024-01-16,52.17391
2024-01-17,36.23188
2024-01-18,40.57971
2024-01-19,23.1884
2024-01-20,10.14492
2024-01-21,10.14492
2024-01-22,37.68115
2024-01-23,43.47826
2024-01-24,33.33333
2024-01-25,26.08695
2024-01-26,34.7826
2024-01-27,31.88405
2024-01-28,23.1884
2024-01-29,52.17391
2024-01-30,40.57971
2024-01-31,30.43478
2024-02-01,24.63768
2024-02-02,30.43478
2024-02-03,17.3913
2024-02-04,13.04347
2024-02-05,42.02898
2024-02-06,18.84057
2024-02-07,21.73913
2024-02-08,31.88405
2024-02-09,7.24637
2024-02-10,7.24637
2024-02-11,13.04347
2024-02-12,18.84057
2024-02-13,28.9855
2024-02-14,39.13043
2024-02-15,39.13043
2024-02-16,21.73913
2024-02-17,17.3913
2024-02-18,18.84057
2024-02-19,33.33333
2024-02-20,33.33333
2024-02-21,46.37681
2024-02-22,33.33333
2024-02-23,23.1884
2024-02-24,13.04347
2024-02-25,20.28985
2024-02-26,17.3913
2024-02-27,28.9855
2024-02-28,44.92753
2024-02-29,17.3913
2024-03-01,26.08695
2024-03-02,10.14492
2024-03-03,14.49275
2024-03-04,27.53623
2024-03-05,43.47826
2024-03-06,33.33333
2024-03-07,31.88405
2024-03-08,27.53623
2024-03-09,7.24637
2024-03-10,17.3913
2024-03-11,37.68115
2024-03-12,39.13043
2024-03-13,24.63768
2024-03-14,27.53623
2024-03-15,36.23188
2024-03-16,14.49275
2024-03-17,13.04347
2024-03-18,40.57971
2024-03-19,44.92753
2024-03-20,34.7826
