date,코인선물
2024-01-28,20.93425
2024-01-29,22.49134
2024-01-30,28.02768
2024-01-31,19.20415
2024-02-01,25.43252
2024-02-02,21.7993
2024-02-03,11.24567
2024-02-04,12.62975
2024-02-05,21.97231
2024-02-06,18.85813
2024-02-07,20.0692
2024-02-08,19.89619
2024-02-09,14.01384
2024-02-10,11.93771
2024-02-11,15.22491
2024-02-12,16.43598
2024-02-13,28.54671
2024-02-14,25.60553
2024-02-15,30.27681
2024-02-16,25.43252
2024-02-17,22.14532
2024-02-18,25.0865
2024-02-19,28.3737
2024-02-20,33.04498
2024-02-21,27.68166
2024-02-22,27.50865
2024-02-23,21.10726
2024-02-24,17.12802
2024-02-25,20.58823
2024-02-26,21.7993
2024-02-27,38.75432
2024-02-28,40.83044
2024-02-29,51.55709
2024-03-01,31.31487
2024-03-02,39.27335
2024-03-03,33.04498
2024-03-04,52.59515
2024-03-05,69.89619
2024-03-06,63.4948
2024-03-07,54.15224
2024-03-08,52.94117
2024-03-09,45.84775
2024-03-10,45.84775
2024-03-11,66.60899
2024-03-12,75.60553
2024-03-13,86.50519
2024-03-14,99.82698
2024-03-15,75.43252
2024-03-16,48.96193
2024-03-17,42.04152
2024-03-18,57.09342
2024-03-19,55.53633
2024-03-20,57.78546
