date,화재
2023-05-31,0.56219
2023-06-01,0.37312
2023-06-02,0.32872
2023-06-03,0.82001
2023-06-04,1.15016
2023-06-05,1.0277
2023-06-06,0.76271
2023-06-07,0.92099
2023-06-08,0.87587
2023-06-09,1.2318
2023-06-10,1.25472
2023-06-11,0.84149
2023-06-12,1.09788
2023-06-13,0.7312
2023-06-14,0.46909
2023-06-15,4.85275
2023-06-16,1.26976
2023-06-17,1.37361
2023-06-18,0.88375
2023-06-19,0.73335
2023-06-20,1.15947
2023-06-21,0.8021
2023-06-22,1.20029
2023-06-23,0.9704
2023-06-24,0.67964
2023-06-25,1.02268
2023-06-26,0.7312
2023-06-27,0.82287
2023-06-28,0.83505
2023-06-29,0.73335
2023-06-30,0.87372
2023-07-01,0.62235
2023-07-02,0.59728
2023-07-03,0.82144
2023-07-04,0.86083
2023-07-05,0.82001
2023-07-06,0.65386
2023-07-07,0.67033
2023-07-08,0.55073
2023-07-09,0.77346
2023-07-10,0.76916
2023-07-11,0.71401
2023-07-12,0.40749
2023-07-13,0.2084
2023-07-14,0.20983
2023-07-15,0.10527
2023-07-16,0.12962
2023-07-17,0.30365
2023-07-18,1.22035
2023-07-19,0.36596
2023-07-20,0.55431
2023-07-21,0.47696
2023-07-22,0.58009
2023-07-23,0.47768
2023-07-24,0.67964
2023-07-25,0.79279
2023-07-26,0.88948
2023-07-27,1.05706
2023-07-28,1.69373
2023-07-29,1.64002
2023-07-30,0.6116
2023-07-31,0.33301
2023-08-01,0.17259
2023-08-02,0.38028
2023-08-03,0.77704
2023-08-04,1.4001
2023-08-05,0.78205
2023-08-06,0.79781
2023-08-07,0.71258
2023-08-08,0.99189
2023-08-09,0.73693
2023-08-10,0.52137
2023-08-11,0.64025
2023-08-12,0.79924
2023-08-13,0.68394
2023-08-14,0.20554
2023-08-15,0.66102
2023-08-16,0.2263
2023-08-17,0.20124
2023-08-18,0.18477
2023-08-19,0.1418
2023-08-20,0.13607
2023-08-21,0.21843
2023-08-22,0.25137
2023-08-23,0.26569
2023-08-24,22.24203
2023-08-25,5.31325
2023-08-26,0.92743
2023-08-27,0.27715
2023-08-28,0.18548
2023-08-29,0.27214
2023-08-30,0.76844
2023-08-31,1.03844
2023-09-01,1.56267
2023-09-02,1.07711
2023-09-03,0.79924
2023-09-04,0.97685
2023-09-05,7.0564
2023-09-06,2.21152
2023-09-07,1.00191
2023-09-08,0.93603
2023-09-09,0.69754
2023-09-10,0.80568
2023-09-11,1.04775
2023-09-12,0.55001
2023-09-13,0.33015
2023-09-14,1.68299
2023-09-15,0.22845
2023-09-16,0.12604
2023-09-17,0.25209
2023-09-18,0.95536
2023-09-19,0.68537
2023-09-20,0.22702
2023-09-21,0.38816
2023-09-22,0.81571
2023-09-23,0.74839
2023-09-24,0.67749
2023-09-25,0.68752
2023-09-26,0.64884
2023-09-27,0.85367
2023-09-28,0.62306
2023-09-29,1.17451
2023-09-30,0.57651
2023-10-01,0.45548
2023-10-02,0.6338
2023-10-03,0.69325
2023-10-04,0.73908
2023-10-05,1.1917
2023-10-06,1.62283
2023-10-07,0.67104
2023-10-08,0.65457
2023-10-09,0.57293
2023-10-10,0.83576
2023-10-11,1.29554
2023-10-12,1.16807
2023-10-13,0.8816
2023-10-14,0.69969
2023-10-15,0.64097
2023-10-16,1.46169
2023-10-17,2.27311
2023-10-18,0.98902
2023-10-19,0.91239
2023-10-20,0.7176
2023-10-21,1.00335
2023-10-22,0.72261
2023-10-23,1.25042
2023-10-24,0.926
2023-10-25,0.89879
2023-10-26,0.9217
2023-10-27,1.15303
2023-10-28,0.72118
2023-10-29,0.67391
2023-10-30,0.93603
2023-10-31,1.13655
2023-11-01,1.40082
2023-11-02,1.29984
2023-11-03,0.55932
2023-11-04,0.67892
2023-11-05,0.65601
2023-11-06,0.71831
2023-11-07,0.40391
2023-11-08,0.29291
2023-11-09,0.40678
2023-11-10,0.28575
2023-11-11,0.13392
2023-11-12,0.57508
2023-11-13,0.67821
2023-11-14,3.1053
2023-11-15,0.59298
2023-11-16,0.26498
2023-11-17,0.61662
2023-11-18,0.26856
2023-11-19,0.08522
2023-11-20,0.68322
2023-11-21,0.38816
2023-11-22,0.29577
2023-11-23,0.26068
2023-11-24,0.24994
2023-11-25,0.15755
2023-11-26,0.40463
2023-11-27,0.33803
2023-11-28,1.28408
2023-11-29,1.02913
2023-11-30,1.2891
2023-12-01,1.03987
2023-12-02,0.70041
2023-12-03,0.69898
2023-12-04,1.00263
2023-12-05,1.04488
2023-12-06,1.20889
2023-12-07,0.97756
2023-12-08,1.22393
2023-12-09,0.78921
2023-12-10,0.73335
2023-12-11,0.74839
2023-12-12,0.64383
2023-12-13,0.90452
2023-12-14,0.62951
2023-12-15,0.44688
2023-12-16,0.07949
2023-12-17,2.37839
2023-12-18,4.92294
2023-12-19,0.70256
2023-12-20,0.30866
2023-12-21,0.45476
2023-12-22,0.24492
2023-12-23,0.96109
2023-12-24,0.63094
2023-12-25,8.55176
2023-12-26,10.72103
2023-12-27,5.81958
2023-12-28,1.41371
2023-12-29,0.43757
2023-12-30,0.15469
2023-12-31,0.26068
2024-01-01,0.72691
2024-01-02,2.55313
2024-01-03,0.98616
2024-01-04,0.88231
2024-01-05,1.03486
2024-01-06,0.76415
2024-01-07,0.82359
2024-01-08,1.82909
2024-01-09,0.96969
2024-01-10,1.74243
2024-01-11,0.97327
2024-01-12,0.98759
2024-01-13,1.31058
2024-01-14,0.82502
2024-01-15,1.43591
2024-01-16,1.74243
2024-01-17,1.15303
2024-01-18,0.99046
2024-01-19,0.79781
2024-01-20,0.71831
2024-01-21,3.95682
2024-01-22,1.73527
2024-01-23,6.64174
2024-01-24,4.19889
2024-01-25,1.71164
2024-01-26,1.34997
2024-01-27,0.9747
2024-01-28,0.94892
2024-01-29,1.58416
2024-01-30,1.1165
2024-01-31,1.39437
2024-02-01,5.42569
2024-02-02,2.20006
2024-02-03,0.92958
2024-02-04,0.75484
2024-02-05,1.69302
2024-02-06,1.10504
2024-02-07,0.97184
2024-02-08,0.7534
2024-02-09,0.79423
2024-02-10,0.70041
2024-02-11,1.26833
2024-02-12,0.94892
2024-02-13,1.03343
2024-02-14,0.92457
2024-02-15,1.15088
2024-02-16,1.00764
2024-02-17,1.02841
2024-02-18,0.79279
2024-02-19,1.44021
2024-02-20,1.11149
2024-02-21,0.83003
2024-02-22,0.76916
2024-02-23,1.02053
2024-02-24,1.08499
2024-02-25,0.7842
2024-02-26,0.84507
2024-02-27,0.93316
2024-02-28,0.86727
2024-02-29,0.81858
2024-03-01,0.87658
2024-03-02,0.74266
2024-03-03,0.8551
2024-03-04,1.49106
2024-03-05,1.02626
2024-03-06,0.873
2024-03-07,0.60874
2024-03-08,0.63166
2024-03-09,0.79924
2024-03-10,0.66102
2024-03-11,0.69754
2024-03-12,0.61303
2024-03-13,0.89019
2024-03-14,0.86584
2024-03-15,1.2182
2024-03-16,0.82645
2024-03-17,0.74123
2024-03-18,1.29196
2024-03-19,1.26976
2024-03-20,1.55265
