date,그림전시회
2023-06-02,28.01724
2023-06-03,28.01724
2023-06-04,22.41379
2023-06-05,35.34482
2023-06-06,26.72413
2023-06-07,23.27586
2023-06-08,30.17241
2023-06-09,29.74137
2023-06-10,27.15517
2023-06-11,20.68965
2023-06-12,21.98275
2023-06-13,20.68965
2023-06-14,24.56896
2023-06-15,17.24137
2023-06-16,19.39655
2023-06-17,22.41379
2023-06-18,19.39655
2023-06-19,19.82758
2023-06-20,19.82758
2023-06-21,22.84482
2023-06-22,20.68965
2023-06-23,22.84482
2023-06-24,27.5862
2023-06-25,20.25862
2023-06-26,29.31034
2023-06-27,27.15517
2023-06-28,23.70689
2023-06-29,26.72413
2023-06-30,25.86206
2023-07-01,24.56896
2023-07-02,26.72413
2023-07-03,29.31034
2023-07-04,25.43103
2023-07-05,23.70689
2023-07-06,27.15517
2023-07-07,22.41379
2023-07-08,19.82758
2023-07-09,21.55172
2023-07-10,22.84482
2023-07-11,21.12068
2023-07-12,23.70689
2023-07-13,23.27586
2023-07-14,19.82758
2023-07-15,25.86206
2023-07-16,29.31034
2023-07-17,21.98275
2023-07-18,22.84482
2023-07-19,28.44827
2023-07-20,27.15517
2023-07-21,20.68965
2023-07-22,25.43103
2023-07-23,30.17241
2023-07-24,26.72413
2023-07-25,24.13793
2023-07-26,32.32758
2023-07-27,32.75862
2023-07-28,31.03448
2023-07-29,22.41379
2023-07-30,31.46551
2023-07-31,30.60344
2023-08-01,31.46551
2023-08-02,25.86206
2023-08-03,30.17241
2023-08-04,31.46551
2023-08-05,22.84482
2023-08-06,23.27586
2023-08-07,31.03448
2023-08-08,28.44827
2023-08-09,29.74137
2023-08-10,19.82758
2023-08-11,30.60344
2023-08-12,23.27586
2023-08-13,27.5862
2023-08-14,30.60344
2023-08-15,27.15517
2023-08-16,26.72413
2023-08-17,23.70689
2023-08-18,21.12068
2023-08-19,17.67241
2023-08-20,28.87931
2023-08-21,21.12068
2023-08-22,20.68965
2023-08-23,18.96551
2023-08-24,20.68965
2023-08-25,23.70689
2023-08-26,18.53448
2023-08-27,20.25862
2023-08-28,29.74137
2023-08-29,18.53448
2023-08-30,23.27586
2023-08-31,17.24137
2023-09-01,21.12068
2023-09-02,35.34482
2023-09-03,34.48275
2023-09-04,34.05172
2023-09-05,30.17241
2023-09-06,19.82758
2023-09-07,26.2931
2023-09-08,25.43103
2023-09-09,30.60344
2023-09-10,31.03448
2023-09-11,36.20689
2023-09-12,25.86206
2023-09-13,28.87931
2023-09-14,18.96551
2023-09-15,25.86206
2023-09-16,22.84482
2023-09-17,18.96551
2023-09-18,21.55172
2023-09-19,19.39655
2023-09-20,18.53448
2023-09-21,21.98275
2023-09-22,21.12068
2023-09-23,19.39655
2023-09-24,12.93103
2023-09-25,23.27586
2023-09-26,18.53448
2023-09-27,19.39655
2023-09-28,20.25862
2023-09-29,18.10344
2023-09-30,22.41379
2023-10-01,22.41379
2023-10-02,26.2931
2023-10-03,18.96551
2023-10-04,24.13793
2023-10-05,13.7931
2023-10-06,21.98275
2023-10-07,23.27586
2023-10-08,21.55172
2023-10-09,17.24137
2023-10-10,16.81034
2023-10-11,23.27586
2023-10-12,19.39655
2023-10-13,28.01724
2023-10-14,14.65517
2023-10-15,9.91379
2023-10-16,26.2931
2023-10-17,22.84482
2023-10-18,28.44827
2023-10-19,23.70689
2023-10-20,25.0
2023-10-21,20.68965
2023-10-22,24.13793
2023-10-23,20.68965
2023-10-24,23.27586
2023-10-25,24.56896
2023-10-26,19.39655
2023-10-27,25.86206
2023-10-28,15.0862
2023-10-29,15.0862
2023-10-30,20.25862
2023-10-31,18.96551
2023-11-01,18.96551
2023-11-02,22.41379
2023-11-03,22.84482
2023-11-04,22.84482
2023-11-05,16.81034
2023-11-06,19.82758
2023-11-07,23.70689
2023-11-08,25.86206
2023-11-09,16.37931
2023-11-10,17.24137
2023-11-11,20.25862
2023-11-12,18.53448
2023-11-13,21.12068
2023-11-14,29.31034
2023-11-15,25.86206
2023-11-16,19.82758
2023-11-17,25.43103
2023-11-18,25.0
2023-11-19,21.98275
2023-11-20,18.53448
2023-11-21,22.41379
2023-11-22,18.96551
2023-11-23,21.55172
2023-11-24,21.98275
2023-11-25,20.68965
2023-11-26,20.68965
2023-11-27,23.27586
2023-11-28,26.72413
2023-11-29,21.98275
2023-11-30,25.86206
2023-12-01,20.68965
2023-12-02,20.25862
2023-12-03,23.27586
2023-12-04,29.31034
2023-12-05,25.86206
2023-12-06,18.53448
2023-12-07,21.12068
2023-12-08,21.12068
2023-12-09,24.56896
2023-12-10,33.18965
2023-12-11,26.2931
2023-12-12,22.41379
2023-12-13,25.43103
2023-12-14,26.72413
2023-12-15,24.56896
2023-12-16,17.24137
2023-12-17,22.41379
2023-12-18,21.12068
2023-12-19,18.10344
2023-12-20,22.84482
2023-12-21,16.37931
2023-12-22,18.53448
2023-12-23,23.27586
2023-12-24,19.82758
2023-12-25,25.43103
2023-12-26,24.56896
2023-12-27,20.68965
2023-12-28,26.2931
2023-12-29,18.96551
2023-12-30,27.5862
2023-12-31,20.68965
2024-01-01,22.84482
2024-01-02,27.5862
2024-01-03,24.56896
2024-01-04,24.56896
2024-01-05,21.98275
2024-01-06,29.31034
2024-01-07,30.17241
2024-01-08,20.25862
2024-01-09,27.15517
2024-01-10,18.96551
2024-01-11,28.01724
2024-01-12,22.41379
2024-01-13,21.12068
2024-01-14,28.87931
2024-01-15,28.01724
2024-01-16,24.56896
2024-01-17,21.55172
2024-01-18,27.5862
2024-01-19,22.41379
2024-01-20,31.89655
2024-01-21,16.37931
2024-01-22,17.67241
2024-01-23,14.22413
2024-01-24,12.06896
2024-01-25,18.53448
2024-01-26,23.70689
2024-01-27,15.94827
2024-01-28,24.13793
2024-01-29,24.56896
2024-01-30,25.86206
2024-01-31,17.24137
2024-02-01,18.53448
2024-02-02,15.94827
2024-02-03,23.70689
2024-02-04,22.41379
2024-02-05,15.0862
2024-02-06,24.56896
2024-02-07,23.27586
2024-02-08,21.55172
2024-02-09,16.81034
2024-02-10,19.39655
2024-02-11,21.98275
2024-02-12,26.72413
2024-02-13,28.87931
2024-02-14,24.56896
2024-02-15,21.55172
2024-02-16,22.41379
2024-02-17,22.41379
2024-02-18,31.89655
2024-02-19,30.17241
2024-02-20,30.17241
2024-02-21,29.74137
2024-02-22,24.56896
2024-02-23,28.87931
2024-02-24,15.0862
2024-02-25,32.32758
2024-02-26,17.24137
2024-02-27,15.94827
2024-02-28,19.82758
2024-02-29,26.2931
2024-03-01,21.55172
2024-03-02,28.44827
2024-03-03,24.56896
2024-03-04,15.94827
2024-03-05,21.55172
2024-03-06,24.13793
2024-03-07,20.68965
2024-03-08,21.98275
2024-03-09,25.0
2024-03-10,21.55172
2024-03-11,25.0
2024-03-12,20.68965
2024-03-13,14.22413
2024-03-14,18.53448
2024-03-15,31.03448
2024-03-16,28.01724
2024-03-17,23.70689
2024-03-18,18.10344
2024-03-19,26.72413
2024-03-20,20.68965
