date,대환대출
2023-05-30,27.1728
2023-05-31,100.0
2023-06-01,50.32877
2023-06-02,22.03086
2023-06-03,5.92161
2023-06-04,7.3502
2023-06-05,14.22667
2023-06-06,6.9986
2023-06-07,10.44424
2023-06-08,7.80172
2023-06-09,6.5076
2023-06-10,2.39825
2023-06-11,2.79426
2023-06-12,8.06819
2023-06-13,6.22386
2023-06-14,5.95122
2023-06-15,5.05927
2023-06-16,4.03286
2023-06-17,1.56922
2023-06-18,1.7185
2023-06-19,5.0383
2023-06-20,4.28206
2023-06-21,5.74273
2023-06-22,6.07088
2023-06-23,3.48388
2023-06-24,1.22133
2023-06-25,1.42612
2023-06-26,4.15869
2023-06-27,4.05753
2023-06-28,3.82807
2023-06-29,3.21617
2023-06-30,3.36298
2023-07-01,1.29165
2023-07-02,1.2386
2023-07-03,4.12909
2023-07-04,3.63068
2023-07-05,3.46414
2023-07-06,3.16436
2023-07-07,2.56356
2023-07-08,0.99187
2023-07-09,1.114
2023-07-10,4.18954
2023-07-11,3.57393
2023-07-12,3.06936
2023-07-13,2.99905
2023-07-14,2.53765
2023-07-15,0.94375
2023-07-16,1.1325
2023-07-17,3.57393
2023-07-18,3.41849
2023-07-19,3.43453
2023-07-20,2.97437
2023-07-21,2.3304
2023-07-22,0.98323
2023-07-23,1.06218
2023-07-24,3.35064
2023-07-25,3.24701
2023-07-26,3.22974
2023-07-27,2.88555
2023-07-28,2.31929
2023-07-29,0.90181
2023-07-30,0.91291
2023-07-31,2.81029
2023-08-01,2.68693
2023-08-02,2.63141
2023-08-03,2.37604
2023-08-04,1.85297
2023-08-05,0.76857
2023-08-06,0.93635
2023-08-07,2.81153
2023-08-08,2.57096
2023-08-09,2.42539
2023-08-10,2.36864
2023-08-11,2.07256
2023-08-12,0.78831
2023-08-13,1.04121
2023-08-14,2.59687
2023-08-15,1.23243
2023-08-16,3.09527
2023-08-17,2.94476
2023-08-18,2.4587
2023-08-19,0.92648
2023-08-20,0.8833
2023-08-21,3.1878
2023-08-22,2.92626
2023-08-23,2.78439
2023-08-24,2.60797
2023-08-25,2.42416
2023-08-26,0.91414
2023-08-27,1.1362
2023-08-28,3.26058
2023-08-29,2.99781
2023-08-30,2.8214
2023-08-31,2.60057
2023-09-01,2.05899
2023-09-02,0.75994
2023-09-03,0.89194
2023-09-04,2.45746
2023-09-05,2.45006
2023-09-06,2.24651
2023-09-07,2.12807
2023-09-08,1.8505
2023-09-09,0.79571
2023-09-10,0.8648
2023-09-11,2.68693
2023-09-12,2.67582
2023-09-13,2.22677
2023-09-14,1.9677
2023-09-15,1.69629
2023-09-16,0.84012
2023-09-17,0.80188
2023-09-18,2.46363
2023-09-19,2.17372
2023-09-20,2.10834
2023-09-21,2.04912
2023-09-22,1.52481
2023-09-23,0.72539
2023-09-24,0.79695
2023-09-25,3.19026
2023-09-26,2.89788
2023-09-27,1.62844
2023-09-28,0.61436
2023-09-29,0.47989
2023-09-30,0.53417
2023-10-01,0.54281
2023-10-02,0.82779
2023-10-03,0.92278
2023-10-04,2.79796
2023-10-05,2.53642
2023-10-06,2.10587
2023-10-07,0.71306
2023-10-08,0.71922
2023-10-09,0.92648
2023-10-10,2.84114
2023-10-11,2.67089
2023-10-12,2.29215
2023-10-13,1.82089
2023-10-14,0.73156
2023-10-15,0.8796
2023-10-16,2.66966
2023-10-17,2.48831
2023-10-18,2.44883
2023-10-19,2.62771
2023-10-20,2.05035
2023-10-21,0.81545
2023-10-22,0.77721
2023-10-23,2.50311
2023-10-24,2.55122
2023-10-25,2.39825
2023-10-26,2.07749
2023-10-27,1.81966
2023-10-28,0.72293
2023-10-29,0.84012
2023-10-30,2.38098
2023-10-31,2.41058
2023-11-01,2.31806
2023-11-02,2.17372
2023-11-03,1.93562
2023-11-04,0.93635
2023-11-05,0.96226
2023-11-06,2.37357
2023-11-07,2.27365
2023-11-08,2.17372
2023-11-09,2.1145
2023-11-10,1.7296
2023-11-11,0.72293
2023-11-12,1.51864
2023-11-13,2.88678
2023-11-14,2.5759
2023-11-15,2.56233
2023-11-16,2.07256
2023-11-17,1.56059
2023-11-18,0.75253
2023-11-19,0.82655
2023-11-20,2.54505
2023-11-21,2.46733
2023-11-22,2.52038
2023-11-23,2.14288
2023-11-24,1.84186
2023-11-25,0.80558
2023-11-26,0.93512
2023-11-27,2.54876
2023-11-28,2.53765
2023-11-29,2.53272
2023-11-30,2.57096
2023-12-01,2.00594
2023-12-02,0.7698
2023-12-03,0.95732
2023-12-04,2.53272
2023-12-05,2.26131
2023-12-06,2.10957
2023-12-07,1.95166
2023-12-08,1.75797
2023-12-09,0.73156
2023-12-10,0.96226
2023-12-11,2.56109
2023-12-12,2.71653
2023-12-13,2.63388
2023-12-14,2.4513
2023-12-15,2.08736
2023-12-16,0.82162
2023-12-17,0.91044
2023-12-18,2.32793
2023-12-19,2.30079
2023-12-20,2.00347
2023-12-21,2.04789
2023-12-22,1.64941
2023-12-23,0.87713
2023-12-24,0.67605
2023-12-25,0.93142
2023-12-26,3.74171
2023-12-27,4.98279
2023-12-28,3.27415
2023-12-29,2.24281
2023-12-30,1.08069
2023-12-31,2.17249
2024-01-01,2.3452
2024-01-02,3.87495
2024-01-03,3.56777
2024-01-04,3.69237
2024-01-05,2.93243
2024-01-06,1.28178
2024-01-07,1.39404
2024-01-08,6.63837
2024-01-09,12.86593
2024-01-10,8.96014
2024-01-11,6.25593
2024-01-12,4.88533
2024-01-13,1.98374
2024-01-14,2.4661
2024-01-15,6.34229
2024-01-16,5.57001
2024-01-17,4.76072
2024-01-18,4.75332
2024-01-19,3.67263
2024-01-20,1.69136
2024-01-21,1.75797
2024-01-22,4.96798
2024-01-23,4.36348
2024-01-24,5.11726
2024-01-25,4.31167
2024-01-26,3.47524
2024-01-27,1.71356
2024-01-28,1.81472
2024-01-29,5.35782
2024-01-30,6.31391
2024-01-31,6.36573
2024-02-01,4.0674
2024-02-02,3.46537
2024-02-03,1.37307
2024-02-04,1.8616
2024-02-05,3.60724
2024-02-06,3.50238
2024-02-07,2.90775
2024-02-08,2.64498
2024-02-09,1.32372
2024-02-10,0.95732
2024-02-11,1.08562
2024-02-12,1.63831
2024-02-13,4.09578
2024-02-14,3.67633
2024-02-15,3.54063
2024-02-16,2.76712
2024-02-17,1.19912
2024-02-18,1.2386
2024-02-19,3.35434
2024-02-20,3.25688
2024-02-21,3.00768
2024-02-22,2.78439
2024-02-23,3.79723
2024-02-24,1.70493
2024-02-25,1.605
2024-02-26,6.07458
2024-02-27,3.70224
2024-02-28,3.16806
2024-02-29,3.26182
2024-03-01,1.22379
2024-03-02,1.02147
2024-03-03,1.21639
2024-03-04,3.33707
2024-03-05,3.14709
2024-03-06,3.03606
2024-03-07,2.62894
2024-03-08,2.51915
2024-03-09,1.10166
2024-03-10,1.19665
2024-03-11,3.01262
2024-03-12,3.17176
2024-03-13,2.93119
2024-03-14,2.67706
2024-03-15,2.3415
2024-03-16,0.99557
2024-03-17,1.20282
2024-03-18,3.0854
2024-03-19,2.79302
2024-03-20,2.59934
