date,현대자동차주식
2023-05-30,9.6761
2023-05-31,9.56217
2023-06-01,8.08105
2023-06-02,8.69954
2023-06-03,1.49739
2023-06-04,0.85449
2023-06-05,8.24381
2023-06-06,1.83919
2023-06-07,8.93554
2023-06-08,8.00781
2023-06-09,8.72395
2023-06-10,1.57063
2023-06-11,0.89518
2023-06-12,8.57747
2023-06-13,8.41471
2023-06-14,8.91927
2023-06-15,8.40657
2023-06-16,7.29166
2023-06-17,1.21256
2023-06-18,0.88704
2023-06-19,6.99869
2023-06-20,6.99055
2023-06-21,8.43912
2023-06-22,7.22656
2023-06-23,6.91731
2023-06-24,1.21256
2023-06-25,0.9847
2023-06-26,7.59277
2023-06-27,9.07389
2023-06-28,7.80436
2023-06-29,7.10449
2023-06-30,8.10546
2023-07-01,1.21256
2023-07-02,1.02539
2023-07-03,8.64257
2023-07-04,8.34147
2023-07-05,7.38932
2023-07-06,7.2347
2023-07-07,6.84407
2023-07-08,1.15559
2023-07-09,0.84635
2023-07-10,7.30794
2023-07-11,7.59277
2023-07-12,7.82877
2023-07-13,7.33235
2023-07-14,7.95084
2023-07-15,1.46484
2023-07-16,1.2207
2023-07-17,7.39746
2023-07-18,7.09635
2023-07-19,6.47786
2023-07-20,6.486
2023-07-21,6.70572
2023-07-22,1.09863
2023-07-23,1.0498
2023-07-24,6.40462
2023-07-25,6.722
2023-07-26,9.47265
2023-07-27,9.52962
2023-07-28,6.96614
2023-07-29,1.4567
2023-07-30,1.18001
2023-07-31,6.64062
2023-08-01,6.46158
2023-08-02,7.02311
2023-08-03,6.61621
2023-08-04,6.29882
2023-08-05,1.20442
2023-08-06,1.14746
2023-08-07,7.33235
2023-08-08,6.90104
2023-08-09,6.68945
2023-08-10,6.01399
2023-08-11,6.6569
2023-08-12,1.21256
2023-08-13,0.78125
2023-08-14,6.0791
2023-08-15,1.63574
2023-08-16,6.56738
2023-08-17,6.87662
2023-08-18,6.75455
2023-08-19,1.34277
2023-08-20,1.00911
2023-08-21,6.80338
2023-08-22,6.722
2023-08-23,6.06282
2023-08-24,6.58365
2023-08-25,5.83496
2023-08-26,1.15559
2023-08-27,0.72428
2023-08-28,6.41276
2023-08-29,7.0638
2023-08-30,7.2998
2023-08-31,6.486
2023-09-01,6.10351
2023-09-02,1.13118
2023-09-03,0.91145
2023-09-04,6.33951
2023-09-05,6.16861
2023-09-06,6.34765
2023-09-07,6.08723
2023-09-08,5.5013
2023-09-09,1.00097
2023-09-10,0.89518
2023-09-11,5.76985
2023-09-12,9.04134
2023-09-13,11.20605
2023-09-14,7.30794
2023-09-15,7.30794
2023-09-16,1.53808
2023-09-17,1.20442
2023-09-18,6.66503
2023-09-19,8.63444
2023-09-20,8.33333
2023-09-21,6.29069
2023-09-22,5.82682
2023-09-23,1.26139
2023-09-24,0.96028
2023-09-25,5.79427
2023-09-26,5.24902
2023-09-27,5.04557
2023-09-28,1.14746
2023-09-29,1.00097
2023-09-30,0.96028
2023-10-01,0.68359
2023-10-02,1.26139
2023-10-03,1.07421
2023-10-04,6.42089
2023-10-05,6.08723
2023-10-06,5.59895
2023-10-07,1.31835
2023-10-08,0.92773
2023-10-09,1.36718
2023-10-10,6.27441
2023-10-11,6.5511
2023-10-12,6.47786
2023-10-13,5.93261
2023-10-14,1.00911
2023-10-15,0.75683
2023-10-16,5.51757
2023-10-17,5.82682
2023-10-18,6.50227
2023-10-19,5.58268
2023-10-20,5.93261
2023-10-21,1.22884
2023-10-22,0.96842
2023-10-23,6.53483
2023-10-24,6.83593
2023-10-25,6.63248
2023-10-26,7.71484
2023-10-27,6.94986
2023-10-28,1.31835
2023-10-29,1.05794
2023-10-30,6.5511
2023-10-31,6.8929
2023-11-01,6.67317
2023-11-02,7.00683
2023-11-03,6.42089
2023-11-04,1.57063
2023-11-05,0.97656
2023-11-06,9.72493
2023-11-07,7.80436
2023-11-08,6.33951
2023-11-09,6.44531
2023-11-10,5.62337
2023-11-11,1.12304
2023-11-12,0.89518
2023-11-13,5.9733
2023-11-14,6.67317
2023-11-15,8.31705
2023-11-16,7.80436
2023-11-17,6.3151
2023-11-18,1.38346
2023-11-19,0.9847
2023-11-20,6.76269
2023-11-21,6.59993
2023-11-22,5.94075
2023-11-23,5.98144
2023-11-24,6.00585
2023-11-25,1.2858
2023-11-26,1.09863
2023-11-27,6.07096
2023-11-28,6.45345
2023-11-29,6.17675
2023-11-30,6.25
2023-12-01,6.47786
2023-12-02,1.22884
2023-12-03,1.04166
2023-12-04,6.43717
2023-12-05,6.05468
2023-12-06,6.45345
2023-12-07,5.51757
2023-12-08,6.06282
2023-12-09,1.26953
2023-12-10,1.01725
2023-12-11,5.7373
2023-12-12,5.76171
2023-12-13,5.65592
2023-12-14,6.58365
2023-12-15,8.75651
2023-12-16,1.52994
2023-12-17,1.20442
2023-12-18,7.34049
2023-12-19,6.7871
2023-12-20,9.42382
2023-12-21,8.49609
2023-12-22,8.02408
2023-12-23,1.70898
2023-12-24,1.18001
2023-12-25,1.07421
2023-12-26,7.20214
2023-12-27,7.40559
2023-12-28,9.34244
2023-12-29,5.90006
2023-12-30,1.66015
2023-12-31,1.0498
2024-01-01,1.32649
2024-01-02,9.22851
2024-01-03,8.30078
2024-01-04,6.93359
2024-01-05,7.1289
2024-01-06,1.51367
2024-01-07,1.14746
2024-01-08,6.50227
2024-01-09,6.83593
2024-01-10,6.958
2024-01-11,6.7871
2024-01-12,5.94075
2024-01-13,1.29394
2024-01-14,1.09049
2024-01-15,6.60807
2024-01-16,5.46875
2024-01-17,6.3802
2024-01-18,6.53483
2024-01-19,6.13606
2024-01-20,1.31835
2024-01-21,1.08235
2024-01-22,6.0791
2024-01-23,6.60807
2024-01-24,6.5511
2024-01-25,10.23763
2024-01-26,8.60188
2024-01-27,1.57063
2024-01-28,1.21256
2024-01-29,9.75748
2024-01-30,8.27636
2024-01-31,8.20312
2024-02-01,14.60774
2024-02-02,30.55826
2024-02-03,5.26529
2024-02-04,2.66113
2024-02-05,26.76595
2024-02-06,19.04296
2024-02-07,22.20052
2024-02-08,19.00227
2024-02-09,3.97949
2024-02-10,3.58072
2024-02-11,2.57161
2024-02-12,2.96223
2024-02-13,20.7845
2024-02-14,15.25065
2024-02-15,15.3483
2024-02-16,14.48567
2024-02-17,2.76692
2024-02-18,1.97753
2024-02-19,14.89257
2024-02-20,13.16731
2024-02-21,11.80013
2024-02-22,12.9069
2024-02-23,11.90592
2024-02-24,1.97753
2024-02-25,1.54622
2024-02-26,11.60481
2024-02-27,11.14908
2024-02-28,11.67805
2024-02-29,13.58235
2024-03-01,2.5472
2024-03-02,1.9694
2024-03-03,1.2858
2024-03-04,14.28222
2024-03-05,12.04427
2024-03-06,11.57226
2024-03-07,10.86425
2024-03-08,11.14095
2024-03-09,1.8636
2024-03-10,1.35904
2024-03-11,10.5957
2024-03-12,10.00162
2024-03-13,9.58658
2024-03-14,9.847
2024-03-15,10.20507
2024-03-16,1.48111
2024-03-17,1.13118
2024-03-18,8.76464
2024-03-19,8.81347
2024-03-20,9.56217
