date,천연가스선물
2023-05-29,14.17038
2023-05-30,23.48751
2023-05-31,25.13059
2023-06-01,27.96086
2023-06-02,29.26203
2023-06-03,10.75125
2023-06-04,4.78677
2023-06-05,20.96115
2023-06-06,21.34105
2023-06-07,23.48751
2023-06-08,22.64222
2023-06-09,19.76446
2023-06-10,7.53157
2023-06-11,3.4951
2023-06-12,16.80121
2023-06-13,20.44828
2023-06-14,19.1946
2023-06-15,19.13761
2023-06-16,28.16981
2023-06-17,9.85848
2023-06-18,4.75828
2023-06-19,21.23658
2023-06-20,26.2513
2023-06-21,22.84167
2023-06-22,22.68021
2023-06-23,19.51752
2023-06-24,11.49206
2023-06-25,5.62256
2023-06-26,27.12508
2023-06-27,23.81042
2023-06-28,23.21208
2023-06-29,22.85117
2023-06-30,18.23534
2023-07-01,7.75952
2023-07-02,3.98898
2023-07-03,16.92468
2023-07-04,16.8582
2023-07-05,17.76996
2023-07-06,17.19061
2023-07-07,14.80672
2023-07-08,5.81251
2023-07-09,2.61183
2023-07-10,13.42007
2023-07-11,15.31959
2023-07-12,15.37657
2023-07-13,14.28435
2023-07-14,14.36983
2023-07-15,5.88849
2023-07-16,2.39338
2023-07-17,12.88821
2023-07-18,15.6805
2023-07-19,14.93969
2023-07-20,15.39557
2023-07-21,16.21236
2023-07-22,6.07844
2023-07-23,2.90625
2023-07-24,12.1474
2023-07-25,14.17988
2023-07-26,13.26811
2023-07-27,12.16639
2023-07-28,12.20438
2023-07-29,4.74878
2023-07-30,1.82353
2023-07-31,9.57355
2023-08-01,11.42558
2023-08-02,13.49605
2023-08-03,14.66426
2023-08-04,11.30211
2023-08-05,4.44486
2023-08-06,2.02298
2023-08-07,10.75125
2023-08-08,15.51904
2023-08-09,19.31807
2023-08-10,27.21056
2023-08-11,17.89343
2023-08-12,7.22765
2023-08-13,3.32415
2023-08-14,11.65352
2023-08-15,13.11615
2023-08-16,15.18662
2023-08-17,13.64801
2023-08-18,12.40383
2023-08-19,4.6728
2023-08-20,2.25092
2023-08-21,11.09317
2023-08-22,13.79998
2023-08-23,12.48931
2023-08-24,14.84471
2023-08-25,12.9167
2023-08-26,4.92924
2023-08-27,2.51685
2023-08-28,13.42007
2023-08-29,15.99392
2023-08-30,13.61952
2023-08-31,15.40507
2023-09-01,11.42558
2023-09-02,4.64431
2023-09-03,1.80453
2023-09-04,9.73501
2023-09-05,14.14189
2023-09-06,15.31009
2023-09-07,14.9017
2023-09-08,16.43081
2023-09-09,5.80302
2023-09-10,3.02972
2023-09-11,14.21787
2023-09-12,16.76322
2023-09-13,19.61249
2023-09-14,18.06439
2023-09-15,15.16763
2023-09-16,5.91699
2023-09-17,2.48836
2023-09-18,12.80273
2023-09-19,15.97492
2023-09-20,16.95317
2023-09-21,12.85022
2023-09-22,12.69826
2023-09-23,4.84376
2023-09-24,2.24142
2023-09-25,11.90996
2023-09-26,11.15015
2023-09-27,10.30487
2023-09-28,8.80425
2023-09-29,9.14616
2023-09-30,4.32139
2023-10-01,1.83303
2023-10-02,6.77177
2023-10-03,9.47858
2023-10-04,13.73349
2023-10-05,14.35084
2023-10-06,19.62199
2023-10-07,8.54782
2023-10-08,4.04596
2023-10-09,18.35881
2023-10-10,23.84841
2023-10-11,28.53072
2023-10-12,26.85915
2023-10-13,22.15784
2023-10-14,9.04169
2023-10-15,4.49235
2023-10-16,20.63823
2023-10-17,20.22984
2023-10-18,19.77395
2023-10-19,17.89343
2023-10-20,16.67774
2023-10-21,5.89799
2023-10-22,2.58334
2023-10-23,15.652
2023-10-24,16.48779
2023-10-25,16.40231
2023-10-26,17.32358
2023-10-27,25.76692
2023-10-28,10.40934
2023-10-29,4.09345
2023-10-30,21.74945
2023-10-31,25.15908
2023-11-01,36.55617
2023-11-02,27.0301
2023-11-03,22.44277
2023-11-04,8.88023
2023-11-05,3.54259
2023-11-06,15.81346
2023-11-07,19.23259
2023-11-08,18.83369
2023-11-09,20.44828
2023-11-10,17.99791
2023-11-11,7.18966
2023-11-12,3.25766
2023-11-13,24.09535
2023-11-14,26.16582
2023-11-15,24.75068
2023-11-16,22.54725
2023-11-17,24.43726
2023-11-18,9.54506
2023-11-19,3.27666
2023-11-20,19.67898
2023-11-21,24.16183
2023-11-22,24.57023
2023-11-23,22.90815
2023-11-24,20.59074
2023-11-25,6.90473
2023-11-26,3.23867
2023-11-27,21.71146
2023-11-28,21.50251
2023-11-29,27.25804
2023-11-30,20.3818
2023-12-01,17.52303
2023-12-02,7.48409
2023-12-03,3.08671
2023-12-04,18.74821
2023-12-05,21.56899
2023-12-06,18.90967
2023-12-07,25.24456
2023-12-08,17.30458
2023-12-09,6.76227
2023-12-10,2.63082
2023-12-11,23.72495
2023-12-12,23.67746
2023-12-13,26.51723
2023-12-14,20.52426
2023-12-15,18.8052
2023-12-16,8.47183
2023-12-17,3.96049
2023-12-18,19.70747
2023-12-19,20.98015
2023-12-20,19.13761
2023-12-21,17.48504
2023-12-22,16.90568
2023-12-23,7.35112
2023-12-24,2.48836
2023-12-25,5.43261
2023-12-26,15.11064
2023-12-27,15.41456
2023-12-28,14.96818
2023-12-29,12.49881
2023-12-30,4.99572
2023-12-31,1.91851
2024-01-01,3.23867
2024-01-02,18.65324
2024-01-03,17.47554
2024-01-04,26.03286
2024-01-05,28.13182
2024-01-06,10.9507
2024-01-07,5.65105
2024-01-08,18.85269
2024-01-09,29.95536
2024-01-10,35.31199
2024-01-11,28.71117
2024-01-12,26.6312
2024-01-13,14.98717
2024-01-14,6.04045
2024-01-15,31.20904
2024-01-16,39.76635
2024-01-17,32.07332
2024-01-18,25.61496
2024-01-19,19.81194
2024-01-20,10.5518
2024-01-21,4.62532
2024-01-22,29.98385
2024-01-23,27.8184
2024-01-24,23.07911
2024-01-25,22.74669
2024-01-26,19.68847
2024-01-27,9.90597
2024-01-28,4.12194
2024-01-29,18.37781
2024-01-30,24.12384
2024-01-31,21.19859
2024-02-01,19.10912
2024-02-02,19.69797
2024-02-03,8.77576
2024-02-04,3.73254
2024-02-05,13.99943
2024-02-06,17.01965
2024-02-07,19.23259
2024-02-08,18.0359
2024-02-09,19.16611
2024-02-10,7.91148
2024-02-11,4.16943
2024-02-12,14.95868
2024-02-13,29.42349
2024-02-14,30.80064
2024-02-15,31.84537
2024-02-16,28.31228
2024-02-17,11.85297
2024-02-18,4.98622
2024-02-19,24.91214
2024-02-20,28.18881
2024-02-21,38.96856
2024-02-22,32.79513
2024-02-23,23.97188
2024-02-24,12.83122
2024-02-25,5.59407
2024-02-26,23.497
2024-02-27,23.04112
2024-02-28,25.30154
2024-02-29,23.03162
2024-03-01,17.05765
2024-03-02,8.41485
2024-03-03,4.38788
2024-03-04,19.5745
2024-03-05,22.96514
2024-03-06,20.31531
2024-03-07,18.34932
2024-03-08,20.3628
2024-03-09,8.34837
2024-03-10,3.68506
2024-03-11,16.09839
2024-03-12,19.91642
2024-03-13,21.02763
2024-03-14,20.11587
2024-03-15,20.7522
2024-03-16,8.06344
2024-03-17,3.71355
2024-03-18,18.13087
2024-03-19,18.8147
2024-03-20,17.618
