date,코스피코스닥
2023-05-30,2.55024
2023-05-31,2.80574
2023-06-01,2.53126
2023-06-02,2.3343
2023-06-03,0.39946
2023-06-04,0.20724
2023-06-05,2.38729
2023-06-06,0.58772
2023-06-07,2.53363
2023-06-08,2.74879
2023-06-09,2.45532
2023-06-10,0.39155
2023-06-11,0.2112
2023-06-12,2.59454
2023-06-13,2.49646
2023-06-14,3.67349
2023-06-15,3.15063
2023-06-16,2.51781
2023-06-17,0.40658
2023-06-18,0.20962
2023-06-19,2.64675
2023-06-20,2.69342
2023-06-21,2.95762
2023-06-22,2.82394
2023-06-23,2.75275
2023-06-24,0.41844
2023-06-25,0.17956
2023-06-26,2.35249
2023-06-27,2.55499
2023-06-28,2.77489
2023-06-29,2.74246
2023-06-30,2.55736
2023-07-01,0.37415
2023-07-02,0.16927
2023-07-03,2.22118
2023-07-04,2.61115
2023-07-05,2.57081
2023-07-06,3.23764
2023-07-07,3.08814
2023-07-08,0.41212
2023-07-09,0.20171
2023-07-10,2.90858
2023-07-11,2.59612
2023-07-12,2.73455
2023-07-13,2.4925
2023-07-14,2.51465
2023-07-15,0.38918
2023-07-16,0.1756
2023-07-17,2.36831
2023-07-18,2.65545
2023-07-19,2.75116
2023-07-20,2.67839
2023-07-21,2.61511
2023-07-22,0.39709
2023-07-23,0.23255
2023-07-24,2.68234
2023-07-25,2.57951
2023-07-26,4.90432
2023-07-27,3.61654
2023-07-28,2.84609
2023-07-29,0.41212
2023-07-30,0.2286
2023-07-31,2.47035
2023-08-01,2.85795
2023-08-02,3.78186
2023-08-03,3.57382
2023-08-04,3.02802
2023-08-05,0.40816
2023-08-06,0.20091
2023-08-07,3.23369
2023-08-08,3.17673
2023-08-09,2.60324
2023-08-10,2.85479
2023-08-11,2.71161
2023-08-12,0.41528
2023-08-13,0.1843
2023-08-14,2.83343
2023-08-15,0.60592
2023-08-16,3.47495
2023-08-17,3.86492
2023-08-18,3.47257
2023-08-19,0.46037
2023-08-20,0.22623
2023-08-21,2.61669
2023-08-22,2.72506
2023-08-23,3.13955
2023-08-24,2.64675
2023-08-25,2.97265
2023-08-26,0.44692
2023-08-27,0.21594
2023-08-28,2.38255
2023-08-29,2.56053
2023-08-30,2.60403
2023-08-31,2.92282
2023-09-01,2.60641
2023-09-02,0.37019
2023-09-03,0.19617
2023-09-04,2.52098
2023-09-05,2.56053
2023-09-06,2.72743
2023-09-07,2.92677
2023-09-08,2.73534
2023-09-09,0.41291
2023-09-10,0.21278
2023-09-11,2.45295
2023-09-12,3.01616
2023-09-13,3.05333
2023-09-14,2.51228
2023-09-15,2.52572
2023-09-16,0.40974
2023-09-17,0.20171
2023-09-18,2.45137
2023-09-19,2.68155
2023-09-20,2.60641
2023-09-21,3.30804
2023-09-22,3.17199
2023-09-23,0.41765
2023-09-24,0.18984
2023-09-25,2.87535
2023-09-26,3.07627
2023-09-27,2.76619
2023-09-28,0.4398
2023-09-29,0.34172
2023-09-30,0.31007
2023-10-01,0.16295
2023-10-02,0.32194
2023-10-03,0.47856
2023-10-04,4.53096
2023-10-05,3.76921
2023-10-06,2.88959
2023-10-07,0.43664
2023-10-08,0.21278
2023-10-09,0.49834
2023-10-10,4.02866
2023-10-11,3.08023
2023-10-12,2.78913
2023-10-13,3.14509
2023-10-14,0.42635
2023-10-15,0.20487
2023-10-16,3.1182
2023-10-17,2.57872
2023-10-18,2.83343
2023-10-19,3.74152
2023-10-20,4.40677
2023-10-21,0.68502
2023-10-22,0.26103
2023-10-23,3.29539
2023-10-24,3.85385
2023-10-25,3.51529
2023-10-26,5.19146
2023-10-27,4.41626
2023-10-28,0.53552
2023-10-29,0.28081
2023-10-30,3.24792
2023-10-31,4.15522
2023-11-01,3.46862
2023-11-02,3.24318
2023-11-03,3.25109
2023-11-04,0.46432
2023-11-05,0.24838
2023-11-06,4.80149
2023-11-07,5.75071
2023-11-08,4.24224
2023-11-09,3.69881
2023-11-10,3.44014
2023-11-11,0.44613
2023-11-12,0.22623
2023-11-13,3.35867
2023-11-14,2.85004
2023-11-15,3.01536
2023-11-16,3.24397
2023-11-17,3.14588
2023-11-18,0.41449
2023-11-19,0.19538
2023-11-20,2.46244
2023-11-21,2.65229
2023-11-22,2.79783
2023-11-23,2.63963
2023-11-24,2.44029
2023-11-25,0.36149
2023-11-26,0.20566
2023-11-27,2.5542
2023-11-28,2.3517
2023-11-29,2.59296
2023-11-30,2.46956
2023-12-01,2.56448
2023-12-02,0.41924
2023-12-03,0.17718
2023-12-04,2.46244
2023-12-05,2.71478
2023-12-06,2.52889
2023-12-07,2.73693
2023-12-08,2.27655
2023-12-09,0.4137
2023-12-10,0.18509
2023-12-11,2.31136
2023-12-12,2.41182
2023-12-13,2.79071
2023-12-14,2.83106
2023-12-15,2.50595
2023-12-16,0.44297
2023-12-17,0.19933
2023-12-18,2.21327
2023-12-19,2.40786
2023-12-20,2.37622
2023-12-21,2.81207
2023-12-22,2.59296
2023-12-23,0.39709
2023-12-24,0.15266
2023-12-25,0.24679
2023-12-26,2.38176
2023-12-27,2.31294
2023-12-28,2.43317
2023-12-29,1.01329
2023-12-30,0.29346
2023-12-31,0.15424
2024-01-01,0.20803
2024-01-02,2.53759
2024-01-03,3.1095
2024-01-04,3.00745
2024-01-05,2.70528
2024-01-06,0.46749
2024-01-07,0.23651
2024-01-08,2.31215
2024-01-09,2.60008
2024-01-10,2.7923
2024-01-11,2.589
2024-01-12,2.79862
2024-01-13,0.4224
2024-01-14,0.21278
2024-01-15,2.53522
2024-01-16,2.93073
2024-01-17,4.527
2024-01-18,3.62524
2024-01-19,2.72506
2024-01-20,0.46749
2024-01-21,0.2025
2024-01-22,2.748
2024-01-23,2.70291
2024-01-24,2.85795
2024-01-25,3.00745
2024-01-26,2.51069
2024-01-27,0.36861
2024-01-28,0.17956
2024-01-29,2.88801
2024-01-30,2.91886
2024-01-31,3.04938
2024-02-01,3.14588
2024-02-02,2.80654
2024-02-03,0.59168
2024-02-04,0.33697
2024-02-05,3.42353
2024-02-06,2.85637
2024-02-07,2.5186
2024-02-08,2.19745
2024-02-09,0.4485
2024-02-10,0.32036
2024-02-11,0.20962
2024-02-12,0.39471
2024-02-13,2.38255
2024-02-14,2.77489
2024-02-15,2.61511
2024-02-16,2.42922
2024-02-17,0.49755
2024-02-18,0.31166
2024-02-19,2.27734
2024-02-20,2.33746
2024-02-21,2.50041
2024-02-22,2.35565
2024-02-23,2.49171
2024-02-24,0.42398
2024-02-25,0.24205
2024-02-26,2.28921
2024-02-27,2.58189
2024-02-28,2.26864
2024-02-29,2.37306
2024-03-01,0.53235
2024-03-02,0.33855
2024-03-03,0.21594
2024-03-04,2.0345
2024-03-05,2.40628
2024-03-06,2.30898
2024-03-07,2.61985
2024-03-08,2.14603
2024-03-09,0.42873
2024-03-10,0.24996
2024-03-11,2.20773
2024-03-12,2.37622
2024-03-13,2.49646
2024-03-14,2.54233
2024-03-15,2.72981
2024-03-16,0.42319
2024-03-17,0.20408
2024-03-18,2.08433
2024-03-19,2.74404
2024-03-20,2.28921
