date,전자세금계산서
2023-05-29,10.63515
2023-05-30,40.2511
2023-05-31,52.1418
2023-06-01,46.67651
2023-06-02,39.36484
2023-06-03,10.48744
2023-06-04,7.4963
2023-06-05,34.67503
2023-06-06,12.92466
2023-06-07,45.49483
2023-06-08,40.32496
2023-06-09,43.87001
2023-06-10,16.24815
2023-06-11,9.85967
2023-06-12,46.63958
2023-06-13,32.23781
2023-06-14,30.39143
2023-06-15,31.94239
2023-06-16,25.66469
2023-06-17,7.45937
2023-06-18,6.16691
2023-06-19,31.68389
2023-06-20,34.78581
2023-06-21,35.26587
2023-06-22,33.27178
2023-06-23,25.8124
2023-06-24,8.67799
2023-06-25,8.97341
2023-06-26,42.31905
2023-06-27,39.88183
2023-06-28,36.55834
2023-06-29,39.10635
2023-06-30,57.97636
2023-07-01,15.69423
2023-07-02,12.18611
2023-07-03,58.45642
2023-07-04,55.09601
2023-07-05,53.13884
2023-07-06,49.92614
2023-07-07,44.83013
2023-07-08,13.774
2023-07-09,13.47858
2023-07-10,78.6189
2023-07-11,50.22156
2023-07-12,44.23929
2023-07-13,36.41063
2023-07-14,32.12703
2023-07-15,10.78286
2023-07-16,9.56425
2023-07-17,44.46085
2023-07-18,41.21122
2023-07-19,38.58936
2023-07-20,37.81388
2023-07-21,30.50221
2023-07-22,11.33677
2023-07-23,9.93353
2023-07-24,42.54062
2023-07-25,45.16248
2023-07-26,33.93648
2023-07-27,33.5672
2023-07-28,31.75775
2023-07-29,8.71491
2023-07-30,9.93353
2023-07-31,64.21713
2023-08-01,54.09896
2023-08-02,46.82422
2023-08-03,40.21418
2023-08-04,37.33382
2023-08-05,11.66912
2023-08-06,9.34268
2023-08-07,55.68685
2023-08-08,55.16986
2023-08-09,56.90546
2023-08-10,56.4254
2023-08-11,27.76957
2023-08-12,8.05022
2023-08-13,5.24372
2023-08-14,28.13884
2023-08-15,9.78581
2023-08-16,34.82274
2023-08-17,32.42245
2023-08-18,24.63072
2023-08-19,6.35155
2023-08-20,5.20679
2023-08-21,34.67503
2023-08-22,26.73559
2023-08-23,25.07385
2023-08-24,27.91728
2023-08-25,27.76957
2023-08-26,6.94239
2023-08-27,6.12998
2023-08-28,34.6381
2023-08-29,33.97341
2023-08-30,34.08419
2023-08-31,53.72968
2023-09-01,59.19497
2023-09-02,14.95568
2023-09-03,9.78581
2023-09-04,57.0901
2023-09-05,44.86706
2023-09-06,37.11225
2023-09-07,36.48449
2023-09-08,40.21418
2023-09-09,13.73707
2023-09-10,12.22304
2023-09-11,48.15361
2023-09-12,27.43722
2023-09-13,23.89217
2023-09-14,24.37223
2023-09-15,21.23338
2023-09-16,6.38847
2023-09-17,5.39143
2023-09-18,25.92319
2023-09-19,25.66469
2023-09-20,27.25258
2023-09-21,23.0059
2023-09-22,25.44313
2023-09-23,5.94534
2023-09-24,6.24076
2023-09-25,42.06056
2023-09-26,40.10339
2023-09-27,38.47858
2023-09-28,5.39143
2023-09-29,3.72968
2023-09-30,5.94534
2023-10-01,6.16691
2023-10-02,8.08714
2023-10-03,8.97341
2023-10-04,47.45199
2023-10-05,37.88774
2023-10-06,43.79615
2023-10-07,10.78286
2023-10-08,7.64401
2023-10-09,14.29098
2023-10-10,64.36484
2023-10-11,34.49039
2023-10-12,24.51994
2023-10-13,21.5288
2023-10-14,7.20088
2023-10-15,5.16986
2023-10-16,26.73559
2023-10-17,25.8124
2023-10-18,24.44608
2023-10-19,27.9542
2023-10-20,32.16395
2023-10-21,6.64697
2023-10-22,6.12998
2023-10-23,39.80797
2023-10-24,38.95864
2023-10-25,39.91875
2023-10-26,33.38257
2023-10-27,30.79763
2023-10-28,7.45937
2023-10-29,6.57311
2023-10-30,44.71935
2023-10-31,61.96454
2023-11-01,54.91137
2023-11-02,48.07976
2023-11-03,38.14623
2023-11-04,9.8966
2023-11-05,8.161
2023-11-06,49.59379
2023-11-07,46.49187
2023-11-08,46.41802
2023-11-09,41.94977
2023-11-10,54.09896
2023-11-11,8.53028
2023-11-12,6.16691
2023-11-13,36.74298
2023-11-14,31.61004
2023-11-15,33.12407
2023-11-16,31.16691
2023-11-17,24.77843
2023-11-18,7.01624
2023-11-19,6.97932
2023-11-20,33.89955
2023-11-21,32.97636
2023-11-22,33.89955
2023-11-23,33.97341
2023-11-24,30.64992
2023-11-25,8.19793
2023-11-26,7.12703
2023-11-27,43.61152
2023-11-28,40.73116
2023-11-29,38.99556
2023-11-30,57.27474
2023-12-01,44.31314
2023-12-02,10.59822
2023-12-03,9.34268
2023-12-04,50.07385
2023-12-05,45.8641
2023-12-06,45.08862
2023-12-07,47.15657
2023-12-08,44.49778
2023-12-09,13.1093
2023-12-10,11.74298
2023-12-11,60.11816
2023-12-12,38.18316
2023-12-13,33.08714
2023-12-14,35.22895
2023-12-15,32.20088
2023-12-16,6.75775
2023-12-17,5.79763
2023-12-18,32.86558
2023-12-19,33.53028
2023-12-20,36.81683
2023-12-21,35.08124
2023-12-22,34.82274
2023-12-23,7.4963
2023-12-24,5.13293
2023-12-25,7.45937
2023-12-26,44.68242
2023-12-27,46.45494
2023-12-28,49.77843
2023-12-29,45.75332
2023-12-30,11.74298
2023-12-31,10.26587
2024-01-01,9.78581
2024-01-02,53.76661
2024-01-03,49.7415
2024-01-04,46.45494
2024-01-05,40.5096
2024-01-06,12.88774
2024-01-07,12.07533
2024-01-08,52.40029
2024-01-09,59.97045
2024-01-10,65.39881
2024-01-11,40.17725
2024-01-12,30.57607
2024-01-13,9.60118
2024-01-14,9.26883
2024-01-15,47.00886
2024-01-16,42.68833
2024-01-17,40.28803
2024-01-18,38.55243
2024-01-19,34.34268
2024-01-20,12.7031
2024-01-21,10.63515
2024-01-22,43.61152
2024-01-23,43.09453
2024-01-24,39.66026
2024-01-25,40.84194
2024-01-26,29.98522
2024-01-27,8.34564
2024-01-28,7.68094
2024-01-29,35.56129
2024-01-30,41.76514
2024-01-31,56.31462
2024-02-01,48.07976
2024-02-02,41.24815
2024-02-03,12.74002
2024-02-04,10.22895
2024-02-05,49.26144
2024-02-06,45.12555
2024-02-07,45.27326
2024-02-08,39.95568
2024-02-09,9.97045
2024-02-10,8.89955
2024-02-11,5.46528
2024-02-12,10.00738
2024-02-13,45.1994
2024-02-14,32.42245
2024-02-15,30.61299
2024-02-16,27.47415
2024-02-17,7.01624
2024-02-18,4.9483
2024-02-19,30.31757
2024-02-20,31.97932
2024-02-21,31.16691
2024-02-22,27.21565
2024-02-23,27.88035
2024-02-24,8.05022
2024-02-25,6.20384
2024-02-26,36.04135
2024-02-27,36.41063
2024-02-28,36.81683
2024-02-29,51.44017
2024-03-01,14.1802
2024-03-02,9.08419
2024-03-03,9.60118
2024-03-04,45.64254
2024-03-05,48.07976
2024-03-06,43.75923
2024-03-07,42.3929
2024-03-08,39.14327
2024-03-09,13.5155
2024-03-10,11.07828
2024-03-11,44.90398
2024-03-12,32.53323
2024-03-13,26.80945
2024-03-14,28.84047
2024-03-15,26.8833
2024-03-16,6.53618
2024-03-17,5.53914
2024-03-18,29.20974
2024-03-19,32.27474
2024-03-20,31.38847
