date,돈버는
2023-06-11,9.46745
2023-06-12,55.02958
2023-06-13,48.52071
2023-06-14,44.37869
2023-06-15,40.23668
2023-06-16,52.66272
2023-06-17,11.83431
2023-06-18,7.6923
2023-06-19,55.02958
2023-06-20,54.43786
2023-06-21,49.70414
2023-06-22,37.2781
2023-06-23,49.70414
2023-06-24,23.66863
2023-06-25,11.83431
2023-06-26,66.8639
2023-06-27,56.80473
2023-06-28,71.59763
2023-06-29,46.15384
2023-06-30,41.42011
2023-07-01,18.34319
2023-07-02,11.2426
2023-07-03,52.071
2023-07-04,31.95266
2023-07-05,31.95266
2023-07-06,57.39644
2023-07-07,25.44378
2023-07-08,10.65088
2023-07-09,11.83431
2023-07-10,52.66272
2023-07-11,70.4142
2023-07-12,53.25443
2023-07-13,41.42011
2023-07-14,40.8284
2023-07-15,14.20118
2023-07-16,11.2426
2023-07-17,43.78698
2023-07-18,57.39644
2023-07-19,47.33727
2023-07-20,44.97041
2023-07-21,52.66272
2023-07-22,11.2426
2023-07-23,7.10059
2023-07-24,60.94674
2023-07-25,52.071
2023-07-26,57.98816
2023-07-27,16.56804
2023-07-28,38.46153
2023-07-29,28.99408
2023-07-30,8.87573
2023-07-31,37.2781
2023-08-01,30.76923
2023-08-02,34.91124
2023-08-03,44.37869
2023-08-04,34.31952
2023-08-05,18.93491
2023-08-06,10.05917
2023-08-07,38.46153
2023-08-08,38.46153
2023-08-09,36.09467
2023-08-10,27.81065
2023-08-11,31.36094
2023-08-12,14.20118
2023-08-13,8.87573
2023-08-14,47.92899
2023-08-15,14.20118
2023-08-16,50.29585
2023-08-17,29.58579
2023-08-18,37.2781
2023-08-19,14.79289
2023-08-20,8.28402
2023-08-21,39.64497
2023-08-22,39.64497
2023-08-23,41.42011
2023-08-24,18.93491
2023-08-25,29.58579
2023-08-26,36.68639
2023-08-27,7.6923
2023-08-28,33.13609
2023-08-29,18.93491
2023-08-30,32.54437
2023-08-31,30.76923
2023-09-01,28.99408
2023-09-02,11.83431
2023-09-03,9.46745
2023-09-04,47.92899
2023-09-05,43.19526
2023-09-06,42.60355
2023-09-07,50.29585
2023-09-08,42.01183
2023-09-09,14.20118
2023-09-10,9.46745
2023-09-11,55.6213
2023-09-12,31.36094
2023-09-13,30.76923
2023-09-14,45.56213
2023-09-15,15.38461
2023-09-16,24.26035
2023-09-17,11.2426
2023-09-18,52.071
2023-09-19,39.05325
2023-09-20,33.72781
2023-09-21,55.6213
2023-09-22,30.17751
2023-09-23,8.87573
2023-09-24,8.87573
2023-09-25,48.52071
2023-09-26,34.91124
2023-09-27,37.2781
2023-09-28,10.05917
2023-09-30,7.6923
2023-10-01,5.32544
2023-10-02,14.20118
2023-10-03,8.28402
2023-10-04,48.52071
2023-10-05,38.46153
2023-10-06,28.99408
2023-10-07,16.56804
2023-10-08,7.6923
2023-10-09,5.91715
2023-10-10,43.19526
2023-10-11,33.13609
2023-10-12,52.071
2023-10-13,39.64497
2023-10-14,16.56804
2023-10-15,4.73372
2023-10-16,49.70414
2023-10-17,21.30177
2023-10-18,38.46153
2023-10-19,42.01183
2023-10-20,30.76923
2023-10-21,21.30177
2023-10-22,10.05917
2023-10-23,64.49704
2023-10-24,33.13609
2023-10-25,28.40236
2023-10-26,47.33727
2023-10-27,55.6213
2023-10-28,33.72781
2023-10-29,11.83431
2023-10-30,56.21301
2023-10-31,39.64497
2023-11-01,30.17751
2023-11-02,44.97041
2023-11-03,44.37869
2023-11-04,15.97633
2023-11-05,5.91715
2023-11-06,52.071
2023-11-07,55.02958
2023-11-08,27.21893
2023-11-09,53.25443
2023-11-10,43.78698
2023-11-11,21.30177
2023-11-12,14.20118
2023-11-13,62.13017
2023-11-14,37.2781
2023-11-15,52.071
2023-11-16,42.01183
2023-11-17,49.70414
2023-11-18,19.52662
2023-11-19,8.87573
2023-11-20,100.0
2023-11-21,57.39644
2023-11-22,36.09467
2023-11-23,39.05325
2023-11-24,35.50295
2023-11-25,13.01775
2023-11-26,8.28402
2023-11-27,47.92899
2023-11-28,34.31952
2023-11-29,19.52662
2023-11-30,39.64497
2023-12-01,46.74556
2023-12-02,22.4852
2023-12-04,34.91124
2023-12-05,34.31952
2023-12-06,33.13609
2023-12-07,30.17751
2023-12-08,42.01183
2023-12-09,14.79289
2023-12-10,7.6923
2023-12-11,49.70414
2023-12-12,43.19526
2023-12-13,28.40236
2023-12-14,44.37869
2023-12-15,47.33727
2023-12-16,19.52662
2023-12-17,11.2426
2023-12-18,53.25443
2023-12-19,33.72781
2023-12-20,52.071
2023-12-21,29.58579
2023-12-22,36.68639
2023-12-23,17.75147
2023-12-24,11.2426
2023-12-25,4.73372
2023-12-26,42.60355
2023-12-27,33.72781
2023-12-28,21.30177
2023-12-29,18.93491
2023-12-30,14.20118
2023-12-31,10.65088
2024-01-01,7.10059
2024-01-02,49.11242
2024-01-03,32.54437
2024-01-04,27.81065
2024-01-05,18.93491
2024-01-06,22.4852
2024-01-07,7.10059
2024-01-08,39.64497
2024-01-09,55.6213
2024-01-10,35.50295
2024-01-11,35.50295
2024-01-12,33.13609
2024-01-13,26.0355
2024-01-14,8.28402
2024-01-15,36.68639
2024-01-16,47.92899
2024-01-17,42.01183
2024-01-18,33.72781
2024-01-19,15.97633
2024-01-20,13.01775
2024-01-21,5.91715
2024-01-22,49.11242
2024-01-23,44.97041
2024-01-24,45.56213
2024-01-25,62.72189
2024-01-26,40.23668
2024-01-27,14.20118
2024-01-28,7.6923
2024-01-29,53.25443
2024-01-30,27.81065
2024-01-31,53.25443
2024-02-01,44.97041
2024-02-02,49.70414
2024-02-03,19.52662
2024-02-04,8.28402
2024-02-05,63.3136
2024-02-06,27.21893
2024-02-07,30.17751
2024-02-08,46.74556
2024-02-09,11.83431
2024-02-10,7.10059
2024-02-11,5.32544
2024-02-12,5.32544
2024-02-13,43.19526
2024-02-14,42.01183
2024-02-15,44.37869
2024-02-16,34.91124
2024-02-17,19.52662
2024-02-18,7.10059
2024-02-19,63.3136
2024-02-20,47.92899
2024-02-21,51.47928
2024-02-22,39.64497
2024-02-23,40.8284
2024-02-24,33.13609
2024-02-25,3.55029
2024-02-26,56.21301
2024-02-27,41.42011
2024-02-28,43.19526
2024-02-29,33.13609
2024-03-01,8.28402
2024-03-02,14.79289
2024-03-03,4.14201
2024-03-04,53.84615
2024-03-05,47.92899
2024-03-06,26.62721
2024-03-07,54.43786
2024-03-08,35.50295
2024-03-09,34.31952
2024-03-10,7.10059
2024-03-11,51.47928
2024-03-12,36.68639
2024-03-13,31.36094
2024-03-14,58.57988
2024-03-15,44.97041
2024-03-16,24.26035
2024-03-17,7.10059
2024-03-18,70.4142
2024-03-19,49.11242
2024-03-20,59.17159
