date,자동차다이렉트
2023-05-30,53.76984
2023-05-31,63.09523
2023-06-01,50.0
2023-06-02,48.5119
2023-06-03,25.39682
2023-06-04,26.78571
2023-06-05,52.57936
2023-06-06,31.3492
2023-06-07,58.13492
2023-06-08,49.00793
2023-06-09,45.93253
2023-06-10,26.5873
2023-06-11,26.09126
2023-06-12,61.21031
2023-06-13,54.16666
2023-06-14,53.37301
2023-06-15,55.95238
2023-06-16,49.00793
2023-06-17,26.88492
2023-06-18,26.5873
2023-06-19,62.10317
2023-06-20,57.14285
2023-06-21,53.86904
2023-06-22,51.5873
2023-06-23,45.53571
2023-06-24,27.67857
2023-06-25,24.70238
2023-06-26,59.32539
2023-06-27,51.09126
2023-06-28,53.76984
2023-06-29,53.2738
2023-06-30,47.81746
2023-07-01,26.48809
2023-07-02,29.36507
2023-07-03,55.45634
2023-07-04,54.46428
2023-07-05,53.86904
2023-07-06,49.50396
2023-07-07,42.65873
2023-07-08,21.82539
2023-07-09,26.28968
2023-07-10,53.47222
2023-07-11,53.1746
2023-07-12,49.30555
2023-07-13,46.52777
2023-07-14,52.28174
2023-07-15,23.11507
2023-07-16,25.69444
2023-07-17,59.5238
2023-07-18,49.50396
2023-07-19,51.38888
2023-07-20,48.21428
2023-07-21,41.76587
2023-07-22,26.38888
2023-07-23,27.97619
2023-07-24,47.42063
2023-07-25,49.00793
2023-07-26,48.80952
2023-07-27,47.22222
2023-07-28,44.74206
2023-07-29,23.41269
2023-07-30,22.0238
2023-07-31,48.80952
2023-08-01,54.7619
2023-08-02,50.29761
2023-08-03,48.41269
2023-08-04,42.16269
2023-08-05,22.32142
2023-08-06,30.45634
2023-08-07,59.72222
2023-08-08,49.10714
2023-08-09,45.3373
2023-08-10,49.10714
2023-08-11,50.39682
2023-08-12,22.0238
2023-08-13,20.93253
2023-08-14,51.28968
2023-08-15,28.37301
2023-08-16,52.08333
2023-08-17,52.08333
2023-08-18,45.4365
2023-08-19,28.57142
2023-08-20,25.29761
2023-08-21,54.66269
2023-08-22,58.03571
2023-08-23,46.9246
2023-08-24,45.53571
2023-08-25,38.98809
2023-08-26,20.93253
2023-08-27,21.72619
2023-08-28,51.09126
2023-08-29,54.16666
2023-08-30,49.20634
2023-08-31,45.83333
2023-09-01,44.34523
2023-09-02,24.30555
2023-09-03,25.99206
2023-09-04,52.38095
2023-09-05,50.19841
2023-09-06,47.12301
2023-09-07,45.83333
2023-09-08,38.09523
2023-09-09,24.10714
2023-09-10,22.71825
2023-09-11,54.46428
2023-09-12,47.91666
2023-09-13,50.99206
2023-09-14,48.41269
2023-09-15,49.10714
2023-09-16,23.11507
2023-09-17,22.61904
2023-09-18,46.82539
2023-09-19,44.04761
2023-09-20,47.32142
2023-09-21,39.0873
2023-09-22,37.79761
2023-09-23,20.53571
2023-09-24,25.29761
2023-09-25,45.73412
2023-09-26,46.03174
2023-09-27,39.68253
2023-09-28,20.53571
2023-09-29,16.46825
2023-09-30,19.74206
2023-10-01,16.76587
2023-10-02,19.44444
2023-10-03,31.15079
2023-10-04,61.50793
2023-10-05,56.74603
2023-10-06,44.44444
2023-10-07,18.35317
2023-10-08,18.94841
2023-10-09,28.86904
2023-10-10,61.40873
2023-10-11,58.82936
2023-10-12,48.31349
2023-10-13,42.06349
2023-10-14,24.60317
2023-10-15,23.31349
2023-10-16,46.13095
2023-10-17,50.19841
2023-10-18,48.90873
2023-10-19,44.94047
2023-10-20,35.61507
2023-10-21,21.72619
2023-10-22,22.81746
2023-10-23,53.76984
2023-10-24,41.66666
2023-10-25,42.55952
2023-10-26,42.16269
2023-10-27,33.92857
2023-10-28,22.12301
2023-10-29,23.90873
2023-10-30,44.64285
2023-10-31,45.13888
2023-11-01,48.5119
2023-11-02,42.16269
2023-11-03,39.1865
2023-11-04,19.94047
2023-11-05,23.41269
2023-11-06,48.71031
2023-11-07,41.46825
2023-11-08,42.85714
2023-11-09,38.49206
2023-11-10,35.31746
2023-11-11,19.44444
2023-11-12,19.84126
2023-11-13,50.29761
2023-11-14,40.37698
2023-11-15,43.65079
2023-11-16,38.69047
2023-11-17,38.19444
2023-11-18,23.11507
2023-11-19,22.81746
2023-11-20,49.40476
2023-11-21,49.70238
2023-11-22,42.85714
2023-11-23,36.50793
2023-11-24,38.69047
2023-11-25,21.42857
2023-11-26,23.41269
2023-11-27,49.60317
2023-11-28,42.95634
2023-11-29,39.38492
2023-11-30,36.0119
2023-12-01,38.19444
2023-12-02,19.44444
2023-12-03,22.71825
2023-12-04,49.60317
2023-12-05,40.7738
2023-12-06,41.07142
2023-12-07,39.88095
2023-12-08,40.27777
2023-12-09,24.20634
2023-12-10,19.14682
2023-12-11,45.03968
2023-12-12,44.84126
2023-12-13,42.65873
2023-12-14,37.79761
2023-12-15,35.61507
2023-12-16,18.75
2023-12-17,23.11507
2023-12-18,44.94047
2023-12-19,40.7738
2023-12-20,43.25396
2023-12-21,38.19444
2023-12-22,32.63888
2023-12-23,17.06349
2023-12-24,17.75793
2023-12-25,23.71031
2023-12-26,48.01587
2023-12-27,39.98015
2023-12-28,41.96428
2023-12-29,36.60714
2023-12-30,19.44444
2023-12-31,19.24603
2024-01-01,24.10714
2024-01-02,51.5873
2024-01-03,45.83333
2024-01-04,42.46031
2024-01-05,40.07936
2024-01-06,23.41269
2024-01-07,24.80158
2024-01-08,39.78174
2024-01-09,45.4365
2024-01-10,42.16269
2024-01-11,43.05555
2024-01-12,36.0119
2024-01-13,23.90873
2024-01-14,25.39682
2024-01-15,51.5873
2024-01-16,48.11507
2024-01-17,42.16269
2024-01-18,43.15476
2024-01-19,73.01587
2024-01-20,62.40079
2024-01-21,65.07936
2024-01-22,71.23015
2024-01-23,75.79365
2024-01-24,67.2619
2024-01-25,73.90873
2024-01-26,66.46825
2024-01-27,60.31746
2024-01-28,65.37698
2024-01-29,87.79761
2024-01-30,86.0119
2024-01-31,78.57142
2024-02-01,74.30555
2024-02-02,78.67063
2024-02-03,60.11904
2024-02-04,60.21825
2024-02-05,86.50793
2024-02-06,81.15079
2024-02-07,71.52777
2024-02-08,68.55158
2024-02-09,56.3492
2024-02-10,56.3492
2024-02-11,54.46428
2024-02-12,61.50793
2024-02-13,89.28571
2024-02-14,82.34126
2024-02-15,84.12698
2024-02-16,78.37301
2024-02-17,57.24206
2024-02-18,64.78174
2024-02-19,94.14682
2024-02-20,85.21825
2024-02-21,84.12698
2024-02-22,82.9365
2024-02-23,73.11507
2024-02-24,54.36507
2024-02-25,65.97222
2024-02-26,84.62301
2024-02-27,84.02777
2024-02-28,79.36507
2024-02-29,77.87698
2024-03-01,64.28571
2024-03-02,59.82142
2024-03-03,52.38095
2024-03-04,90.17857
2024-03-05,83.63095
2024-03-06,74.60317
2024-03-07,74.30555
2024-03-08,74.10714
2024-03-09,68.45238
2024-03-10,67.16269
2024-03-11,83.53174
2024-03-12,74.90079
2024-03-13,77.67857
2024-03-14,81.84523
2024-03-15,80.95238
2024-03-16,63.59126
2024-03-17,68.8492
2024-03-18,89.78174
2024-03-19,80.65476
2024-03-20,78.76984
