date,SPYETF
2023-05-30,34.15492
2023-05-31,33.80281
2023-06-01,31.61971
2023-06-02,35.70422
2023-06-03,26.47887
2023-06-04,13.87323
2023-06-05,26.12676
2023-06-06,31.9014
2023-06-07,38.23943
2023-06-08,29.64788
2023-06-09,37.25352
2023-06-10,27.39436
2023-06-11,19.29577
2023-06-12,26.33802
2023-06-13,48.66197
2023-06-14,46.9014
2023-06-15,37.53521
2023-06-16,39.15492
2023-06-17,24.29577
2023-06-18,9.92957
2023-06-19,16.2676
2023-06-20,25.70422
2023-06-21,34.29577
2023-06-22,26.61971
2023-06-23,24.92957
2023-06-24,15.70422
2023-06-25,10.84507
2023-06-26,17.8169
2023-06-27,26.54929
2023-06-28,26.69014
2023-06-29,26.33802
2023-06-30,27.25352
2023-07-01,22.74647
2023-07-02,14.15492
2023-07-03,26.2676
2023-07-04,25.0
2023-07-05,26.05633
2023-07-06,24.57746
2023-07-07,26.83098
2023-07-08,16.61971
2023-07-09,9.7183
2023-07-10,17.88732
2023-07-11,28.59154
2023-07-12,29.0845
2023-07-13,32.32394
2023-07-14,34.57746
2023-07-15,21.69014
2023-07-16,11.2676
2023-07-17,20.77464
2023-07-18,35.84507
2023-07-19,37.18309
2023-07-20,33.02816
2023-07-21,26.69014
2023-07-22,18.52112
2023-07-23,10.56338
2023-07-24,20.70422
2023-07-25,29.43661
2023-07-26,33.94366
2023-07-27,33.87323
2023-07-28,27.53521
2023-07-29,18.87323
2023-07-30,11.12676
2023-07-31,18.80281
2023-08-01,28.66197
2023-08-02,21.83098
2023-08-03,26.2676
2023-08-04,23.66197
2023-08-05,18.02816
2023-08-06,10.42253
2023-08-07,21.9014
2023-08-08,25.84507
2023-08-09,25.56338
2023-08-10,27.74647
2023-08-11,25.98591
2023-08-12,16.54929
2023-08-13,11.83098
2023-08-14,13.59154
2023-08-15,25.70422
2023-08-16,21.05633
2023-08-17,24.64788
2023-08-18,25.49295
2023-08-19,17.11267
2023-08-20,11.9014
2023-08-21,18.66197
2023-08-22,25.07042
2023-08-23,21.54929
2023-08-24,23.23943
2023-08-25,24.29577
2023-08-26,18.16901
2023-08-27,9.78873
2023-08-28,20.21126
2023-08-29,28.38028
2023-08-30,27.39436
2023-08-31,27.32394
2023-09-01,27.39436
2023-09-02,15.0
2023-09-03,10.49295
2023-09-04,10.98591
2023-09-05,18.66197
2023-09-06,20.56338
2023-09-07,20.84507
2023-09-08,19.7183
2023-09-09,14.22535
2023-09-10,9.22535
2023-09-11,16.2676
2023-09-12,21.2676
2023-09-13,22.18309
2023-09-14,23.73239
2023-09-15,20.07042
2023-09-16,14.7183
2023-09-17,9.01408
2023-09-18,16.54929
2023-09-19,22.18309
2023-09-20,21.69014
2023-09-21,21.97183
2023-09-22,25.07042
2023-09-23,16.69014
2023-09-24,9.64788
2023-09-25,14.50704
2023-09-26,20.6338
2023-09-27,22.95774
2023-09-28,19.01408
2023-09-29,15.91549
2023-09-30,13.38028
2023-10-01,7.11267
2023-10-02,12.67605
2023-10-03,22.11267
2023-10-04,24.29577
2023-10-05,20.70422
2023-10-06,20.91549
2023-10-07,13.52112
2023-10-08,6.97183
2023-10-09,12.18309
2023-10-10,21.47887
2023-10-11,23.09859
2023-10-12,23.09859
2023-10-13,18.30985
2023-10-14,13.16901
2023-10-15,8.16901
2023-10-16,13.30985
2023-10-17,23.94366
2023-10-18,20.0
2023-10-19,17.95774
2023-10-20,23.09859
2023-10-21,14.01408
2023-10-22,9.36619
2023-10-23,12.32394
2023-10-24,21.47887
2023-10-25,20.28169
2023-10-26,24.01408
2023-10-27,21.54929
2023-10-28,16.47887
2023-10-29,9.22535
2023-10-30,17.04225
2023-10-31,25.07042
2023-11-01,23.16901
2023-11-02,23.52112
2023-11-03,26.05633
2023-11-04,17.04225
2023-11-05,9.78873
2023-11-06,19.36619
2023-11-07,26.19718
2023-11-08,24.85915
2023-11-09,25.56338
2023-11-10,25.42253
2023-11-11,17.46478
2023-11-12,12.04225
2023-11-13,18.16901
2023-11-14,25.42253
2023-11-15,35.91549
2023-11-16,28.94366
2023-11-17,27.8169
2023-11-18,19.92957
2023-11-19,12.04225
2023-11-20,20.91549
2023-11-21,31.9014
2023-11-22,26.19718
2023-11-23,22.95774
2023-11-24,20.0
2023-11-25,19.57746
2023-11-26,11.33802
2023-11-27,18.09859
2023-11-28,24.78873
2023-11-29,27.18309
2023-11-30,26.9014
2023-12-01,23.66197
2023-12-02,18.87323
2023-12-03,12.53521
2023-12-04,22.46478
2023-12-05,28.02816
2023-12-06,32.25352
2023-12-07,30.42253
2023-12-08,28.94366
2023-12-09,22.46478
2023-12-10,14.29577
2023-12-11,20.70422
2023-12-12,36.61971
2023-12-13,33.87323
2023-12-14,45.28169
2023-12-15,44.43661
2023-12-16,29.36619
2023-12-17,16.76056
2023-12-18,27.74647
2023-12-19,39.85915
2023-12-20,46.05633
2023-12-21,37.74647
2023-12-22,35.98591
2023-12-23,24.15492
2023-12-24,12.88732
2023-12-25,17.46478
2023-12-26,28.38028
2023-12-27,32.32394
2023-12-28,39.64788
2023-12-29,29.50704
2023-12-30,26.83098
2023-12-31,18.23943
2024-01-01,19.92957
2024-01-02,30.84507
2024-01-03,37.60563
2024-01-04,33.80281
2024-01-05,33.4507
2024-01-06,23.87323
2024-01-07,17.74647
2024-01-08,23.38028
2024-01-09,38.87323
2024-01-10,38.94366
2024-01-11,35.56338
2024-01-12,31.33802
2024-01-13,22.04225
2024-01-14,14.92957
2024-01-15,18.59154
2024-01-16,25.49295
2024-01-17,34.15492
2024-01-18,31.47887
2024-01-19,36.12676
2024-01-20,33.16901
2024-01-21,20.77464
2024-01-22,33.87323
2024-01-23,38.94366
2024-01-24,38.94366
2024-01-25,37.18309
2024-01-26,36.12676
2024-01-27,23.80281
2024-01-28,18.16901
2024-01-29,26.05633
2024-01-30,46.54929
2024-01-31,36.47887
2024-02-01,36.83098
2024-02-02,37.67605
2024-02-03,25.21126
2024-02-04,17.88732
2024-02-05,25.98591
2024-02-06,35.21126
2024-02-07,33.80281
2024-02-08,37.74647
2024-02-09,33.38028
2024-02-10,25.91549
2024-02-11,20.14084
2024-02-12,30.6338
2024-02-13,44.22535
2024-02-14,41.2676
2024-02-15,39.78873
2024-02-16,37.88732
2024-02-17,25.07042
2024-02-18,17.8169
2024-02-19,21.33802
2024-02-20,30.70422
2024-02-21,35.07042
2024-02-22,42.25352
2024-02-23,50.6338
2024-02-24,25.56338
2024-02-25,19.01408
2024-02-26,33.80281
2024-02-27,38.16901
2024-02-28,36.97183
2024-02-29,37.11267
2024-03-01,36.12676
2024-03-02,33.16901
2024-03-03,19.50704
2024-03-04,31.76056
2024-03-05,38.16901
2024-03-06,35.91549
2024-03-07,40.28169
2024-03-08,44.29577
2024-03-09,29.43661
2024-03-10,18.30985
2024-03-11,29.15492
2024-03-12,38.02816
2024-03-13,43.23943
2024-03-14,39.36619
2024-03-15,36.97183
2024-03-16,24.50704
2024-03-17,18.38028
2024-03-18,33.02816
2024-03-19,33.23943
2024-03-20,37.32394
