date,알바추천
2023-05-31,65.51724
2023-06-01,54.31034
2023-06-02,45.68965
2023-06-03,50.86206
2023-06-04,62.06896
2023-06-05,56.03448
2023-06-06,37.93103
2023-06-07,50.0
2023-06-08,44.82758
2023-06-09,49.13793
2023-06-10,50.86206
2023-06-11,50.0
2023-06-12,57.75862
2023-06-13,78.44827
2023-06-14,59.48275
2023-06-15,60.34482
2023-06-16,58.62068
2023-06-17,59.48275
2023-06-18,64.65517
2023-06-19,87.93103
2023-06-20,77.5862
2023-06-21,62.06896
2023-06-22,74.13793
2023-06-23,57.75862
2023-06-24,46.55172
2023-06-25,61.20689
2023-06-26,73.27586
2023-06-27,55.17241
2023-06-28,59.48275
2023-06-29,57.75862
2023-06-30,51.72413
2023-07-01,58.62068
2023-07-02,63.7931
2023-07-03,62.93103
2023-07-04,71.55172
2023-07-05,58.62068
2023-07-06,60.34482
2023-07-07,62.93103
2023-07-08,39.65517
2023-07-09,57.75862
2023-07-10,68.96551
2023-07-11,49.13793
2023-07-12,54.31034
2023-07-13,50.0
2023-07-14,41.37931
2023-07-15,58.62068
2023-07-16,43.96551
2023-07-17,49.13793
2023-07-18,56.89655
2023-07-19,45.68965
2023-07-20,59.48275
2023-07-21,37.93103
2023-07-22,30.17241
2023-07-23,47.41379
2023-07-24,45.68965
2023-07-25,55.17241
2023-07-26,56.89655
2023-07-27,38.7931
2023-07-28,41.37931
2023-07-29,34.48275
2023-07-30,42.24137
2023-07-31,49.13793
2023-08-01,49.13793
2023-08-02,44.82758
2023-08-03,41.37931
2023-08-04,41.37931
2023-08-05,53.44827
2023-08-06,40.51724
2023-08-07,58.62068
2023-08-08,56.03448
2023-08-09,41.37931
2023-08-10,50.0
2023-08-11,49.13793
2023-08-12,43.10344
2023-08-13,43.10344
2023-08-14,64.65517
2023-08-15,34.48275
2023-08-16,69.82758
2023-08-17,64.65517
2023-08-18,47.41379
2023-08-19,48.27586
2023-08-20,59.48275
2023-08-21,68.96551
2023-08-22,47.41379
2023-08-23,56.03448
2023-08-24,68.96551
2023-08-25,74.13793
2023-08-26,52.5862
2023-08-27,54.31034
2023-08-28,70.68965
2023-08-29,67.24137
2023-08-30,60.34482
2023-08-31,62.93103
2023-09-01,51.72413
2023-09-02,59.48275
2023-09-03,45.68965
2023-09-04,71.55172
2023-09-05,55.17241
2023-09-06,52.5862
2023-09-07,38.7931
2023-09-08,34.48275
2023-09-09,27.5862
2023-09-10,55.17241
2023-09-11,50.86206
2023-09-12,50.0
2023-09-13,49.13793
2023-09-14,38.7931
2023-09-15,37.06896
2023-09-16,56.89655
2023-09-17,35.34482
2023-09-18,62.93103
2023-09-19,43.96551
2023-09-20,44.82758
2023-09-21,33.62068
2023-09-22,37.93103
2023-09-23,37.93103
2023-09-24,45.68965
2023-09-25,43.10344
2023-09-26,50.86206
2023-09-27,45.68965
2023-09-28,36.20689
2023-09-29,33.62068
2023-09-30,42.24137
2023-10-01,32.75862
2023-10-02,25.86206
2023-10-03,56.03448
2023-10-04,52.5862
2023-10-05,48.27586
2023-10-06,43.10344
2023-10-07,32.75862
2023-10-08,35.34482
2023-10-09,50.0
2023-10-10,51.72413
2023-10-11,49.13793
2023-10-12,44.82758
2023-10-13,47.41379
2023-10-14,33.62068
2023-10-15,45.68965
2023-10-16,72.41379
2023-10-17,77.5862
2023-10-18,54.31034
2023-10-19,52.5862
2023-10-20,37.93103
2023-10-21,32.75862
2023-10-22,46.55172
2023-10-23,62.06896
2023-10-24,51.72413
2023-10-25,51.72413
2023-10-26,54.31034
2023-10-27,41.37931
2023-10-28,35.34482
2023-10-29,57.75862
2023-10-30,67.24137
2023-10-31,64.65517
2023-11-01,64.65517
2023-11-02,59.48275
2023-11-03,43.10344
2023-11-04,47.41379
2023-11-05,48.27586
2023-11-06,56.89655
2023-11-07,61.20689
2023-11-08,56.89655
2023-11-09,45.68965
2023-11-10,44.82758
2023-11-11,37.93103
2023-11-12,60.34482
2023-11-13,69.82758
2023-11-14,69.82758
2023-11-15,50.86206
2023-11-16,51.72413
2023-11-17,75.86206
2023-11-18,64.65517
2023-11-19,88.7931
2023-11-20,84.48275
2023-11-21,79.31034
2023-11-22,66.37931
2023-11-23,74.13793
2023-11-24,59.48275
2023-11-25,62.93103
2023-11-26,70.68965
2023-11-27,78.44827
2023-11-28,78.44827
2023-11-29,71.55172
2023-11-30,64.65517
2023-12-01,77.5862
2023-12-02,58.62068
2023-12-03,59.48275
2023-12-04,75.86206
2023-12-05,93.10344
2023-12-06,57.75862
2023-12-07,57.75862
2023-12-08,72.41379
2023-12-09,62.06896
2023-12-10,87.06896
2023-12-11,78.44827
2023-12-12,79.31034
2023-12-13,69.82758
2023-12-14,62.06896
2023-12-15,54.31034
2023-12-16,55.17241
2023-12-17,72.41379
2023-12-18,73.27586
2023-12-19,68.10344
2023-12-20,50.86206
2023-12-21,65.51724
2023-12-22,48.27586
2023-12-23,44.82758
2023-12-24,45.68965
2023-12-25,44.82758
2023-12-26,58.62068
2023-12-27,55.17241
2023-12-28,65.51724
2023-12-29,49.13793
2023-12-30,69.82758
2023-12-31,50.86206
2024-01-01,61.20689
2024-01-02,81.03448
2024-01-03,67.24137
2024-01-04,81.03448
2024-01-05,61.20689
2024-01-06,64.65517
2024-01-07,69.82758
2024-01-08,56.89655
2024-01-09,72.41379
2024-01-10,71.55172
2024-01-11,54.31034
2024-01-12,50.86206
2024-01-13,46.55172
2024-01-14,51.72413
2024-01-15,66.37931
2024-01-16,59.48275
2024-01-17,62.93103
2024-01-18,71.55172
2024-01-19,64.65517
2024-01-20,45.68965
2024-01-21,58.62068
2024-01-22,71.55172
2024-01-23,56.03448
2024-01-24,67.24137
2024-01-25,56.89655
2024-01-26,42.24137
2024-01-27,42.24137
2024-01-28,37.06896
2024-01-29,66.37931
2024-01-30,50.0
2024-01-31,52.5862
2024-02-01,38.7931
2024-02-02,32.75862
2024-02-03,39.65517
2024-02-04,62.93103
2024-02-05,57.75862
2024-02-06,46.55172
2024-02-07,42.24137
2024-02-08,50.86206
2024-02-09,34.48275
2024-02-10,39.65517
2024-02-11,36.20689
2024-02-12,47.41379
2024-02-13,38.7931
2024-02-14,51.72413
2024-02-15,60.34482
2024-02-16,37.93103
2024-02-17,37.06896
2024-02-18,46.55172
2024-02-19,56.89655
2024-02-20,45.68965
2024-02-21,60.34482
2024-02-22,53.44827
2024-02-23,47.41379
2024-02-24,45.68965
2024-02-25,43.96551
2024-02-26,53.44827
2024-02-27,46.55172
2024-02-28,58.62068
2024-02-29,35.34482
2024-03-01,39.65517
2024-03-02,49.13793
2024-03-03,74.13793
2024-03-04,56.03448
2024-03-05,45.68965
2024-03-06,59.48275
2024-03-07,46.55172
2024-03-08,43.10344
2024-03-09,38.7931
2024-03-10,33.62068
2024-03-11,51.72413
2024-03-12,53.44827
2024-03-13,51.72413
2024-03-14,50.0
2024-03-15,35.34482
2024-03-16,44.82758
2024-03-17,30.17241
2024-03-18,56.03448
2024-03-19,43.96551
2024-03-20,42.24137
