date,트레이딩뷰
2023-05-29,44.41248
2023-05-30,47.66541
2023-05-31,49.52423
2023-06-01,51.47156
2023-06-02,44.47886
2023-06-03,30.25005
2023-06-04,26.77583
2023-06-05,40.62845
2023-06-06,43.48307
2023-06-07,49.17017
2023-06-08,42.59791
2023-06-09,43.04049
2023-06-10,38.2828
2023-06-11,32.50719
2023-06-12,45.25337
2023-06-13,46.55897
2023-06-14,45.71807
2023-06-15,52.90993
2023-06-16,45.40827
2023-06-17,35.91502
2023-06-18,28.34697
2023-06-19,40.20801
2023-06-20,42.55366
2023-06-21,49.83403
2023-06-22,50.8077
2023-06-23,46.02788
2023-06-24,36.80017
2023-06-25,33.37021
2023-06-26,47.3556
2023-06-27,48.57269
2023-06-28,44.63376
2023-06-29,43.88138
2023-06-30,47.51051
2023-07-01,33.76853
2023-07-02,30.73688
2023-07-03,45.67382
2023-07-04,44.61163
2023-07-05,46.736
2023-07-06,47.37773
2023-07-07,44.2797
2023-07-08,29.65257
2023-07-09,28.87807
2023-07-10,41.15954
2023-07-11,43.39455
2023-07-12,42.59791
2023-07-13,44.83292
2023-07-14,51.33879
2023-07-15,38.01726
2023-07-16,31.9761
2023-07-17,43.70435
2023-07-18,50.21022
2023-07-19,48.10798
2023-07-20,46.47045
2023-07-21,45.93936
2023-07-22,34.10046
2023-07-23,29.12148
2023-07-24,48.1965
2023-07-25,51.20601
2023-07-26,50.23235
2023-07-27,60.8763
2023-07-28,46.00575
2023-07-29,30.89179
2023-07-30,30.42708
2023-07-31,42.37663
2023-08-01,42.44301
2023-08-02,45.29763
2023-08-03,44.76654
2023-08-04,38.03938
2023-08-05,29.40916
2023-08-06,26.9086
2023-08-07,44.05842
2023-08-08,47.64328
2023-08-09,45.54104
2023-08-10,44.9657
2023-08-11,40.53994
2023-08-12,28.45762
2023-08-13,26.35538
2023-08-14,40.18588
2023-08-15,36.00354
2023-08-16,47.26709
2023-08-17,47.39986
2023-08-18,55.03429
2023-08-19,32.21951
2023-08-20,28.87807
2023-08-21,38.76963
2023-08-22,42.64217
2023-08-23,44.56738
2023-08-24,43.41668
2023-08-25,39.2786
2023-08-26,26.86435
2023-08-27,25.89068
2023-08-28,41.93405
2023-08-29,39.23434
2023-08-30,61.98273
2023-08-31,40.49568
2023-09-01,40.36291
2023-09-02,29.40916
2023-09-03,24.03186
2023-09-04,37.35339
2023-09-05,40.16375
2023-09-06,37.15423
2023-09-07,39.83182
2023-09-08,38.90241
2023-09-09,27.57247
2023-09-10,26.53241
2023-09-11,42.55366
2023-09-12,44.36822
2023-09-13,42.15534
2023-09-14,41.22593
2023-09-15,39.01305
2023-09-16,26.84222
2023-09-17,25.27107
2023-09-18,40.09736
2023-09-19,39.87607
2023-09-20,40.93826
2023-09-21,43.06262
2023-09-22,38.41557
2023-09-23,28.67891
2023-09-24,25.33746
2023-09-25,42.06682
2023-09-26,41.64638
2023-09-27,37.1321
2023-09-28,30.58198
2023-09-29,25.89068
2023-09-30,24.51869
2023-10-01,22.70413
2023-10-02,36.11418
2023-10-03,39.52201
2023-10-04,45.2755
2023-10-05,42.0447
2023-10-06,39.07944
2023-10-07,27.37331
2023-10-08,26.66519
2023-10-09,34.34388
2023-10-10,39.87607
2023-10-11,43.37242
2023-10-12,43.23965
2023-10-13,38.83602
2023-10-14,29.56406
2023-10-15,25.24894
2023-10-16,43.70435
2023-10-17,43.39455
2023-10-18,44.14693
2023-10-19,42.75282
2023-10-20,47.55476
2023-10-21,29.32064
2023-10-22,31.17946
2023-10-23,49.85616
2023-10-24,61.4959
2023-10-25,51.56007
2023-10-26,52.02478
2023-10-27,48.59482
2023-10-28,32.02035
2023-10-29,28.90019
2023-10-30,47.82031
2023-10-31,48.28501
2023-11-01,50.21022
2023-11-02,52.17968
2023-11-03,50.76344
2023-11-04,36.49037
2023-11-05,35.25116
2023-11-06,53.7287
2023-11-07,48.24076
2023-11-08,48.43992
2023-11-09,54.72449
2023-11-10,51.22814
2023-11-11,34.96348
2023-11-12,30.07302
2023-11-13,47.42199
2023-11-14,50.32086
2023-11-15,54.25979
2023-11-16,52.06904
2023-11-17,52.33458
2023-11-18,34.03407
2023-11-19,33.30382
2023-11-20,78.46868
2023-11-21,68.68776
2023-11-22,60.56649
2023-11-23,55.16707
2023-11-24,60.45585
2023-11-25,48.32927
2023-11-26,34.10046
2023-11-27,50.56428
2023-11-28,53.99424
2023-11-29,56.58331
2023-11-30,49.54635
2023-12-01,46.80238
2023-12-02,35.3618
2023-12-03,38.37132
2023-12-04,59.5707
2023-12-05,55.98583
2023-12-06,61.09758
2023-12-07,56.05222
2023-12-08,53.08696
2023-12-09,41.84554
2023-12-10,39.83182
2023-12-11,61.78358
2023-12-12,52.99845
2023-12-13,55.85306
2023-12-14,58.75193
2023-12-15,51.82562
2023-12-16,35.5167
2023-12-17,33.56937
2023-12-18,53.77295
2023-12-19,50.1217
2023-12-20,51.53795
2023-12-21,49.61274
2023-12-22,46.4262
2023-12-23,33.50298
2023-12-24,29.49767
2023-12-25,32.46293
2023-12-26,54.10489
2023-12-27,55.03429
2023-12-28,50.71918
2023-12-29,45.78446
2023-12-30,36.40185
2023-12-31,29.47554
2024-01-01,32.72847
2024-01-02,59.79198
2024-01-03,55.499
2024-01-04,52.33458
2024-01-05,50.03319
2024-01-06,37.39765
2024-01-07,35.95928
2024-01-08,50.69705
2024-01-09,57.07014
2024-01-10,54.63598
2024-01-11,65.16928
2024-01-12,57.46846
2024-01-13,47.59902
2024-01-14,38.90241
2024-01-15,54.08276
2024-01-16,51.86988
2024-01-17,55.27771
2024-01-18,50.60854
2024-01-19,52.24607
2024-01-20,38.26067
2024-01-21,30.84753
2024-01-22,50.16596
2024-01-23,54.81301
2024-01-24,50.03319
2024-01-25,50.14383
2024-01-26,46.24917
2024-01-27,33.45872
2024-01-28,33.79066
2024-01-29,42.48727
2024-01-30,49.36932
2024-01-31,46.22704
2024-02-01,47.46625
2024-02-02,44.39035
2024-02-03,29.54193
2024-02-04,29.78535
2024-02-05,47.28922
2024-02-06,49.39145
2024-02-07,41.09316
2024-02-08,42.75282
2024-02-09,35.76012
2024-02-10,30.8254
2024-02-11,31.55565
2024-02-12,35.89289
2024-02-13,57.77826
2024-02-14,52.46736
2024-02-15,59.43792
2024-02-16,51.86988
2024-02-17,35.18477
2024-02-18,34.54304
2024-02-19,55.89732
2024-02-20,53.86147
2024-02-21,50.40938
2024-02-22,52.40097
2024-02-23,48.92675
2024-02-24,36.00354
2024-02-25,37.33126
2024-02-26,56.03009
2024-02-27,67.3379
2024-02-28,65.67824
2024-02-29,65.65611
2024-03-01,52.86567
2024-03-02,52.29032
2024-03-03,50.98473
2024-03-04,71.4096
2024-03-05,76.14516
2024-03-06,75.90174
2024-03-07,68.53286
2024-03-08,75.28214
2024-03-09,65.92166
2024-03-10,66.01017
2024-03-11,74.37486
2024-03-12,74.13144
2024-03-13,77.03031
2024-03-14,69.32949
2024-03-15,70.43593
2024-03-16,57.07014
2024-03-17,67.20513
2024-03-18,73.13564
2024-03-19,81.36755
2024-03-20,75.32639
