date,PYTHON
2023-05-30,48.85844
2023-05-31,48.28767
2023-06-01,44.29223
2023-06-02,40.06849
2023-06-03,26.36986
2023-06-04,28.08219
2023-06-05,35.61643
2023-06-06,29.56621
2023-06-07,49.88584
2023-06-08,49.20091
2023-06-09,43.15068
2023-06-10,31.27853
2023-06-11,31.05022
2023-06-12,47.83105
2023-06-13,50.34246
2023-06-14,49.65753
2023-06-15,51.71232
2023-06-16,44.97716
2023-06-17,24.77168
2023-06-18,32.42009
2023-06-19,45.89041
2023-06-20,44.86301
2023-06-21,41.21004
2023-06-22,39.49771
2023-06-23,29.68036
2023-06-24,23.17351
2023-06-25,25.0
2023-06-26,41.78082
2023-06-27,40.2968
2023-06-28,41.55251
2023-06-29,39.95433
2023-06-30,39.04109
2023-07-01,24.88584
2023-07-02,25.34246
2023-07-03,44.40639
2023-07-04,47.37442
2023-07-05,39.84018
2023-07-06,44.52054
2023-07-07,37.21461
2023-07-08,26.2557
2023-07-09,24.54337
2023-07-10,51.82648
2023-07-11,43.83561
2023-07-12,50.0
2023-07-13,51.02739
2023-07-14,46.57534
2023-07-15,29.68036
2023-07-16,31.621
2023-07-17,46.11872
2023-07-18,46.9178
2023-07-19,36.52968
2023-07-20,42.35159
2023-07-21,33.78995
2023-07-22,23.05936
2023-07-23,23.63013
2023-07-24,46.9178
2023-07-25,40.41095
2023-07-26,38.35616
2023-07-27,36.18721
2023-07-28,29.56621
2023-07-29,21.34703
2023-07-30,22.26027
2023-07-31,34.9315
2023-08-01,35.84474
2023-08-02,36.64383
2023-08-03,33.78995
2023-08-04,29.22374
2023-08-05,24.20091
2023-08-06,22.83105
2023-08-07,40.75342
2023-08-08,36.9863
2023-08-09,39.49771
2023-08-10,40.06849
2023-08-11,37.44292
2023-08-12,21.46118
2023-08-13,24.20091
2023-08-14,32.87671
2023-08-15,25.22831
2023-08-16,41.78082
2023-08-17,40.52511
2023-08-18,38.12785
2023-08-19,24.65753
2023-08-20,20.89041
2023-08-21,44.74885
2023-08-22,39.84018
2023-08-23,47.71689
2023-08-24,38.58447
2023-08-25,35.84474
2023-08-26,21.34703
2023-08-27,20.77625
2023-08-28,44.6347
2023-08-29,55.13698
2023-08-30,42.80821
2023-08-31,42.35159
2023-09-01,43.37899
2023-09-02,24.20091
2023-09-03,24.54337
2023-09-04,50.91324
2023-09-05,56.39269
2023-09-06,51.02739
2023-09-07,49.31506
2023-09-08,47.60273
2023-09-09,27.73972
2023-09-10,31.621
2023-09-11,57.07762
2023-09-12,58.21917
2023-09-13,51.02739
2023-09-14,55.93607
2023-09-15,45.43378
2023-09-16,27.51141
2023-09-17,30.36529
2023-09-18,46.46118
2023-09-19,49.31506
2023-09-20,48.05936
2023-09-21,38.242
2023-09-22,33.44748
2023-09-23,23.9726
2023-09-24,27.16894
2023-09-25,43.83561
2023-09-26,42.00913
2023-09-27,33.21917
2023-09-28,19.86301
2023-09-29,17.5799
2023-09-30,19.6347
2023-10-01,18.37899
2023-10-02,23.51598
2023-10-03,28.88127
2023-10-04,42.92237
2023-10-05,42.46575
2023-10-06,37.89954
2023-10-07,25.11415
2023-10-08,22.71689
2023-10-09,25.79908
2023-10-10,41.43835
2023-10-11,41.66666
2023-10-12,43.37899
2023-10-13,44.29223
2023-10-14,27.51141
2023-10-15,29.56621
2023-10-16,44.17808
2023-10-17,47.48858
2023-10-18,40.18264
2023-10-19,41.78082
2023-10-20,31.96347
2023-10-21,22.48858
2023-10-22,23.74429
2023-10-23,39.49771
2023-10-24,40.06849
2023-10-25,43.94977
2023-10-26,40.63926
2023-10-27,37.21461
2023-10-28,22.14611
2023-10-29,22.48858
2023-10-30,48.9726
2023-10-31,41.21004
2023-11-01,46.23287
2023-11-02,38.58447
2023-11-03,32.87671
2023-11-04,26.48401
2023-11-05,24.65753
2023-11-06,43.83561
2023-11-07,41.78082
2023-11-08,43.72146
2023-11-09,44.17808
2023-11-10,36.07305
2023-11-11,25.57077
2023-11-12,25.79908
2023-11-13,39.49771
2023-11-14,37.89954
2023-11-15,31.73515
2023-11-16,38.69863
2023-11-17,36.07305
2023-11-18,27.51141
2023-11-19,27.51141
2023-11-20,41.55251
2023-11-21,44.29223
2023-11-22,37.55707
2023-11-23,38.92694
2023-11-24,37.21461
2023-11-25,25.68493
2023-11-26,29.33789
2023-11-27,47.14611
2023-11-28,42.80821
2023-11-29,42.69406
2023-11-30,35.61643
2023-12-01,32.87671
2023-12-02,22.14611
2023-12-03,23.40182
2023-12-04,41.09589
2023-12-05,38.58447
2023-12-06,38.81278
2023-12-07,37.55707
2023-12-08,36.07305
2023-12-09,24.54337
2023-12-10,28.53881
2023-12-11,37.32876
2023-12-12,40.98173
2023-12-13,36.75799
2023-12-14,39.49771
2023-12-15,36.30136
2023-12-16,21.46118
2023-12-17,25.79908
2023-12-18,37.55707
2023-12-19,38.12785
2023-12-20,37.67123
2023-12-21,35.84474
2023-12-22,27.2831
2023-12-23,21.80365
2023-12-24,18.49315
2023-12-25,26.2557
2023-12-26,39.72602
2023-12-27,37.21461
2023-12-28,32.99086
2023-12-29,24.88584
2023-12-30,20.54794
2023-12-31,21.34703
2024-01-01,20.6621
2024-01-02,39.15525
2024-01-03,49.42922
2024-01-04,35.9589
2024-01-05,36.30136
2024-01-06,29.10958
2024-01-07,25.0
2024-01-08,41.21004
2024-01-09,38.01369
2024-01-10,39.49771
2024-01-11,37.21461
2024-01-12,33.9041
2024-01-13,23.9726
2024-01-14,25.22831
2024-01-15,42.35159
2024-01-16,38.12785
2024-01-17,42.00913
2024-01-18,36.64383
2024-01-19,32.87671
2024-01-20,21.23287
2024-01-21,23.9726
2024-01-22,35.84474
2024-01-23,40.98173
2024-01-24,38.47031
2024-01-25,37.67123
2024-01-26,36.41552
2024-01-27,29.10958
2024-01-28,25.11415
2024-01-29,44.29223
2024-01-30,37.67123
2024-01-31,36.41552
2024-02-01,38.69863
2024-02-02,33.44748
2024-02-03,19.29223
2024-02-04,23.28767
2024-02-05,41.3242
2024-02-06,36.18721
2024-02-07,33.21917
2024-02-08,29.90867
2024-02-09,21.00456
2024-02-10,14.72602
2024-02-11,19.74885
2024-02-12,24.88584
2024-02-13,35.04566
2024-02-14,43.03652
2024-02-15,38.69863
2024-02-16,36.52968
2024-02-17,21.23287
2024-02-18,24.20091
2024-02-19,39.38356
2024-02-20,37.10045
2024-02-21,36.9863
2024-02-22,35.50228
2024-02-23,28.99543
2024-02-24,22.26027
2024-02-25,20.77625
2024-02-26,36.87214
2024-02-27,39.61187
2024-02-28,38.92694
2024-02-29,30.02283
2024-03-01,23.28767
2024-03-02,22.83105
2024-03-03,25.45662
2024-03-04,56.621
2024-03-05,59.01826
2024-03-06,67.12328
2024-03-07,68.26484
2024-03-08,53.19634
2024-03-09,39.38356
2024-03-10,40.18264
2024-03-11,75.91324
2024-03-12,71.68949
2024-03-13,75.11415
2024-03-14,67.80821
2024-03-15,58.21917
2024-03-16,34.47488
2024-03-17,42.80821
2024-03-18,59.13242
2024-03-19,61.87214
2024-03-20,55.36529
