date,상속포기한정승인
2022-08-31,14.9289
2022-09-01,16.06635
2022-09-02,11.84834
2022-09-03,6.87203
2022-09-04,7.06161
2022-09-05,12.03791
2022-09-06,12.36966
2022-09-07,13.08056
2022-09-08,9.09952
2022-09-09,6.20853
2022-09-10,6.91943
2022-09-11,7.8199
2022-09-12,10.23696
2022-09-13,23.27014
2022-09-14,17.58293
2022-09-15,17.58293
2022-09-16,13.64928
2022-09-17,9.05213
2022-09-18,7.39336
2022-09-19,14.88151
2022-09-20,14.54976
2022-09-21,15.54502
2022-09-22,15.54502
2022-09-23,14.36018
2022-09-24,14.07582
2022-09-25,16.25592
2022-09-26,19.19431
2022-09-27,15.02369
2022-09-28,17.44075
2022-09-29,17.06161
2022-09-30,11.56398
2022-10-01,2.27488
2022-10-02,3.03317
2022-10-03,3.60189
2022-10-04,5.40284
2022-10-05,5.78199
2022-10-06,6.25592
2022-10-07,4.83412
2022-10-08,2.89099
2022-10-09,2.27488
2022-10-10,3.5071
2022-10-11,6.49289
2022-10-12,6.54028
2022-10-13,5.45023
2022-10-14,4.64454
2022-10-15,3.08056
2022-10-16,2.7962
2022-10-17,5.78199
2022-10-18,6.16113
2022-10-19,4.83412
2022-10-20,5.16587
2022-10-21,3.74407
2022-10-22,1.75355
2022-10-23,2.22748
2022-10-24,5.49763
2022-10-25,3.88625
2022-10-26,5.07109
2022-10-27,4.07582
2022-10-28,3.64928
2022-10-29,2.70142
2022-10-30,2.36966
2022-10-31,5.82938
2022-11-01,5.07109
2022-11-02,4.2654
2022-11-03,4.78672
2022-11-04,4.88151
2022-11-05,1.94312
2022-11-06,2.0853
2022-11-07,4.54976
2022-11-08,5.82938
2022-11-09,4.50236
2022-11-10,5.11848
2022-11-11,3.98104
2022-11-12,3.12796
2022-11-13,2.55924
2022-11-14,4.73933
2022-11-15,3.93364
2022-11-16,5.49763
2022-11-17,5.07109
2022-11-18,4.2654
2022-11-19,2.7962
2022-11-20,2.55924
2022-11-21,4.45497
2022-11-22,5.40284
2022-11-23,5.78199
2022-11-24,5.21327
2022-11-25,4.78672
2022-11-26,2.74881
2022-11-27,2.51184
2022-11-28,3.60189
2022-11-29,4.36018
2022-11-30,5.73459
2022-12-01,3.69668
2022-12-02,3.5071
2022-12-03,2.18009
2022-12-04,2.51184
2022-12-05,3.5545
2022-12-06,4.50236
2022-12-07,4.2654
2022-12-08,5.16587
2022-12-09,3.41232
2022-12-10,3.08056
2022-12-11,1.84834
2022-12-12,5.78199
2022-12-13,4.218
2022-12-14,4.12322
2022-12-15,4.07582
2022-12-16,4.17061
2022-12-17,1.27962
2022-12-18,1.80094
2022-12-19,5.11848
2022-12-20,6.25592
2022-12-21,3.93364
2022-12-22,4.31279
2022-12-23,3.79146
2022-12-24,1.99052
2022-12-25,2.03791
2022-12-26,3.98104
2022-12-27,4.78672
2022-12-28,3.83886
2022-12-29,4.45497
2022-12-30,3.12796
2022-12-31,2.51184
2023-01-01,1.70616
2023-01-02,3.98104
2023-01-03,5.21327
2023-01-04,4.88151
2023-01-05,4.45497
2023-01-06,4.78672
2023-01-07,6.68246
2023-01-08,3.74407
2023-01-09,6.30331
2023-01-10,5.11848
2023-01-11,5.78199
2023-01-12,4.9763
2023-01-13,4.59715
2023-01-14,2.55924
2023-01-15,2.55924
2023-01-16,5.11848
2023-01-17,5.07109
2023-01-18,4.9763
2023-01-19,3.98104
2023-01-20,4.64454
2023-01-21,2.93838
2023-01-22,2.74881
2023-01-23,2.18009
2023-01-24,2.51184
2023-01-25,5.30805
2023-01-26,4.31279
2023-01-27,4.02843
2023-01-28,2.60663
2023-01-29,2.55924
2023-01-30,5.26066
2023-01-31,5.21327
2023-02-01,4.69194
2023-02-02,5.45023
2023-02-03,5.82938
2023-02-04,2.03791
2023-02-05,2.93838
2023-02-06,6.01895
2023-02-07,6.01895
2023-02-08,6.16113
2023-02-09,5.92417
2023-02-10,5.40284
2023-02-11,3.36492
2023-02-12,3.36492
2023-02-13,8.24644
2023-02-14,6.63507
2023-02-15,4.54976
2023-02-16,4.50236
2023-02-17,4.88151
2023-02-18,3.22274
2023-02-19,3.22274
2023-02-20,6.11374
2023-02-21,6.01895
2023-02-22,4.64454
2023-02-23,4.50236
2023-02-24,4.54976
2023-02-25,1.89573
2023-02-26,2.18009
2023-02-27,5.45023
2023-02-28,5.02369
2023-03-01,4.07582
2023-03-02,5.07109
2023-03-03,4.2654
2023-03-04,3.83886
2023-03-05,1.70616
2023-03-06,5.78199
2023-03-07,5.49763
2023-03-08,5.16587
2023-03-09,4.78672
2023-03-10,5.78199
2023-03-11,1.94312
2023-03-12,2.70142
2023-03-13,6.30331
2023-03-14,4.59715
2023-03-15,6.63507
2023-03-16,5.40284
2023-03-17,4.83412
2023-03-18,3.27014
2023-03-19,2.46445
2023-03-20,5.87677
2023-03-21,5.26066
2023-03-22,5.54502
2023-03-23,8.43601
2023-03-24,6.96682
2023-03-25,3.5545
2023-03-26,3.31753
2023-03-27,5.16587
2023-03-28,5.6872
2023-03-29,5.26066
2023-03-30,4.9289
2023-03-31,5.21327
2023-04-01,2.74881
2023-04-02,2.74881
2023-04-03,5.45023
2023-04-04,5.16587
2023-04-05,5.21327
2023-04-06,4.12322
2023-04-07,3.69668
2023-04-08,2.70142
2023-04-09,1.84834
2023-04-10,3.98104
2023-04-11,5.45023
2023-04-12,5.21327
2023-04-13,4.2654
2023-04-14,4.218
2023-04-15,2.27488
2023-04-16,2.46445
2023-04-17,4.9763
2023-04-18,4.73933
2023-04-19,4.12322
2023-04-20,5.35545
2023-04-21,4.73933
2023-04-22,2.60663
2023-04-23,2.55924
2023-04-24,5.16587
2023-04-25,5.11848
2023-04-26,4.64454
2023-04-27,4.88151
2023-04-28,3.74407
2023-04-29,2.22748
2023-04-30,2.36966
2023-05-01,3.31753
2023-05-02,4.73933
2023-05-03,4.64454
2023-05-04,4.218
2023-05-05,2.1327
2023-05-06,2.46445
2023-05-07,2.51184
2023-05-08,4.218
2023-05-09,4.88151
2023-05-10,3.93364
2023-05-11,4.9289
2023-05-12,4.40758
2023-05-13,2.0853
2023-05-14,2.93838
2023-05-15,5.45023
2023-05-16,5.82938
2023-05-17,5.40284
2023-05-18,4.45497
2023-05-19,4.45497
2023-05-20,2.22748
2023-05-21,2.55924
2023-05-22,5.35545
2023-05-23,4.78672
2023-05-24,4.45497
2023-05-25,4.69194
2023-05-26,4.17061
2023-05-27,2.70142
2023-05-28,2.36966
2023-05-29,3.22274
