date,ROE
2023-05-30,32.14568
2023-05-31,33.01662
2023-06-01,33.37292
2023-06-02,30.28503
2023-06-03,22.56532
2023-06-04,23.23832
2023-06-05,30.52256
2023-06-06,27.98891
2023-06-07,36.10451
2023-06-08,35.74821
2023-06-09,29.57244
2023-06-10,29.33491
2023-06-11,28.58273
2023-06-12,33.01662
2023-06-13,33.72921
2023-06-14,34.20427
2023-06-15,34.4418
2023-06-16,29.73079
2023-06-17,20.38796
2023-06-18,22.01108
2023-06-19,32.18527
2023-06-20,40.49881
2023-06-21,31.78939
2023-06-22,29.65162
2023-06-23,28.97862
2023-06-24,16.94378
2023-06-25,19.9129
2023-06-26,29.73079
2023-06-27,29.57244
2023-06-28,29.88915
2023-06-29,27.15756
2023-06-30,25.53444
2023-07-01,20.11084
2023-07-02,19.59619
2023-07-03,30.83927
2023-07-04,31.51227
2023-07-05,30.48297
2023-07-06,28.06809
2023-07-07,24.3072
2023-07-08,17.18131
2023-07-09,17.57719
2023-07-10,28.7015
2023-07-11,31.11638
2023-07-12,31.63103
2023-07-13,32.0665
2023-07-14,28.7015
2023-07-15,19.59619
2023-07-16,21.85273
2023-07-17,29.73079
2023-07-18,33.68962
2023-07-19,32.38321
2023-07-20,32.85827
2023-07-21,27.27632
2023-07-22,20.82343
2023-07-23,21.49643
2023-07-24,31.59144
2023-07-25,36.89627
2023-07-26,39.5091
2023-07-27,35.27315
2023-07-28,30.36421
2023-07-29,22.52573
2023-07-30,23.47585
2023-07-31,31.82897
2023-08-01,30.79968
2023-08-02,32.62074
2023-08-03,30.24544
2023-08-04,27.87015
2023-08-05,17.8939
2023-08-06,19.67537
2023-08-07,29.49326
2023-08-08,30.28503
2023-08-09,30.87885
2023-08-10,31.3935
2023-08-11,27.39509
2023-08-12,20.78384
2023-08-13,19.16072
2023-08-14,26.08867
2023-08-15,22.01108
2023-08-16,29.77038
2023-08-17,30.52256
2023-08-18,29.73079
2023-08-19,22.24861
2023-08-20,22.64449
2023-08-21,27.6722
2023-08-22,44.97228
2023-08-23,46.75376
2023-08-24,35.39192
2023-08-25,26.72209
2023-08-26,22.01108
2023-08-27,25.13855
2023-08-28,32.77909
2023-08-29,34.67933
2023-08-30,31.82897
2023-08-31,29.05779
2023-09-01,26.16785
2023-09-02,18.96278
2023-09-03,20.19002
2023-09-04,28.78068
2023-09-05,31.03721
2023-09-06,28.89944
2023-09-07,27.47426
2023-09-08,25.93032
2023-09-09,17.2209
2023-09-10,19.39825
2023-09-11,30.32462
2023-09-12,29.77038
2023-09-13,28.38479
2023-09-14,31.78939
2023-09-15,29.96832
2023-09-16,18.44813
2023-09-17,24.74267
2023-09-18,31.90815
2023-09-19,30.48297
2023-09-20,27.83056
2023-09-21,24.78226
2023-09-22,22.48614
2023-09-23,16.27078
2023-09-24,15.59778
2023-09-25,22.6049
2023-09-26,25.89073
2023-09-27,21.89231
2023-09-28,13.02454
2023-09-29,12.31195
2023-09-30,14.60807
2023-10-01,15.16231
2023-10-02,15.79572
2023-10-03,20.22961
2023-10-04,27.51385
2023-10-05,26.95961
2023-10-06,25.53444
2023-10-07,17.45843
2023-10-08,15.91448
2023-10-09,23.31749
2023-10-10,26.88044
2023-10-11,29.92874
2023-10-12,30.12668
2023-10-13,24.3072
2023-10-14,16.8646
2023-10-15,21.69437
2023-10-16,29.09738
2023-10-17,29.80997
2023-10-18,32.7395
2023-10-19,29.57244
2023-10-20,27.63262
2023-10-21,19.63578
2023-10-22,18.17102
2023-10-23,29.84956
2023-10-24,28.46397
2023-10-25,28.54315
2023-10-26,26.80126
2023-10-27,22.80285
2023-10-28,16.62707
2023-10-29,18.01266
2023-10-30,25.41567
2023-10-31,29.88915
2023-11-01,28.3452
2023-11-02,28.30562
2023-11-03,25.3365
2023-11-04,17.81472
2023-11-05,20.38796
2023-11-06,26.80126
2023-11-07,29.21615
2023-11-08,28.30562
2023-11-09,26.28661
2023-11-10,25.21773
2023-11-11,16.42913
2023-11-12,17.85431
2023-11-13,29.09738
2023-11-14,29.77038
2023-11-15,30.28503
2023-11-16,34.24386
2023-11-17,30.36421
2023-11-18,19.12114
2023-11-19,20.90261
2023-11-20,28.3452
2023-11-21,32.81868
2023-11-22,32.7395
2023-11-23,30.24544
2023-11-24,25.45526
2023-11-25,19.9129
2023-11-26,19.87331
2023-11-27,28.58273
2023-11-28,31.31433
2023-11-29,30.00791
2023-11-30,29.17656
2023-12-01,24.70308
2023-12-02,26.3262
2023-12-03,26.9992
2023-12-04,33.33333
2023-12-05,36.1441
2023-12-06,36.22327
2023-12-07,34.36262
2023-12-08,32.50197
2023-12-09,22.72367
2023-12-10,23.11955
2023-12-11,32.0665
2023-12-12,34.28345
2023-12-13,32.62074
2023-12-14,30.00791
2023-12-15,27.51385
2023-12-16,20.9422
2023-12-17,20.62549
2023-12-18,29.69121
2023-12-19,28.82026
2023-12-20,28.7015
2023-12-21,27.55344
2023-12-22,25.81155
2023-12-23,17.85431
2023-12-24,14.80601
2023-12-25,17.85431
2023-12-26,27.51385
2023-12-27,28.06809
2023-12-28,27.55344
2023-12-29,21.6152
2023-12-30,17.14172
2023-12-31,17.30007
2024-01-01,24.03008
2024-01-02,37.21298
2024-01-03,33.57086
2024-01-04,33.05621
2024-01-05,27.07838
2024-01-06,21.6152
2024-01-07,22.36737
2024-01-08,27.75138
2024-01-09,32.7395
2024-01-10,33.96674
2024-01-11,30.08709
2024-01-12,24.10926
2024-01-13,18.32937
2024-01-14,18.25019
2024-01-15,23.87173
2024-01-16,24.50514
2024-01-17,31.86856
2024-01-18,25.81155
2024-01-19,26.48456
2024-01-20,16.15201
2024-01-21,18.76484
2024-01-22,27.03879
2024-01-23,30.48297
2024-01-24,29.41409
2024-01-25,26.52414
2024-01-26,25.3365
2024-01-27,19.47743
2024-01-28,19.83372
2024-01-29,33.4125
2024-01-30,51.90023
2024-01-31,51.02929
2024-02-01,54.038
2024-02-02,59.58036
2024-02-03,36.50039
2024-02-04,50.19794
2024-02-05,71.02137
2024-02-06,66.70625
2024-02-07,49.08946
2024-02-08,42.67616
2024-02-09,28.74109
2024-02-10,21.49643
2024-02-11,26.28661
2024-02-12,35.31274
2024-02-13,62.58907
2024-02-14,48.25811
2024-02-15,46.31828
2024-02-16,37.09422
2024-02-17,28.62232
2024-02-18,24.86144
2024-02-19,39.94457
2024-02-20,40.34045
2024-02-21,40.14251
2024-02-22,45.76405
2024-02-23,38.51939
2024-02-24,22.84243
2024-02-25,27.31591
2024-02-26,46.15993
2024-02-27,41.8844
2024-02-28,40.02375
2024-02-29,33.4125
2024-03-01,20.34837
2024-03-02,21.89231
2024-03-03,21.02137
2024-03-04,30.16627
2024-03-05,29.01821
2024-03-06,28.82026
2024-03-07,29.25574
2024-03-08,29.96832
2024-03-09,20.54631
2024-03-10,17.97307
2024-03-11,28.30562
2024-03-12,30.36421
2024-03-13,30.12668
2024-03-14,31.0768
2024-03-15,21.57561
2024-03-16,16.5479
2024-03-17,17.37925
2024-03-18,28.06809
2024-03-19,32.22486
2024-03-20,27.3555
