date,플렌스테드모빌
2023-05-31,15.78947
2023-06-01,14.03508
2023-06-02,23.24561
2023-06-03,17.54385
2023-06-04,26.75438
2023-06-05,17.10526
2023-06-06,17.98245
2023-06-07,16.22807
2023-06-08,21.05263
2023-06-09,22.80701
2023-06-10,17.98245
2023-06-11,18.42105
2023-06-12,20.61403
2023-06-13,16.22807
2023-06-14,20.17543
2023-06-15,18.85964
2023-06-16,17.10526
2023-06-17,11.4035
2023-06-18,15.78947
2023-06-19,17.98245
2023-06-20,50.43859
2023-06-21,32.01754
2023-06-22,18.85964
2023-06-23,15.35087
2023-06-24,13.15789
2023-06-25,20.17543
2023-06-26,26.75438
2023-06-27,21.92982
2023-06-28,22.36842
2023-06-29,22.36842
2023-06-30,15.35087
2023-07-01,19.73684
2023-07-02,23.68421
2023-07-03,21.92982
2023-07-04,17.54385
2023-07-05,22.36842
2023-07-06,28.50877
2023-07-07,28.07017
2023-07-08,18.42105
2023-07-09,21.05263
2023-07-10,22.80701
2023-07-11,18.85964
2023-07-12,18.85964
2023-07-13,19.29824
2023-07-14,20.61403
2023-07-15,19.73684
2023-07-16,23.24561
2023-07-17,25.87719
2023-07-18,17.54385
2023-07-19,20.17543
2023-07-20,14.03508
2023-07-21,27.63157
2023-07-22,20.61403
2023-07-23,27.19298
2023-07-24,25.87719
2023-07-25,25.43859
2023-07-26,25.87719
2023-07-27,19.29824
2023-07-28,18.42105
2023-07-29,22.80701
2023-07-30,21.05263
2023-07-31,22.36842
2023-08-01,18.42105
2023-08-02,29.38596
2023-08-03,20.17543
2023-08-04,18.85964
2023-08-05,18.42105
2023-08-06,18.42105
2023-08-07,28.07017
2023-08-08,17.98245
2023-08-09,28.50877
2023-08-10,21.05263
2023-08-11,17.54385
2023-08-12,24.5614
2023-08-13,12.2807
2023-08-14,10.08771
2023-08-15,21.49122
2023-08-16,18.42105
2023-08-17,20.17543
2023-08-18,20.61403
2023-08-19,25.87719
2023-08-20,19.73684
2023-08-21,22.36842
2023-08-22,15.78947
2023-08-23,24.1228
2023-08-24,25.0
2023-08-25,19.29824
2023-08-26,18.85964
2023-08-27,28.50877
2023-08-28,27.63157
2023-08-29,28.07017
2023-08-30,31.57894
2023-08-31,14.03508
2023-09-01,29.82456
2023-09-02,21.49122
2023-09-03,27.63157
2023-09-04,36.4035
2023-09-05,26.75438
2023-09-06,30.26315
2023-09-07,26.75438
2023-09-08,42.54385
2023-09-09,24.5614
2023-09-10,33.33333
2023-09-11,19.73684
2023-09-12,22.36842
2023-09-13,26.75438
2023-09-14,21.49122
2023-09-15,25.0
2023-09-16,22.80701
2023-09-17,25.0
2023-09-18,35.96491
2023-09-19,33.77192
2023-09-20,33.33333
2023-09-21,31.57894
2023-09-22,22.36842
2023-09-23,19.73684
2023-09-24,23.68421
2023-09-25,23.24561
2023-09-26,19.73684
2023-09-27,24.5614
2023-09-28,16.66666
2023-09-29,10.96491
2023-09-30,13.15789
2023-10-01,18.42105
2023-10-02,14.47368
2023-10-03,18.42105
2023-10-04,22.80701
2023-10-05,12.2807
2023-10-06,15.78947
2023-10-07,15.78947
2023-10-08,18.85964
2023-10-09,17.10526
2023-10-10,25.87719
2023-10-11,23.68421
2023-10-12,22.36842
2023-10-13,21.49122
2023-10-14,24.5614
2023-10-15,20.61403
2023-10-16,23.24561
2023-10-17,22.80701
2023-10-18,21.49122
2023-10-19,19.73684
2023-10-20,19.29824
2023-10-21,20.17543
2023-10-22,31.57894
2023-10-23,21.05263
2023-10-24,27.19298
2023-10-25,27.63157
2023-10-26,21.92982
2023-10-27,20.17543
2023-10-28,27.63157
2023-10-29,18.42105
2023-10-30,29.38596
2023-10-31,26.75438
2023-11-01,30.70175
2023-11-02,23.24561
2023-11-03,31.57894
2023-11-04,28.94736
2023-11-05,31.57894
2023-11-06,29.38596
2023-11-07,71.92982
2023-11-08,92.54385
2023-11-09,47.36842
2023-11-10,42.98245
2023-11-11,37.71929
2023-11-12,38.59649
2023-11-13,39.47368
2023-11-14,34.64912
2023-11-15,34.21052
2023-11-16,46.05263
2023-11-17,34.64912
2023-11-18,25.43859
2023-11-19,39.47368
2023-11-20,30.70175
2023-11-21,40.35087
2023-11-22,36.8421
2023-11-23,39.91228
2023-11-24,32.45614
2023-11-25,35.52631
2023-11-26,35.52631
2023-11-27,35.96491
2023-11-28,41.66666
2023-11-29,48.24561
2023-11-30,42.54385
2023-12-01,31.57894
2023-12-02,30.70175
2023-12-03,35.08771
2023-12-04,30.70175
2023-12-05,35.52631
2023-12-06,31.57894
2023-12-07,41.66666
2023-12-08,29.38596
2023-12-09,32.89473
2023-12-10,23.68421
2023-12-11,31.14035
2023-12-12,33.33333
2023-12-13,30.70175
2023-12-14,34.21052
2023-12-15,20.17543
2023-12-16,28.50877
2023-12-17,34.64912
2023-12-18,36.8421
2023-12-19,39.03508
2023-12-20,32.01754
2023-12-21,20.17543
2023-12-22,23.24561
2023-12-23,25.43859
2023-12-24,24.5614
2023-12-25,16.22807
2023-12-26,32.01754
2023-12-27,22.36842
2023-12-28,24.5614
2023-12-29,18.42105
2023-12-30,18.42105
2023-12-31,19.29824
2024-01-01,25.0
2024-01-02,30.26315
2024-01-03,32.89473
2024-01-04,26.31578
2024-01-05,28.50877
2024-01-06,23.24561
2024-01-07,28.94736
2024-01-08,33.33333
2024-01-09,26.31578
2024-01-10,25.0
2024-01-11,24.1228
2024-01-12,30.26315
2024-01-13,23.24561
2024-01-14,30.70175
2024-01-15,21.49122
2024-01-16,35.96491
2024-01-17,28.94736
2024-01-18,29.38596
2024-01-19,33.33333
2024-01-20,34.21052
2024-01-21,25.0
2024-01-22,29.38596
2024-01-23,26.75438
2024-01-24,23.24561
2024-01-25,17.54385
2024-01-26,21.92982
2024-01-27,26.31578
2024-01-28,22.80701
2024-01-29,22.80701
2024-01-30,30.26315
2024-01-31,40.35087
2024-02-01,25.43859
2024-02-02,26.31578
2024-02-03,24.1228
2024-02-04,27.63157
2024-02-05,22.80701
2024-02-06,21.92982
2024-02-07,22.80701
2024-02-08,17.54385
2024-02-09,22.36842
2024-02-10,17.54385
2024-02-11,23.24561
2024-02-12,26.75438
2024-02-13,27.63157
2024-02-14,23.24561
2024-02-15,21.49122
2024-02-16,26.75438
2024-02-17,19.73684
2024-02-18,51.31578
2024-02-19,33.33333
2024-02-20,33.77192
2024-02-21,28.50877
2024-02-22,21.49122
2024-02-23,19.73684
2024-02-24,25.0
2024-02-25,20.61403
2024-02-26,23.24561
2024-02-27,22.36842
2024-02-28,20.17543
2024-02-29,23.24561
2024-03-01,17.98245
2024-03-02,33.77192
2024-03-03,37.2807
2024-03-04,28.94736
2024-03-05,23.68421
2024-03-06,25.87719
2024-03-07,23.68421
2024-03-08,26.75438
2024-03-09,27.19298
2024-03-10,17.54385
2024-03-11,19.29824
2024-03-12,45.61403
2024-03-13,32.89473
2024-03-14,30.70175
2024-03-15,30.26315
2024-03-16,19.29824
2024-03-17,28.94736
2024-03-18,26.75438
2024-03-19,21.49122
2024-03-20,28.07017
