date,국내증시전망
2023-05-30,3.58126
2023-05-31,1.92837
2023-06-01,2.10055
2023-06-02,1.99724
2023-06-03,1.23966
2023-06-04,2.27272
2023-06-05,2.37603
2023-06-06,1.68732
2023-06-07,3.16804
2023-06-08,2.65151
2023-06-09,1.72176
2023-06-10,1.34297
2023-06-11,1.51515
2023-06-12,2.68595
2023-06-13,2.68595
2023-06-14,4.16666
2023-06-15,2.27272
2023-06-16,2.10055
2023-06-17,1.37741
2023-06-18,2.20385
2023-06-19,2.99586
2023-06-20,2.34159
2023-06-21,2.75482
2023-06-22,2.34159
2023-06-23,2.4449
2023-06-24,1.65289
2023-06-25,1.99724
2023-06-26,2.10055
2023-06-27,1.75619
2023-06-28,3.44352
2023-06-29,2.96143
2023-06-30,2.10055
2023-07-01,1.72176
2023-07-02,2.06611
2023-07-03,2.61707
2023-07-04,2.16942
2023-07-05,2.5482
2023-07-06,3.96005
2023-07-07,3.09917
2023-07-08,1.61845
2023-07-09,2.20385
2023-07-10,2.99586
2023-07-11,2.34159
2023-07-12,1.8595
2023-07-13,1.75619
2023-07-14,1.65289
2023-07-15,1.17079
2023-07-16,1.51515
2023-07-17,2.23829
2023-07-18,1.89393
2023-07-19,1.9628
2023-07-20,1.51515
2023-07-21,1.8595
2023-07-22,1.30853
2023-07-23,1.79063
2023-07-24,2.99586
2023-07-25,1.89393
2023-07-26,9.02203
2023-07-27,4.33884
2023-07-28,1.82506
2023-07-29,1.54958
2023-07-30,1.65289
2023-07-31,2.37603
2023-08-01,2.10055
2023-08-02,3.09917
2023-08-03,3.6157
2023-08-04,2.47933
2023-08-05,0.82644
2023-08-06,1.65289
2023-08-07,2.78925
2023-08-08,2.78925
2023-08-09,1.2741
2023-08-10,1.44628
2023-08-11,1.48071
2023-08-12,1.34297
2023-08-13,1.58402
2023-08-14,2.78925
2023-08-15,1.37741
2023-08-16,4.06336
2023-08-17,3.85674
2023-08-18,4.02892
2023-08-19,2.37603
2023-08-20,2.37603
2023-08-21,2.51377
2023-08-22,1.61845
2023-08-23,1.99724
2023-08-24,2.4449
2023-08-25,1.79063
2023-08-26,1.37741
2023-08-27,1.79063
2023-08-28,1.72176
2023-08-29,1.61845
2023-08-30,1.65289
2023-08-31,1.68732
2023-09-01,1.65289
2023-09-02,1.17079
2023-09-03,2.27272
2023-09-04,2.10055
2023-09-05,1.61845
2023-09-06,1.58402
2023-09-07,2.34159
2023-09-08,1.61845
2023-09-09,0.99862
2023-09-10,1.44628
2023-09-11,1.44628
2023-09-12,2.20385
2023-09-13,3.09917
2023-09-14,1.44628
2023-09-15,1.89393
2023-09-16,1.06749
2023-09-17,1.92837
2023-09-18,2.03168
2023-09-19,2.30716
2023-09-20,1.68732
2023-09-21,4.06336
2023-09-22,3.27134
2023-09-23,0.92975
2023-09-24,1.92837
2023-09-25,2.68595
2023-09-26,4.68319
2023-09-27,2.68595
2023-09-28,1.06749
2023-09-29,0.55096
2023-09-30,0.75757
2023-10-01,1.30853
2023-10-02,1.41184
2023-10-03,1.8595
2023-10-04,6.12947
2023-10-05,3.51239
2023-10-06,2.10055
2023-10-07,1.13636
2023-10-08,1.75619
2023-10-09,3.68457
2023-10-10,3.82231
2023-10-11,2.41046
2023-10-12,1.92837
2023-10-13,2.51377
2023-10-14,1.61845
2023-10-15,2.78925
2023-10-16,3.47796
2023-10-17,1.99724
2023-10-18,2.03168
2023-10-19,4.51101
2023-10-20,6.30165
2023-10-21,3.68457
2023-10-22,4.23553
2023-10-23,5.06198
2023-10-24,4.44214
2023-10-25,4.26997
2023-10-26,10.64049
2023-10-27,3.37465
2023-10-28,1.99724
2023-10-29,3.44352
2023-10-30,2.99586
2023-10-31,6.47382
2023-11-01,3.47796
2023-11-02,2.47933
2023-11-03,2.41046
2023-11-04,1.61845
2023-11-05,2.72038
2023-11-06,6.0606
2023-11-07,4.8898
2023-11-08,3.30578
2023-11-09,3.16804
2023-11-10,2.72038
2023-11-11,1.92837
2023-11-12,2.13498
2023-11-13,3.47796
2023-11-14,2.96143
2023-11-15,3.23691
2023-11-16,3.44352
2023-11-17,2.65151
2023-11-18,1.17079
2023-11-19,2.10055
2023-11-20,3.27134
2023-11-21,2.58264
2023-11-22,2.41046
2023-11-23,2.13498
2023-11-24,2.23829
2023-11-25,1.17079
2023-11-26,1.65289
2023-11-27,2.37603
2023-11-28,1.75619
2023-11-29,2.03168
2023-11-30,1.82506
2023-12-01,1.61845
2023-12-02,1.10192
2023-12-03,1.34297
2023-12-04,2.96143
2023-12-05,3.06473
2023-12-06,2.34159
2023-12-07,2.34159
2023-12-08,1.92837
2023-12-09,0.79201
2023-12-10,1.06749
2023-12-11,1.68732
2023-12-12,1.92837
2023-12-13,2.51377
2023-12-14,2.51377
2023-12-15,2.47933
2023-12-16,0.99862
2023-12-17,1.41184
2023-12-18,1.51515
2023-12-19,1.99724
2023-12-20,2.4449
2023-12-21,2.30716
2023-12-22,1.44628
2023-12-23,0.92975
2023-12-24,0.61983
2023-12-25,1.51515
2023-12-26,1.92837
2023-12-27,1.89393
2023-12-28,1.72176
2023-12-29,1.44628
2023-12-30,0.92975
2023-12-31,0.96418
2024-01-01,1.61845
2024-01-02,3.40909
2024-01-03,2.16942
2024-01-04,1.82506
2024-01-05,1.10192
2024-01-06,1.34297
2024-01-07,1.13636
2024-01-08,1.68732
2024-01-09,0.99862
2024-01-10,1.44628
2024-01-11,0.89531
2024-01-12,1.54958
2024-01-13,0.86088
2024-01-14,0.89531
2024-01-15,1.51515
2024-01-16,1.89393
2024-01-17,5.23415
2024-01-18,2.41046
2024-01-19,0.96418
2024-01-20,0.89531
2024-01-21,1.34297
2024-01-22,2.5482
2024-01-23,2.27272
2024-01-24,2.37603
2024-01-25,3.0303
2024-01-26,1.72176
2024-01-27,1.03305
2024-01-28,1.17079
2024-01-29,2.16942
2024-01-30,2.78925
2024-01-31,3.44352
2024-02-01,2.61707
2024-02-02,3.27134
2024-02-03,1.72176
2024-02-04,2.03168
2024-02-05,2.61707
2024-02-06,1.2741
2024-02-07,1.54958
2024-02-08,1.13636
2024-02-09,0.75757
2024-02-10,0.99862
2024-02-11,1.30853
2024-02-12,1.13636
2024-02-13,1.72176
2024-02-14,1.51515
2024-02-15,2.30716
2024-02-16,1.13636
2024-02-17,0.86088
2024-02-18,1.10192
2024-02-19,2.27272
2024-02-20,1.34297
2024-02-21,1.68732
2024-02-22,0.82644
2024-02-23,1.54958
2024-02-24,0.99862
2024-02-25,1.30853
2024-02-26,1.89393
2024-02-27,1.79063
2024-02-28,1.54958
2024-02-29,1.51515
2024-03-01,0.75757
2024-03-02,1.41184
2024-03-03,1.82506
2024-03-04,1.72176
2024-03-05,1.99724
2024-03-06,1.54958
2024-03-07,1.37741
2024-03-08,1.37741
2024-03-09,1.06749
2024-03-10,1.2741
2024-03-11,1.20523
2024-03-12,0.96418
2024-03-13,1.58402
2024-03-14,1.8595
2024-03-15,1.92837
2024-03-16,0.99862
2024-03-17,1.41184
2024-03-18,2.20385
2024-03-19,2.06611
2024-03-20,1.82506
