date,채권양도통지서
2023-05-30,30.20637
2023-05-31,27.95497
2023-06-01,33.58348
2023-06-02,23.26454
2023-06-03,8.06754
2023-06-04,6.75422
2023-06-05,21.7636
2023-06-06,8.81801
2023-06-07,34.70919
2023-06-08,25.14071
2023-06-09,23.07692
2023-06-10,8.25515
2023-06-11,6.37898
2023-06-12,30.76923
2023-06-13,28.89305
2023-06-14,30.76923
2023-06-15,26.26641
2023-06-16,25.70356
2023-06-17,10.31894
2023-06-18,8.81801
2023-06-19,26.45403
2023-06-20,24.20262
2023-06-21,31.14446
2023-06-22,33.02063
2023-06-23,30.01876
2023-06-24,5.81613
2023-06-25,6.37898
2023-06-26,34.33395
2023-06-27,29.08067
2023-06-28,40.71294
2023-06-29,34.89681
2023-06-30,28.3302
2023-07-01,6.75422
2023-07-02,5.4409
2023-07-03,24.39024
2023-07-04,23.26454
2023-07-05,24.57786
2023-07-06,26.45403
2023-07-07,24.76547
2023-07-08,6.5666
2023-07-09,5.4409
2023-07-10,35.45966
2023-07-11,28.51782
2023-07-12,22.51407
2023-07-13,24.95309
2023-07-14,32.08255
2023-07-15,9.75609
2023-07-16,6.00375
2023-07-17,29.08067
2023-07-18,30.76923
2023-07-19,25.51594
2023-07-20,31.70731
2023-07-21,24.57786
2023-07-22,12.75797
2023-07-23,6.5666
2023-07-24,35.45966
2023-07-25,29.26829
2023-07-26,26.82926
2023-07-27,24.20262
2023-07-28,36.02251
2023-07-29,10.31894
2023-07-30,7.50469
2023-07-31,32.6454
2023-08-01,26.07879
2023-08-02,23.07692
2023-08-03,18.76172
2023-08-04,20.45028
2023-08-05,7.50469
2023-08-06,4.12757
2023-08-07,24.95309
2023-08-08,27.01688
2023-08-09,21.95121
2023-08-10,23.82739
2023-08-11,25.89118
2023-08-12,7.12945
2023-08-13,7.87992
2023-08-14,23.82739
2023-08-15,10.13133
2023-08-16,30.76923
2023-08-17,30.95684
2023-08-18,30.20637
2023-08-19,9.00562
2023-08-20,7.31707
2023-08-21,26.26641
2023-08-22,28.51782
2023-08-23,27.57973
2023-08-24,22.51407
2023-08-25,47.27954
2023-08-26,11.63227
2023-08-27,9.38086
2023-08-28,28.70544
2023-08-29,33.58348
2023-08-30,32.27016
2023-08-31,25.89118
2023-09-01,18.5741
2023-09-02,4.87804
2023-09-03,8.44277
2023-09-04,26.82926
2023-09-05,28.14258
2023-09-06,30.95684
2023-09-07,26.26641
2023-09-08,25.70356
2023-09-09,7.6923
2023-09-10,6.75422
2023-09-11,27.76735
2023-09-12,23.07692
2023-09-13,24.57786
2023-09-14,29.4559
2023-09-15,27.01688
2023-09-16,10.13133
2023-09-17,4.50281
2023-09-18,37.52345
2023-09-19,36.21013
2023-09-20,32.83302
2023-09-21,36.21013
2023-09-22,23.63977
2023-09-23,9.38086
2023-09-24,8.25515
2023-09-25,39.39962
2023-09-26,26.26641
2023-09-27,26.82926
2023-09-28,6.37898
2023-09-29,4.31519
2023-09-30,4.31519
2023-10-01,4.31519
2023-10-02,4.69043
2023-10-03,6.75422
2023-10-04,33.7711
2023-10-05,30.76923
2023-10-06,31.51969
2023-10-07,9.94371
2023-10-08,8.06754
2023-10-09,7.87992
2023-10-10,33.02063
2023-10-11,27.39212
2023-10-12,31.33208
2023-10-13,29.64352
2023-10-14,10.8818
2023-10-15,7.31707
2023-10-16,32.45778
2023-10-17,31.33208
2023-10-18,36.39774
2023-10-19,39.96247
2023-10-20,32.45778
2023-10-21,7.31707
2023-10-22,8.44277
2023-10-23,36.21013
2023-10-24,41.08818
2023-10-25,33.95872
2023-10-26,42.96435
2023-10-27,32.83302
2023-10-28,7.12945
2023-10-29,8.63039
2023-10-30,31.51969
2023-10-31,35.83489
2023-11-01,30.01876
2023-11-02,25.89118
2023-11-03,21.95121
2023-11-04,8.06754
2023-11-05,9.94371
2023-11-06,23.07692
2023-11-07,24.015
2023-11-08,27.01688
2023-11-09,30.39399
2023-11-10,21.7636
2023-11-11,6.94183
2023-11-12,7.12945
2023-11-13,31.51969
2023-11-14,27.57973
2023-11-15,21.57598
2023-11-16,28.70544
2023-11-17,27.76735
2023-11-18,8.63039
2023-11-19,9.38086
2023-11-20,37.71106
2023-11-21,28.70544
2023-11-22,41.27579
2023-11-23,37.71106
2023-11-24,33.02063
2023-11-25,10.50656
2023-11-26,10.13133
2023-11-27,32.83302
2023-11-28,34.33395
2023-11-29,33.20825
2023-11-30,34.89681
2023-12-01,25.70356
2023-12-02,9.56848
2023-12-03,9.19324
2023-12-04,30.95684
2023-12-05,33.20825
2023-12-06,26.64165
2023-12-07,30.01876
2023-12-08,26.07879
2023-12-09,7.6923
2023-12-10,5.4409
2023-12-11,28.70544
2023-12-12,30.95684
2023-12-13,31.70731
2023-12-14,27.01688
2023-12-15,29.83114
2023-12-16,8.44277
2023-12-17,5.81613
2023-12-18,32.45778
2023-12-19,31.89493
2023-12-20,33.20825
2023-12-21,30.20637
2023-12-22,25.70356
2023-12-23,8.81801
2023-12-24,10.13133
2023-12-25,6.5666
2023-12-26,38.46153
2023-12-27,42.58911
2023-12-28,30.20637
2023-12-29,21.95121
2023-12-30,8.81801
2023-12-31,4.50281
2024-01-01,5.4409
2024-01-02,28.14258
2024-01-03,31.89493
2024-01-04,29.64352
2024-01-05,27.39212
2024-01-06,6.75422
2024-01-07,8.63039
2024-01-08,44.09005
2024-01-09,39.58724
2024-01-10,55.34709
2024-01-11,40.15009
2024-01-12,40.71294
2024-01-13,11.25703
2024-01-14,10.13133
2024-01-15,36.02251
2024-01-16,31.89493
2024-01-17,27.76735
2024-01-18,30.76923
2024-01-19,24.95309
2024-01-20,11.44465
2024-01-21,11.25703
2024-01-22,30.01876
2024-01-23,33.20825
2024-01-24,36.58536
2024-01-25,29.4559
2024-01-26,30.01876
2024-01-27,13.50844
2024-01-28,9.38086
2024-01-29,34.70919
2024-01-30,33.02063
2024-01-31,32.08255
2024-02-01,42.21388
2024-02-02,36.02251
2024-02-03,12.0075
2024-02-04,7.31707
2024-02-05,29.64352
2024-02-06,30.76923
2024-02-07,28.70544
2024-02-08,21.57598
2024-02-09,7.31707
2024-02-10,3.18949
2024-02-11,6.75422
2024-02-12,5.06566
2024-02-13,37.33583
2024-02-14,37.89868
2024-02-15,31.89493
2024-02-16,31.51969
2024-02-17,8.81801
2024-02-18,9.19324
2024-02-19,38.83677
2024-02-20,35.83489
2024-02-21,39.02439
2024-02-22,35.08442
2024-02-23,33.20825
2024-02-24,7.6923
2024-02-25,7.87992
2024-02-26,37.89868
2024-02-27,40.52532
2024-02-28,37.14821
2024-02-29,35.45966
2024-03-01,12.38273
2024-03-02,8.06754
2024-03-03,7.31707
2024-03-04,32.6454
2024-03-05,33.95872
2024-03-06,38.83677
2024-03-07,28.51782
2024-03-08,26.26641
2024-03-09,9.75609
2024-03-10,8.44277
2024-03-11,24.76547
2024-03-12,31.89493
2024-03-13,32.45778
2024-03-14,27.95497
2024-03-15,27.01688
2024-03-16,8.81801
2024-03-17,10.31894
2024-03-18,34.70919
2024-03-19,36.39774
2024-03-20,32.08255
