date,가상화폐전망
2023-05-30,1.39388
2023-05-31,1.73111
2023-06-01,1.43884
2023-06-02,1.1803
2023-06-03,0.94424
2023-06-04,1.06789
2023-06-05,1.3714
2023-06-06,4.9348
2023-06-07,2.3044
2023-06-08,2.29316
2023-06-09,1.83228
2023-06-10,10.72392
2023-06-11,4.73246
2023-06-12,3.05755
2023-06-13,2.47302
2023-06-14,2.73156
2023-06-15,4.2491
2023-06-16,2.01214
2023-06-17,1.47257
2023-06-18,1.16906
2023-06-19,1.40512
2023-06-20,1.33767
2023-06-21,2.25944
2023-06-22,2.58543
2023-06-23,1.33767
2023-06-24,2.57419
2023-06-25,1.49505
2023-06-26,2.06834
2023-06-27,1.4276
2023-06-28,1.50629
2023-06-29,1.60746
2023-06-30,2.04586
2023-07-01,1.57374
2023-07-02,1.10161
2023-07-03,1.30395
2023-07-04,1.3714
2023-07-05,1.92221
2023-07-06,1.46133
2023-07-07,1.06789
2023-07-08,0.76438
2023-07-09,1.03417
2023-07-10,1.30395
2023-07-11,1.22526
2023-07-12,1.1241
2023-07-13,1.4276
2023-07-14,2.73156
2023-07-15,2.13579
2023-07-16,1.16906
2023-07-17,1.50629
2023-07-18,1.55125
2023-07-19,1.59622
2023-07-20,1.3714
2023-07-21,1.28147
2023-07-22,0.91052
2023-07-23,1.66366
2023-07-24,2.01214
2023-07-25,1.93345
2023-07-26,1.60746
2023-07-27,1.34892
2023-07-28,1.31519
2023-07-29,0.89928
2023-07-30,1.03417
2023-07-31,1.24775
2023-08-01,1.64118
2023-08-02,1.54001
2023-08-03,1.3714
2023-08-04,0.9892
2023-08-05,1.1241
2023-08-06,1.05665
2023-08-07,1.09037
2023-08-08,1.06789
2023-08-09,0.94424
2023-08-10,1.04541
2023-08-11,0.82059
2023-08-12,0.80935
2023-08-13,0.62949
2023-08-14,1.01169
2023-08-15,0.86555
2023-08-16,1.79856
2023-08-17,1.49505
2023-08-18,3.8107
2023-08-19,0.92176
2023-08-20,0.67446
2023-08-21,1.28147
2023-08-22,1.46133
2023-08-23,1.31519
2023-08-24,1.16906
2023-08-25,1.23651
2023-08-26,0.56205
2023-08-27,0.92176
2023-08-28,1.62994
2023-08-29,1.33767
2023-08-30,1.64118
2023-08-31,1.03417
2023-09-01,1.79856
2023-09-02,1.16906
2023-09-03,0.92176
2023-09-04,1.29271
2023-09-05,1.33767
2023-09-06,1.03417
2023-09-07,1.15782
2023-09-08,0.87679
2023-09-09,0.71942
2023-09-10,0.87679
2023-09-11,2.00089
2023-09-12,2.33812
2023-09-13,1.50629
2023-09-14,1.4276
2023-09-15,0.97796
2023-09-16,0.89928
2023-09-17,0.7419
2023-09-18,1.1241
2023-09-19,1.15782
2023-09-20,0.933
2023-09-21,1.13534
2023-09-22,0.69694
2023-09-23,0.59577
2023-09-24,0.70818
2023-09-25,0.84307
2023-09-26,0.71942
2023-09-27,0.71942
2023-09-28,0.40467
2023-09-29,0.47212
2023-09-30,0.66321
2023-10-01,0.78687
2023-10-02,1.05665
2023-10-03,0.76438
2023-10-04,1.00044
2023-10-05,0.84307
2023-10-06,0.71942
2023-10-07,0.58453
2023-10-08,0.60701
2023-10-09,1.05665
2023-10-10,0.92176
2023-10-11,1.10161
2023-10-12,0.77562
2023-10-13,0.80935
2023-10-14,0.57329
2023-10-15,0.65197
2023-10-16,0.95548
2023-10-17,1.05665
2023-10-18,0.86555
2023-10-19,1.02293
2023-10-20,1.1803
2023-10-21,1.05665
2023-10-22,0.97796
2023-10-23,1.48381
2023-10-24,3.02383
2023-10-25,2.15827
2023-10-26,2.04586
2023-10-27,1.65242
2023-10-28,1.3714
2023-10-29,1.13534
2023-10-30,1.54001
2023-10-31,1.866
2023-11-01,1.866
2023-11-02,2.21447
2023-11-03,1.87724
2023-11-04,1.29271
2023-11-05,1.27023
2023-11-06,1.78732
2023-11-07,1.5625
2023-11-08,1.60746
2023-11-09,1.866
2023-11-10,2.16951
2023-11-11,1.65242
2023-11-12,1.62994
2023-11-13,1.43884
2023-11-14,1.71987
2023-11-15,1.82104
2023-11-16,1.38264
2023-11-17,1.51753
2023-11-18,1.39388
2023-11-19,1.1803
2023-11-20,1.14658
2023-11-21,1.69739
2023-11-22,2.51798
2023-11-23,1.6187
2023-11-24,1.31519
2023-11-25,0.94424
2023-11-26,1.03417
2023-11-27,1.66366
2023-11-28,1.32643
2023-11-29,1.48381
2023-11-30,1.4276
2023-12-01,1.13534
2023-12-02,0.86555
2023-12-03,1.16906
2023-12-04,2.48426
2023-12-05,1.62994
2023-12-06,2.23696
2023-12-07,1.87724
2023-12-08,1.74235
2023-12-09,1.71987
2023-12-10,1.5625
2023-12-11,3.30485
2023-12-12,2.60791
2023-12-13,2.29316
2023-12-14,1.65242
2023-12-15,1.6187
2023-12-16,1.05665
2023-12-17,1.01169
2023-12-18,2.91142
2023-12-19,1.71987
2023-12-20,1.49505
2023-12-21,1.33767
2023-12-22,1.25899
2023-12-23,0.89928
2023-12-24,1.00044
2023-12-25,1.13534
2023-12-26,1.866
2023-12-27,1.64118
2023-12-28,1.45008
2023-12-29,1.46133
2023-12-30,1.22526
2023-12-31,1.00044
2024-01-01,1.09037
2024-01-02,1.66366
2024-01-03,3.48471
2024-01-04,2.4955
2024-01-05,1.94469
2024-01-06,1.91097
2024-01-07,1.29271
2024-01-08,3.25989
2024-01-09,3.94559
2024-01-10,5.13714
2024-01-11,9.54361
2024-01-12,4.57508
2024-01-13,4.37275
2024-01-14,2.91142
2024-01-15,2.92266
2024-01-16,1.93345
2024-01-17,1.93345
2024-01-18,1.62994
2024-01-19,3.47347
2024-01-20,1.866
2024-01-21,1.71987
2024-01-22,3.46223
2024-01-23,6.03642
2024-01-24,2.42805
2024-01-25,1.68615
2024-01-26,1.83228
2024-01-27,1.64118
2024-01-28,1.50629
2024-01-29,1.51753
2024-01-30,1.41636
2024-01-31,1.69739
2024-02-01,1.8098
2024-02-02,1.67491
2024-02-03,1.06789
2024-02-04,1.25899
2024-02-05,1.67491
2024-02-06,1.50629
2024-02-07,1.49505
2024-02-08,1.68615
2024-02-09,2.12455
2024-02-10,1.74235
2024-02-11,1.82104
2024-02-12,1.75359
2024-02-13,2.81025
2024-02-14,2.64163
2024-02-15,3.70953
2024-02-16,2.86645
2024-02-17,2.48426
2024-02-18,1.70863
2024-02-19,2.20323
2024-02-20,2.25944
2024-02-21,2.39433
2024-02-22,2.01214
2024-02-23,1.40512
2024-02-24,1.32643
2024-02-25,1.23651
2024-02-26,1.59622
2024-02-27,2.41681
2024-02-28,2.64163
2024-02-29,3.48471
2024-03-01,2.65287
2024-03-02,2.65287
2024-03-03,2.16951
2024-03-04,2.79901
2024-03-05,4.00179
2024-03-06,3.36106
2024-03-07,2.07958
2024-03-08,2.04586
2024-03-09,1.89973
2024-03-10,1.84352
2024-03-11,2.76528
2024-03-12,3.22616
2024-03-13,3.15872
2024-03-14,3.03507
2024-03-15,3.27113
2024-03-16,1.8098
2024-03-17,3.22616
2024-03-18,2.07958
2024-03-19,4.31654
2024-03-20,3.16996
