date,한국경제
2023-05-30,10.2068
2023-05-31,10.48274
2023-06-01,9.9915
2023-06-02,8.99387
2023-06-03,5.03972
2023-06-04,4.8032
2023-06-05,8.67851
2023-06-06,6.21323
2023-06-07,9.9157
2023-06-08,9.46085
2023-06-09,8.33889
2023-06-10,4.97301
2023-06-11,5.24592
2023-06-12,10.11886
2023-06-13,9.75195
2023-06-14,9.93692
2023-06-15,9.35472
2023-06-16,8.63606
2023-06-17,4.77894
2023-06-18,4.91236
2023-06-19,9.62763
2023-06-20,9.43356
2023-06-21,9.05452
2023-06-22,8.90896
2023-06-23,8.39044
2023-06-24,4.87597
2023-06-25,4.36048
2023-06-26,9.61246
2023-06-27,9.33046
2023-06-28,8.98477
2023-06-29,9.36381
2023-06-30,8.06598
2023-07-01,4.53029
2023-07-02,4.66068
2023-07-03,10.23106
2023-07-04,10.05822
2023-07-05,9.55788
2023-07-06,9.26678
2023-07-07,9.03329
2023-07-08,4.95481
2023-07-09,4.83959
2023-07-10,9.67008
2023-07-11,9.92176
2023-07-12,9.94299
2023-07-13,10.23409
2023-07-14,9.06361
2023-07-15,5.43089
2023-07-16,5.29443
2023-07-17,10.0188
2023-07-18,9.74285
2023-07-19,10.69804
2023-07-20,10.37964
2023-07-21,8.7058
2023-07-22,4.93359
2023-07-23,5.12766
2023-07-24,9.71253
2023-07-25,9.33046
2023-07-26,10.74655
2023-07-27,10.60707
2023-07-28,9.36078
2023-07-29,5.33992
2023-07-30,5.15798
2023-07-31,9.75498
2023-08-01,9.65795
2023-08-02,9.9066
2023-08-03,10.12189
2023-08-04,9.63369
2023-08-05,5.17314
2023-08-06,5.24895
2023-08-07,10.0946
2023-08-08,9.77621
2023-08-09,9.46085
2023-08-10,10.22803
2023-08-11,9.21826
2023-08-12,5.3096
2023-08-13,5.42482
2023-08-14,9.4184
2023-08-15,6.78634
2023-08-16,10.49487
2023-08-17,10.62829
2023-08-18,9.9157
2023-08-19,5.62496
2023-08-20,5.1883
2023-08-21,10.67075
2023-08-22,10.06428
2023-08-23,10.26745
2023-08-24,10.54642
2023-08-25,8.93322
2023-08-26,5.49153
2023-08-27,4.86991
2023-08-28,10.33112
2023-08-29,10.14919
2023-08-30,9.95815
2023-08-31,9.43356
2023-09-01,8.97568
2023-09-02,5.13675
2023-09-03,5.24895
2023-09-04,10.38267
2023-09-05,10.16738
2023-09-06,9.67311
2023-09-07,9.88841
2023-09-08,8.87864
2023-09-09,5.1974
2023-09-10,5.92212
2023-09-11,10.7041
2023-09-12,10.16435
2023-09-13,10.43422
2023-09-14,10.21893
2023-09-15,8.94232
2023-09-16,5.6098
2023-09-17,5.44302
2023-09-18,9.84595
2023-09-19,10.40997
2023-09-20,10.12189
2023-09-21,10.44029
2023-09-22,9.03329
2023-09-23,4.8972
2023-09-24,4.96997
2023-09-25,9.34562
2023-09-26,10.14919
2023-09-27,8.66638
2023-09-28,4.94268
2023-09-29,4.10576
2023-09-30,4.62126
2023-10-01,4.11183
2023-10-02,5.3096
2023-10-03,5.98884
2023-10-04,10.5919
2023-10-05,9.9157
2023-10-06,9.01813
2023-10-07,5.15191
2023-10-08,4.56971
2023-10-09,6.42852
2023-10-10,10.09157
2023-10-11,10.13099
2023-10-12,9.77621
2023-10-13,8.76645
2023-10-14,4.91539
2023-10-15,4.94875
2023-10-16,9.63975
2023-10-17,9.49724
2023-10-18,9.6155
2023-10-19,9.7004
2023-10-20,8.9029
2023-10-21,5.04882
2023-10-22,5.0943
2023-10-23,9.94905
2023-10-24,10.07944
2023-10-25,9.50027
2023-10-26,10.26138
2023-10-27,9.31226
2023-10-28,4.82139
2023-10-29,4.80016
2023-10-30,9.66705
2023-10-31,10.23409
2023-11-01,10.21893
2023-11-02,10.1037
2023-11-03,9.19097
2023-11-04,5.3096
2023-11-05,5.93729
2023-11-06,11.54709
2023-11-07,10.96185
2023-11-08,10.68591
2023-11-09,9.65795
2023-11-10,8.91806
2023-11-11,5.03669
2023-11-12,8.75128
2023-11-13,10.47971
2023-11-14,10.77384
2023-11-15,10.04609
2023-11-16,9.97331
2023-11-17,9.08181
2023-11-18,5.25501
2023-11-19,5.21863
2023-11-20,10.51306
2023-11-21,9.68221
2023-11-22,9.63975
2023-11-23,9.49117
2023-11-24,8.67851
2023-11-25,5.12462
2023-11-26,5.03972
2023-11-27,9.88234
2023-11-28,9.54575
2023-11-29,9.8035
2023-11-30,9.60033
2023-12-01,8.73612
2023-12-02,4.9063
2023-12-03,5.12766
2023-12-04,9.92783
2023-12-05,9.78834
2023-12-06,10.14919
2023-12-07,10.1128
2023-12-08,8.82103
2023-12-09,4.91843
2023-12-10,5.01849
2023-12-11,9.77318
2023-12-12,9.70343
2023-12-13,9.67008
2023-12-14,9.75802
2023-12-15,9.03026
2023-12-16,5.00333
2023-12-17,5.07004
2023-12-18,9.7944
2023-12-19,9.98544
2023-12-20,9.75195
2023-12-21,9.45782
2023-12-22,8.39347
2023-12-23,4.99423
2023-12-24,4.49996
2023-12-25,5.50366
2023-12-26,10.09157
2023-12-27,10.28867
2023-12-28,9.93995
2023-12-29,8.62999
2023-12-30,5.15191
2023-12-31,5.03062
2024-01-01,6.78634
2024-01-02,11.56528
2024-01-03,12.08078
2024-01-04,11.08617
2024-01-05,10.13099
2024-01-06,5.96761
2024-01-07,5.98277
2024-01-08,10.20983
2024-01-09,11.06798
2024-01-10,10.6192
2024-01-11,10.77384
2024-01-12,9.57608
2024-01-13,5.7038
2024-01-14,6.35575
2024-01-15,11.32876
2024-01-16,10.72229
2024-01-17,11.19231
2024-01-18,10.82843
2024-01-19,9.6155
2024-01-20,5.62799
2024-01-21,5.47637
2024-01-22,10.88907
2024-01-23,10.54339
2024-01-24,10.23409
2024-01-25,10.13402
2024-01-26,9.34562
2024-01-27,5.69167
2024-01-28,5.5916
2024-01-29,10.5161
2024-01-30,10.16738
2024-01-31,9.85505
2024-02-01,9.90053
2024-02-02,9.01813
2024-02-03,5.73412
2024-02-04,5.76444
2024-02-05,10.10673
2024-02-06,9.62459
2024-02-07,9.20007
2024-02-08,7.86281
2024-02-09,4.58184
2024-02-10,4.23009
2024-02-11,4.2968
2024-02-12,6.11923
2024-02-13,10.97701
2024-02-14,10.09157
2024-02-15,10.23106
2024-02-16,9.12123
2024-02-17,5.37024
2024-02-18,5.66438
2024-02-19,10.80417
2024-02-20,10.92849
2024-02-21,10.20073
2024-02-22,9.89447
2024-02-23,9.09394
2024-02-24,5.50063
2024-02-25,5.37631
2024-02-26,9.76408
2024-02-27,9.85202
2024-02-28,9.95208
2024-02-29,9.55485
2024-03-01,5.43392
2024-03-02,5.67347
2024-03-03,5.74322
2024-03-04,10.5161
2024-03-05,10.63436
2024-03-06,10.64042
2024-03-07,10.2917
2024-03-08,9.77014
2024-03-09,5.85541
2024-03-10,5.75231
2024-03-11,10.49487
2024-03-12,10.30383
2024-03-13,10.36145
2024-03-14,9.55788
2024-03-15,9.17581
2024-03-16,5.55521
2024-03-17,5.72199
2024-03-18,10.72836
2024-03-19,10.66468
2024-03-20,10.36448
