date,실시간다우선물지수
2023-05-30,12.8941
2023-05-31,12.30769
2023-06-01,12.54225
2023-06-02,9.16177
2023-06-03,1.42807
2023-06-04,0.56571
2023-06-05,9.09279
2023-06-06,7.78889
2023-06-07,11.18316
2023-06-08,11.22456
2023-06-09,9.41014
2023-06-10,1.58675
2023-06-11,0.48292
2023-06-12,8.85132
2023-06-13,11.01069
2023-06-14,11.05208
2023-06-15,10.90031
2023-06-16,9.06519
2023-06-17,1.37978
2023-06-18,0.44153
2023-06-19,8.71334
2023-06-20,11.45222
2023-06-21,12.41117
2023-06-22,11.21766
2023-06-23,10.01724
2023-06-24,1.40048
2023-06-25,0.43463
2023-06-26,9.85857
2023-06-27,10.36909
2023-06-28,11.27975
2023-06-29,10.61745
2023-06-30,7.98896
2023-07-01,1.14522
2023-07-02,0.31735
2023-07-03,8.22352
2023-07-04,8.00965
2023-07-05,9.60331
2023-07-06,11.79027
2023-07-07,11.77647
2023-07-08,1.81441
2023-07-09,0.53811
2023-07-10,9.93446
2023-07-11,10.13452
2023-07-12,10.33459
2023-07-13,9.10658
2023-07-14,8.90651
2023-07-15,1.35908
2023-07-16,0.35184
2023-07-17,9.56191
2023-07-18,9.42393
2023-07-19,9.36184
2023-07-20,9.56191
2023-07-21,8.14763
2023-07-22,1.04173
2023-07-23,0.40013
2023-07-24,8.09934
2023-07-25,9.10658
2023-07-26,9.53432
2023-07-27,9.05139
2023-07-28,8.02345
2023-07-29,1.06243
2023-07-30,0.30355
2023-07-31,8.12694
2023-08-01,9.09968
2023-08-02,13.21835
2023-08-03,14.10831
2023-08-04,10.06553
2023-08-05,1.36598
2023-08-06,0.33114
2023-08-07,9.92066
2023-08-08,11.47292
2023-08-09,10.89341
2023-08-10,10.46567
2023-08-11,8.42359
2023-08-12,1.15902
2023-08-13,0.30355
2023-08-14,8.20972
2023-08-15,6.20213
2023-08-16,13.63228
2023-08-17,12.08692
2023-08-18,13.17005
2023-08-19,1.66264
2023-08-20,0.28975
2023-08-21,9.95515
2023-08-22,10.12763
2023-08-23,11.43842
2023-08-24,9.61021
2023-08-25,9.60331
2023-08-26,1.2763
2023-08-27,0.28285
2023-08-28,8.54087
2023-08-29,10.11383
2023-08-30,9.54122
2023-08-31,8.56847
2023-09-01,7.76819
2023-09-02,1.02104
2023-09-03,0.27595
2023-09-04,7.52673
2023-09-05,9.68609
2023-09-06,9.26526
2023-09-07,11.02449
2023-09-08,8.3408
2023-09-09,1.228
2023-09-10,0.22076
2023-09-11,7.50603
2023-09-12,8.76854
2023-09-13,10.3001
2023-09-14,8.43739
2023-09-15,6.82304
2023-09-16,1.01414
2023-09-17,0.31735
2023-09-18,9.29975
2023-09-19,9.32045
2023-09-20,9.29285
2023-09-21,11.86616
2023-09-22,9.44463
2023-09-23,1.11762
2023-09-24,0.26905
2023-09-25,9.46533
2023-09-26,10.14832
2023-09-27,7.00931
2023-09-28,3.55984
2023-09-29,3.25629
2023-09-30,1.03483
2023-10-01,0.46912
2023-10-02,4.94653
2023-10-03,6.91272
2023-10-04,16.61262
2023-10-05,14.43946
2023-10-06,11.01759
2023-10-07,1.64194
2023-10-08,0.5933
2023-10-09,12.17661
2023-10-10,13.58399
2023-10-11,12.2249
2023-10-12,10.9141
2023-10-13,11.01069
2023-10-14,1.71783
2023-10-15,0.31045
2023-10-16,11.02449
2023-10-17,11.03139
2023-10-18,12.41807
2023-10-19,16.42635
2023-10-20,15.21214
2023-10-21,1.77992
2023-10-22,0.51052
2023-10-23,15.99172
2023-10-24,15.57778
2023-10-25,15.92273
2023-10-26,19.87581
2023-10-27,16.88858
2023-10-28,2.17316
2023-10-29,0.67609
2023-10-30,12.71472
2023-10-31,17.56467
2023-11-01,16.23318
2023-11-02,14.94308
2023-11-03,13.37702
2023-11-04,1.45567
2023-11-05,0.48292
2023-11-06,11.83166
2023-11-07,13.12176
2023-11-08,12.10072
2023-11-09,11.37633
2023-11-10,10.9279
2023-11-11,1.80062
2023-11-12,0.35184
2023-11-13,11.87995
2023-11-14,11.89375
2023-11-15,12.2042
2023-11-16,12.68023
2023-11-17,10.96929
2023-11-18,1.57985
2023-11-19,0.29665
2023-11-20,9.6723
2023-11-21,10.53466
2023-11-22,12.19041
2023-11-23,9.624
2023-11-24,8.24422
2023-11-25,1.55225
2023-11-26,0.54501
2023-11-27,10.43118
2023-11-28,10.07933
2023-11-29,10.23801
2023-11-30,11.08658
2023-12-01,9.72059
2023-12-02,1.46257
2023-12-03,0.34494
2023-12-04,9.90686
2023-12-05,10.72093
2023-12-06,10.70024
2023-12-07,11.16936
2023-12-08,9.48602
2023-12-09,1.44877
2023-12-10,0.36564
2023-12-11,8.79613
2023-12-12,9.91376
2023-12-13,9.49292
2023-12-14,10.55536
2023-12-15,9.38944
2023-12-16,1.43497
2023-12-17,0.30355
2023-12-18,8.49948
2023-12-19,10.14142
2023-12-20,11.38323
2023-12-21,11.87995
2023-12-22,9.81027
2023-12-23,1.69023
2023-12-24,0.27595
2023-12-25,1.36598
2023-12-26,8.83063
2023-12-27,8.9824
2023-12-28,7.56812
2023-12-29,4.11866
2023-12-30,1.02794
2023-12-31,0.23456
2024-01-01,0.79337
2024-01-02,10.44498
2024-01-03,13.03208
2024-01-04,13.56329
2024-01-05,10.48637
2024-01-06,1.77302
2024-01-07,0.37254
2024-01-08,10.47257
2024-01-09,10.67954
2024-01-10,11.92825
2024-01-11,10.65194
2024-01-12,11.23835
2024-01-13,1.39358
2024-01-14,0.33804
2024-01-15,8.89962
2024-01-16,13.54949
2024-01-17,14.7775
2024-01-18,12.81821
2024-01-19,9.90686
2024-01-20,1.45567
2024-01-21,0.33114
2024-01-22,8.89962
2024-01-23,10.36219
2024-01-24,9.76198
2024-01-25,9.93446
2024-01-26,9.21007
2024-01-27,1.2694
2024-01-28,0.29665
2024-01-29,8.64436
2024-01-30,8.64436
2024-01-31,9.94135
2024-02-01,10.21041
2024-02-02,8.47878
2024-02-03,1.17971
2024-02-04,0.20696
2024-02-05,8.91341
2024-02-06,9.76888
2024-02-07,8.9893
2024-02-08,5.97447
2024-02-09,3.02173
2024-02-10,0.85546
2024-02-11,0.36564
2024-02-12,4.35322
2024-02-13,9.44463
2024-02-14,12.03863
2024-02-15,10.23801
2024-02-16,8.85132
2024-02-17,1.31079
2024-02-18,0.33114
2024-02-19,7.50603
2024-02-20,10.78992
2024-02-21,11.09348
2024-02-22,10.2587
2024-02-23,7.47844
2024-02-24,1.09003
2024-02-25,0.22766
2024-02-26,7.55432
2024-02-27,9.72059
2024-02-28,9.47913
2024-02-29,8.41669
2024-03-01,4.82235
2024-03-02,1.06243
2024-03-03,0.22766
2024-03-04,7.40255
2024-03-05,9.73439
2024-03-06,10.79682
2024-03-07,10.9624
2024-03-08,9.07209
2024-03-09,1.19351
2024-03-10,0.26215
2024-03-11,9.47913
2024-03-12,10.45187
2024-03-13,9.20317
2024-03-14,9.14798
2024-03-15,9.59641
2024-03-16,1.74542
2024-03-17,0.35874
2024-03-18,8.74094
2024-03-19,10.12073
2024-03-20,9.10658
