date,주식프로그램
2023-05-31,7.74774
2023-06-01,6.75675
2023-06-02,8.46846
2023-06-03,3.24324
2023-06-04,2.43243
2023-06-05,5.22522
2023-06-06,3.78378
2023-06-07,6.57657
2023-06-08,6.39639
2023-06-09,6.84684
2023-06-10,3.51351
2023-06-11,3.33333
2023-06-12,5.22522
2023-06-13,9.36936
2023-06-14,10.45045
2023-06-15,9.36936
2023-06-16,7.38738
2023-06-17,3.06306
2023-06-18,4.32432
2023-06-19,8.01801
2023-06-20,8.91891
2023-06-21,9.27927
2023-06-22,7.83783
2023-06-23,8.55855
2023-06-24,3.24324
2023-06-25,2.52252
2023-06-26,6.48648
2023-06-27,7.92792
2023-06-28,8.55855
2023-06-29,8.64864
2023-06-30,8.64864
2023-07-01,3.87387
2023-07-02,2.7027
2023-07-03,8.28828
2023-07-04,9.18918
2023-07-05,8.37837
2023-07-06,9.54954
2023-07-07,7.38738
2023-07-08,2.88288
2023-07-09,2.7027
2023-07-10,8.28828
2023-07-11,10.54054
2023-07-12,10.81081
2023-07-13,8.46846
2023-07-14,12.25225
2023-07-15,3.33333
2023-07-16,2.79279
2023-07-17,9.18918
2023-07-18,10.63063
2023-07-19,12.52252
2023-07-20,12.52252
2023-07-21,10.72072
2023-07-22,3.78378
2023-07-23,4.05405
2023-07-24,8.19819
2023-07-25,12.79279
2023-07-26,13.6036
2023-07-27,14.32432
2023-07-28,10.81081
2023-07-29,4.59459
2023-07-30,2.52252
2023-07-31,11.62162
2023-08-01,12.34234
2023-08-02,11.44144
2023-08-03,10.63063
2023-08-04,8.28828
2023-08-05,3.51351
2023-08-06,3.42342
2023-08-07,9.63963
2023-08-08,9.9099
2023-08-09,11.08108
2023-08-10,12.79279
2023-08-11,11.17117
2023-08-12,3.96396
2023-08-13,4.14414
2023-08-14,7.74774
2023-08-15,4.95495
2023-08-16,9.9099
2023-08-17,10.63063
2023-08-18,10.9009
2023-08-19,3.24324
2023-08-20,3.78378
2023-08-21,7.38738
2023-08-22,10.72072
2023-08-23,10.27027
2023-08-24,11.8018
2023-08-25,12.52252
2023-08-26,3.78378
2023-08-27,3.51351
2023-08-28,7.56756
2023-08-29,10.54054
2023-08-30,8.91891
2023-08-31,9.72972
2023-09-01,12.07207
2023-09-02,4.23423
2023-09-03,4.05405
2023-09-04,10.72072
2023-09-05,9.81981
2023-09-06,10.45045
2023-09-07,9.81981
2023-09-08,9.009
2023-09-09,3.78378
2023-09-10,4.05405
2023-09-11,6.3063
2023-09-12,6.93693
2023-09-13,9.18918
2023-09-14,8.37837
2023-09-15,7.29729
2023-09-16,1.98198
2023-09-17,2.97297
2023-09-18,6.84684
2023-09-19,6.03603
2023-09-20,7.11711
2023-09-21,5.4054
2023-09-22,7.38738
2023-09-23,3.42342
2023-09-24,3.87387
2023-09-25,6.66666
2023-09-26,5.13513
2023-09-27,6.03603
2023-09-28,1.98198
2023-09-29,3.6036
2023-09-30,2.43243
2023-10-01,2.7027
2023-10-02,1.44144
2023-10-03,2.7027
2023-10-04,5.58558
2023-10-05,5.13513
2023-10-06,4.95495
2023-10-07,1.98198
2023-10-08,1.71171
2023-10-09,2.34234
2023-10-10,5.13513
2023-10-11,6.12612
2023-10-12,7.74774
2023-10-13,6.84684
2023-10-14,2.7027
2023-10-15,3.15315
2023-10-16,4.23423
2023-10-17,5.67567
2023-10-18,5.13513
2023-10-19,6.48648
2023-10-20,4.5045
2023-10-21,2.43243
2023-10-22,2.43243
2023-10-23,5.22522
2023-10-24,7.47747
2023-10-25,5.49549
2023-10-26,7.11711
2023-10-27,5.49549
2023-10-28,1.53153
2023-10-29,2.52252
2023-10-30,3.51351
2023-10-31,5.67567
2023-11-01,4.5045
2023-11-02,6.39639
2023-11-03,5.04504
2023-11-04,3.24324
2023-11-05,2.34234
2023-11-06,6.93693
2023-11-07,7.47747
2023-11-08,5.13513
2023-11-09,6.3063
2023-11-10,6.48648
2023-11-11,2.88288
2023-11-12,2.88288
2023-11-13,3.96396
2023-11-14,5.85585
2023-11-15,6.84684
2023-11-16,5.76576
2023-11-17,4.86486
2023-11-18,2.52252
2023-11-19,2.52252
2023-11-20,5.94594
2023-11-21,6.48648
2023-11-22,5.58558
2023-11-23,6.39639
2023-11-24,4.5045
2023-11-25,2.43243
2023-11-26,2.7027
2023-11-27,7.02702
2023-11-28,8.73873
2023-11-29,7.65765
2023-11-30,7.83783
2023-12-01,7.11711
2023-12-02,2.43243
2023-12-03,2.52252
2023-12-04,6.48648
2023-12-05,6.39639
2023-12-06,8.55855
2023-12-07,6.93693
2023-12-08,6.75675
2023-12-09,2.16216
2023-12-10,3.51351
2023-12-11,5.13513
2023-12-12,6.84684
2023-12-13,7.74774
2023-12-14,9.54954
2023-12-15,6.57657
2023-12-16,2.97297
2023-12-17,3.51351
2023-12-18,5.22522
2023-12-19,7.74774
2023-12-20,8.82882
2023-12-21,8.01801
2023-12-22,7.02702
2023-12-23,2.88288
2023-12-24,2.34234
2023-12-25,3.06306
2023-12-26,7.29729
2023-12-27,6.93693
2023-12-28,7.02702
2023-12-29,3.06306
2023-12-30,2.7027
2023-12-31,2.88288
2024-01-01,3.51351
2024-01-02,7.92792
2024-01-03,8.73873
2024-01-04,10.09009
2024-01-05,7.38738
2024-01-06,3.06306
2024-01-07,3.42342
2024-01-08,9.009
2024-01-09,9.63963
2024-01-10,8.37837
2024-01-11,10.36036
2024-01-12,8.91891
2024-01-13,4.14414
2024-01-14,3.33333
2024-01-15,7.92792
2024-01-16,8.1081
2024-01-17,10.63063
2024-01-18,9.45945
2024-01-19,10.72072
2024-01-20,4.86486
2024-01-21,3.51351
2024-01-22,8.91891
2024-01-23,9.9099
2024-01-24,10.72072
2024-01-25,10.63063
2024-01-26,9.63963
2024-01-27,4.32432
2024-01-28,5.4054
2024-01-29,9.63963
2024-01-30,10.18018
2024-01-31,8.91891
2024-02-01,7.2072
2024-02-02,9.36936
2024-02-03,3.78378
2024-02-04,3.87387
2024-02-05,10.45045
2024-02-06,9.36936
2024-02-07,7.29729
2024-02-08,8.1081
2024-02-09,3.69369
2024-02-10,3.96396
2024-02-11,3.33333
2024-02-12,3.15315
2024-02-13,9.09909
2024-02-14,8.46846
2024-02-15,11.98198
2024-02-16,8.28828
2024-02-17,3.33333
2024-02-18,4.5045
2024-02-19,10.36036
2024-02-20,10.72072
2024-02-21,11.08108
2024-02-22,10.99099
2024-02-23,11.26126
2024-02-24,4.41441
2024-02-25,4.77477
2024-02-26,9.9099
2024-02-27,9.72972
2024-02-28,12.79279
2024-02-29,8.37837
2024-03-01,4.86486
2024-03-02,3.78378
2024-03-03,5.13513
2024-03-04,10.63063
2024-03-05,8.82882
2024-03-06,8.46846
2024-03-07,10.09009
2024-03-08,11.17117
2024-03-09,3.42342
2024-03-10,4.23423
2024-03-11,10.99099
2024-03-12,10.63063
2024-03-13,11.17117
2024-03-14,12.25225
2024-03-15,9.009
2024-03-16,3.33333
2024-03-17,3.42342
2024-03-18,8.55855
2024-03-19,8.46846
2024-03-20,9.54954
