date,금펀드
2023-05-30,4.78723
2023-05-31,3.48699
2023-06-01,3.6052
2023-06-02,3.36879
2023-06-03,2.24586
2023-06-04,1.95035
2023-06-05,2.18676
2023-06-06,2.83687
2023-06-07,1.95035
2023-06-08,3.36879
2023-06-09,4.31442
2023-06-10,3.01418
2023-06-11,1.83215
2023-06-12,2.77777
2023-06-13,3.6052
2023-06-14,2.77777
2023-06-15,3.01418
2023-06-16,3.6052
2023-06-17,1.83215
2023-06-18,2.65957
2023-06-19,3.48699
2023-06-20,2.60047
2023-06-21,2.30496
2023-06-22,2.30496
2023-06-23,2.65957
2023-06-24,1.89125
2023-06-25,1.00472
2023-06-26,2.42316
2023-06-27,2.60047
2023-06-28,2.83687
2023-06-29,1.95035
2023-06-30,1.95035
2023-07-01,1.18203
2023-07-02,1.59574
2023-07-03,1.71394
2023-07-04,1.95035
2023-07-05,1.89125
2023-07-06,1.95035
2023-07-07,1.83215
2023-07-08,1.30023
2023-07-09,1.41843
2023-07-10,1.71394
2023-07-11,2.36406
2023-07-12,2.71867
2023-07-13,2.24586
2023-07-14,1.59574
2023-07-15,1.83215
2023-07-16,1.53664
2023-07-17,1.47754
2023-07-18,1.71394
2023-07-19,2.48226
2023-07-20,2.24586
2023-07-21,2.65957
2023-07-22,0.65011
2023-07-23,1.53664
2023-07-24,1.95035
2023-07-25,3.30969
2023-07-26,2.77777
2023-07-27,3.07328
2023-07-28,2.36406
2023-07-29,0.82742
2023-07-30,1.59574
2023-07-31,2.24586
2023-08-01,2.65957
2023-08-02,3.19148
2023-08-03,2.30496
2023-08-04,1.95035
2023-08-05,1.77304
2023-08-06,0.88652
2023-08-07,2.71867
2023-08-08,2.60047
2023-08-09,2.65957
2023-08-10,2.83687
2023-08-11,5.08274
2023-08-12,2.18676
2023-08-13,2.54137
2023-08-14,2.36406
2023-08-15,2.12765
2023-08-16,4.19621
2023-08-17,2.42316
2023-08-18,3.30969
2023-08-19,2.54137
2023-08-20,1.77304
2023-08-21,2.89598
2023-08-22,2.95508
2023-08-23,2.71867
2023-08-24,2.83687
2023-08-25,3.07328
2023-08-26,2.00945
2023-08-27,2.60047
2023-08-28,2.71867
2023-08-29,4.07801
2023-08-30,2.60047
2023-08-31,2.48226
2023-09-01,2.00945
2023-09-02,1.30023
2023-09-03,1.35933
2023-09-04,2.00945
2023-09-05,2.77777
2023-09-06,3.19148
2023-09-07,1.95035
2023-09-08,2.48226
2023-09-09,0.94562
2023-09-10,1.77304
2023-09-11,2.24586
2023-09-12,2.18676
2023-09-13,2.24586
2023-09-14,2.48226
2023-09-15,2.36406
2023-09-16,0.82742
2023-09-17,1.18203
2023-09-18,1.77304
2023-09-19,2.00945
2023-09-20,1.53664
2023-09-21,1.65484
2023-09-22,1.18203
2023-09-23,1.30023
2023-09-24,0.88652
2023-09-25,2.18676
2023-09-26,1.89125
2023-09-27,1.59574
2023-09-28,1.30023
2023-09-29,1.41843
2023-09-30,1.18203
2023-10-01,1.30023
2023-10-02,2.48226
2023-10-03,2.42316
2023-10-04,2.89598
2023-10-05,3.6643
2023-10-06,3.25059
2023-10-07,1.89125
2023-10-08,2.12765
2023-10-09,2.83687
2023-10-10,3.95981
2023-10-11,3.01418
2023-10-12,3.48699
2023-10-13,2.36406
2023-10-14,2.00945
2023-10-15,1.35933
2023-10-16,3.25059
2023-10-17,2.71867
2023-10-18,2.36406
2023-10-19,4.37352
2023-10-20,3.7234
2023-10-21,1.30023
2023-10-22,2.12765
2023-10-23,4.78723
2023-10-24,3.95981
2023-10-25,2.83687
2023-10-26,3.30969
2023-10-27,3.07328
2023-10-28,2.06855
2023-10-29,1.30023
2023-10-30,3.36879
2023-10-31,4.90543
2023-11-01,5.37825
2023-11-02,3.48699
2023-11-03,2.89598
2023-11-04,1.53664
2023-11-05,1.47754
2023-11-06,2.24586
2023-11-07,2.83687
2023-11-08,1.95035
2023-11-09,1.47754
2023-11-10,2.18676
2023-11-11,0.94562
2023-11-12,1.06382
2023-11-13,2.18676
2023-11-14,1.53664
2023-11-15,2.77777
2023-11-16,1.83215
2023-11-17,1.83215
2023-11-18,3.95981
2023-11-19,3.30969
2023-11-20,2.65957
2023-11-21,2.71867
2023-11-22,2.54137
2023-11-23,2.60047
2023-11-24,1.71394
2023-11-25,2.18676
2023-11-26,2.24586
2023-11-27,2.18676
2023-11-28,4.90543
2023-11-29,4.25531
2023-11-30,4.66903
2023-12-01,2.71867
2023-12-02,1.65484
2023-12-03,3.48699
2023-12-04,9.10165
2023-12-05,7.97872
2023-12-06,6.67848
2023-12-07,5.02364
2023-12-08,4.78723
2023-12-09,3.19148
2023-12-10,3.30969
2023-12-11,4.66903
2023-12-12,3.7825
2023-12-13,3.7825
2023-12-14,4.72813
2023-12-15,6.61938
2023-12-16,3.7234
2023-12-17,3.95981
2023-12-18,3.36879
2023-12-19,3.54609
2023-12-20,2.42316
2023-12-21,4.31442
2023-12-22,4.13711
2023-12-23,2.65957
2023-12-24,3.01418
2023-12-25,3.42789
2023-12-26,4.37352
2023-12-27,4.60992
2023-12-28,5.55555
2023-12-29,4.25531
2023-12-30,3.25059
2023-12-31,3.25059
2024-01-01,5.08274
2024-01-02,5.67375
2024-01-03,4.78723
2024-01-04,5.02364
2024-01-05,8.56973
2024-01-06,5.49645
2024-01-07,5.79196
2024-01-08,5.31914
2024-01-09,4.60992
2024-01-10,4.07801
2024-01-11,4.19621
2024-01-12,4.60992
2024-01-13,3.6052
2024-01-14,3.07328
2024-01-15,4.25531
2024-01-16,3.8416
2024-01-17,5.26004
2024-01-18,4.13711
2024-01-19,4.31442
2024-01-20,3.36879
2024-01-21,3.7234
2024-01-22,4.49172
2024-01-23,5.20094
2024-01-24,3.6643
2024-01-25,4.37352
2024-01-26,3.6052
2024-01-27,2.30496
2024-01-28,3.6643
2024-01-29,4.72813
2024-01-30,4.25531
2024-01-31,3.7825
2024-02-01,4.78723
2024-02-02,4.25531
2024-02-03,3.01418
2024-02-04,2.77777
2024-02-05,3.36879
2024-02-06,4.07801
2024-02-07,3.42789
2024-02-08,3.7825
2024-02-09,3.19148
2024-02-10,3.30969
2024-02-11,4.60992
2024-02-12,4.07801
2024-02-13,5.67375
2024-02-14,4.60992
2024-02-15,5.55555
2024-02-16,4.37352
2024-02-17,3.6643
2024-02-18,3.6052
2024-02-19,6.32387
2024-02-20,5.26004
2024-02-21,5.49645
2024-02-22,3.54609
2024-02-23,3.8416
2024-02-24,3.30969
2024-02-25,3.01418
2024-02-26,3.36879
2024-02-27,2.89598
2024-02-28,3.25059
2024-02-29,3.36879
2024-03-01,2.18676
2024-03-02,3.07328
2024-03-03,2.60047
2024-03-04,3.19148
2024-03-05,8.45153
2024-03-06,7.97872
2024-03-07,8.21513
2024-03-08,8.62884
2024-03-09,6.20567
2024-03-10,17.13947
2024-03-11,14.3617
2024-03-12,12.05673
2024-03-13,7.91962
2024-03-14,7.56501
2024-03-15,7.09219
2024-03-16,4.66903
2024-03-17,6.61938
2024-03-18,8.09692
2024-03-19,7.2695
2024-03-20,5.73286
