date,주식공부책
2023-06-08,14.50777
2023-06-09,12.95336
2023-06-10,9.84455
2023-06-11,7.51295
2023-06-12,14.2487
2023-06-13,17.09844
2023-06-14,9.84455
2023-06-15,12.43523
2023-06-16,19.43005
2023-06-17,7.25388
2023-06-18,9.58549
2023-06-19,13.4715
2023-06-20,10.62176
2023-06-21,14.2487
2023-06-22,12.17616
2023-06-23,8.80829
2023-06-24,9.84455
2023-06-25,10.36269
2023-06-26,13.4715
2023-06-27,13.21243
2023-06-28,9.58549
2023-06-29,8.80829
2023-06-30,11.13989
2023-07-01,4.92227
2023-07-02,8.80829
2023-07-03,11.65803
2023-07-04,17.09844
2023-07-05,18.13471
2023-07-06,16.06217
2023-07-07,15.28497
2023-07-08,14.50777
2023-07-09,7.77202
2023-07-10,14.50777
2023-07-11,16.06217
2023-07-12,14.76683
2023-07-13,16.06217
2023-07-14,16.32124
2023-07-15,13.4715
2023-07-16,8.80829
2023-07-17,16.58031
2023-07-18,21.50259
2023-07-19,19.43005
2023-07-20,20.72538
2023-07-21,17.87564
2023-07-22,19.94818
2023-07-23,18.39378
2023-07-24,22.27979
2023-07-25,25.90673
2023-07-26,24.35233
2023-07-27,21.50259
2023-07-28,19.43005
2023-07-29,14.76683
2023-07-30,16.06217
2023-07-31,15.0259
2023-08-01,20.20725
2023-08-02,25.3886
2023-08-03,19.94818
2023-08-04,17.09844
2023-08-05,16.58031
2023-08-06,18.39378
2023-08-07,22.79792
2023-08-08,13.21243
2023-08-09,19.17098
2023-08-10,16.06217
2023-08-11,17.61658
2023-08-12,14.2487
2023-08-13,17.09844
2023-08-14,16.58031
2023-08-15,17.35751
2023-08-16,21.76165
2023-08-17,20.20725
2023-08-18,16.06217
2023-08-19,9.84455
2023-08-20,12.6943
2023-08-21,14.50777
2023-08-22,19.94818
2023-08-23,22.79792
2023-08-24,15.28497
2023-08-25,16.06217
2023-08-26,12.43523
2023-08-27,13.73056
2023-08-28,13.4715
2023-08-29,17.61658
2023-08-30,15.54404
2023-08-31,16.32124
2023-09-01,12.6943
2023-09-02,17.09844
2023-09-03,15.28497
2023-09-04,15.8031
2023-09-05,18.13471
2023-09-06,17.87564
2023-09-07,11.65803
2023-09-08,13.21243
2023-09-09,11.91709
2023-09-10,13.73056
2023-09-11,20.20725
2023-09-12,17.61658
2023-09-13,15.8031
2023-09-14,12.43523
2023-09-15,14.2487
2023-09-16,8.29015
2023-09-17,16.58031
2023-09-18,12.95336
2023-09-19,16.32124
2023-09-20,15.54404
2023-09-21,10.36269
2023-09-22,12.17616
2023-09-23,10.36269
2023-09-24,10.62176
2023-09-25,9.32642
2023-09-26,13.98963
2023-09-27,9.58549
2023-09-28,4.40414
2023-09-29,7.25388
2023-09-30,8.80829
2023-10-01,9.06735
2023-10-02,7.77202
2023-10-03,9.84455
2023-10-04,15.28497
2023-10-05,13.73056
2023-10-06,12.95336
2023-10-07,11.13989
2023-10-08,11.39896
2023-10-09,7.25388
2023-10-10,10.88082
2023-10-11,10.10362
2023-10-12,13.98963
2023-10-13,5.18134
2023-10-14,4.14507
2023-10-15,6.99481
2023-10-16,10.88082
2023-10-17,7.77202
2023-10-18,11.13989
2023-10-19,10.36269
2023-10-20,11.13989
2023-10-21,11.65803
2023-10-22,9.32642
2023-10-23,9.84455
2023-10-24,11.65803
2023-10-25,7.25388
2023-10-26,7.77202
2023-10-27,9.58549
2023-10-28,5.95854
2023-10-29,3.1088
2023-10-30,10.10362
2023-10-31,7.25388
2023-11-01,6.99481
2023-11-02,7.77202
2023-11-03,8.54922
2023-11-04,7.77202
2023-11-05,8.54922
2023-11-06,10.88082
2023-11-07,9.58549
2023-11-08,8.80829
2023-11-09,10.88082
2023-11-10,8.54922
2023-11-11,8.29015
2023-11-12,10.10362
2023-11-13,12.17616
2023-11-14,9.84455
2023-11-15,11.13989
2023-11-16,9.84455
2023-11-17,11.13989
2023-11-18,6.21761
2023-11-19,9.32642
2023-11-20,13.73056
2023-11-21,12.6943
2023-11-22,12.95336
2023-11-23,11.65803
2023-11-24,9.58549
2023-11-25,12.17616
2023-11-26,6.73575
2023-11-27,11.13989
2023-11-28,14.2487
2023-11-29,13.98963
2023-11-30,8.29015
2023-12-01,10.10362
2023-12-02,8.29015
2023-12-03,6.21761
2023-12-04,10.62176
2023-12-05,13.4715
2023-12-06,16.06217
2023-12-07,15.8031
2023-12-08,13.98963
2023-12-09,12.95336
2023-12-10,14.50777
2023-12-11,14.50777
2023-12-12,15.54404
2023-12-13,16.32124
2023-12-14,18.39378
2023-12-15,16.32124
2023-12-16,17.09844
2023-12-17,16.06217
2023-12-18,18.91191
2023-12-19,19.43005
2023-12-20,22.27979
2023-12-21,17.87564
2023-12-22,16.83937
2023-12-23,14.50777
2023-12-24,9.32642
2023-12-25,15.0259
2023-12-26,20.20725
2023-12-27,20.46632
2023-12-28,16.58031
2023-12-29,16.83937
2023-12-30,14.2487
2023-12-31,13.73056
2024-01-01,19.68911
2024-01-02,30.31088
2024-01-03,27.97927
2024-01-04,20.20725
2024-01-05,15.8031
2024-01-06,17.87564
2024-01-07,21.24352
2024-01-08,20.20725
2024-01-09,20.72538
2024-01-10,32.38341
2024-01-11,33.41968
2024-01-12,20.46632
2024-01-13,18.13471
2024-01-14,19.68911
2024-01-15,23.31606
2024-01-16,18.65284
2024-01-17,21.76165
2024-01-18,23.05699
2024-01-19,26.1658
2024-01-20,17.87564
2024-01-21,18.13471
2024-01-22,18.91191
2024-01-23,18.91191
2024-01-24,20.98445
2024-01-25,21.50259
2024-01-26,20.46632
2024-01-27,15.54404
2024-01-28,17.35751
2024-01-29,20.98445
2024-01-30,21.50259
2024-01-31,19.43005
2024-02-01,18.91191
2024-02-02,18.39378
2024-02-03,14.50777
2024-02-04,19.43005
2024-02-05,22.02072
2024-02-06,19.94818
2024-02-07,17.61658
2024-02-08,13.21243
2024-02-09,8.80829
2024-02-10,15.8031
2024-02-11,14.50777
2024-02-12,17.87564
2024-02-13,19.94818
2024-02-14,26.943
2024-02-15,21.24352
2024-02-16,22.02072
2024-02-17,18.13471
2024-02-18,18.39378
2024-02-19,21.24352
2024-02-20,22.53886
2024-02-21,18.39378
2024-02-22,21.76165
2024-02-23,21.24352
2024-02-24,24.09326
2024-02-25,16.83937
2024-02-26,20.98445
2024-02-27,22.79792
2024-02-28,22.79792
2024-02-29,17.87564
2024-03-01,14.2487
2024-03-02,20.98445
2024-03-03,19.43005
2024-03-04,22.53886
2024-03-05,24.09326
2024-03-06,18.39378
2024-03-07,18.13471
2024-03-08,23.31606
2024-03-09,13.4715
2024-03-10,13.4715
2024-03-11,19.94818
2024-03-12,18.91191
2024-03-13,17.35751
2024-03-14,20.20725
2024-03-15,17.61658
2024-03-16,15.28497
2024-03-17,15.8031
2024-03-18,13.73056
2024-03-19,19.68911
2024-03-20,12.17616
