date,가상화폐거래소
2023-05-30,0.99408
2023-05-31,1.18887
2023-06-01,0.90677
2023-06-02,0.99408
2023-06-03,0.68511
2023-06-04,0.77915
2023-06-05,0.86646
2023-06-06,1.11499
2023-06-07,1.18216
2023-06-08,0.93363
2023-06-09,0.91348
2023-06-10,1.56501
2023-06-11,1.12842
2023-06-12,1.10827
2023-06-13,0.94035
2023-06-14,1.24261
2023-06-15,0.9605
2023-06-16,0.8799
2023-06-17,0.759
2023-06-18,0.67168
2023-06-19,1.00752
2023-06-20,1.01423
2023-06-21,1.14185
2023-06-22,1.8807
2023-06-23,1.06797
2023-06-24,1.39709
2023-06-25,0.97393
2023-06-26,1.1217
2023-06-27,1.03439
2023-06-28,1.06125
2023-06-29,0.99408
2023-06-30,1.10827
2023-07-01,0.88662
2023-07-02,0.92692
2023-07-03,0.96722
2023-07-04,0.9605
2023-07-05,0.95378
2023-07-06,0.94707
2023-07-07,0.85975
2023-07-08,0.81273
2023-07-09,0.70526
2023-07-10,0.85303
2023-07-11,1.09484
2023-07-12,1.0411
2023-07-13,0.95378
2023-07-14,1.90757
2023-07-15,1.08812
2023-07-16,0.97393
2023-07-17,1.19559
2023-07-18,1.07469
2023-07-19,0.90677
2023-07-20,1.20231
2023-07-21,0.98065
2023-07-22,0.85303
2023-07-23,1.11499
2023-07-24,1.32993
2023-07-25,1.13514
2023-07-26,1.14185
2023-07-27,1.14185
2023-07-28,0.89333
2023-07-29,0.82616
2023-07-30,0.94035
2023-07-31,1.20231
2023-08-01,0.95378
2023-08-02,1.15529
2023-08-03,0.9202
2023-08-04,0.80601
2023-08-05,1.08812
2023-08-06,0.9202
2023-08-07,1.00752
2023-08-08,1.24261
2023-08-09,1.07469
2023-08-10,0.94707
2023-08-11,0.77915
2023-08-12,0.82616
2023-08-13,0.68511
2023-08-14,0.85975
2023-08-15,0.88662
2023-08-16,1.01423
2023-08-17,1.0814
2023-08-18,1.35679
2023-08-19,0.9202
2023-08-20,0.75228
2023-08-21,1.02095
2023-08-22,0.8799
2023-08-23,0.88662
2023-08-24,0.79258
2023-08-25,0.83288
2023-08-26,0.61794
2023-08-27,0.65153
2023-08-28,0.92692
2023-08-29,0.95378
2023-08-30,1.47098
2023-08-31,0.90677
2023-09-01,0.8799
2023-09-02,0.65824
2023-09-03,0.67168
2023-09-04,0.68511
2023-09-05,0.96722
2023-09-06,0.90005
2023-09-07,0.73885
2023-09-08,0.69183
2023-09-09,0.59779
2023-09-10,0.47017
2023-09-11,0.65824
2023-09-12,0.77915
2023-09-13,0.72541
2023-09-14,0.88662
2023-09-15,1.02095
2023-09-16,0.71198
2023-09-17,0.67839
2023-09-18,0.77243
2023-09-19,1.01423
2023-09-20,1.10155
2023-09-21,1.12842
2023-09-22,0.83288
2023-09-23,0.57092
2023-09-24,0.63809
2023-09-25,0.71198
2023-09-26,0.72541
2023-09-27,0.72541
2023-09-28,0.45002
2023-09-29,0.65824
2023-09-30,0.59108
2023-10-01,0.59779
2023-10-02,0.65824
2023-10-03,0.88662
2023-10-04,0.77243
2023-10-05,0.91348
2023-10-06,0.80601
2023-10-07,0.59108
2023-10-08,0.48361
2023-10-09,0.80601
2023-10-10,0.7993
2023-10-11,0.65153
2023-10-12,0.71198
2023-10-13,0.71869
2023-10-14,0.55077
2023-10-15,0.55077
2023-10-16,0.68511
2023-10-17,0.76571
2023-10-18,0.77915
2023-10-19,0.82616
2023-10-20,0.74556
2023-10-21,0.59108
2023-10-22,0.57092
2023-10-23,0.82616
2023-10-24,1.32321
2023-10-25,1.14857
2023-10-26,1.03439
2023-10-27,0.90005
2023-10-28,0.85975
2023-10-29,0.77243
2023-10-30,1.10827
2023-10-31,0.90677
2023-11-01,1.34336
2023-11-02,1.29634
2023-11-03,1.00752
2023-11-04,0.85975
2023-11-05,0.93363
2023-11-06,1.40381
2023-11-07,1.37023
2023-11-08,1.26947
2023-11-09,1.36351
2023-11-10,1.73293
2023-11-11,1.27619
2023-11-12,1.02767
2023-11-13,1.35679
2023-11-14,1.20231
2023-11-15,1.29634
2023-11-16,1.57173
2023-11-17,1.63218
2023-11-18,1.0008
2023-11-19,1.24932
2023-11-20,1.30977
2023-11-21,1.41724
2023-11-22,1.52471
2023-11-23,1.46426
2023-11-24,1.34336
2023-11-25,0.90005
2023-11-26,1.06125
2023-11-27,1.42396
2023-11-28,1.23589
2023-11-29,1.04782
2023-11-30,1.10827
2023-12-01,1.05454
2023-12-02,1.09484
2023-12-03,1.13514
2023-12-04,2.45835
2023-12-05,2.38447
2023-12-06,2.76061
2023-12-07,2.06206
2023-12-08,1.90085
2023-12-09,1.49113
2023-12-10,1.35008
2023-12-11,1.94787
2023-12-12,2.00832
2023-12-13,1.81354
2023-12-14,1.64562
2023-12-15,1.39038
2023-12-16,1.22917
2023-12-17,1.18887
2023-12-18,1.25604
2023-12-19,1.47098
2023-12-20,1.28962
2023-12-21,1.28962
2023-12-22,1.10827
2023-12-23,0.98065
2023-12-24,1.06797
2023-12-25,1.03439
2023-12-26,1.46426
2023-12-27,1.45754
2023-12-28,1.35008
2023-12-29,1.63218
2023-12-30,1.33664
2023-12-31,1.24932
2024-01-01,1.45083
2024-01-02,2.00832
2024-01-03,1.84712
2024-01-04,1.7598
2024-01-05,1.58516
2024-01-06,1.45754
2024-01-07,1.29634
2024-01-08,1.18216
2024-01-09,2.32401
2024-01-10,3.19048
2024-01-11,7.11982
2024-01-12,4.15771
2024-01-13,2.5188
2024-01-14,1.85384
2024-01-15,2.42477
2024-01-16,2.33745
2024-01-17,1.80682
2024-01-18,1.61203
2024-01-19,2.07549
2024-01-20,1.61203
2024-01-21,1.42396
2024-01-22,1.86055
2024-01-23,2.26356
2024-01-24,2.00832
2024-01-25,1.70607
2024-01-26,1.518
2024-01-27,1.24261
2024-01-28,1.32321
2024-01-29,1.64562
2024-01-30,1.71278
2024-01-31,1.48441
2024-02-01,1.8001
2024-02-02,1.40381
2024-02-03,1.11499
2024-02-04,1.22917
2024-02-05,1.40381
2024-02-06,1.33664
2024-02-07,1.10827
2024-02-08,1.17544
2024-02-09,1.21574
2024-02-10,1.24932
2024-02-11,1.22917
2024-02-12,1.38366
2024-02-13,2.08893
2024-02-14,1.51128
2024-02-15,2.34416
2024-02-16,1.90757
2024-02-17,1.43739
2024-02-18,1.45754
2024-02-19,1.96802
2024-02-20,2.16953
2024-02-21,2.26356
2024-02-22,2.12251
2024-02-23,1.5583
2024-02-24,1.28962
2024-02-25,1.18216
2024-02-26,1.59188
2024-02-27,2.80763
2024-02-28,3.26437
2024-02-29,4.74207
2024-03-01,2.98898
2024-03-02,2.97555
2024-03-03,2.12923
2024-03-04,3.3181
2024-03-05,5.48092
2024-03-06,4.31219
2024-03-07,3.47931
2024-03-08,3.43229
2024-03-09,2.90838
2024-03-10,2.80091
2024-03-11,4.73535
2024-03-12,5.58839
2024-03-13,4.90999
2024-03-14,4.46668
2024-03-15,3.76141
2024-03-16,2.52552
2024-03-17,2.81434
2024-03-18,2.9957
2024-03-19,3.02256
2024-03-20,3.02256
