date,주식수수료
2023-05-30,7.96531
2023-05-31,6.39241
2023-06-01,6.27142
2023-06-02,6.08993
2023-06-03,2.74248
2023-06-04,2.07703
2023-06-05,6.27142
2023-06-06,2.5005
2023-06-07,6.17059
2023-06-08,6.75539
2023-06-09,9.21556
2023-06-10,2.86348
2023-06-11,2.80298
2023-06-12,5.10183
2023-06-13,8.18713
2023-06-14,7.32002
2023-06-15,6.85622
2023-06-16,6.25126
2023-06-17,2.19802
2023-06-18,2.44
2023-06-19,5.98911
2023-06-20,6.93688
2023-06-21,5.82778
2023-06-22,5.98911
2023-06-23,4.88001
2023-06-24,2.11736
2023-06-25,2.17785
2023-06-26,5.44464
2023-06-27,5.72696
2023-06-28,5.122
2023-06-29,5.78745
2023-06-30,5.0615
2023-07-01,2.29885
2023-07-02,2.01653
2023-07-03,6.93688
2023-07-04,6.75539
2023-07-05,6.19076
2023-07-06,6.25126
2023-07-07,6.00927
2023-07-08,2.31901
2023-07-09,1.85521
2023-07-10,6.37225
2023-07-11,6.79572
2023-07-12,7.74349
2023-07-13,7.86448
2023-07-14,9.25589
2023-07-15,3.30711
2023-07-16,2.58116
2023-07-17,7.23936
2023-07-18,8.42911
2023-07-19,7.76366
2023-07-20,8.34845
2023-07-21,8.12663
2023-07-22,2.98447
2023-07-23,3.34744
2023-07-24,10.06251
2023-07-25,11.43375
2023-07-26,13.40996
2023-07-27,10.30449
2023-07-28,10.06251
2023-07-29,3.5491
2023-07-30,3.14579
2023-07-31,9.86085
2023-08-01,11.09094
2023-08-02,8.46944
2023-08-03,9.90118
2023-08-04,8.10647
2023-08-05,3.18612
2023-08-06,2.09719
2023-08-07,7.32002
2023-08-08,8.0863
2023-08-09,8.30812
2023-08-10,8.16696
2023-08-11,8.06614
2023-08-12,2.72232
2023-08-13,2.68199
2023-08-14,7.0982
2023-08-15,3.10546
2023-08-16,6.31175
2023-08-17,7.52167
2023-08-18,5.98911
2023-08-19,2.44
2023-08-20,2.17785
2023-08-21,5.84795
2023-08-22,6.83605
2023-08-23,6.61423
2023-08-24,7.683
2023-08-25,5.84795
2023-08-26,2.21818
2023-08-27,2.05686
2023-08-28,6.41258
2023-08-29,6.27142
2023-08-30,6.81589
2023-08-31,6.25126
2023-09-01,7.05787
2023-09-02,3.12563
2023-09-03,2.11736
2023-09-04,5.98911
2023-09-05,5.84795
2023-09-06,6.06977
2023-09-07,5.80762
2023-09-08,5.78745
2023-09-09,2.25851
2023-09-10,1.83504
2023-09-11,5.78745
2023-09-12,5.42448
2023-09-13,4.90018
2023-09-14,6.59407
2023-09-15,6.00927
2023-09-16,2.01653
2023-09-17,1.77455
2023-09-18,5.04133
2023-09-19,4.61786
2023-09-20,5.18249
2023-09-21,4.31538
2023-09-22,4.5372
2023-09-23,1.49223
2023-09-24,1.71405
2023-09-25,3.0248
2023-09-26,3.44827
2023-09-27,3.24662
2023-09-28,1.53256
2023-09-29,1.53256
2023-09-30,0.86711
2023-10-01,1.37124
2023-10-02,1.49223
2023-10-03,2.11736
2023-10-04,3.67009
2023-10-05,4.11373
2023-10-06,3.91207
2023-10-07,1.4519
2023-10-08,1.29058
2023-10-09,1.59306
2023-10-10,4.0129
2023-10-11,4.37588
2023-10-12,5.08166
2023-10-13,3.83141
2023-10-14,1.93587
2023-10-15,1.33091
2023-10-16,3.5491
2023-10-17,4.4767
2023-10-18,4.92034
2023-10-19,4.19439
2023-10-20,3.75075
2023-10-21,1.63339
2023-10-22,1.35107
2023-10-23,3.69026
2023-10-24,4.05323
2023-10-25,4.43637
2023-10-26,3.5491
2023-10-27,4.17422
2023-10-28,1.35107
2023-10-29,1.33091
2023-10-30,4.03307
2023-10-31,3.91207
2023-11-01,4.37588
2023-11-02,5.68663
2023-11-03,5.32365
2023-11-04,2.23835
2023-11-05,1.87537
2023-11-06,7.29985
2023-11-07,5.84795
2023-11-08,5.56563
2023-11-09,4.92034
2023-11-10,4.0734
2023-11-11,1.41157
2023-11-12,2.0367
2023-11-13,3.42811
2023-11-14,5.0615
2023-11-15,6.37225
2023-11-16,5.56563
2023-11-17,5.26315
2023-11-18,1.75438
2023-11-19,1.57289
2023-11-20,5.54547
2023-11-21,5.70679
2023-11-22,4.98084
2023-11-23,4.23472
2023-11-24,5.02117
2023-11-25,1.75438
2023-11-26,1.75438
2023-11-27,4.61786
2023-11-28,4.83968
2023-11-29,5.32365
2023-11-30,4.94051
2023-12-01,4.94051
2023-12-02,1.83504
2023-12-03,2.27868
2023-12-04,4.65819
2023-12-05,4.49687
2023-12-06,6.1101
2023-12-07,5.16233
2023-12-08,6.1101
2023-12-09,2.35934
2023-12-10,2.29885
2023-12-11,4.81952
2023-12-12,6.39241
2023-12-13,5.36398
2023-12-14,6.35208
2023-12-15,6.33192
2023-12-16,2.84331
2023-12-17,1.69388
2023-12-18,5.18249
2023-12-19,5.74712
2023-12-20,7.1587
2023-12-21,6.17059
2023-12-22,6.08993
2023-12-23,2.60133
2023-12-24,2.19802
2023-12-25,2.17785
2023-12-26,5.40431
2023-12-27,7.23936
2023-12-28,7.1587
2023-12-29,3.67009
2023-12-30,2.84331
2023-12-31,2.46017
2024-01-01,2.21818
2024-01-02,8.52994
2024-01-03,6.87638
2024-01-04,5.80762
2024-01-05,6.06977
2024-01-06,2.94414
2024-01-07,2.35934
2024-01-08,5.74712
2024-01-09,7.11837
2024-01-10,6.77555
2024-01-11,6.87638
2024-01-12,5.40431
2024-01-13,2.561
2024-01-14,2.82314
2024-01-15,5.42448
2024-01-16,4.4767
2024-01-17,5.78745
2024-01-18,5.5858
2024-01-19,6.55374
2024-01-20,2.68199
2024-01-21,2.92397
2024-01-22,5.28332
2024-01-23,5.36398
2024-01-24,5.74712
2024-01-25,6.55374
2024-01-26,7.0982
2024-01-27,2.90381
2024-01-28,2.72232
2024-01-29,5.18249
2024-01-30,5.92861
2024-01-31,5.24299
2024-02-01,6.35208
2024-02-02,8.6106
2024-02-03,3.10546
2024-02-04,2.64166
2024-02-05,6.45291
2024-02-06,5.02117
2024-02-07,5.78745
2024-02-08,6.55374
2024-02-09,3.16596
2024-02-10,2.64166
2024-02-11,2.5005
2024-02-12,2.94414
2024-02-13,7.44101
2024-02-14,7.13853
2024-02-15,7.48134
2024-02-16,7.6225
2024-02-17,2.9643
2024-02-18,2.37951
2024-02-19,7.07803
2024-02-20,7.86448
2024-02-21,7.29985
2024-02-22,7.84432
2024-02-23,6.83605
2024-02-24,2.72232
2024-02-25,2.60133
2024-02-26,6.15043
2024-02-27,6.17059
2024-02-28,7.96531
2024-02-29,7.1587
2024-03-01,2.88364
2024-03-02,2.78281
2024-03-03,2.37951
2024-03-04,7.1587
2024-03-05,7.92498
2024-03-06,7.25952
2024-03-07,6.59407
2024-03-08,8.50978
2024-03-09,3.62976
2024-03-10,2.9643
2024-03-11,6.65456
2024-03-12,7.42085
2024-03-13,7.42085
2024-03-14,8.1468
2024-03-15,6.75539
2024-03-16,2.68199
2024-03-17,2.60133
2024-03-18,6.69489
2024-03-19,6.45291
2024-03-20,8.6106
