date,국채
2023-05-30,24.45538
2023-05-31,25.18651
2023-06-01,22.32169
2023-06-02,19.24798
2023-06-03,8.29603
2023-06-04,7.23664
2023-06-05,19.65085
2023-06-06,11.11608
2023-06-07,19.72545
2023-06-08,24.54491
2023-06-09,20.97881
2023-06-10,8.74365
2023-06-11,6.78901
2023-06-12,18.17367
2023-06-13,20.51626
2023-06-14,20.78484
2023-06-15,21.45628
2023-06-16,18.63622
2023-06-17,7.25156
2023-06-18,5.83407
2023-06-19,18.21844
2023-06-20,18.71083
2023-06-21,16.93524
2023-06-22,17.77081
2023-06-23,16.27872
2023-06-24,8.02745
2023-06-25,6.89346
2023-06-26,17.3381
2023-06-27,16.99492
2023-06-28,16.63682
2023-06-29,16.72635
2023-06-30,17.84541
2023-07-01,7.17696
2023-07-02,5.23724
2023-07-03,17.3381
2023-07-04,16.59206
2023-07-05,16.87555
2023-07-06,19.85974
2023-07-07,22.73948
2023-07-08,8.16174
2023-07-09,6.47567
2023-07-10,20.20292
2023-07-11,19.81498
2023-07-12,18.93464
2023-07-13,20.60578
2023-07-14,18.14383
2023-07-15,6.99791
2023-07-16,5.71471
2023-07-17,16.27872
2023-07-18,15.48791
2023-07-19,16.44285
2023-07-20,15.81617
2023-07-21,15.27902
2023-07-22,5.9236
2023-07-23,4.37182
2023-07-24,13.48851
2023-07-25,13.75708
2023-07-26,14.80155
2023-07-27,16.30856
2023-07-28,20.02387
2023-07-29,7.31125
2023-07-30,5.53566
2023-07-31,16.60698
2023-08-01,16.54729
2023-08-02,22.45598
2023-08-03,27.3202
2023-08-04,29.00626
2023-08-05,10.1313
2023-08-06,7.44553
2023-08-07,21.20262
2023-08-08,22.4709
2023-08-09,20.96389
2023-08-10,17.87526
2023-08-11,19.60608
2023-08-12,8.75857
2023-08-13,5.44613
2023-08-14,18.63622
2023-08-15,14.56281
2023-08-16,23.17218
2023-08-17,32.1695
2023-08-18,32.93046
2023-08-19,10.22082
2023-08-20,7.35601
2023-08-21,23.93315
2023-08-22,29.93136
2023-08-23,26.69352
2023-08-24,26.037
2023-08-25,22.36645
2023-08-26,9.68367
2023-08-27,7.2814
2023-08-28,23.44076
2023-08-29,24.4703
2023-08-30,23.03789
2023-08-31,19.17338
2023-09-01,18.74067
2023-09-02,8.78842
2023-09-03,6.2817
2023-09-04,18.45717
2023-09-05,42.62906
2023-09-06,47.47836
2023-09-07,30.00596
2023-09-08,22.88868
2023-09-09,10.39988
2023-09-10,11.63831
2023-09-11,34.4524
2023-09-12,25.42524
2023-09-13,24.14204
2023-09-14,19.53148
2023-09-15,19.71053
2023-09-16,9.26589
2023-09-17,6.66965
2023-09-18,25.17159
2023-09-19,22.15756
2023-09-20,24.44046
2023-09-21,31.84124
2023-09-22,32.09489
2023-09-23,12.35452
2023-09-24,9.04207
2023-09-25,26.21605
2023-09-26,34.04953
2023-09-27,27.46941
2023-09-28,17.24858
2023-09-29,14.45837
2023-09-30,9.71351
2023-10-01,7.05759
2023-10-02,13.50343
2023-10-03,23.20202
2023-10-04,100.0
2023-10-05,63.56311
2023-10-06,42.09191
2023-10-07,18.91972
2023-10-08,11.92181
2023-10-09,18.94956
2023-10-10,38.94359
2023-10-11,33.94509
2023-10-12,33.48254
2023-10-13,35.63115
2023-10-14,13.0558
2023-10-15,9.04207
2023-10-16,27.55893
2023-10-17,30.28946
2023-10-18,37.74992
2023-10-19,63.21993
2023-10-20,67.51715
2023-10-21,25.08206
2023-10-22,13.16025
2023-10-23,48.7168
2023-10-24,49.00029
2023-10-25,41.62936
2023-10-26,56.78901
2023-10-27,46.06087
2023-10-28,14.87615
2023-10-29,9.63891
2023-10-30,34.40763
2023-10-31,42.34556
2023-11-01,41.64428
2023-11-02,44.53894
2023-11-03,39.88361
2023-11-04,15.38346
2023-11-05,9.5643
2023-11-06,33.49746
2023-11-07,35.66099
2023-11-08,33.13936
2023-11-09,31.67711
2023-11-10,30.79677
2023-11-11,12.42912
2023-11-12,8.66905
2023-11-13,25.81319
2023-11-14,26.79797
2023-11-15,35.64607
2023-11-16,28.88689
2023-11-17,26.72336
2023-11-18,10.69829
2023-11-19,7.22172
2023-11-20,24.60459
2023-11-21,25.69382
2023-11-22,26.35034
2023-11-23,22.27693
2023-11-24,19.44195
2023-11-25,7.99761
2023-11-26,6.75917
2023-11-27,20.29245
2023-11-28,22.829
2023-11-29,26.9621
2023-11-30,28.54371
2023-12-01,23.93315
2023-12-02,11.96657
2023-12-03,7.74395
2023-12-04,23.84362
2023-12-05,26.94717
2023-12-06,29.48373
2023-12-07,30.09549
2023-12-08,24.42554
2023-12-09,11.42942
2023-12-10,8.72873
2023-12-11,24.42554
2023-12-12,24.66427
2023-12-13,24.21665
2023-12-14,41.50999
2023-12-15,32.54252
2023-12-16,11.63831
2023-12-17,7.53506
2023-12-18,24.05252
2023-12-19,25.87287
2023-12-20,25.72366
2023-12-21,24.17188
2023-12-22,21.36675
2023-12-23,9.34049
2023-12-24,5.49089
2023-12-25,6.23694
2023-12-26,18.84512
2023-12-27,21.15786
2023-12-28,25.06714
2023-12-29,17.08445
2023-12-30,10.07162
2023-12-31,7.2814
2024-01-01,7.71411
2024-01-02,28.73769
2024-01-03,28.64816
2024-01-04,27.61862
2024-01-05,29.245
2024-01-06,14.26439
2024-01-07,21.94867
2024-01-08,31.43837
2024-01-09,30.18501
2024-01-10,26.66368
2024-01-11,28.66308
2024-01-12,25.12682
2024-01-13,10.04177
2024-01-14,6.86362
2024-01-15,19.27782
2024-01-16,24.3957
2024-01-17,31.25932
2024-01-18,25.82811
2024-01-19,26.55923
2024-01-20,10.66845
2024-01-21,7.22172
2024-01-22,22.7544
2024-01-23,23.396
2024-01-24,23.05282
2024-01-25,24.15696
2024-01-26,21.91883
2024-01-27,8.8481
2024-01-28,6.93822
2024-01-29,22.73948
2024-01-30,26.15637
2024-01-31,21.69501
2024-02-01,25.49985
2024-02-02,23.4706
2024-02-03,11.87705
2024-02-04,6.77409
2024-02-05,22.69471
2024-02-06,25.96239
2024-02-07,21.51596
2024-02-08,19.32259
2024-02-09,11.26529
2024-02-10,7.75887
2024-02-11,5.95344
2024-02-12,10.01193
2024-02-13,23.4706
2024-02-14,28.45419
2024-02-15,22.39629
2024-02-16,22.00835
2024-02-17,10.10146
2024-02-18,6.90838
2024-02-19,19.71053
2024-02-20,21.21754
2024-02-21,19.44195
2024-02-22,26.9621
2024-02-23,20.51626
2024-02-24,9.2062
2024-02-25,6.07281
2024-02-26,18.96448
2024-02-27,20.72515
2024-02-28,19.53148
2024-02-29,19.15846
2024-03-01,10.74306
2024-03-02,8.83318
2024-03-03,5.75947
2024-03-04,19.59116
2024-03-05,21.05341
2024-03-06,21.59056
2024-03-07,22.44106
2024-03-08,21.39659
2024-03-09,9.25096
2024-03-10,6.26678
2024-03-11,20.72515
2024-03-12,21.66517
2024-03-13,22.51566
2024-03-14,21.59056
2024-03-15,24.85825
2024-03-16,8.74365
2024-03-17,5.61026
2024-03-18,21.36675
2024-03-19,27.06654
2024-03-20,25.09698
