date,근로기준법
2023-05-30,77.61868
2023-05-31,78.69881
2023-06-01,70.20849
2023-06-02,69.55538
2023-06-03,17.18161
2023-06-04,16.98065
2023-06-05,58.05074
2023-06-06,20.77367
2023-06-07,75.08163
2023-06-08,73.87591
2023-06-09,67.52072
2023-06-10,17.68399
2023-06-11,18.56317
2023-06-12,87.11379
2023-06-13,82.16528
2023-06-14,74.35317
2023-06-15,72.74554
2023-06-16,63.42627
2023-06-17,16.52851
2023-06-18,17.75935
2023-06-19,70.88671
2023-06-20,75.20723
2023-06-21,73.19768
2023-06-22,73.12233
2023-06-23,61.41672
2023-06-24,15.12182
2023-06-25,14.49384
2023-06-26,72.14267
2023-06-27,74.07686
2023-06-28,70.96206
2023-06-29,71.48957
2023-06-30,60.28636
2023-07-01,15.52373
2023-07-02,15.92564
2023-07-03,71.46445
2023-07-04,75.20723
2023-07-05,69.17859
2023-07-06,66.44059
2023-07-07,59.4323
2023-07-08,16.02612
2023-07-09,16.30243
2023-07-10,69.53026
2023-07-11,66.39035
2023-07-12,65.51117
2023-07-13,68.95252
2023-07-14,58.27681
2023-07-15,15.42326
2023-07-16,13.36347
2023-07-17,65.66189
2023-07-18,67.54584
2023-07-19,64.85807
2023-07-20,63.37603
2023-07-21,54.48379
2023-07-22,13.69002
2023-07-23,15.37302
2023-07-24,63.22532
2023-07-25,66.08892
2023-07-26,65.33534
2023-07-27,64.3808
2023-07-28,60.211
2023-07-29,18.68877
2023-07-30,15.59909
2023-07-31,62.06983
2023-08-01,59.88445
2023-08-02,60.51243
2023-08-03,58.67872
2023-08-04,50.99221
2023-08-05,12.71037
2023-08-06,13.71514
2023-08-07,63.32579
2023-08-08,64.10449
2023-08-09,65.58653
2023-08-10,61.03993
2023-08-11,57.32228
2023-08-12,15.2223
2023-08-13,13.63978
2023-08-14,49.56041
2023-08-15,18.06078
2023-08-16,62.09495
2023-08-17,65.53629
2023-08-18,56.4431
2023-08-19,13.38859
2023-08-20,14.01657
2023-08-21,64.20497
2023-08-22,68.55061
2023-08-23,65.78749
2023-08-24,69.07812
2023-08-25,60.16076
2023-08-26,16.47827
2023-08-27,14.66968
2023-08-28,68.34966
2023-08-29,75.40818
2023-08-30,67.87239
2023-08-31,79.60311
2023-09-01,60.11052
2023-09-02,14.54408
2023-09-03,16.27731
2023-09-04,70.3592
2023-09-05,71.99196
2023-09-06,70.03265
2023-09-07,70.18337
2023-09-08,59.40718
2023-09-09,14.09193
2023-09-10,15.92564
2023-09-11,67.72167
2023-09-12,69.88193
2023-09-13,71.9166
2023-09-14,66.5913
2023-09-15,58.05074
2023-09-16,14.36824
2023-09-17,15.39814
2023-09-18,70.78623
2023-09-19,72.11755
2023-09-20,68.72645
2023-09-21,65.83772
2023-09-22,53.88093
2023-09-23,15.14694
2023-09-24,15.2223
2023-09-25,66.18939
2023-09-26,68.75156
2023-09-27,50.03767
2023-09-28,11.78095
2023-09-29,9.04295
2023-09-30,10.52499
2023-10-01,10.29891
2023-10-02,16.1266
2023-10-03,15.0967
2023-10-04,61.94423
2023-10-05,68.29942
2023-10-06,54.65963
2023-10-07,12.60989
2023-10-08,12.13262
2023-10-09,16.10148
2023-10-10,67.34488
2023-10-11,67.01833
2023-10-12,66.8425
2023-10-13,54.78522
2023-10-14,15.29766
2023-10-15,16.75458
2023-10-16,61.84375
2023-10-17,63.67746
2023-10-18,64.12961
2023-10-19,63.7277
2023-10-20,55.33785
2023-10-21,14.39336
2023-10-22,14.26777
2023-10-23,63.55187
2023-10-24,66.96809
2023-10-25,62.69781
2023-10-26,64.17985
2023-10-27,56.09143
2023-10-28,13.81562
2023-10-29,15.19718
2023-10-30,63.65234
2023-10-31,69.10324
2023-11-01,74.2527
2023-11-02,68.45013
2023-11-03,59.20622
2023-11-04,15.47349
2023-11-05,16.67922
2023-11-06,68.57573
2023-11-07,68.24918
2023-11-08,65.00879
2023-11-09,67.16905
2023-11-10,54.70987
2023-11-11,13.6649
2023-11-12,15.62421
2023-11-13,68.09846
2023-11-14,67.11881
2023-11-15,63.67746
2023-11-16,60.36171
2023-11-17,56.92037
2023-11-18,13.31323
2023-11-19,15.17206
2023-11-20,66.49083
2023-11-21,65.76237
2023-11-22,65.98844
2023-11-23,68.85204
2023-11-24,59.15599
2023-11-25,15.04647
2023-11-26,16.95553
2023-11-27,70.50992
2023-11-28,72.92137
2023-11-29,72.46922
2023-11-30,67.99799
2023-12-01,57.37251
2023-12-02,16.32755
2023-12-03,17.4328
2023-12-04,66.66666
2023-12-05,70.68575
2023-12-06,67.44536
2023-12-07,67.26953
2023-12-08,60.26124
2023-12-09,16.7797
2023-12-10,18.3371
2023-12-11,68.0231
2023-12-12,71.99196
2023-12-13,74.37829
2023-12-14,66.23963
2023-12-15,58.02562
2023-12-16,14.87063
2023-12-17,14.79527
2023-12-18,61.94423
2023-12-19,68.62597
2023-12-20,66.51595
2023-12-21,65.03391
2023-12-22,55.31273
2023-12-23,15.52373
2023-12-24,10.8013
2023-12-25,23.61215
2023-12-26,78.72393
2023-12-27,68.77668
2023-12-28,65.43582
2023-12-29,48.15373
2023-12-30,14.26777
2023-12-31,12.96156
2024-01-01,13.03692
2024-01-02,75.08163
2024-01-03,77.29213
2024-01-04,82.14016
2024-01-05,70.43456
2024-01-06,18.91484
2024-01-07,17.96031
2024-01-08,65.03391
2024-01-09,71.86636
2024-01-10,74.72996
2024-01-11,73.57447
2024-01-12,66.11404
2024-01-13,16.7797
2024-01-14,18.16126
2024-01-15,67.06857
2024-01-16,69.30419
2024-01-17,64.33057
2024-01-18,68.8018
2024-01-19,56.79477
2024-01-20,17.10625
2024-01-21,15.39814
2024-01-22,61.89399
2024-01-23,68.62597
2024-01-24,67.92263
2024-01-25,61.74328
2024-01-26,53.98141
2024-01-27,15.19718
2024-01-28,15.49861
2024-01-29,66.16428
2024-01-30,63.2002
2024-01-31,67.09369
2024-02-01,60.8641
2024-02-02,56.29238
2024-02-03,15.67445
2024-02-04,16.47827
2024-02-05,55.73976
2024-02-06,59.88445
2024-02-07,49.71112
2024-02-08,43.3057
2024-02-09,12.20798
2024-02-10,8.74152
2024-02-11,10.17332
2024-02-12,12.45918
2024-02-13,58.528
2024-02-14,63.82818
2024-02-15,65.00879
2024-02-16,49.1585
2024-02-17,16.88018
2024-02-18,17.00577
2024-02-19,63.45139
2024-02-20,57.42275
2024-02-21,57.39763
2024-02-22,61.03993
2024-02-23,48.43004
2024-02-24,16.40291
2024-02-25,14.06681
2024-02-26,60.33659
2024-02-27,57.82466
2024-02-28,58.22657
2024-02-29,55.99095
2024-03-01,16.27731
2024-03-02,14.39336
2024-03-03,14.5692
2024-03-04,57.64883
2024-03-05,65.03391
2024-03-06,66.41547
2024-03-07,65.8126
2024-03-08,55.16201
2024-03-09,17.15649
2024-03-10,16.10148
2024-03-11,59.63325
2024-03-12,59.70861
2024-03-13,61.44184
2024-03-14,59.4323
2024-03-15,54.93594
2024-03-16,15.14694
2024-03-17,14.5692
2024-03-18,63.32579
2024-03-19,74.47877
2024-03-20,66.23963
