date,시간외거래
2023-05-30,30.26802
2023-05-31,32.94824
2023-06-01,28.4658
2023-06-02,28.51201
2023-06-03,2.1719
2023-06-04,2.44916
2023-06-05,21.25693
2023-06-06,4.06654
2023-06-07,26.84842
2023-06-08,29.7597
2023-06-09,31.56192
2023-06-10,2.72643
2023-06-11,3.55822
2023-06-12,28.97412
2023-06-13,36.73752
2023-06-14,40.20332
2023-06-15,40.24953
2023-06-16,33.96487
2023-06-17,3.55822
2023-06-18,3.51201
2023-06-19,31.33086
2023-06-20,33.91866
2023-06-21,33.78003
2023-06-22,32.16266
2023-06-23,29.99075
2023-06-24,3.09611
2023-06-25,2.5878
2023-06-26,27.31053
2023-06-27,22.31977
2023-06-28,30.6377
2023-06-29,32.90203
2023-06-30,27.95748
2023-07-01,2.31053
2023-07-02,2.5878
2023-07-03,29.15896
2023-07-04,29.3438
2023-07-05,30.68391
2023-07-06,27.5878
2023-07-07,24.90757
2023-07-08,2.1719
2023-07-09,2.49537
2023-07-10,26.38632
2023-07-11,29.7597
2023-07-12,35.85951
2023-07-13,36.6451
2023-07-14,39.14048
2023-07-15,4.89833
2023-07-16,4.94454
2023-07-17,35.21256
2023-07-18,41.63585
2023-07-19,46.76524
2023-07-20,43.71534
2023-07-21,38.30868
2023-07-22,4.62107
2023-07-23,3.97412
2023-07-24,44.08502
2023-07-25,55.77634
2023-07-26,100.0
2023-07-27,73.65988
2023-07-28,58.08687
2023-07-29,12.47689
2023-07-30,5.82255
2023-07-31,46.21072
2023-08-01,53.65064
2023-08-02,65.85027
2023-08-03,99.07578
2023-08-04,66.68207
2023-08-05,5.86876
2023-08-06,4.52865
2023-08-07,44.82439
2023-08-08,50.18484
2023-08-09,47.08872
2023-08-10,50.73937
2023-08-11,45.51756
2023-08-12,6.19223
2023-08-13,4.66728
2023-08-14,40.48059
2023-08-15,7.85582
2023-08-16,57.07024
2023-08-17,55.45286
2023-08-18,40.48059
2023-08-19,5.03696
2023-08-20,4.43622
2023-08-21,42.46765
2023-08-22,49.86136
2023-08-23,48.75231
2023-08-24,56.0536
2023-08-25,35.85951
2023-08-26,4.06654
2023-08-27,3.55822
2023-08-28,35.67467
2023-08-29,36.82994
2023-08-30,32.53234
2023-08-31,37.89279
2023-09-01,31.51571
2023-09-02,2.86506
2023-09-03,4.25138
2023-09-04,31.09981
2023-09-05,31.65434
2023-09-06,33.73382
2023-09-07,31.79297
2023-09-08,33.31792
2023-09-09,3.78927
2023-09-10,3.92791
2023-09-11,27.35674
2023-09-12,27.91127
2023-09-13,24.02957
2023-09-14,33.50277
2023-09-15,29.43622
2023-09-16,3.55822
2023-09-17,3.51201
2023-09-18,23.93715
2023-09-19,24.1682
2023-09-20,21.34935
2023-09-21,26.06284
2023-09-22,22.08872
2023-09-23,1.84842
2023-09-24,1.10905
2023-09-25,16.68207
2023-09-26,19.73197
2023-09-27,21.90388
2023-09-28,1.94085
2023-09-29,1.10905
2023-09-30,0.4621
2023-10-01,0.878
2023-10-02,0.878
2023-10-03,2.44916
2023-10-04,18.43807
2023-10-05,23.38262
2023-10-06,17.88354
2023-10-07,1.2939
2023-10-08,1.47874
2023-10-09,2.03327
2023-10-10,17.32902
2023-10-11,18.71534
2023-10-12,23.42883
2023-10-13,18.53049
2023-10-14,2.21811
2023-10-15,1.57116
2023-10-16,18.85397
2023-10-17,19.91682
2023-10-18,20.7024
2023-10-19,19.96303
2023-10-20,17.65249
2023-10-21,1.94085
2023-10-22,1.47874
2023-10-23,17.2828
2023-10-24,18.20702
2023-10-25,19.82439
2023-10-26,18.16081
2023-10-27,15.9889
2023-10-28,3.00369
2023-10-29,1.47874
2023-10-30,14.97227
2023-10-31,16.49722
2023-11-01,16.49722
2023-11-02,21.53419
2023-11-03,21.44177
2023-11-04,3.28096
2023-11-05,4.43622
2023-11-06,54.89833
2023-11-07,34.84288
2023-11-08,28.74306
2023-11-09,27.1719
2023-11-10,29.20517
2023-11-11,6.97781
2023-11-12,3.65064
2023-11-13,21.39556
2023-11-14,23.70609
2023-11-15,29.71349
2023-11-16,31.28465
2023-11-17,22.82809
2023-11-18,2.26432
2023-11-19,2.21811
2023-11-20,23.84473
2023-11-21,25.92421
2023-11-22,25.60073
2023-11-23,25.27726
2023-11-24,28.28096
2023-11-25,3.51201
2023-11-26,2.77264
2023-11-27,27.72643
2023-11-28,28.97412
2023-11-29,25.92421
2023-11-30,28.32717
2023-12-01,25.55452
2023-12-02,3.74306
2023-12-03,4.57486
2023-12-04,25.78558
2023-12-05,25.69316
2023-12-06,30.73012
2023-12-07,32.43992
2023-12-08,29.06654
2023-12-09,4.20517
2023-12-10,3.69685
2023-12-11,26.66358
2023-12-12,38.58595
2023-12-13,37.38447
2023-12-14,37.5231
2023-12-15,34.38077
2023-12-16,3.83548
2023-12-17,2.72643
2023-12-18,30.86876
2023-12-19,32.16266
2023-12-20,33.82624
2023-12-21,31.88539
2023-12-22,29.25138
2023-12-23,3.37338
2023-12-24,2.07948
2023-12-25,2.86506
2023-12-26,34.10351
2023-12-27,32.80961
2023-12-28,28.60443
2023-12-29,3.97412
2023-12-30,1.756
2023-12-31,1.20147
2024-01-01,1.20147
2024-01-02,27.44916
2024-01-03,26.84842
2024-01-04,27.03327
2024-01-05,24.44547
2024-01-06,3.18853
2024-01-07,2.31053
2024-01-08,18.48428
2024-01-09,30.68391
2024-01-10,28.0499
2024-01-11,30.91497
2024-01-12,27.72643
2024-01-13,4.57486
2024-01-14,3.09611
2024-01-15,31.9316
2024-01-16,29.85212
2024-01-17,29.85212
2024-01-18,29.43622
2024-01-19,29.06654
2024-01-20,4.39001
2024-01-21,3.14232
2024-01-22,34.33456
2024-01-23,31.09981
2024-01-24,27.21811
2024-01-25,36.69131
2024-01-26,29.71349
2024-01-27,4.39001
2024-01-28,3.97412
2024-01-29,31.09981
2024-01-30,24.72273
2024-01-31,26.34011
2024-02-01,30.45286
2024-02-02,34.56561
2024-02-03,3.09611
2024-02-04,2.5878
2024-02-05,28.41959
2024-02-06,30.40665
2024-02-07,36.78373
2024-02-08,31.42329
2024-02-09,4.11275
2024-02-10,2.1719
2024-02-11,1.52495
2024-02-12,1.94085
2024-02-13,32.80961
2024-02-14,32.99445
2024-02-15,34.70425
2024-02-16,32.11645
2024-02-17,3.83548
2024-02-18,4.11275
2024-02-19,31.37707
2024-02-20,37.1072
2024-02-21,42.60628
2024-02-22,51.756
2024-02-23,37.939
2024-02-24,4.39001
2024-02-25,3.78927
2024-02-26,29.80591
2024-02-27,45.14787
2024-02-28,36.46025
2024-02-29,38.67837
2024-03-01,4.20517
2024-03-02,2.35674
2024-03-03,4.15896
2024-03-04,30.86876
2024-03-05,34.75046
2024-03-06,31.51571
2024-03-07,29.39001
2024-03-08,31.4695
2024-03-09,4.20517
2024-03-10,2.91127
2024-03-11,28.83548
2024-03-12,35.21256
2024-03-13,28.37338
2024-03-14,36.73752
2024-03-15,30.49907
2024-03-16,3.32717
2024-03-17,2.54158
2024-03-18,27.77264
2024-03-19,28.60443
2024-03-20,28.51201
