date,플레이댑
2023-08-27,0.05488
2023-08-28,0.11618
2023-08-29,0.12533
2023-08-30,0.11343
2023-08-31,0.09788
2023-09-01,0.10063
2023-09-02,0.07044
2023-09-03,0.06952
2023-09-04,0.08507
2023-09-05,0.0805
2023-09-06,0.10063
2023-09-07,0.10337
2023-09-08,0.06495
2023-09-09,0.04116
2023-09-10,0.05031
2023-09-11,0.08141
2023-09-12,0.0988
2023-09-13,0.1052
2023-09-14,0.08965
2023-09-15,0.10337
2023-09-16,0.0622
2023-09-17,0.06769
2023-09-18,0.07044
2023-09-19,0.07867
2023-09-20,0.08507
2023-09-21,0.07501
2023-09-22,0.06586
2023-09-23,0.06403
2023-09-24,0.06037
2023-09-25,0.07684
2023-09-26,0.08233
2023-09-27,0.05306
2023-09-28,0.04665
2023-09-29,0.04391
2023-09-30,0.05031
2023-10-01,0.09056
2023-10-02,0.06861
2023-10-03,0.10246
2023-10-04,0.11069
2023-10-05,0.06952
2023-10-06,0.07593
2023-10-07,0.05397
2023-10-08,0.0558
2023-10-09,0.06952
2023-10-10,0.0805
2023-10-11,0.09148
2023-10-12,0.05946
2023-10-13,0.06861
2023-10-14,0.06586
2023-10-15,0.0805
2023-10-16,0.13539
2023-10-17,0.16283
2023-10-18,0.20492
2023-10-19,0.08416
2023-10-20,0.08873
2023-10-21,0.1299
2023-10-22,0.10703
2023-10-23,0.29823
2023-10-24,0.38239
2023-10-25,0.22779
2023-10-26,0.18113
2023-10-27,0.14362
2023-10-28,0.08507
2023-10-29,0.09331
2023-10-30,0.20034
2023-10-31,0.17015
2023-11-01,0.13722
2023-11-02,0.20583
2023-11-03,0.18205
2023-11-04,0.12716
2023-11-05,0.14088
2023-11-06,0.14911
2023-11-07,0.10977
2023-11-08,0.13082
2023-11-09,0.18022
2023-11-10,0.16375
2023-11-11,0.13539
2023-11-12,0.14271
2023-11-13,0.19668
2023-11-14,0.15003
2023-11-15,0.20492
2023-11-16,0.15094
2023-11-17,0.12441
2023-11-18,0.15918
2023-11-19,0.10612
2023-11-20,0.13265
2023-11-21,0.12441
2023-11-22,0.0988
2023-11-23,0.10337
2023-11-24,0.08873
2023-11-25,0.07593
2023-11-26,0.07501
2023-11-27,0.15369
2023-11-28,0.08324
2023-11-29,0.11069
2023-11-30,0.14362
2023-12-01,0.09056
2023-12-02,0.08507
2023-12-03,0.11069
2023-12-04,0.21498
2023-12-05,0.19851
2023-12-06,0.28725
2023-12-07,0.28268
2023-12-08,0.16009
2023-12-09,0.19119
2023-12-10,0.20583
2023-12-11,0.12624
2023-12-12,0.10612
2023-12-13,0.13082
2023-12-14,0.14454
2023-12-15,0.11343
2023-12-16,0.05946
2023-12-17,0.07776
2023-12-18,0.09422
2023-12-19,0.12075
2023-12-20,0.10977
2023-12-21,0.10794
2023-12-22,0.10977
2023-12-23,0.05946
2023-12-24,0.08782
2023-12-25,0.09605
2023-12-26,0.13813
2023-12-27,0.09514
2023-12-28,0.09788
2023-12-29,0.0869
2023-12-30,0.06037
2023-12-31,0.07318
2024-01-01,0.0988
2024-01-02,0.17198
2024-01-03,0.11343
2024-01-04,0.09056
2024-01-05,0.07318
2024-01-06,0.0558
2024-01-07,0.1052
2024-01-08,0.10246
2024-01-09,0.13813
2024-01-10,0.08416
2024-01-11,0.204
2024-01-12,0.14545
2024-01-13,0.08233
2024-01-14,0.07318
2024-01-15,0.08965
2024-01-16,0.12167
2024-01-17,0.11892
2024-01-18,0.06861
2024-01-19,0.06037
2024-01-20,0.04482
2024-01-21,0.05763
2024-01-22,0.1052
2024-01-23,0.09148
2024-01-24,0.05671
2024-01-25,0.07684
2024-01-26,0.06952
2024-01-27,0.03842
2024-01-28,0.04757
2024-01-29,0.07044
2024-01-30,0.07593
2024-01-31,0.06495
2024-02-01,0.05854
2024-02-02,0.05214
2024-02-03,0.04391
2024-02-04,0.06403
2024-02-05,0.07684
2024-02-06,0.07044
2024-02-07,0.04391
2024-02-08,0.03659
2024-02-09,0.05123
2024-02-10,3.10035
2024-02-11,1.51861
2024-02-12,0.95325
2024-02-13,5.98206
2024-02-14,4.78089
2024-02-15,3.37389
2024-02-16,2.67313
2024-02-17,1.28442
2024-02-18,0.96788
2024-02-19,1.49391
2024-02-20,1.53965
2024-02-21,2.32549
2024-02-22,2.97959
2024-02-23,3.74256
2024-02-24,1.9742
2024-02-25,1.5488
2024-02-26,3.10859
2024-02-27,2.76186
2024-02-28,2.70149
2024-02-29,14.37288
2024-03-01,18.70094
2024-03-02,8.7293
2024-03-03,3.99323
2024-03-04,4.60799
2024-03-05,4.71594
2024-03-06,3.5843
2024-03-07,4.01427
2024-03-08,2.61458
2024-03-09,2.31177
2024-03-10,2.92562
2024-03-11,20.55804
2024-03-12,6.06714
2024-03-13,4.20272
2024-03-14,4.39849
2024-03-15,2.67953
2024-03-16,1.6412
2024-03-17,1.69975
2024-03-18,2.28158
2024-03-19,4.17528
2024-03-20,2.88079
