date,비상장
2023-05-30,26.90058
2023-05-31,21.05263
2023-06-01,22.51461
2023-06-02,20.76023
2023-06-03,9.64912
2023-06-04,8.77192
2023-06-05,25.43859
2023-06-06,8.47953
2023-06-07,25.14619
2023-06-08,31.57894
2023-06-09,22.80701
2023-06-10,9.94152
2023-06-11,10.81871
2023-06-12,23.9766
2023-06-13,24.8538
2023-06-14,23.09941
2023-06-15,24.269
2023-06-16,19.00584
2023-06-17,9.64912
2023-06-18,5.26315
2023-06-19,22.22222
2023-06-20,23.68421
2023-06-21,21.63742
2023-06-22,21.05263
2023-06-23,21.63742
2023-06-24,7.89473
2023-06-25,3.80116
2023-06-26,28.36257
2023-06-27,22.80701
2023-06-28,26.60818
2023-06-29,38.88888
2023-06-30,37.4269
2023-07-01,13.74269
2023-07-02,8.77192
2023-07-03,31.28654
2023-07-04,26.90058
2023-07-05,26.31578
2023-07-06,23.39181
2023-07-07,15.20467
2023-07-08,9.64912
2023-07-09,7.30994
2023-07-10,28.36257
2023-07-11,24.269
2023-07-12,58.18713
2023-07-13,42.69005
2023-07-14,32.45614
2023-07-15,11.9883
2023-07-16,12.57309
2023-07-17,28.36257
2023-07-18,25.73099
2023-07-19,23.39181
2023-07-20,29.53216
2023-07-21,17.54385
2023-07-22,11.11111
2023-07-23,9.64912
2023-07-24,26.90058
2023-07-25,27.19298
2023-07-26,25.73099
2023-07-27,28.36257
2023-07-28,21.92982
2023-07-29,14.61988
2023-07-30,11.6959
2023-07-31,19.59064
2023-08-01,18.12865
2023-08-02,23.09941
2023-08-03,19.59064
2023-08-04,12.2807
2023-08-05,8.18713
2023-08-06,7.89473
2023-08-07,21.05263
2023-08-08,20.46783
2023-08-09,19.88304
2023-08-10,19.59064
2023-08-11,18.71345
2023-08-12,8.18713
2023-08-13,6.43274
2023-08-14,23.09941
2023-08-15,8.47953
2023-08-16,28.07017
2023-08-17,22.51461
2023-08-18,17.83625
2023-08-19,11.11111
2023-08-20,8.47953
2023-08-21,23.09941
2023-08-22,19.00584
2023-08-23,23.09941
2023-08-24,24.5614
2023-08-25,19.59064
2023-08-26,8.77192
2023-08-27,11.9883
2023-08-28,27.19298
2023-08-29,27.77777
2023-08-30,25.43859
2023-08-31,19.59064
2023-09-01,17.83625
2023-09-02,5.84795
2023-09-03,6.72514
2023-09-04,23.09941
2023-09-05,25.43859
2023-09-06,18.71345
2023-09-07,24.8538
2023-09-08,16.08187
2023-09-09,10.23391
2023-09-10,9.64912
2023-09-11,26.31578
2023-09-12,22.80701
2023-09-13,20.46783
2023-09-14,19.88304
2023-09-15,19.59064
2023-09-16,7.89473
2023-09-17,5.55555
2023-09-18,19.00584
2023-09-19,23.68421
2023-09-20,23.9766
2023-09-21,26.02339
2023-09-22,20.46783
2023-09-23,11.11111
2023-09-24,8.47953
2023-09-25,18.71345
2023-09-26,22.22222
2023-09-27,17.25146
2023-09-28,5.26315
2023-09-29,7.30994
2023-09-30,11.4035
2023-10-01,5.84795
2023-10-02,9.35672
2023-10-03,15.49707
2023-10-04,21.63742
2023-10-05,23.9766
2023-10-06,20.46783
2023-10-07,10.23391
2023-10-08,7.30994
2023-10-09,11.11111
2023-10-10,19.29824
2023-10-11,21.63742
2023-10-12,18.12865
2023-10-13,24.8538
2023-10-14,10.52631
2023-10-15,10.23391
2023-10-16,20.46783
2023-10-17,25.14619
2023-10-18,25.14619
2023-10-19,20.46783
2023-10-20,19.59064
2023-10-21,10.23391
2023-10-22,13.45029
2023-10-23,24.5614
2023-10-24,21.05263
2023-10-25,23.09941
2023-10-26,27.48538
2023-10-27,19.88304
2023-10-28,10.81871
2023-10-29,7.60233
2023-10-30,21.05263
2023-10-31,23.9766
2023-11-01,22.51461
2023-11-02,25.73099
2023-11-03,18.42105
2023-11-04,11.4035
2023-11-05,10.52631
2023-11-06,24.8538
2023-11-07,21.34502
2023-11-08,20.46783
2023-11-09,20.17543
2023-11-10,19.29824
2023-11-11,7.60233
2023-11-12,7.30994
2023-11-13,27.19298
2023-11-14,24.8538
2023-11-15,26.02339
2023-11-16,19.00584
2023-11-17,18.12865
2023-11-18,9.64912
2023-11-19,10.23391
2023-11-20,19.88304
2023-11-21,21.34502
2023-11-22,22.22222
2023-11-23,15.78947
2023-11-24,17.54385
2023-11-25,8.47953
2023-11-26,9.64912
2023-11-27,21.05263
2023-11-28,18.12865
2023-11-29,19.88304
2023-11-30,14.91228
2023-12-01,14.91228
2023-12-02,10.52631
2023-12-03,8.77192
2023-12-04,20.46783
2023-12-05,19.88304
2023-12-06,22.22222
2023-12-07,24.5614
2023-12-08,20.76023
2023-12-09,14.32748
2023-12-10,9.64912
2023-12-11,19.00584
2023-12-12,24.269
2023-12-13,23.68421
2023-12-14,18.71345
2023-12-15,18.12865
2023-12-16,7.30994
2023-12-17,14.32748
2023-12-18,21.92982
2023-12-19,26.31578
2023-12-20,29.53216
2023-12-21,22.80701
2023-12-22,19.00584
2023-12-23,8.47953
2023-12-24,5.84795
2023-12-25,10.81871
2023-12-26,21.63742
2023-12-27,18.42105
2023-12-28,22.51461
2023-12-29,19.00584
2023-12-30,8.77192
2023-12-31,6.14035
2024-01-01,10.23391
2024-01-02,21.92982
2024-01-03,20.76023
2024-01-04,26.02339
2024-01-05,19.29824
2024-01-06,9.06432
2024-01-07,8.77192
2024-01-08,21.05263
2024-01-09,25.73099
2024-01-10,25.43859
2024-01-11,26.02339
2024-01-12,23.68421
2024-01-13,6.43274
2024-01-14,9.06432
2024-01-15,24.5614
2024-01-16,25.73099
2024-01-17,17.25146
2024-01-18,24.8538
2024-01-19,19.00584
2024-01-20,9.64912
2024-01-21,10.23391
2024-01-22,19.29824
2024-01-23,22.51461
2024-01-24,21.63742
2024-01-25,14.91228
2024-01-26,19.59064
2024-01-27,11.4035
2024-01-28,9.64912
2024-01-29,20.46783
2024-01-30,17.54385
2024-01-31,20.17543
2024-02-01,19.29824
2024-02-02,18.71345
2024-02-03,10.52631
2024-02-04,9.06432
2024-02-05,22.80701
2024-02-06,25.14619
2024-02-07,16.37426
2024-02-08,16.95906
2024-02-09,9.94152
2024-02-10,6.43274
2024-02-11,9.35672
2024-02-12,10.23391
2024-02-13,25.14619
2024-02-14,23.68421
2024-02-15,22.22222
2024-02-16,21.92982
2024-02-17,7.89473
2024-02-18,10.52631
2024-02-19,30.99415
2024-02-20,23.68421
2024-02-21,26.31578
2024-02-22,25.14619
2024-02-23,25.43859
2024-02-24,10.81871
2024-02-25,6.43274
2024-02-26,21.05263
2024-02-27,23.39181
2024-02-28,23.68421
2024-02-29,22.22222
2024-03-01,9.94152
2024-03-02,9.06432
2024-03-03,7.01754
2024-03-04,24.269
2024-03-05,23.9766
2024-03-06,23.68421
2024-03-07,24.5614
2024-03-08,19.59064
2024-03-09,9.35672
2024-03-10,6.14035
2024-03-11,20.46783
2024-03-12,21.05263
2024-03-13,17.25146
2024-03-14,20.76023
2024-03-15,18.42105
2024-03-16,8.47953
2024-03-17,9.35672
2024-03-18,19.59064
2024-03-19,23.39181
2024-03-20,23.68421
