date,배터리관련주
2023-05-30,6.53667
2023-05-31,6.7038
2023-06-01,4.45682
2023-06-02,4.08542
2023-06-03,2.5441
2023-06-04,2.41411
2023-06-05,4.69823
2023-06-06,2.78551
2023-06-07,4.84679
2023-06-08,4.3454
2023-06-09,4.80965
2023-06-10,3.00835
2023-06-11,3.21262
2023-06-12,5.45961
2023-06-13,8.91364
2023-06-14,14.0947
2023-06-15,6.75951
2023-06-16,5.38532
2023-06-17,4.28969
2023-06-18,9.69359
2023-06-19,14.2804
2023-06-20,5.79387
2023-06-21,5.75673
2023-06-22,6.09099
2023-06-23,4.58681
2023-06-24,2.82265
2023-06-25,2.67409
2023-06-26,4.01114
2023-06-27,4.06685
2023-06-28,5.66388
2023-06-29,4.45682
2023-06-30,3.75116
2023-07-01,2.71123
2023-07-02,3.13834
2023-07-03,5.73816
2023-07-04,10.73351
2023-07-05,6.49953
2023-07-06,5.55246
2023-07-07,5.21819
2023-07-08,3.56545
2023-07-09,4.01114
2023-07-10,6.16527
2023-07-11,7.78087
2023-07-12,6.5181
2023-07-13,7.42804
2023-07-14,7.11234
2023-07-15,4.23398
2023-07-16,3.4726
2023-07-17,5.84958
2023-07-18,11.95914
2023-07-19,9.91643
2023-07-20,9.71216
2023-07-21,9.34076
2023-07-22,5.42246
2023-07-23,4.82822
2023-07-24,13.74187
2023-07-25,16.49025
2023-07-26,26.09099
2023-07-27,14.13184
2023-07-28,8.3194
2023-07-29,4.7168
2023-07-30,4.1597
2023-07-31,7.42804
2023-08-01,8.30083
2023-08-02,6.90807
2023-08-03,6.57381
2023-08-04,4.1597
2023-08-05,3.08263
2023-08-06,3.23119
2023-08-07,5.64531
2023-08-08,4.66109
2023-08-09,4.9025
2023-08-10,4.43825
2023-08-11,3.71402
2023-08-12,2.93407
2023-08-13,2.98978
2023-08-14,3.45403
2023-08-15,3.21262
2023-08-16,4.92107
2023-08-17,5.19962
2023-08-18,3.84401
2023-08-19,2.50696
2023-08-20,2.61838
2023-08-21,2.9155
2023-08-22,2.58124
2023-08-23,3.11977
2023-08-24,3.52831
2023-08-25,3.17548
2023-08-26,2.85979
2023-08-27,2.15413
2023-08-28,4.67966
2023-08-29,4.79108
2023-08-30,5.29247
2023-08-31,4.17827
2023-09-01,5.55246
2023-09-02,3.30547
2023-09-03,2.76694
2023-09-04,5.44103
2023-09-05,4.62395
2023-09-06,4.60538
2023-09-07,4.30826
2023-09-08,4.38254
2023-09-09,3.17548
2023-09-10,3.23119
2023-09-11,4.21541
2023-09-12,5.94243
2023-09-13,3.82544
2023-09-14,3.32404
2023-09-15,3.19405
2023-09-16,2.07985
2023-09-17,1.89415
2023-09-18,3.15691
2023-09-19,2.74837
2023-09-20,2.5441
2023-09-21,2.1727
2023-09-22,2.09842
2023-09-23,1.2999
2023-09-24,1.52274
2023-09-25,3.08263
2023-09-26,2.67409
2023-09-27,1.65273
2023-09-28,1.41132
2023-09-29,1.16991
2023-09-30,1.39275
2023-10-01,1.24419
2023-10-02,1.61559
2023-10-03,1.87558
2023-10-04,3.11977
2023-10-05,2.48839
2023-10-06,2.71123
2023-10-07,1.26276
2023-10-08,1.85701
2023-10-09,3.49117
2023-10-10,3.91829
2023-10-11,2.84122
2023-10-12,2.74837
2023-10-13,2.15413
2023-10-14,1.35561
2023-10-15,1.05849
2023-10-16,2.06128
2023-10-17,2.56267
2023-10-18,3.13834
2023-10-19,2.65552
2023-10-20,2.58124
2023-10-21,2.3584
2023-10-22,1.39275
2023-10-23,2.63695
2023-10-24,2.98978
2023-10-25,6.3324
2023-10-26,4.7168
2023-10-27,2.67409
2023-10-28,1.28133
2023-10-29,1.54131
2023-10-30,2.46982
2023-10-31,3.41689
2023-11-01,2.5441
2023-11-02,2.63695
2023-11-03,2.15413
2023-11-04,1.33704
2023-11-05,1.54131
2023-11-06,7.81801
2023-11-07,3.32404
2023-11-08,2.45125
2023-11-09,2.30269
2023-11-10,2.63695
2023-11-11,1.39275
2023-11-12,1.05849
2023-11-13,1.65273
2023-11-14,2.76694
2023-11-15,2.04271
2023-11-16,1.85701
2023-11-17,1.22562
2023-11-18,1.1142
2023-11-19,2.28412
2023-11-20,1.83844
2023-11-21,2.06128
2023-11-22,1.94986
2023-11-23,1.987
2023-11-24,1.91272
2023-11-25,1.68987
2023-11-26,1.76415
2023-11-27,2.22841
2023-11-28,2.20984
2023-11-29,2.48839
2023-11-30,3.06406
2023-12-01,2.97121
2023-12-02,4.47539
2023-12-03,2.69266
2023-12-04,3.4726
2023-12-05,2.13556
2023-12-06,2.78551
2023-12-07,2.09842
2023-12-08,1.81987
2023-12-09,1.07706
2023-12-10,1.22562
2023-12-11,2.09842
2023-12-12,1.89415
2023-12-13,2.61838
2023-12-14,2.74837
2023-12-15,3.1012
2023-12-16,1.50417
2023-12-17,1.26276
2023-12-18,2.93407
2023-12-19,2.37697
2023-12-20,2.04271
2023-12-21,2.1727
2023-12-22,2.3584
2023-12-23,1.2999
2023-12-24,1.59702
2023-12-25,2.52553
2023-12-26,2.56267
2023-12-27,1.987
2023-12-28,2.26555
2023-12-29,1.37418
2023-12-30,1.52274
2023-12-31,1.4856
2024-01-01,1.50417
2024-01-02,3.49117
2024-01-03,3.00835
2024-01-04,2.20984
2024-01-05,2.45125
2024-01-06,1.35561
2024-01-07,1.26276
2024-01-08,1.93129
2024-01-09,2.65552
2024-01-10,2.56267
2024-01-11,2.15413
2024-01-12,2.04271
2024-01-13,1.52274
2024-01-14,1.55988
2024-01-15,2.26555
2024-01-16,2.20984
2024-01-17,2.98978
2024-01-18,2.65552
2024-01-19,3.21262
2024-01-20,2.28412
2024-01-21,1.2999
2024-01-22,5.86815
2024-01-23,3.1012
2024-01-24,2.82265
2024-01-25,3.82544
2024-01-26,3.04549
2024-01-27,1.87558
2024-01-28,1.74558
2024-01-29,2.95264
2024-01-30,2.24698
2024-01-31,1.46703
2024-02-01,2.00557
2024-02-02,1.94986
2024-02-03,1.33704
2024-02-04,1.39275
2024-02-05,2.20984
2024-02-06,2.52553
2024-02-07,2.37697
2024-02-08,1.74558
2024-02-09,1.00278
2024-02-10,1.28133
2024-02-11,0.79851
2024-02-12,1.80129
2024-02-13,3.02692
2024-02-14,2.85979
2024-02-15,2.82265
2024-02-16,3.06406
2024-02-17,0.98421
2024-02-18,1.83844
2024-02-19,2.30269
2024-02-20,2.37697
2024-02-21,2.98978
2024-02-22,2.30269
2024-02-23,2.52553
2024-02-24,1.4856
2024-02-25,1.18848
2024-02-26,2.43268
2024-02-27,2.46982
2024-02-28,2.78551
2024-02-29,2.32126
2024-03-01,1.76415
2024-03-02,1.55988
2024-03-03,1.31847
2024-03-04,2.97121
2024-03-05,4.32683
2024-03-06,5.40389
2024-03-07,5.97957
2024-03-08,4.99535
2024-03-09,2.58124
2024-03-10,2.63695
2024-03-11,6.85236
2024-03-12,6.83379
2024-03-13,4.79108
2024-03-14,4.1597
2024-03-15,3.15691
2024-03-16,2.02414
2024-03-17,1.74558
2024-03-18,3.15691
2024-03-19,3.71402
2024-03-20,2.89693
