date,미술전시
2023-06-03,67.55952
2023-06-04,62.20238
2023-06-05,80.05952
2023-06-06,63.39285
2023-06-07,55.95238
2023-06-08,63.09523
2023-06-09,64.58333
2023-06-10,53.57142
2023-06-11,48.80952
2023-06-12,66.96428
2023-06-13,52.38095
2023-06-14,58.33333
2023-06-15,72.61904
2023-06-16,69.04761
2023-06-17,55.65476
2023-06-18,53.2738
2023-06-19,58.03571
2023-06-20,64.88095
2023-06-21,55.35714
2023-06-22,67.85714
2023-06-23,64.28571
2023-06-24,51.19047
2023-06-25,54.7619
2023-06-26,74.10714
2023-06-27,69.94047
2023-06-28,60.71428
2023-06-29,57.44047
2023-06-30,64.28571
2023-07-01,64.28571
2023-07-02,58.33333
2023-07-03,61.30952
2023-07-04,50.0
2023-07-05,55.95238
2023-07-06,61.0119
2023-07-07,73.21428
2023-07-08,64.88095
2023-07-09,49.70238
2023-07-10,60.71428
2023-07-11,50.59523
2023-07-12,52.38095
2023-07-13,55.65476
2023-07-14,55.35714
2023-07-15,59.5238
2023-07-16,61.90476
2023-07-17,74.40476
2023-07-18,67.55952
2023-07-19,69.94047
2023-07-20,64.28571
2023-07-21,63.09523
2023-07-22,69.64285
2023-07-23,68.45238
2023-07-24,88.09523
2023-07-25,67.2619
2023-07-26,88.69047
2023-07-27,82.73809
2023-07-28,79.7619
2023-07-29,83.63095
2023-07-30,76.19047
2023-07-31,100.0
2023-08-01,84.22619
2023-08-02,66.36904
2023-08-03,76.19047
2023-08-04,58.33333
2023-08-05,62.5
2023-08-06,59.22619
2023-08-07,63.98809
2023-08-08,66.07142
2023-08-09,56.25
2023-08-10,48.80952
2023-08-11,61.90476
2023-08-12,69.94047
2023-08-13,65.7738
2023-08-14,77.67857
2023-08-15,62.20238
2023-08-16,62.5
2023-08-17,72.32142
2023-08-18,60.41666
2023-08-19,54.16666
2023-08-20,62.5
2023-08-21,53.86904
2023-08-22,55.95238
2023-08-23,50.89285
2023-08-24,50.0
2023-08-25,58.63095
2023-08-26,61.90476
2023-08-27,69.94047
2023-08-28,58.63095
2023-08-29,50.29761
2023-08-30,55.05952
2023-08-31,59.5238
2023-09-01,58.92857
2023-09-02,56.54761
2023-09-03,60.71428
2023-09-04,68.75
2023-09-05,68.15476
2023-09-06,80.05952
2023-09-07,73.5119
2023-09-08,77.67857
2023-09-09,71.72619
2023-09-10,58.03571
2023-09-11,66.66666
2023-09-12,64.88095
2023-09-13,63.09523
2023-09-14,51.48809
2023-09-15,64.88095
2023-09-16,47.61904
2023-09-17,58.03571
2023-09-18,53.2738
2023-09-19,51.48809
2023-09-20,54.46428
2023-09-21,54.46428
2023-09-22,54.46428
2023-09-23,47.61904
2023-09-24,36.90476
2023-09-25,54.16666
2023-09-26,46.72619
2023-09-27,52.97619
2023-09-28,41.66666
2023-09-29,42.55952
2023-09-30,49.10714
2023-10-01,56.54761
2023-10-02,57.73809
2023-10-03,48.80952
2023-10-04,58.63095
2023-10-05,47.91666
2023-10-06,55.65476
2023-10-07,47.61904
2023-10-08,50.59523
2023-10-09,52.38095
2023-10-10,49.70238
2023-10-11,63.69047
2023-10-12,62.20238
2023-10-13,50.59523
2023-10-14,46.42857
2023-10-15,45.53571
2023-10-16,50.89285
2023-10-17,56.25
2023-10-18,49.40476
2023-10-19,51.78571
2023-10-20,42.2619
2023-10-21,44.64285
2023-10-22,40.17857
2023-10-23,47.61904
2023-10-24,47.61904
2023-10-25,44.04761
2023-10-26,36.30952
2023-10-27,41.07142
2023-10-28,39.58333
2023-10-29,49.70238
2023-10-30,48.21428
2023-10-31,54.46428
2023-11-01,50.0
2023-11-02,55.35714
2023-11-03,53.57142
2023-11-04,51.19047
2023-11-05,51.48809
2023-11-06,47.91666
2023-11-07,51.48809
2023-11-08,49.70238
2023-11-09,52.38095
2023-11-10,53.86904
2023-11-11,39.88095
2023-11-12,41.96428
2023-11-13,46.42857
2023-11-14,41.66666
2023-11-15,51.78571
2023-11-16,44.64285
2023-11-17,43.45238
2023-11-18,51.19047
2023-11-19,46.42857
2023-11-20,55.35714
2023-11-21,56.25
2023-11-22,56.25
2023-11-23,52.08333
2023-11-24,56.25
2023-11-25,45.83333
2023-11-26,47.91666
2023-11-27,67.2619
2023-11-28,52.97619
2023-11-29,53.2738
2023-11-30,52.67857
2023-12-01,50.0
2023-12-02,52.97619
2023-12-03,50.29761
2023-12-04,61.30952
2023-12-05,47.0238
2023-12-06,54.16666
2023-12-07,50.59523
2023-12-08,62.79761
2023-12-09,58.63095
2023-12-10,51.78571
2023-12-11,52.67857
2023-12-12,52.38095
2023-12-13,52.38095
2023-12-14,50.89285
2023-12-15,52.67857
2023-12-16,41.07142
2023-12-17,49.70238
2023-12-18,45.83333
2023-12-19,47.91666
2023-12-20,45.23809
2023-12-21,44.64285
2023-12-22,44.04761
2023-12-23,54.46428
2023-12-24,43.45238
2023-12-25,42.85714
2023-12-26,64.28571
2023-12-27,65.47619
2023-12-28,57.44047
2023-12-29,51.78571
2023-12-30,54.7619
2023-12-31,53.86904
2024-01-01,62.79761
2024-01-02,64.88095
2024-01-03,68.15476
2024-01-04,54.46428
2024-01-05,62.79761
2024-01-06,68.75
2024-01-07,58.33333
2024-01-08,55.65476
2024-01-09,55.65476
2024-01-10,63.09523
2024-01-11,61.30952
2024-01-12,55.05952
2024-01-13,50.59523
2024-01-14,57.14285
2024-01-15,58.33333
2024-01-16,54.7619
2024-01-17,49.10714
2024-01-18,56.84523
2024-01-19,61.60714
2024-01-20,75.29761
2024-01-21,59.22619
2024-01-22,60.41666
2024-01-23,55.65476
2024-01-24,53.86904
2024-01-25,52.67857
2024-01-26,69.04761
2024-01-27,65.7738
2024-01-28,53.86904
2024-01-29,68.15476
2024-01-30,66.07142
2024-01-31,74.10714
2024-02-01,59.22619
2024-02-02,65.17857
2024-02-03,52.38095
2024-02-04,57.73809
2024-02-05,51.19047
2024-02-06,52.67857
2024-02-07,52.08333
2024-02-08,43.75
2024-02-09,38.39285
2024-02-10,40.17857
2024-02-11,50.89285
2024-02-12,52.67857
2024-02-13,56.25
2024-02-14,58.92857
2024-02-15,58.03571
2024-02-16,60.11904
2024-02-17,58.03571
2024-02-18,50.0
2024-02-19,50.89285
2024-02-20,53.86904
2024-02-21,68.45238
2024-02-22,61.30952
2024-02-23,50.89285
2024-02-24,51.78571
2024-02-25,50.29761
2024-02-26,64.58333
2024-02-27,55.35714
2024-02-28,60.41666
2024-02-29,61.0119
2024-03-01,50.89285
2024-03-02,47.91666
2024-03-03,42.2619
2024-03-04,46.13095
2024-03-05,40.47619
2024-03-06,46.42857
2024-03-07,50.0
2024-03-08,55.95238
2024-03-09,53.86904
2024-03-10,50.89285
2024-03-11,46.42857
2024-03-12,56.54761
2024-03-13,40.17857
2024-03-14,48.80952
2024-03-15,58.03571
2024-03-16,62.5
2024-03-17,49.10714
2024-03-18,47.61904
2024-03-19,56.54761
2024-03-20,45.83333
