date,입원보험
2023-07-14,8.62068
2023-07-15,7.75862
2023-07-17,7.75862
2023-07-18,9.48275
2023-07-19,10.34482
2023-07-20,7.75862
2023-07-21,16.37931
2023-07-22,7.75862
2023-07-23,5.17241
2023-07-24,11.20689
2023-07-25,19.82758
2023-07-26,11.20689
2023-07-27,12.06896
2023-07-28,8.62068
2023-07-29,12.93103
2023-07-30,9.48275
2023-07-31,14.65517
2023-08-01,11.20689
2023-08-02,11.20689
2023-08-03,9.48275
2023-08-04,7.75862
2023-08-05,4.31034
2023-08-06,7.75862
2023-08-07,7.75862
2023-08-08,10.34482
2023-08-09,17.24137
2023-08-10,17.24137
2023-08-11,9.48275
2023-08-12,16.37931
2023-08-13,12.06896
2023-08-14,14.65517
2023-08-15,15.51724
2023-08-16,10.34482
2023-08-17,25.86206
2023-08-18,18.96551
2023-08-19,11.20689
2023-08-20,14.65517
2023-08-21,17.24137
2023-08-22,27.5862
2023-08-23,27.5862
2023-08-24,19.82758
2023-08-25,7.75862
2023-08-26,16.37931
2023-08-27,22.41379
2023-08-28,33.62068
2023-08-29,26.72413
2023-08-30,30.17241
2023-08-31,18.96551
2023-09-01,20.68965
2023-09-02,14.65517
2023-09-03,12.06896
2023-09-04,14.65517
2023-09-05,25.86206
2023-09-06,27.5862
2023-09-07,17.24137
2023-09-08,6.89655
2023-09-09,8.62068
2023-09-10,6.89655
2023-09-11,15.51724
2023-09-12,12.93103
2023-09-13,10.34482
2023-09-14,15.51724
2023-09-15,14.65517
2023-09-16,20.68965
2023-09-17,14.65517
2023-09-18,14.65517
2023-09-19,14.65517
2023-09-20,15.51724
2023-09-21,18.96551
2023-09-22,19.82758
2023-09-23,17.24137
2023-09-24,11.20689
2023-09-25,14.65517
2023-09-26,19.82758
2023-09-27,23.27586
2023-09-28,12.06896
2023-09-29,20.68965
2023-09-30,9.48275
2023-10-01,17.24137
2023-10-02,4.31034
2023-10-03,5.17241
2023-10-04,24.13793
2023-10-05,13.7931
2023-10-06,12.93103
2023-10-07,12.06896
2023-10-09,12.93103
2023-10-10,5.17241
2023-10-11,18.96551
2023-10-12,19.82758
2023-10-13,12.06896
2023-10-14,14.65517
2023-10-15,7.75862
2023-10-16,25.0
2023-10-17,13.7931
2023-10-18,13.7931
2023-10-19,17.24137
2023-10-20,9.48275
2023-10-21,9.48275
2023-10-22,6.03448
2023-10-23,20.68965
2023-10-24,10.34482
2023-10-25,17.24137
2023-10-26,9.48275
2023-10-27,13.7931
2023-10-28,6.03448
2023-10-29,15.51724
2023-10-30,12.06896
2023-10-31,12.93103
2023-11-01,17.24137
2023-11-02,12.93103
2023-11-03,25.0
2023-11-04,9.48275
2023-11-05,7.75862
2023-11-06,23.27586
2023-11-07,23.27586
2023-11-08,17.24137
2023-11-09,12.06896
2023-11-10,8.62068
2023-11-11,10.34482
2023-11-13,21.55172
2023-11-14,23.27586
2023-11-15,20.68965
2023-11-16,12.06896
2023-11-17,13.7931
2023-11-19,4.31034
2023-11-20,12.93103
2023-11-21,13.7931
2023-11-22,16.37931
2023-11-23,18.10344
2023-11-24,6.89655
2023-11-25,6.89655
2023-11-26,12.93103
2023-11-27,19.82758
2023-11-28,19.82758
2023-11-29,21.55172
2023-11-30,25.0
2023-12-01,21.55172
2023-12-02,7.75862
2023-12-03,14.65517
2023-12-04,24.13793
2023-12-05,18.10344
2023-12-06,27.5862
2023-12-07,23.27586
2023-12-08,23.27586
2023-12-09,18.10344
2023-12-10,28.44827
2023-12-11,25.86206
2023-12-12,25.86206
2023-12-13,21.55172
2023-12-14,25.0
2023-12-15,25.0
2023-12-16,12.06896
2023-12-17,13.7931
2023-12-18,22.41379
2023-12-19,32.75862
2023-12-20,22.41379
2023-12-21,25.0
2023-12-22,17.24137
2023-12-23,18.96551
2023-12-24,16.37931
2023-12-25,17.24137
2023-12-26,28.44827
2023-12-27,21.55172
2023-12-28,25.0
2023-12-29,19.82758
2023-12-30,17.24137
2023-12-31,13.7931
2024-01-01,13.7931
2024-01-02,25.86206
2024-01-03,28.44827
2024-01-04,18.10344
2024-01-05,22.41379
2024-01-06,24.13793
2024-01-07,22.41379
2024-01-08,26.72413
2024-01-09,23.27586
2024-01-10,25.0
2024-01-11,21.55172
2024-01-12,21.55172
2024-01-13,18.10344
2024-01-14,14.65517
2024-01-15,24.13793
2024-01-16,18.10344
2024-01-17,18.10344
2024-01-18,32.75862
2024-01-19,30.17241
2024-01-20,32.75862
2024-01-21,22.41379
2024-01-22,54.31034
2024-01-23,41.37931
2024-01-24,43.96551
2024-01-25,40.51724
2024-01-26,36.20689
2024-01-27,27.5862
2024-01-28,18.96551
2024-01-29,71.55172
2024-01-30,41.37931
2024-01-31,59.48275
2024-02-01,77.5862
2024-02-02,52.5862
2024-02-03,49.13793
2024-02-04,34.48275
2024-02-05,52.5862
2024-02-06,69.82758
2024-02-07,69.82758
2024-02-08,100.0
2024-02-09,37.06896
2024-02-10,35.34482
2024-02-11,21.55172
2024-02-12,22.41379
2024-02-13,71.55172
2024-02-14,67.24137
2024-02-15,66.37931
2024-02-16,54.31034
2024-02-17,25.0
2024-02-18,34.48275
2024-02-19,56.89655
2024-02-20,69.82758
2024-02-21,81.89655
2024-02-22,70.68965
2024-02-23,62.93103
2024-02-24,35.34482
2024-02-25,21.55172
2024-02-26,47.41379
2024-02-27,44.82758
2024-02-28,62.93103
2024-02-29,46.55172
2024-03-01,73.27586
2024-03-02,51.72413
2024-03-03,71.55172
2024-03-04,75.0
2024-03-05,77.5862
2024-03-06,70.68965
2024-03-07,64.65517
2024-03-08,69.82758
2024-03-09,92.24137
2024-03-10,50.86206
2024-03-11,61.20689
2024-03-12,69.82758
2024-03-13,73.27586
2024-03-14,76.72413
2024-03-15,92.24137
2024-03-16,71.55172
2024-03-17,59.48275
2024-03-18,97.41379
2024-03-19,70.68965
2024-03-20,78.44827
