date,한국증시
2023-05-30,12.39451
2023-05-31,12.43641
2023-06-01,12.19103
2023-06-02,11.65838
2023-06-03,2.62732
2023-06-04,1.34657
2023-06-05,11.4549
2023-06-06,4.33897
2023-06-07,12.07732
2023-06-08,13.3461
2023-06-09,12.10724
2023-06-10,2.25626
2023-06-11,1.04135
2023-06-12,11.93967
2023-06-13,12.49027
2023-06-14,21.11436
2023-06-15,16.06918
2023-06-16,12.19701
2023-06-17,2.20839
2023-06-18,0.9815
2023-06-19,12.41247
2023-06-20,13.66928
2023-06-21,14.81836
2023-06-22,13.6214
2023-06-23,13.63337
2023-06-24,2.17248
2023-06-25,0.95756
2023-06-26,11.98156
2023-06-27,12.55012
2023-06-28,15.33903
2023-06-29,13.87874
2023-06-30,12.98102
2023-07-01,2.2802
2023-07-02,0.98749
2023-07-03,11.43096
2023-07-04,12.96307
2023-07-05,12.65784
2023-07-06,15.85971
2023-07-07,14.5251
2023-07-08,2.14255
2023-07-09,1.07726
2023-07-10,12.85534
2023-07-11,12.63989
2023-07-12,13.80094
2023-07-13,12.76557
2023-07-14,12.05338
2023-07-15,2.0468
2023-07-16,1.04733
2023-07-17,11.75414
2023-07-18,12.81943
2023-07-19,14.14207
2023-07-20,13.10072
2023-07-21,12.84337
2023-07-22,1.87324
2023-07-23,0.83188
2023-07-24,12.15512
2023-07-25,13.47178
2023-07-26,29.3674
2023-07-27,16.81728
2023-07-28,12.98701
2023-07-29,2.3221
2023-07-30,0.93362
2023-07-31,12.50822
2023-08-01,12.598
2023-08-02,17.94841
2023-08-03,17.49955
2023-08-04,13.8548
2023-08-05,2.27422
2023-08-06,1.00544
2023-08-07,13.56155
2023-08-08,15.27919
2023-08-09,12.58004
2023-08-10,13.45981
2023-08-11,12.44838
2023-08-12,2.05877
2023-08-13,0.93362
2023-08-14,13.83685
2023-08-15,4.18337
2023-08-16,17.00879
2023-08-17,16.43425
2023-08-18,15.79986
2023-08-19,2.59141
2023-08-20,1.22089
2023-08-21,11.89179
2023-08-22,13.71117
2023-08-23,13.41193
2023-08-24,11.52672
2023-08-25,13.47776
2023-08-26,2.5196
2023-08-27,1.09521
2023-08-28,10.85043
2023-08-29,12.23292
2023-08-30,12.41247
2023-08-31,13.01693
2023-09-01,11.29331
2023-09-02,2.23232
2023-09-03,1.20294
2023-09-04,10.40756
2023-09-05,12.47232
2023-09-06,12.71769
2023-09-07,13.48375
2023-09-08,11.86785
2023-09-09,2.16051
2023-09-10,0.94559
2023-09-11,10.96415
2023-09-12,14.77048
2023-09-13,14.0523
2023-09-14,11.66437
2023-09-15,12.31671
2023-09-16,2.23831
2023-09-17,1.01741
2023-09-18,11.75414
2023-09-19,12.58603
2023-09-20,11.89179
2023-09-21,15.30911
2023-09-22,14.01041
2023-09-23,2.42384
2023-09-24,0.95756
2023-09-25,13.45382
2023-09-26,15.79986
2023-09-27,13.68723
2023-09-28,3.44125
2023-09-29,2.82482
2023-09-30,1.80142
2023-10-01,1.44233
2023-10-02,2.97444
2023-10-03,3.5011
2023-10-04,20.94679
2023-10-05,17.08061
2023-10-06,13.67526
2023-10-07,2.31013
2023-10-08,1.01741
2023-10-09,3.60883
2023-10-10,19.55233
2023-10-11,14.56699
2023-10-12,13.18451
2023-10-13,13.67526
2023-10-14,2.42384
2023-10-15,0.95756
2023-10-16,13.71117
2023-10-17,12.64587
2023-10-18,14.29169
2023-10-19,18.95385
2023-10-20,20.27649
2023-10-21,3.20186
2023-10-22,1.50218
2023-10-23,15.351
2023-10-24,18.84613
2023-10-25,17.20629
2023-10-26,24.69926
2023-10-27,17.46962
2023-10-28,3.09414
2023-10-29,1.37051
2023-10-30,14.04033
2023-10-31,22.46094
2023-11-01,16.47615
2023-11-02,15.87767
2023-11-03,15.2732
2023-11-04,2.68717
2023-11-05,1.47226
2023-11-06,20.57573
2023-11-07,23.1851
2023-11-08,18.63666
2023-11-09,16.22478
2023-11-10,16.24274
2023-11-11,2.5196
2023-11-12,1.29271
2023-11-13,16.87713
2023-11-14,14.6448
2023-11-15,14.69268
2023-11-16,28.64324
2023-11-17,16.02729
2023-11-18,2.35202
2023-11-19,1.14309
2023-11-20,13.28026
2023-11-21,14.66874
2023-11-22,14.08223
2023-11-23,14.40541
2023-11-24,12.71171
2023-11-25,2.26823
2023-11-26,1.22688
2023-11-27,13.22042
2023-11-28,13.11269
2023-11-29,13.95655
2023-11-30,13.382
2023-12-01,14.03435
2023-12-02,2.64528
2023-12-03,0.90968
2023-12-04,12.2808
2023-12-05,14.02836
2023-12-06,12.98102
2023-12-07,13.83685
2023-12-08,12.18504
2023-12-09,2.37596
2023-12-10,1.03537
2023-12-11,11.10778
2023-12-12,12.59201
2023-12-13,14.47722
2023-12-14,14.48919
2023-12-15,12.93913
2023-12-16,2.70512
2023-12-17,1.13711
2023-12-18,11.50876
2023-12-19,12.11323
2023-12-20,12.0055
2023-12-21,15.03381
2023-12-22,14.01639
2023-12-23,2.5974
2023-12-24,1.01741
2023-12-25,1.75354
2023-12-26,12.16709
2023-12-27,14.01639
2023-12-28,16.38637
2023-12-29,18.6606
2023-12-30,2.01089
2023-12-31,1.00544
2024-01-01,2.07672
2024-01-02,29.05619
2024-01-03,17.02675
2024-01-04,16.58986
2024-01-05,13.96253
2024-01-06,2.71111
2024-01-07,1.05332
2024-01-08,11.43695
2024-01-09,14.10018
2024-01-10,13.5017
2024-01-11,12.92716
2024-01-12,16.32054
2024-01-13,2.52558
2024-01-14,1.33461
2024-01-15,12.93913
2024-01-16,16.91304
2024-01-17,29.67861
2024-01-18,18.72045
2024-01-19,14.71063
2024-01-20,3.02232
2024-01-21,1.43036
2024-01-22,14.99192
2024-01-23,16.05721
2024-01-24,16.95493
2024-01-25,20.60566
2024-01-26,14.1301
2024-01-27,2.57944
2024-01-28,1.46029
2024-01-29,15.3929
2024-01-30,17.31402
2024-01-31,19.25309
2024-02-01,17.18235
2024-02-02,15.65623
2024-02-03,3.44724
2024-02-04,1.44233
2024-02-05,15.91956
2024-02-06,15.87767
2024-02-07,14.35154
2024-02-08,13.75306
2024-02-09,3.72254
2024-02-10,1.80142
2024-02-11,1.22688
2024-02-12,2.78891
2024-02-13,12.74762
2024-02-14,13.96253
2024-02-15,14.13609
2024-02-16,13.50769
2024-02-17,2.59141
2024-02-18,1.09521
2024-02-19,12.1252
2024-02-20,12.68777
2024-02-21,13.23837
2024-02-22,12.85534
2024-02-23,14.14207
2024-02-24,2.8308
2024-02-25,1.29271
2024-02-26,12.89125
2024-02-27,14.96199
2024-02-28,12.38254
2024-02-29,14.70465
2024-03-01,4.15943
2024-03-02,2.3221
2024-03-03,1.32264
2024-03-04,11.14369
2024-03-05,14.62086
2024-03-06,13.02292
2024-03-07,13.63935
2024-03-08,12.02346
2024-03-09,2.35801
2024-03-10,1.28074
2024-03-11,11.70626
2024-03-12,12.86133
2024-03-13,13.22042
2024-03-14,13.77102
2024-03-15,15.26123
2024-03-16,2.56149
2024-03-17,1.31665
2024-03-18,11.62846
2024-03-19,14.54306
2024-03-20,13.73511
