date,소유권이전등기비용
2023-06-02,34.8432
2023-06-03,10.10452
2023-06-04,12.19512
2023-06-05,28.57142
2023-06-06,19.16376
2023-06-07,27.1777
2023-06-08,35.19163
2023-06-09,28.57142
2023-06-10,14.98257
2023-06-11,17.77003
2023-06-12,38.67595
2023-06-13,35.54006
2023-06-14,45.29616
2023-06-15,36.93379
2023-06-16,38.67595
2023-06-17,13.93728
2023-06-18,11.84668
2023-06-19,39.37282
2023-06-20,38.32752
2023-06-21,29.26829
2023-06-22,41.11498
2023-06-23,27.52613
2023-06-24,9.40766
2023-06-25,20.90592
2023-06-26,42.50871
2023-06-27,39.72125
2023-06-28,37.97909
2023-06-29,33.10104
2023-06-30,27.87456
2023-07-01,9.75609
2023-07-02,13.93728
2023-07-03,29.26829
2023-07-04,33.10104
2023-07-05,33.10104
2023-07-06,37.28222
2023-07-07,28.57142
2023-07-08,13.24041
2023-07-09,12.54355
2023-07-10,34.49477
2023-07-11,30.66202
2023-07-12,36.58536
2023-07-13,39.02439
2023-07-14,25.78397
2023-07-15,13.93728
2023-07-16,17.77003
2023-07-17,31.70731
2023-07-18,35.8885
2023-07-19,40.06968
2023-07-20,38.67595
2023-07-21,36.23693
2023-07-22,16.72473
2023-07-23,12.54355
2023-07-24,30.66202
2023-07-25,36.23693
2023-07-26,39.72125
2023-07-27,35.54006
2023-07-28,32.40418
2023-07-29,18.11846
2023-07-30,11.49825
2023-07-31,44.25087
2023-08-01,34.14634
2023-08-02,28.91986
2023-08-03,26.48083
2023-08-04,25.0871
2023-08-05,7.31707
2023-08-06,10.45296
2023-08-07,37.28222
2023-08-08,33.7979
2023-08-09,28.22299
2023-08-10,31.01045
2023-08-11,23.69337
2023-08-12,14.98257
2023-08-13,21.60278
2023-08-14,30.66202
2023-08-15,17.07317
2023-08-16,35.54006
2023-08-17,35.19163
2023-08-18,33.7979
2023-08-19,18.46689
2023-08-20,14.28571
2023-08-21,33.10104
2023-08-22,34.14634
2023-08-23,35.8885
2023-08-24,31.70731
2023-08-25,28.22299
2023-08-26,19.51219
2023-08-27,8.7108
2023-08-28,35.8885
2023-08-29,41.46341
2023-08-30,35.54006
2023-08-31,34.14634
2023-09-01,41.11498
2023-09-02,15.33101
2023-09-03,16.72473
2023-09-04,39.02439
2023-09-05,40.76655
2023-09-06,37.97909
2023-09-07,42.50871
2023-09-08,37.28222
2023-09-09,13.24041
2023-09-10,25.43554
2023-09-11,49.12891
2023-09-12,39.37282
2023-09-13,42.85714
2023-09-14,39.37282
2023-09-15,28.57142
2023-09-16,21.95121
2023-09-17,15.67944
2023-09-18,36.93379
2023-09-19,44.5993
2023-09-20,37.97909
2023-09-21,41.81184
2023-09-22,40.41811
2023-09-23,12.89198
2023-09-24,19.51219
2023-09-25,39.02439
2023-09-26,36.23693
2023-09-27,27.52613
2023-09-28,13.24041
2023-09-29,9.75609
2023-09-30,7.31707
2023-10-01,5.57491
2023-10-02,12.19512
2023-10-03,17.4216
2023-10-04,42.85714
2023-10-05,36.58536
2023-10-06,41.81184
2023-10-07,18.11846
2023-10-08,11.14982
2023-10-09,15.67944
2023-10-10,37.63066
2023-10-11,43.554
2023-10-12,38.32752
2023-10-13,31.35888
2023-10-14,16.02787
2023-10-15,11.49825
2023-10-16,33.7979
2023-10-17,35.54006
2023-10-18,28.91986
2023-10-19,36.93379
2023-10-20,35.8885
2023-10-21,16.02787
2023-10-22,16.02787
2023-10-23,42.85714
2023-10-24,39.37282
2023-10-25,34.49477
2023-10-26,45.64459
2023-10-27,42.50871
2023-10-28,15.67944
2023-10-29,21.25435
2023-10-30,44.5993
2023-10-31,39.02439
2023-11-01,44.94773
2023-11-02,44.94773
2023-11-03,41.81184
2023-11-04,13.58885
2023-11-05,14.63414
2023-11-06,43.20557
2023-11-07,37.63066
2023-11-08,39.72125
2023-11-09,35.54006
2023-11-10,41.81184
2023-11-11,16.02787
2023-11-12,21.25435
2023-11-13,44.94773
2023-11-14,44.5993
2023-11-15,39.72125
2023-11-16,38.32752
2023-11-17,33.7979
2023-11-18,10.10452
2023-11-19,16.72473
2023-11-20,39.72125
2023-11-21,37.63066
2023-11-22,42.85714
2023-11-23,40.41811
2023-11-24,39.37282
2023-11-25,13.58885
2023-11-26,16.02787
2023-11-27,39.37282
2023-11-28,44.5993
2023-11-29,51.56794
2023-11-30,36.23693
2023-12-01,30.66202
2023-12-02,14.28571
2023-12-03,16.72473
2023-12-04,41.46341
2023-12-05,37.63066
2023-12-06,35.8885
2023-12-07,36.93379
2023-12-08,34.14634
2023-12-09,15.33101
2023-12-10,19.16376
2023-12-11,39.72125
2023-12-12,46.34146
2023-12-13,40.76655
2023-12-14,37.63066
2023-12-15,38.32752
2023-12-16,19.86062
2023-12-17,16.72473
2023-12-18,42.16027
2023-12-19,27.87456
2023-12-20,40.41811
2023-12-21,32.40418
2023-12-22,25.78397
2023-12-23,12.89198
2023-12-24,12.54355
2023-12-25,8.7108
2023-12-26,41.46341
2023-12-27,38.67595
2023-12-28,48.78048
2023-12-29,28.57142
2023-12-30,11.49825
2023-12-31,10.80139
2024-01-01,11.49825
2024-01-02,33.7979
2024-01-03,45.29616
2024-01-04,35.8885
2024-01-05,43.554
2024-01-06,20.55749
2024-01-07,18.11846
2024-01-08,33.44947
2024-01-09,32.05574
2024-01-10,37.97909
2024-01-11,34.14634
2024-01-12,38.32752
2024-01-13,23.34494
2024-01-14,16.3763
2024-01-15,39.02439
2024-01-16,43.20557
2024-01-17,40.41811
2024-01-18,48.08362
2024-01-19,39.72125
2024-01-20,21.60278
2024-01-21,15.67944
2024-01-22,58.18815
2024-01-23,40.41811
2024-01-24,33.7979
2024-01-25,41.81184
2024-01-26,33.7979
2024-01-27,18.81533
2024-01-28,24.73867
2024-01-29,48.78048
2024-01-30,42.16027
2024-01-31,43.90243
2024-02-01,40.06968
2024-02-02,48.43205
2024-02-03,16.3763
2024-02-04,19.86062
2024-02-05,50.52264
2024-02-06,47.73519
2024-02-07,52.61324
2024-02-08,37.63066
2024-02-09,17.07317
2024-02-10,16.72473
2024-02-11,8.36236
2024-02-12,22.64808
2024-02-13,48.78048
2024-02-14,57.49128
2024-02-15,53.3101
2024-02-16,40.76655
2024-02-17,24.73867
2024-02-18,18.81533
2024-02-19,43.20557
2024-02-20,60.27874
2024-02-21,60.9756
2024-02-22,49.82578
2024-02-23,51.21951
2024-02-24,26.48083
2024-02-25,20.20905
2024-02-26,57.49128
2024-02-27,45.99303
2024-02-28,43.554
2024-02-29,37.97909
2024-03-01,25.43554
2024-03-02,14.98257
2024-03-03,16.72473
2024-03-04,43.554
2024-03-05,36.93379
2024-03-06,48.43205
2024-03-07,40.76655
2024-03-08,39.72125
2024-03-09,20.90592
2024-03-10,16.72473
2024-03-11,54.00696
2024-03-12,48.78048
2024-03-13,43.90243
2024-03-14,44.5993
2024-03-15,33.7979
2024-03-16,21.25435
2024-03-17,20.55749
2024-03-18,47.03832
2024-03-19,60.27874
2024-03-20,46.68989
