date,비건가죽
2023-05-30,9.19765
2023-05-31,13.11154
2023-06-01,11.54598
2023-06-02,6.45792
2023-06-03,6.26223
2023-06-04,8.41487
2023-06-05,9.39334
2023-06-06,9.98043
2023-06-07,10.17612
2023-06-08,8.80626
2023-06-09,10.37181
2023-06-10,7.82778
2023-06-11,10.37181
2023-06-12,9.78473
2023-06-13,8.21917
2023-06-14,10.17612
2023-06-15,9.78473
2023-06-16,9.19765
2023-06-17,6.65362
2023-06-18,7.82778
2023-06-19,10.56751
2023-06-20,7.43639
2023-06-21,10.17612
2023-06-22,9.39334
2023-06-23,7.43639
2023-06-24,2.93542
2023-06-25,6.06653
2023-06-26,9.19765
2023-06-27,10.56751
2023-06-28,20.74363
2023-06-29,19.17808
2023-06-30,9.58904
2023-07-01,6.84931
2023-07-02,7.2407
2023-07-03,8.61056
2023-07-04,11.54598
2023-07-05,9.00195
2023-07-06,10.17612
2023-07-07,10.37181
2023-07-08,5.87084
2023-07-09,7.43639
2023-07-10,9.78473
2023-07-11,9.98043
2023-07-12,12.91585
2023-07-13,14.28571
2023-07-14,11.93737
2023-07-15,8.02348
2023-07-16,5.28375
2023-07-17,8.80626
2023-07-18,10.37181
2023-07-19,7.045
2023-07-20,7.63209
2023-07-21,7.63209
2023-07-22,7.63209
2023-07-23,5.08806
2023-07-24,7.82778
2023-07-25,6.84931
2023-07-26,7.82778
2023-07-27,12.72015
2023-07-28,6.45792
2023-07-29,3.91389
2023-07-30,6.06653
2023-07-31,7.045
2023-08-01,11.15459
2023-08-02,9.78473
2023-08-03,10.9589
2023-08-04,6.26223
2023-08-05,6.65362
2023-08-06,8.21917
2023-08-07,8.02348
2023-08-08,7.2407
2023-08-09,10.37181
2023-08-10,6.84931
2023-08-11,8.80626
2023-08-12,7.63209
2023-08-13,8.21917
2023-08-14,7.43639
2023-08-15,10.56751
2023-08-16,8.80626
2023-08-17,9.39334
2023-08-18,10.17612
2023-08-19,5.87084
2023-08-20,6.84931
2023-08-21,10.17612
2023-08-22,8.02348
2023-08-23,10.9589
2023-08-24,11.74168
2023-08-25,14.6771
2023-08-26,6.06653
2023-08-27,8.80626
2023-08-28,12.32876
2023-08-29,10.9589
2023-08-30,12.13307
2023-08-31,12.32876
2023-09-01,10.7632
2023-09-02,5.87084
2023-09-03,6.45792
2023-09-04,8.21917
2023-09-05,13.30724
2023-09-06,12.91585
2023-09-07,10.37181
2023-09-08,11.54598
2023-09-09,7.63209
2023-09-10,10.56751
2023-09-11,9.78473
2023-09-12,10.9589
2023-09-13,8.02348
2023-09-14,9.39334
2023-09-15,10.56751
2023-09-16,7.63209
2023-09-17,11.35029
2023-09-18,8.61056
2023-09-19,11.74168
2023-09-20,11.15459
2023-09-21,9.19765
2023-09-22,9.00195
2023-09-23,8.41487
2023-09-24,12.13307
2023-09-25,12.52446
2023-09-26,11.93737
2023-09-27,11.74168
2023-09-28,5.47945
2023-09-29,7.82778
2023-09-30,8.21917
2023-10-01,19.17808
2023-10-02,12.52446
2023-10-03,10.17612
2023-10-04,16.82974
2023-10-05,12.72015
2023-10-06,13.69863
2023-10-07,10.56751
2023-10-08,8.21917
2023-10-09,12.52446
2023-10-10,12.52446
2023-10-11,10.7632
2023-10-12,14.09001
2023-10-13,13.30724
2023-10-14,8.80626
2023-10-15,8.41487
2023-10-16,12.52446
2023-10-17,14.4814
2023-10-18,12.13307
2023-10-19,12.32876
2023-10-20,12.72015
2023-10-21,5.67514
2023-10-22,12.13307
2023-10-23,14.87279
2023-10-24,12.52446
2023-10-25,9.00195
2023-10-26,11.54598
2023-10-27,11.15459
2023-10-28,9.98043
2023-10-29,6.45792
2023-10-30,11.93737
2023-10-31,11.74168
2023-11-01,9.78473
2023-11-02,11.74168
2023-11-03,9.00195
2023-11-04,11.54598
2023-11-05,12.13307
2023-11-06,14.4814
2023-11-07,8.61056
2023-11-08,10.37181
2023-11-09,11.15459
2023-11-10,10.7632
2023-11-11,7.63209
2023-11-12,7.82778
2023-11-13,11.54598
2023-11-14,11.54598
2023-11-15,12.72015
2023-11-16,8.41487
2023-11-17,10.7632
2023-11-18,6.26223
2023-11-19,6.65362
2023-11-20,15.06849
2023-11-21,8.41487
2023-11-22,9.39334
2023-11-23,17.61252
2023-11-24,14.6771
2023-11-25,10.37181
2023-11-26,7.43639
2023-11-27,9.98043
2023-11-28,10.56751
2023-11-29,8.21917
2023-11-30,6.26223
2023-12-01,8.61056
2023-12-02,10.17612
2023-12-03,7.045
2023-12-04,8.41487
2023-12-05,9.58904
2023-12-06,10.7632
2023-12-07,7.2407
2023-12-08,10.17612
2023-12-09,6.06653
2023-12-10,8.80626
2023-12-11,8.61056
2023-12-12,8.41487
2023-12-13,11.15459
2023-12-14,11.54598
2023-12-15,8.61056
2023-12-16,7.82778
2023-12-17,7.43639
2023-12-18,9.19765
2023-12-19,7.82778
2023-12-20,10.7632
2023-12-21,8.80626
2023-12-22,8.41487
2023-12-23,6.45792
2023-12-24,7.045
2023-12-25,7.63209
2023-12-26,7.82778
2023-12-27,6.06653
2023-12-28,8.21917
2023-12-29,7.2407
2023-12-30,7.82778
2023-12-31,5.87084
2024-01-01,6.65362
2024-01-02,8.21917
2024-01-03,9.58904
2024-01-04,9.58904
2024-01-05,9.00195
2024-01-06,8.02348
2024-01-07,9.39334
2024-01-08,9.00195
2024-01-09,6.06653
2024-01-10,11.15459
2024-01-11,10.56751
2024-01-12,8.80626
2024-01-13,8.02348
2024-01-14,8.21917
2024-01-15,9.00195
2024-01-16,7.82778
2024-01-17,9.98043
2024-01-18,10.17612
2024-01-19,11.54598
2024-01-20,6.65362
2024-01-21,10.37181
2024-01-22,8.21917
2024-01-23,11.54598
2024-01-24,9.19765
2024-01-25,7.82778
2024-01-26,9.58904
2024-01-27,9.19765
2024-01-28,7.2407
2024-01-29,8.41487
2024-01-30,11.15459
2024-01-31,8.02348
2024-02-01,7.43639
2024-02-02,9.19765
2024-02-03,11.15459
2024-02-04,9.00195
2024-02-05,13.69863
2024-02-06,11.93737
2024-02-07,8.21917
2024-02-08,7.43639
2024-02-09,6.45792
2024-02-10,3.91389
2024-02-11,8.21917
2024-02-12,10.17612
2024-02-13,6.65362
2024-02-14,12.52446
2024-02-15,10.9589
2024-02-16,12.32876
2024-02-17,13.69863
2024-02-18,10.56751
2024-02-19,17.02544
2024-02-20,10.9589
2024-02-21,11.15459
2024-02-22,10.17612
2024-02-23,10.9589
2024-02-24,9.19765
2024-02-25,11.74168
2024-02-26,9.78473
2024-02-27,8.61056
2024-02-28,8.41487
2024-02-29,9.78473
2024-03-01,12.13307
2024-03-02,8.41487
2024-03-03,10.17612
2024-03-04,9.78473
2024-03-05,9.78473
2024-03-06,10.17612
2024-03-07,12.32876
2024-03-08,7.63209
2024-03-09,9.39334
2024-03-10,14.4814
2024-03-11,9.78473
2024-03-12,11.15459
2024-03-13,10.9589
2024-03-14,10.56751
2024-03-15,11.54598
2024-03-16,6.65362
2024-03-17,11.74168
2024-03-18,13.11154
2024-03-19,12.32876
2024-03-20,14.28571
