date,정기예금금리
2023-05-30,12.98527
2023-05-31,11.98734
2023-06-01,13.80065
2023-06-02,11.11111
2023-06-03,6.14579
2023-06-04,6.60825
2023-06-05,12.12121
2023-06-06,7.88608
2023-06-07,14.33613
2023-06-08,11.62224
2023-06-09,10.4661
2023-06-10,5.87805
2023-06-11,5.16003
2023-06-12,11.963
2023-06-13,10.86771
2023-06-14,10.52695
2023-06-15,11.963
2023-06-16,10.07667
2023-06-17,5.01399
2023-06-18,5.47645
2023-06-19,10.87988
2023-06-20,9.89412
2023-06-21,9.93063
2023-06-22,10.36874
2023-06-23,10.7095
2023-06-24,5.1722
2023-06-25,5.64682
2023-06-26,11.37884
2023-06-27,11.82913
2023-06-28,10.40525
2023-06-29,10.44176
2023-06-30,11.43969
2023-07-01,5.79286
2023-07-02,6.71778
2023-07-03,13.26518
2023-07-04,14.15358
2023-07-05,15.20019
2023-07-06,14.55519
2023-07-07,12.59583
2023-07-08,6.87598
2023-07-09,6.68127
2023-07-10,12.9731
2023-07-11,12.27942
2023-07-12,12.04819
2023-07-13,12.66885
2023-07-14,10.94073
2023-07-15,6.37702
2023-07-16,5.19654
2023-07-17,12.47413
2023-07-18,11.3545
2023-07-19,10.97724
2023-07-20,10.91639
2023-07-21,10.2227
2023-07-22,5.31824
2023-07-23,5.78069
2023-07-24,11.87781
2023-07-25,11.78045
2023-07-26,11.62224
2023-07-27,13.11914
2023-07-28,12.25508
2023-07-29,6.64476
2023-07-30,6.79079
2023-07-31,15.73566
2023-08-01,14.54302
2023-08-02,13.89801
2023-08-03,11.13545
2023-08-04,10.56346
2023-08-05,5.65899
2023-08-06,7.69137
2023-08-07,14.64037
2023-08-08,13.2165
2023-08-09,11.85347
2023-08-10,10.98941
2023-08-11,11.39101
2023-08-12,6.17013
2023-08-13,5.92673
2023-08-14,11.31799
2023-08-15,7.94693
2023-08-16,13.31386
2023-08-17,12.42545
2023-08-18,10.94073
2023-08-19,5.28173
2023-08-20,6.02409
2023-08-21,13.44773
2023-08-22,11.12328
2023-08-23,10.91639
2023-08-24,10.7095
2023-08-25,11.05026
2023-08-26,5.48862
2023-08-27,6.29183
2023-08-28,11.1963
2023-08-29,11.43969
2023-08-30,11.50054
2023-08-31,12.41328
2023-09-01,11.05026
2023-09-02,5.78069
2023-09-03,7.15589
2023-09-04,12.35244
2023-09-05,12.09687
2023-09-06,11.69526
2023-09-07,13.47207
2023-09-08,11.54922
2023-09-09,6.5474
2023-09-10,6.19447
2023-09-11,12.41328
2023-09-12,11.34233
2023-09-13,10.86771
2023-09-14,11.56139
2023-09-15,11.34233
2023-09-16,6.46221
2023-09-17,6.74211
2023-09-18,12.40111
2023-09-19,12.14555
2023-09-20,11.80479
2023-09-21,12.92442
2023-09-22,13.47207
2023-09-23,7.00985
2023-09-24,8.34854
2023-09-25,16.79445
2023-09-26,16.97699
2023-09-27,14.6282
2023-09-28,7.21674
2023-09-29,6.13362
2023-09-30,6.4257
2023-10-01,7.6792
2023-10-02,9.55336
2023-10-03,11.62224
2023-10-04,27.74735
2023-10-05,21.9058
2023-10-06,17.73153
2023-10-07,8.25118
2023-10-08,8.36071
2023-10-09,9.95497
2023-10-10,21.62589
2023-10-11,20.64013
2023-10-12,20.31154
2023-10-13,17.15954
2023-10-14,8.88402
2023-10-15,9.60204
2023-10-16,21.71108
2023-10-17,23.46355
2023-10-18,24.27893
2023-10-19,23.99902
2023-10-20,25.38639
2023-10-21,11.23281
2023-10-22,11.25714
2023-10-23,24.63186
2023-10-24,24.38846
2023-10-25,23.77996
2023-10-26,21.73542
2023-10-27,21.07825
2023-10-28,10.3444
2023-10-29,14.28745
2023-10-30,32.46927
2023-10-31,25.3012
2023-11-01,26.71291
2023-11-02,24.40063
2023-11-03,18.23049
2023-11-04,10.92856
2023-11-05,11.48837
2023-11-06,22.66033
2023-11-07,20.82268
2023-11-08,19.41097
2023-11-09,18.31568
2023-11-10,17.32992
2023-11-11,8.25118
2023-11-12,8.33637
2023-11-13,18.8755
2023-11-14,19.19191
2023-11-15,18.32785
2023-11-16,16.56322
2023-11-17,13.88584
2023-11-18,8.19033
2023-11-19,8.62845
2023-11-20,19.54484
2023-11-21,18.21832
2023-11-22,16.63624
2023-11-23,14.38481
2023-11-24,15.40708
2023-11-25,8.42156
2023-11-26,8.51892
2023-11-27,18.01143
2023-11-28,18.5104
2023-11-29,17.18388
2023-11-30,19.08239
2023-12-01,16.21029
2023-12-02,8.70147
2023-12-03,8.49458
2023-12-04,18.24266
2023-12-05,18.01143
2023-12-06,17.34209
2023-12-07,15.96689
2023-12-08,14.92028
2023-12-09,7.63052
2023-12-10,8.06863
2023-12-11,17.46379
2023-12-12,13.94669
2023-12-13,14.08056
2023-12-14,14.47
2023-12-15,12.46196
2023-12-16,6.4257
2023-12-17,7.4358
2023-12-18,14.8716
2023-12-19,12.86357
2023-12-20,13.69112
2023-12-21,13.41122
2023-12-22,13.20433
2023-12-23,7.44797
2023-12-24,5.95107
2023-12-25,8.2025
2023-12-26,16.38067
2023-12-27,14.48217
2023-12-28,15.76
2023-12-29,14.32396
2023-12-30,7.38712
2023-12-31,7.32627
2024-01-01,9.76025
2024-01-02,19.05805
2024-01-03,15.66265
2024-01-04,14.64037
2024-01-05,13.75197
2024-01-06,8.37288
2024-01-07,7.94693
2024-01-08,15.44359
2024-01-09,13.81282
2024-01-10,14.16575
2024-01-11,14.32396
2024-01-12,12.03602
2024-01-13,6.77862
2024-01-14,7.58184
2024-01-15,13.70329
2024-01-16,12.68102
2024-01-17,12.86357
2024-01-18,12.2064
2024-01-19,12.29159
2024-01-20,7.71571
2024-01-21,7.98344
2024-01-22,14.70122
2024-01-23,12.59583
2024-01-24,11.74394
2024-01-25,15.50444
2024-01-26,13.44773
2024-01-27,7.11938
2024-01-28,8.06863
2024-01-29,15.28538
2024-01-30,15.44359
2024-01-31,15.55312
2024-02-01,15.2367
2024-02-02,13.89801
2024-02-03,6.41353
2024-02-04,7.03419
2024-02-05,13.16782
2024-02-06,12.51064
2024-02-07,11.06243
2024-02-08,10.55129
2024-02-09,5.71984
2024-02-10,5.78069
2024-02-11,6.32834
2024-02-12,7.84958
2024-02-13,17.28124
2024-02-14,13.83716
2024-02-15,13.80065
2024-02-16,11.54922
2024-02-17,6.17013
2024-02-18,6.31617
2024-02-19,13.36254
2024-02-20,13.81282
2024-02-21,15.74783
2024-02-22,17.09869
2024-02-23,16.21029
2024-02-24,8.25118
2024-02-25,9.3343
2024-02-26,18.49823
2024-02-27,14.68905
2024-02-28,15.07849
2024-02-29,12.7297
2024-03-01,7.36278
2024-03-02,6.79079
2024-03-03,7.03419
2024-03-04,16.33199
2024-03-05,14.09273
2024-03-06,12.06036
2024-03-07,12.03602
2024-03-08,9.96714
2024-03-09,5.68333
2024-03-10,5.50079
2024-03-11,11.41535
2024-03-12,11.15979
2024-03-13,10.18619
2024-03-14,9.79676
2024-03-15,9.74808
2024-03-16,5.22088
2024-03-17,5.13569
2024-03-18,10.72167
2024-03-19,9.90629
2024-03-20,10.63648
