date,장외채권
2023-08-17,44.17475
2023-08-18,42.71844
2023-08-19,24.75728
2023-08-20,14.07766
2023-08-21,47.57281
2023-08-22,42.233
2023-08-23,38.34951
2023-08-24,39.32038
2023-08-25,35.92233
2023-08-26,23.7864
2023-08-27,19.90291
2023-08-28,44.17475
2023-08-29,35.92233
2023-08-30,48.54368
2023-08-31,34.46601
2023-09-01,33.49514
2023-09-02,15.04854
2023-09-03,17.96116
2023-09-04,26.21359
2023-09-05,26.69902
2023-09-06,32.03883
2023-09-07,25.24271
2023-09-08,28.15533
2023-09-09,16.01941
2023-09-10,15.04854
2023-09-11,29.12621
2023-09-12,31.06796
2023-09-13,28.15533
2023-09-14,31.06796
2023-09-15,31.06796
2023-09-16,14.07766
2023-09-17,19.90291
2023-09-18,33.98058
2023-09-19,30.09708
2023-09-20,27.6699
2023-09-21,32.03883
2023-09-22,47.57281
2023-09-23,14.07766
2023-09-24,16.01941
2023-09-25,30.09708
2023-09-26,48.54368
2023-09-27,29.61165
2023-09-28,9.70873
2023-09-29,10.19417
2023-09-30,15.53398
2023-10-01,32.03883
2023-10-02,15.53398
2023-10-03,17.47572
2023-10-04,32.52427
2023-10-05,34.46601
2023-10-06,42.71844
2023-10-07,16.99029
2023-10-08,13.59223
2023-10-09,19.90291
2023-10-10,38.34951
2023-10-11,30.09708
2023-10-12,35.92233
2023-10-13,41.74757
2023-10-14,15.53398
2023-10-15,11.65048
2023-10-16,34.46601
2023-10-17,37.86407
2023-10-18,33.98058
2023-10-19,44.66019
2023-10-20,36.8932
2023-10-21,22.81553
2023-10-22,37.37864
2023-10-23,34.95145
2023-10-24,36.40776
2023-10-25,36.40776
2023-10-26,38.34951
2023-10-27,41.26213
2023-10-28,25.24271
2023-10-29,21.84466
2023-10-30,39.80582
2023-10-31,50.48543
2023-11-01,61.65048
2023-11-02,45.63106
2023-11-03,42.233
2023-11-04,17.47572
2023-11-05,18.93203
2023-11-06,46.60194
2023-11-07,37.86407
2023-11-08,36.8932
2023-11-09,40.29126
2023-11-10,45.14563
2023-11-11,19.41747
2023-11-12,21.84466
2023-11-13,46.1165
2023-11-14,48.54368
2023-11-15,45.63106
2023-11-16,64.5631
2023-11-17,90.29126
2023-11-18,37.37864
2023-11-19,27.6699
2023-11-20,45.14563
2023-11-21,50.0
2023-11-22,48.54368
2023-11-23,52.91262
2023-11-24,50.97087
2023-11-25,27.18446
2023-11-26,30.58252
2023-11-27,46.1165
2023-11-28,58.25242
2023-11-29,52.91262
2023-11-30,56.31067
2023-12-01,42.71844
2023-12-02,21.84466
2023-12-03,24.27184
2023-12-04,42.71844
2023-12-05,58.73786
2023-12-06,36.40776
2023-12-07,39.32038
2023-12-08,75.72815
2023-12-09,56.31067
2023-12-10,42.233
2023-12-11,60.19417
2023-12-12,54.36893
2023-12-13,61.16504
2023-12-14,51.45631
2023-12-15,52.42718
2023-12-16,39.32038
2023-12-17,37.37864
2023-12-18,71.84466
2023-12-19,71.84466
2023-12-20,51.45631
2023-12-21,55.3398
2023-12-22,63.10679
2023-12-23,65.53398
2023-12-24,40.77669
2023-12-25,52.91262
2023-12-26,87.37864
2023-12-27,96.1165
2023-12-28,77.6699
2023-12-29,76.21359
2023-12-30,45.63106
2023-12-31,54.36893
2024-01-01,59.70873
2024-01-02,87.86407
2024-01-03,94.66019
2024-01-04,88.34951
2024-01-05,78.64077
2024-01-06,57.28155
2024-01-07,65.53398
2024-01-08,71.35922
2024-01-09,47.57281
2024-01-10,63.10679
2024-01-11,82.03883
2024-01-12,54.36893
2024-01-13,27.6699
2024-01-14,35.43689
2024-01-15,47.08737
2024-01-16,52.91262
2024-01-17,46.1165
2024-01-18,47.08737
2024-01-19,49.51456
2024-01-20,32.52427
2024-01-21,40.77669
2024-01-22,55.82524
2024-01-23,59.2233
2024-01-24,50.48543
2024-01-25,50.48543
2024-01-26,45.14563
2024-01-27,30.58252
2024-01-28,40.29126
2024-01-29,43.20388
2024-01-30,52.42718
2024-01-31,49.51456
2024-02-01,46.1165
2024-02-02,54.36893
2024-02-03,29.12621
2024-02-04,46.1165
2024-02-05,63.10679
2024-02-06,87.37864
2024-02-07,70.87378
2024-02-08,57.28155
2024-02-09,26.69902
2024-02-10,22.33009
2024-02-11,30.58252
2024-02-12,49.02912
2024-02-13,66.50485
2024-02-14,61.16504
2024-02-15,50.48543
2024-02-16,47.08737
2024-02-17,39.32038
2024-02-18,26.69902
2024-02-19,53.88349
2024-02-20,95.14563
2024-02-21,62.62135
2024-02-22,64.07766
2024-02-23,57.76699
2024-02-24,29.61165
2024-02-25,38.83495
2024-02-26,61.65048
2024-02-27,69.41747
2024-02-28,63.59223
2024-02-29,52.91262
2024-03-01,31.55339
2024-03-02,32.52427
2024-03-03,36.40776
2024-03-04,62.13592
2024-03-05,54.36893
2024-03-06,54.85436
2024-03-07,79.61165
2024-03-08,72.33009
2024-03-09,42.71844
2024-03-10,29.12621
2024-03-11,97.08737
2024-03-12,62.62135
2024-03-13,48.54368
2024-03-14,64.5631
2024-03-15,54.85436
2024-03-16,30.58252
2024-03-17,30.09708
2024-03-18,44.17475
2024-03-19,47.57281
2024-03-20,49.51456
