date,예적금금리
2023-05-30,6.4333
2023-05-31,6.62251
2023-06-01,6.38599
2023-06-02,5.62913
2023-06-03,2.649
2023-06-04,3.21665
2023-06-05,4.91958
2023-06-06,4.54115
2023-06-07,5.91296
2023-06-08,5.91296
2023-06-09,4.21002
2023-06-10,2.45979
2023-06-11,3.21665
2023-06-12,5.86565
2023-06-13,6.4333
2023-06-14,5.1561
2023-06-15,5.34531
2023-06-16,4.68306
2023-06-17,2.98013
2023-06-18,3.8789
2023-06-19,5.62913
2023-06-20,5.96026
2023-06-21,6.00756
2023-06-22,5.77105
2023-06-23,4.73036
2023-06-24,2.93282
2023-06-25,3.54777
2023-06-26,5.96026
2023-06-27,4.39924
2023-06-28,5.91296
2023-06-29,5.96026
2023-06-30,6.10217
2023-07-01,3.73699
2023-07-02,3.45316
2023-07-03,7.7578
2023-07-04,6.5279
2023-07-05,6.4333
2023-07-06,7.8051
2023-07-07,6.95364
2023-07-08,2.41248
2023-07-09,3.9262
2023-07-10,6.33869
2023-07-11,6.33869
2023-07-12,5.62913
2023-07-13,7.19016
2023-07-14,4.21002
2023-07-15,3.26395
2023-07-16,3.31125
2023-07-17,6.71712
2023-07-18,5.43992
2023-07-19,6.19678
2023-07-20,5.72374
2023-07-21,5.81835
2023-07-22,3.31125
2023-07-23,3.31125
2023-07-24,5.91296
2023-07-25,6.4806
2023-07-26,5.81835
2023-07-27,5.58183
2023-07-28,4.91958
2023-07-29,3.40586
2023-07-30,3.78429
2023-07-31,6.81173
2023-08-01,6.95364
2023-08-02,6.24408
2023-08-03,7.89971
2023-08-04,7.04824
2023-08-05,3.9735
2023-08-06,3.73699
2023-08-07,7.37937
2023-08-08,6.71712
2023-08-09,5.58183
2023-08-10,5.53453
2023-08-11,6.14947
2023-08-12,3.73699
2023-08-13,4.25733
2023-08-14,6.85903
2023-08-15,4.44654
2023-08-16,6.90633
2023-08-17,6.95364
2023-08-18,6.19678
2023-08-19,3.59508
2023-08-20,3.16934
2023-08-21,6.81173
2023-08-22,6.05487
2023-08-23,7.09555
2023-08-24,6.81173
2023-08-25,6.95364
2023-08-26,4.02081
2023-08-27,3.78429
2023-08-28,5.53453
2023-08-29,5.58183
2023-08-30,6.00756
2023-08-31,7.61589
2023-09-01,5.86565
2023-09-02,3.73699
2023-09-03,3.16934
2023-09-04,6.62251
2023-09-05,8.60927
2023-09-06,7.7105
2023-09-07,7.85241
2023-09-08,7.8051
2023-09-09,6.29139
2023-09-10,4.30463
2023-09-11,8.75118
2023-09-12,7.04824
2023-09-13,7.7105
2023-09-14,7.37937
2023-09-15,7.14285
2023-09-16,4.39924
2023-09-17,4.54115
2023-09-18,8.70387
2023-09-19,7.89971
2023-09-20,8.04162
2023-09-21,7.28476
2023-09-22,6.95364
2023-09-23,4.49385
2023-09-24,4.77767
2023-09-25,10.3122
2023-09-26,11.06906
2023-09-27,9.12961
2023-09-28,4.91958
2023-09-29,3.9735
2023-09-30,4.16272
2023-10-01,6.62251
2023-10-02,7.66319
2023-10-03,8.79848
2023-10-04,13.33964
2023-10-05,11.25827
2023-10-06,10.3595
2023-10-07,5.81835
2023-10-08,5.67644
2023-10-09,6.00756
2023-10-10,10.45411
2023-10-11,11.21097
2023-10-12,10.50141
2023-10-13,7.7578
2023-10-14,5.1561
2023-10-15,5.2507
2023-10-16,10.2649
2023-10-17,11.73131
2023-10-18,14.75875
2023-10-19,15.56291
2023-10-20,20.34058
2023-10-21,7.56859
2023-10-22,6.81173
2023-10-23,14.04919
2023-10-24,12.72469
2023-10-25,12.29895
2023-10-26,11.02175
2023-10-27,11.68401
2023-10-28,4.25733
2023-10-29,11.49479
2023-10-30,26.9631
2023-10-31,15.84673
2023-11-01,15.421
2023-11-02,13.71807
2023-11-03,11.40018
2023-11-04,7.56859
2023-11-05,7.14285
2023-11-06,11.11636
2023-11-07,13.10312
2023-11-08,10.97445
2023-11-09,9.83916
2023-11-10,9.60264
2023-11-11,6.14947
2023-11-12,6.05487
2023-11-13,9.88647
2023-11-14,10.64333
2023-11-15,10.45411
2023-11-16,10.2649
2023-11-17,8.27814
2023-11-18,3.64238
2023-11-19,4.49385
2023-11-20,11.87322
2023-11-21,10.59602
2023-11-22,8.79848
2023-11-23,8.13623
2023-11-24,9.64995
2023-11-25,5.01419
2023-11-26,4.77767
2023-11-27,8.37275
2023-11-28,9.55534
2023-11-29,8.27814
2023-11-30,9.79186
2023-12-01,7.56859
2023-12-02,4.68306
2023-12-03,4.39924
2023-12-04,7.23746
2023-12-05,8.08893
2023-12-06,9.0823
2023-12-07,8.37275
2023-12-08,7.37937
2023-12-09,4.39924
2023-12-10,5.10879
2023-12-11,8.89309
2023-12-12,8.13623
2023-12-13,9.79186
2023-12-14,7.94701
2023-12-15,5.91296
2023-12-16,4.21002
2023-12-17,3.54777
2023-12-18,7.23746
2023-12-19,7.04824
2023-12-20,6.71712
2023-12-21,7.61589
2023-12-22,5.91296
2023-12-23,5.1561
2023-12-24,3.02743
2023-12-25,4.77767
2023-12-26,10.64333
2023-12-27,9.60264
2023-12-28,7.42667
2023-12-29,7.28476
2023-12-30,4.54115
2023-12-31,3.78429
2024-01-01,4.49385
2024-01-02,7.61589
2024-01-03,6.95364
2024-01-04,11.16367
2024-01-05,8.60927
2024-01-06,4.39924
2024-01-07,5.48722
2024-01-08,9.12961
2024-01-09,7.66319
2024-01-10,8.23084
2024-01-11,6.33869
2024-01-12,5.43992
2024-01-13,2.83822
2024-01-14,11.6367
2024-01-15,9.79186
2024-01-16,7.85241
2024-01-17,7.09555
2024-01-18,6.95364
2024-01-19,5.72374
2024-01-20,4.25733
2024-01-21,3.9735
2024-01-22,6.81173
2024-01-23,7.28476
2024-01-24,5.62913
2024-01-25,7.66319
2024-01-26,7.28476
2024-01-27,4.35193
2024-01-28,5.53453
2024-01-29,7.04824
2024-01-30,8.08893
2024-01-31,8.51466
2024-02-01,7.09555
2024-02-02,5.43992
2024-02-03,3.59508
2024-02-04,3.78429
2024-02-05,6.71712
2024-02-06,5.62913
2024-02-07,5.2507
2024-02-08,4.25733
2024-02-09,3.26395
2024-02-10,3.35856
2024-02-11,3.21665
2024-02-12,3.68968
2024-02-13,8.18353
2024-02-14,5.39262
2024-02-15,5.91296
2024-02-16,3.73699
2024-02-17,3.68968
2024-02-18,2.50709
2024-02-19,6.05487
2024-02-20,7.8051
2024-02-21,8.04162
2024-02-22,7.7578
2024-02-23,7.42667
2024-02-24,4.02081
2024-02-25,4.30463
2024-02-26,7.61589
2024-02-27,5.91296
2024-02-28,5.91296
2024-02-29,5.10879
2024-03-01,2.93282
2024-03-02,2.69631
2024-03-03,2.41248
2024-03-04,5.96026
2024-03-05,4.25733
2024-03-06,4.58845
2024-03-07,4.06811
2024-03-08,4.06811
2024-03-09,2.22327
2024-03-10,2.22327
2024-03-11,4.44654
2024-03-12,3.21665
2024-03-13,4.35193
2024-03-14,3.64238
2024-03-15,3.54777
2024-03-16,1.79754
2024-03-17,2.41248
2024-03-18,4.35193
2024-03-19,3.59508
2024-03-20,4.49385
