date,오늘주식시장
2023-05-30,0.88689
2023-05-31,0.93115
2023-06-01,0.76151
2023-06-02,0.73016
2023-06-03,0.11247
2023-06-04,0.0885
2023-06-05,2.35092
2023-06-06,0.48862
2023-06-07,0.88689
2023-06-08,0.88136
2023-06-09,0.77995
2023-06-10,0.1346
2023-06-11,0.07559
2023-06-12,0.85186
2023-06-13,0.81314
2023-06-14,1.52302
2023-06-15,0.94405
2023-06-16,0.79101
2023-06-17,0.10325
2023-06-18,0.05715
2023-06-19,0.89058
2023-06-20,0.96987
2023-06-21,0.99752
2023-06-22,0.7781
2023-06-23,0.82236
2023-06-24,0.10325
2023-06-25,0.08297
2023-06-26,0.72094
2023-06-27,0.80761
2023-06-28,0.91824
2023-06-29,0.79839
2023-06-30,0.77073
2023-07-01,0.12538
2023-07-02,0.06822
2023-07-03,0.92193
2023-07-04,0.78364
2023-07-05,0.81314
2023-07-06,1.22801
2023-07-07,0.91271
2023-07-08,0.11985
2023-07-09,0.05715
2023-07-10,0.81498
2023-07-11,0.77995
2023-07-12,0.80761
2023-07-13,0.78917
2023-07-14,0.89427
2023-07-15,0.13275
2023-07-16,0.08666
2023-07-17,1.06206
2023-07-18,0.8832
2023-07-19,0.91086
2023-07-20,0.84264
2023-07-21,0.91639
2023-07-22,0.11985
2023-07-23,0.06269
2023-07-24,1.051
2023-07-25,1.01781
2023-07-26,6.98086
2023-07-27,1.78117
2023-07-28,1.27595
2023-07-29,0.15488
2023-07-30,0.06822
2023-07-31,3.18988
2023-08-01,1.03071
2023-08-02,2.10937
2023-08-03,1.47508
2023-08-04,1.24276
2023-08-05,0.17885
2023-08-06,0.10694
2023-08-07,1.19297
2023-08-08,1.19113
2023-08-09,1.07865
2023-08-10,1.18375
2023-08-11,1.02518
2023-08-12,0.16041
2023-08-13,0.10141
2023-08-14,1.7867
2023-08-15,1.02887
2023-08-16,1.7406
2023-08-17,1.32389
2023-08-18,1.14688
2023-08-19,0.17701
2023-08-20,0.08112
2023-08-21,0.99937
2023-08-22,0.93668
2023-08-23,0.98462
2023-08-24,0.9588
2023-08-25,1.06206
2023-08-26,0.1346
2023-08-27,0.05715
2023-08-28,0.82789
2023-08-29,0.88689
2023-08-30,0.8998
2023-08-31,0.85923
2023-09-01,1.04178
2023-09-02,0.13644
2023-09-03,0.07375
2023-09-04,0.89427
2023-09-05,0.87583
2023-09-06,0.90164
2023-09-07,1.02518
2023-09-08,0.81314
2023-09-09,0.11247
2023-09-10,0.07928
2023-09-11,0.83342
2023-09-12,1.23723
2023-09-13,0.92746
2023-09-14,0.72463
2023-09-15,0.77995
2023-09-16,0.13091
2023-09-17,0.059
2023-09-18,0.78179
2023-09-19,0.80207
2023-09-20,0.77626
2023-09-21,1.31098
2023-09-22,0.78732
2023-09-23,0.09772
2023-09-24,0.04056
2023-09-25,0.86477
2023-09-26,0.83158
2023-09-27,1.12291
2023-09-28,0.42593
2023-09-29,0.1051
2023-09-30,0.09219
2023-10-01,0.06269
2023-10-02,2.64962
2023-10-03,0.25629
2023-10-04,1.81251
2023-10-05,0.9754
2023-10-06,0.74676
2023-10-07,0.14197
2023-10-08,0.05715
2023-10-09,0.5679
2023-10-10,1.09525
2023-10-11,0.93115
2023-10-12,0.80392
2023-10-13,0.83711
2023-10-14,0.12907
2023-10-15,0.06822
2023-10-16,0.90349
2023-10-17,0.77442
2023-10-18,0.85186
2023-10-19,1.38474
2023-10-20,1.20957
2023-10-21,0.15119
2023-10-22,0.059
2023-10-23,0.98277
2023-10-24,0.99752
2023-10-25,1.07865
2023-10-26,1.94527
2023-10-27,1.09525
2023-10-28,0.1346
2023-10-29,0.07191
2023-10-30,0.92193
2023-10-31,1.02334
2023-11-01,0.81683
2023-11-02,0.85002
2023-11-03,0.81314
2023-11-04,0.13091
2023-11-05,0.04794
2023-11-06,1.53593
2023-11-07,1.62628
2023-11-08,1.11553
2023-11-09,1.03071
2023-11-10,0.97724
2023-11-11,0.13828
2023-11-12,0.06084
2023-11-13,0.8998
2023-11-14,0.84817
2023-11-15,0.99568
2023-11-16,42.14883
2023-11-17,1.46218
2023-11-18,0.15119
2023-11-19,0.08112
2023-11-20,0.98462
2023-11-21,0.96065
2023-11-22,0.89796
2023-11-23,0.91824
2023-11-24,0.90902
2023-11-25,0.15119
2023-11-26,0.07559
2023-11-27,0.80576
2023-11-28,0.72648
2023-11-29,0.91271
2023-11-30,0.87214
2023-12-01,0.87583
2023-12-02,0.13644
2023-12-03,0.07744
2023-12-04,0.87767
2023-12-05,1.03071
2023-12-06,0.87399
2023-12-07,0.92561
2023-12-08,0.83526
2023-12-09,0.13828
2023-12-10,0.06084
2023-12-11,0.84817
2023-12-12,0.92008
2023-12-13,0.99568
2023-12-14,0.96065
2023-12-15,0.88505
2023-12-16,0.13275
2023-12-17,0.05162
2023-12-18,0.85002
2023-12-19,0.82236
2023-12-20,0.96065
2023-12-21,0.98646
2023-12-22,0.97171
2023-12-23,0.1475
2023-12-24,0.05715
2023-12-25,0.39827
2023-12-26,1.02334
2023-12-27,0.96987
2023-12-28,1.73876
2023-12-29,56.5328
2023-12-30,0.2526
2023-12-31,0.08666
2024-01-01,0.24338
2024-01-02,31.04694
2024-01-03,2.56849
2024-01-04,1.49168
2024-01-05,1.19851
2024-01-06,0.18438
2024-01-07,0.09034
2024-01-08,0.99199
2024-01-09,1.11184
2024-01-10,1.19666
2024-01-11,1.10816
2024-01-12,1.19666
2024-01-13,0.17147
2024-01-14,0.08112
2024-01-15,1.06759
2024-01-16,1.44005
2024-01-17,3.91636
2024-01-18,1.24829
2024-01-19,1.06575
2024-01-20,0.17516
2024-01-21,0.07928
2024-01-22,1.11922
2024-01-23,1.08603
2024-01-24,1.06575
2024-01-25,1.25013
2024-01-26,1.01781
2024-01-27,0.1475
2024-01-28,0.0424
2024-01-29,1.03625
2024-01-30,1.01965
2024-01-31,1.03071
2024-02-01,0.98646
2024-02-02,1.47877
2024-02-03,0.20651
2024-02-04,0.118
2024-02-05,1.01965
2024-02-06,0.89796
2024-02-07,0.8998
2024-02-08,2.04668
2024-02-09,0.9754
2024-02-10,0.09956
2024-02-11,0.07928
2024-02-12,0.50706
2024-02-13,1.33679
2024-02-14,1.19666
2024-02-15,0.9883
2024-02-16,0.95327
2024-02-17,0.16041
2024-02-18,0.09403
2024-02-19,1.15241
2024-02-20,1.09341
2024-02-21,1.03809
2024-02-22,1.01596
2024-02-23,0.87952
2024-02-24,0.16963
2024-02-25,0.08112
2024-02-26,1.05468
2024-02-27,1.12475
2024-02-28,0.99568
2024-02-29,1.05653
2024-03-01,0.69513
2024-03-02,0.13644
2024-03-03,0.07928
2024-03-04,1.00674
2024-03-05,1.02334
2024-03-06,0.90349
2024-03-07,0.99568
2024-03-08,0.85002
2024-03-09,0.12722
2024-03-10,0.04425
2024-03-11,0.96065
2024-03-12,1.01043
2024-03-13,1.01043
2024-03-14,1.00121
2024-03-15,1.26488
2024-03-16,0.1641
2024-03-17,0.07006
2024-03-18,0.85739
2024-03-19,1.16532
2024-03-20,0.93668
