date,신차할부금리
2023-07-13,34.05797
2023-07-14,31.15942
2023-07-15,25.72463
2023-07-16,28.38164
2023-07-17,39.37198
2023-07-18,44.80676
2023-07-19,41.0628
2023-07-20,39.49275
2023-07-21,33.69565
2023-07-22,26.69082
2023-07-23,33.69565
2023-07-24,41.90821
2023-07-25,35.38647
2023-07-26,40.45893
2023-07-27,34.29951
2023-07-28,34.66183
2023-07-29,32.1256
2023-07-30,29.71014
2023-07-31,34.29951
2023-08-01,37.43961
2023-08-02,35.38647
2023-08-03,36.23188
2023-08-04,32.60869
2023-08-05,30.07246
2023-08-06,29.10628
2023-08-07,39.00966
2023-08-08,37.9227
2023-08-09,31.64251
2023-08-10,26.81159
2023-08-11,33.09178
2023-08-12,30.314
2023-08-13,31.64251
2023-08-14,39.85507
2023-08-15,39.61352
2023-08-16,46.13526
2023-08-17,45.41062
2023-08-18,38.88888
2023-08-19,27.53623
2023-08-20,30.07246
2023-08-21,42.99516
2023-08-22,42.14975
2023-08-23,33.81642
2023-08-24,35.02415
2023-08-25,31.76328
2023-08-26,25.0
2023-08-27,28.26086
2023-08-28,39.00966
2023-08-29,38.88888
2023-08-30,38.16425
2023-08-31,32.72946
2023-09-01,27.17391
2023-09-02,25.96618
2023-09-03,32.00483
2023-09-04,40.70048
2023-09-05,35.74879
2023-09-06,33.33333
2023-09-07,32.85024
2023-09-08,27.53623
2023-09-09,25.84541
2023-09-10,30.43478
2023-09-11,37.9227
2023-09-12,33.4541
2023-09-13,30.43478
2023-09-14,37.07729
2023-09-15,28.26086
2023-09-16,21.25603
2023-09-17,26.44927
2023-09-18,35.50724
2023-09-19,34.7826
2023-09-20,34.7826
2023-09-21,28.38164
2023-09-22,21.98067
2023-09-23,21.25603
2023-09-24,22.46376
2023-09-25,27.657
2023-09-26,28.9855
2023-09-27,24.39613
2023-09-28,17.99516
2023-09-29,19.08212
2023-09-30,18.23671
2023-10-01,19.68599
2023-10-02,30.43478
2023-10-03,25.12077
2023-10-04,35.02415
2023-10-05,32.1256
2023-10-06,30.314
2023-10-07,20.28985
2023-10-08,23.1884
2023-10-09,25.48309
2023-10-10,38.88888
2023-10-11,31.52173
2023-10-12,33.4541
2023-10-13,25.0
2023-10-14,19.20289
2023-10-15,23.55072
2023-10-16,35.62801
2023-10-17,32.24637
2023-10-18,30.07246
2023-10-19,26.44927
2023-10-20,24.39613
2023-10-21,18.96135
2023-10-22,20.41062
2023-10-23,29.34782
2023-10-24,33.81642
2023-10-25,24.87922
2023-10-26,26.44927
2023-10-27,24.87922
2023-10-28,17.63285
2023-10-29,20.65217
2023-10-30,31.76328
2023-10-31,28.9855
2023-11-01,30.19323
2023-11-02,32.85024
2023-11-03,26.69082
2023-11-04,23.55072
2023-11-05,23.1884
2023-11-06,33.81642
2023-11-07,32.97101
2023-11-08,34.05797
2023-11-09,33.09178
2023-11-10,31.28019
2023-11-11,20.0483
2023-11-12,21.37681
2023-11-13,30.19323
2023-11-14,34.54106
2023-11-15,28.50241
2023-11-16,28.26086
2023-11-17,25.84541
2023-11-18,18.59903
2023-11-19,24.27536
2023-11-20,28.9855
2023-11-21,31.03864
2023-11-22,29.58937
2023-11-23,30.19323
2023-11-24,24.87922
2023-11-25,22.10144
2023-11-26,24.39613
2023-11-27,30.19323
2023-11-28,31.28019
2023-11-29,26.81159
2023-11-30,22.34299
2023-12-01,22.46376
2023-12-02,15.33816
2023-12-03,22.46376
2023-12-04,30.19323
2023-12-05,29.22705
2023-12-06,29.22705
2023-12-07,29.58937
2023-12-08,24.15458
2023-12-09,21.73913
2023-12-10,26.3285
2023-12-11,28.62318
2023-12-12,28.62318
2023-12-13,27.89855
2023-12-14,29.22705
2023-12-15,27.05314
2023-12-16,16.78743
2023-12-17,21.73913
2023-12-18,27.53623
2023-12-19,29.71014
2023-12-20,24.87922
2023-12-21,22.82608
2023-12-22,22.34299
2023-12-23,17.51207
2023-12-24,19.20289
2023-12-25,16.90821
2023-12-26,30.91787
2023-12-27,29.95169
2023-12-28,23.1884
2023-12-29,26.44927
2023-12-30,19.92753
2023-12-31,18.7198
2024-01-01,19.32367
2024-01-02,30.07246
2024-01-03,31.03864
2024-01-04,26.20772
2024-01-05,29.34782
2024-01-06,17.51207
2024-01-07,21.25603
2024-01-08,28.50241
2024-01-09,28.14009
2024-01-10,23.30917
2024-01-11,24.03381
2024-01-12,21.73913
2024-01-13,19.56521
2024-01-14,21.73913
2024-01-15,25.0
2024-01-16,24.87922
2024-01-17,23.79227
2024-01-18,25.0
2024-01-19,22.70531
2024-01-20,19.68599
2024-01-21,19.20289
2024-01-22,22.10144
2024-01-23,26.44927
2024-01-24,21.61835
2024-01-25,19.68599
2024-01-26,23.55072
2024-01-27,14.37198
2024-01-28,19.80676
2024-01-29,27.41545
2024-01-30,27.89855
2024-01-31,23.06763
2024-02-01,22.94685
2024-02-02,20.89371
2024-02-03,15.21739
2024-02-04,16.54589
2024-02-05,25.36231
2024-02-06,21.37681
2024-02-07,22.34299
2024-02-08,20.0483
2024-02-09,13.88888
2024-02-10,14.73429
2024-02-11,20.65217
2024-02-12,24.87922
2024-02-13,34.05797
2024-02-14,35.86956
2024-02-15,31.52173
2024-02-16,27.53623
2024-02-17,20.41062
2024-02-18,24.03381
2024-02-19,32.72946
2024-02-20,30.55555
2024-02-21,33.4541
2024-02-22,25.84541
2024-02-23,23.55072
2024-02-24,23.79227
2024-02-25,24.5169
2024-02-26,32.00483
2024-02-27,27.05314
2024-02-28,30.7971
2024-02-29,26.08695
2024-03-01,22.70531
2024-03-02,18.59903
2024-03-03,23.42995
2024-03-04,30.67632
2024-03-05,28.86473
2024-03-06,28.50241
2024-03-07,28.01932
2024-03-08,25.0
2024-03-09,20.5314
2024-03-10,25.60386
2024-03-11,31.03864
2024-03-12,28.50241
2024-03-13,32.24637
2024-03-14,34.66183
2024-03-15,28.86473
2024-03-16,22.70531
2024-03-17,23.91304
2024-03-18,33.09178
2024-03-19,32.60869
2024-03-20,30.07246
