date,금시세
2023-05-30,31.06077
2023-05-31,30.74239
2023-06-01,29.28915
2023-06-02,27.44509
2023-06-03,17.47407
2023-06-04,14.32357
2023-06-05,27.5447
2023-06-06,20.42534
2023-06-07,29.53652
2023-06-08,26.75064
2023-06-09,27.66434
2023-06-10,19.29526
2023-06-11,16.92452
2023-06-12,28.92168
2023-06-13,30.58987
2023-06-14,32.78997
2023-06-15,31.51023
2023-06-16,29.51031
2023-06-17,18.92492
2023-06-18,16.31253
2023-06-19,29.69286
2023-06-20,28.20102
2023-06-21,27.14291
2023-06-22,26.9637
2023-06-23,26.40128
2023-06-24,17.14281
2023-06-25,14.39506
2023-06-26,26.55475
2023-06-27,26.79974
2023-06-28,25.39798
2023-06-29,24.11204
2023-06-30,24.16685
2023-07-01,16.26916
2023-07-02,13.76591
2023-07-03,24.66159
2023-07-04,24.72832
2023-07-05,24.42089
2023-07-06,23.77221
2023-07-07,22.33089
2023-07-08,15.14956
2023-07-09,12.74689
2023-07-10,23.7336
2023-07-11,22.48007
2023-07-12,22.96957
2023-07-13,23.17023
2023-07-14,22.23461
2023-07-15,14.89743
2023-07-16,12.53813
2023-07-17,23.69023
2023-07-18,23.33228
2023-07-19,23.91376
2023-07-20,24.06962
2023-07-21,23.75934
2023-07-22,15.78443
2023-07-23,13.49424
2023-07-24,23.7193
2023-07-25,24.45616
2023-07-26,23.25173
2023-07-27,22.99959
2023-07-28,21.4191
2023-07-29,14.00423
2023-07-30,11.9738
2023-07-31,21.27421
2023-08-01,21.52777
2023-08-02,21.65503
2023-08-03,20.93819
2023-08-04,19.76759
2023-08-05,13.98278
2023-08-06,11.88372
2023-08-07,22.40048
2023-08-08,22.33232
2023-08-09,21.60642
2023-08-10,19.85577
2023-08-11,21.8209
2023-08-12,14.80639
2023-08-13,12.81028
2023-08-14,21.8881
2023-08-15,15.86879
2023-08-16,24.60868
2023-08-17,22.93001
2023-08-18,22.48246
2023-08-19,15.3731
2023-08-20,12.30696
2023-08-21,22.06302
2023-08-22,22.19791
2023-08-23,22.89474
2023-08-24,22.52011
2023-08-25,20.99729
2023-08-26,13.89842
2023-08-27,11.8923
2023-08-28,21.03208
2023-08-29,20.76708
2023-08-30,21.91432
2023-08-31,22.02918
2023-09-01,20.67795
2023-09-02,14.37171
2023-09-03,12.55957
2023-09-04,21.93624
2023-09-05,22.25367
2023-09-06,21.79564
2023-09-07,21.24561
2023-09-08,21.50299
2023-09-09,13.86458
2023-09-10,12.16588
2023-09-11,21.51252
2023-09-12,21.26944
2023-09-13,20.03117
2023-09-14,19.63175
2023-09-15,19.50545
2023-09-16,12.89083
2023-09-17,11.18212
2023-09-18,20.30094
2023-09-19,20.41342
2023-09-20,19.14226
2023-09-21,20.76326
2023-09-22,19.75186
2023-09-23,12.59389
2023-09-24,10.86088
2023-09-25,26.06478
2023-09-26,21.75083
2023-09-27,18.75571
2023-09-28,11.90421
2023-09-29,10.77604
2023-09-30,11.34894
2023-10-01,11.38469
2023-10-02,14.38315
2023-10-03,15.37071
2023-10-04,29.18811
2023-10-05,28.00894
2023-10-06,26.54998
2023-10-07,16.0909
2023-10-08,12.48427
2023-10-09,18.72235
2023-10-10,33.47965
2023-10-11,28.57136
2023-10-12,27.80875
2023-10-13,26.49755
2023-10-14,19.44492
2023-10-15,15.65192
2023-10-16,32.45634
2023-10-17,28.91643
2023-10-18,29.7796
2023-10-19,35.07015
2023-10-20,37.35844
2023-10-21,21.58687
2023-10-22,16.75865
2023-10-23,33.84427
2023-10-24,32.14701
2023-10-25,30.31199
2023-10-26,33.98011
2023-10-27,31.04934
2023-10-28,19.91296
2023-10-29,16.38402
2023-10-30,41.65236
2023-10-31,57.70942
2023-11-01,47.62163
2023-11-02,37.03862
2023-11-03,33.33047
2023-11-04,20.52304
2023-11-05,17.03795
2023-11-06,33.00064
2023-11-07,31.4049
2023-11-08,29.61946
2023-11-09,27.83783
2023-11-10,26.23779
2023-11-11,16.5823
2023-11-12,13.77402
2023-11-13,29.05513
2023-11-14,26.25829
2023-11-15,26.65341
2023-11-16,24.05342
2023-11-17,23.62922
2023-11-18,26.81642
2023-11-19,22.76748
2023-11-20,28.5623
2023-11-21,28.12094
2023-11-22,26.14294
2023-11-23,28.70147
2023-11-24,27.83544
2023-11-25,18.46593
2023-11-26,14.6491
2023-11-27,30.69044
2023-11-28,37.06102
2023-11-29,32.96394
2023-11-30,35.94143
2023-12-01,30.15804
2023-12-02,21.2723
2023-12-03,25.64773
2023-12-04,55.67518
2023-12-05,53.50939
2023-12-06,42.47359
2023-12-07,37.5081
2023-12-08,32.90198
2023-12-09,24.51288
2023-12-10,19.4697
2023-12-11,33.21703
2023-12-12,31.49307
2023-12-13,29.88875
2023-12-14,32.26712
2023-12-15,33.29663
2023-12-16,20.58358
2023-12-17,16.96598
2023-12-18,28.45458
2023-12-19,27.4041
2023-12-20,27.04567
2023-12-21,26.37459
2023-12-22,26.37935
2023-12-23,17.81342
2023-12-24,14.87645
2023-12-25,17.20334
2023-12-26,29.29058
2023-12-27,31.21806
2023-12-28,32.96919
2023-12-29,27.96318
2023-12-30,20.30237
2023-12-31,15.79205
2024-01-01,19.7614
2024-01-02,33.00732
2024-01-03,32.55118
2024-01-04,31.14657
2024-01-05,32.72372
2024-01-06,21.89049
2024-01-07,17.66996
2024-01-08,27.8364
2024-01-09,28.6867
2024-01-10,28.52894
2024-01-11,29.34778
2024-01-12,28.74866
2024-01-13,19.96778
2024-01-14,17.31154
2024-01-15,31.89249
2024-01-16,35.13164
2024-01-17,36.19547
2024-01-18,33.33095
2024-01-19,31.32101
2024-01-20,20.33478
2024-01-21,17.30296
2024-01-22,30.48358
2024-01-23,30.24622
2024-01-24,29.84919
2024-01-25,28.80729
2024-01-26,28.13
2024-01-27,18.87582
2024-01-28,16.15477
2024-01-29,28.45172
2024-01-30,28.11093
2024-01-31,29.45073
2024-02-01,29.06228
2024-02-02,28.65572
2024-02-03,18.26908
2024-02-04,16.34017
2024-02-05,27.61048
2024-02-06,26.38602
2024-02-07,24.53576
2024-02-08,22.10163
2024-02-09,15.07568
2024-02-10,14.99466
2024-02-11,14.40459
2024-02-12,17.04606
2024-02-13,28.75629
2024-02-14,28.76058
2024-02-15,28.02133
2024-02-16,27.12861
2024-02-17,19.11461
2024-02-18,16.59564
2024-02-19,29.1495
2024-02-20,27.35739
2024-02-21,26.85836
2024-02-22,25.83504
2024-02-23,24.40612
2024-02-24,17.94926
2024-02-25,15.35546
2024-02-26,25.64821
2024-02-27,25.52285
2024-02-28,24.44663
2024-02-29,25.13393
2024-03-01,18.4664
2024-03-02,17.88635
2024-03-03,16.17669
2024-03-04,36.67924
2024-03-05,69.07982
2024-03-06,65.81636
2024-03-07,62.47759
2024-03-08,62.62582
2024-03-09,44.02263
2024-03-10,36.09013
2024-03-11,60.4934
2024-03-12,56.21568
2024-03-13,49.90991
2024-03-14,46.71461
2024-03-15,48.95809
2024-03-16,30.1242
2024-03-17,28.04945
2024-03-18,46.92814
2024-03-19,48.51006
2024-03-20,45.08312
