date,금융공학
2023-05-31,33.33333
2023-06-01,17.03703
2023-06-02,24.44444
2023-06-03,14.81481
2023-06-04,31.11111
2023-06-05,31.85185
2023-06-06,32.59259
2023-06-07,25.18518
2023-06-08,31.11111
2023-06-09,16.29629
2023-06-10,25.18518
2023-06-11,26.66666
2023-06-12,34.81481
2023-06-13,27.4074
2023-06-14,28.14814
2023-06-15,26.66666
2023-06-16,25.18518
2023-06-17,18.51851
2023-06-18,25.18518
2023-06-19,36.29629
2023-06-20,25.18518
2023-06-21,22.96296
2023-06-22,22.22222
2023-06-23,22.22222
2023-06-24,26.66666
2023-06-25,24.44444
2023-06-26,25.92592
2023-06-27,21.48148
2023-06-28,36.29629
2023-06-29,28.88888
2023-06-30,33.33333
2023-07-01,18.51851
2023-07-02,20.74074
2023-07-03,37.03703
2023-07-04,28.14814
2023-07-05,25.92592
2023-07-06,34.07407
2023-07-07,29.62962
2023-07-08,19.25925
2023-07-09,26.66666
2023-07-10,40.0
2023-07-11,37.03703
2023-07-12,40.0
2023-07-13,41.48148
2023-07-14,33.33333
2023-07-15,25.92592
2023-07-16,26.66666
2023-07-17,20.74074
2023-07-18,30.37037
2023-07-19,22.96296
2023-07-20,29.62962
2023-07-21,20.74074
2023-07-22,20.0
2023-07-23,19.25925
2023-07-24,26.66666
2023-07-25,17.03703
2023-07-26,24.44444
2023-07-27,22.96296
2023-07-28,24.44444
2023-07-29,18.51851
2023-07-30,27.4074
2023-07-31,22.96296
2023-08-01,26.66666
2023-08-02,35.55555
2023-08-03,21.48148
2023-08-04,20.0
2023-08-05,14.81481
2023-08-06,15.55555
2023-08-07,38.51851
2023-08-08,22.96296
2023-08-09,20.74074
2023-08-10,21.48148
2023-08-11,22.96296
2023-08-12,14.81481
2023-08-13,18.51851
2023-08-14,22.22222
2023-08-15,20.0
2023-08-16,35.55555
2023-08-17,39.25925
2023-08-18,38.51851
2023-08-19,30.37037
2023-08-20,31.85185
2023-08-21,31.85185
2023-08-22,36.29629
2023-08-23,36.29629
2023-08-24,34.07407
2023-08-25,19.25925
2023-08-26,25.18518
2023-08-27,22.22222
2023-08-28,46.66666
2023-08-29,31.11111
2023-08-30,41.48148
2023-08-31,28.14814
2023-09-01,42.22222
2023-09-02,17.77777
2023-09-03,22.22222
2023-09-04,46.66666
2023-09-05,37.03703
2023-09-06,42.96296
2023-09-07,34.07407
2023-09-08,31.85185
2023-09-09,27.4074
2023-09-10,25.18518
2023-09-11,48.14814
2023-09-12,47.4074
2023-09-13,35.55555
2023-09-14,46.66666
2023-09-15,25.18518
2023-09-16,22.96296
2023-09-17,22.22222
2023-09-18,45.18518
2023-09-19,27.4074
2023-09-20,31.11111
2023-09-21,24.44444
2023-09-22,23.7037
2023-09-23,24.44444
2023-09-24,17.77777
2023-09-25,34.81481
2023-09-26,22.96296
2023-09-27,25.92592
2023-09-28,29.62962
2023-09-29,20.74074
2023-09-30,22.22222
2023-10-01,22.22222
2023-10-02,25.18518
2023-10-03,31.11111
2023-10-04,28.88888
2023-10-05,30.37037
2023-10-06,34.81481
2023-10-07,17.77777
2023-10-08,17.03703
2023-10-09,21.48148
2023-10-10,26.66666
2023-10-11,27.4074
2023-10-12,31.11111
2023-10-13,46.66666
2023-10-14,17.77777
2023-10-15,20.74074
2023-10-16,40.0
2023-10-17,34.81481
2023-10-18,26.66666
2023-10-19,24.44444
2023-10-20,94.07407
2023-10-21,34.07407
2023-10-22,25.18518
2023-10-23,34.07407
2023-10-24,24.44444
2023-10-25,40.0
2023-10-26,26.66666
2023-10-27,42.22222
2023-10-28,23.7037
2023-10-29,40.0
2023-10-30,36.29629
2023-10-31,32.59259
2023-11-01,28.88888
2023-11-02,34.07407
2023-11-03,31.11111
2023-11-04,31.11111
2023-11-05,23.7037
2023-11-06,30.37037
2023-11-07,33.33333
2023-11-08,30.37037
2023-11-09,34.07407
2023-11-10,27.4074
2023-11-11,26.66666
2023-11-12,34.81481
2023-11-13,25.92592
2023-11-14,50.37037
2023-11-15,35.55555
2023-11-16,25.18518
2023-11-17,39.25925
2023-11-18,29.62962
2023-11-19,29.62962
2023-11-20,34.07407
2023-11-21,28.14814
2023-11-22,36.29629
2023-11-23,31.85185
2023-11-24,37.77777
2023-11-25,22.22222
2023-11-26,25.18518
2023-11-27,45.18518
2023-11-28,34.07407
2023-11-29,36.29629
2023-11-30,28.88888
2023-12-01,27.4074
2023-12-02,23.7037
2023-12-03,27.4074
2023-12-04,22.22222
2023-12-05,35.55555
2023-12-06,28.88888
2023-12-07,27.4074
2023-12-08,22.22222
2023-12-09,22.22222
2023-12-10,25.92592
2023-12-11,31.85185
2023-12-12,34.07407
2023-12-13,29.62962
2023-12-14,39.25925
2023-12-15,40.0
2023-12-16,29.62962
2023-12-17,22.96296
2023-12-18,48.88888
2023-12-19,47.4074
2023-12-20,29.62962
2023-12-21,23.7037
2023-12-22,32.59259
2023-12-23,28.14814
2023-12-24,25.18518
2023-12-25,23.7037
2023-12-26,36.29629
2023-12-27,35.55555
2023-12-28,35.55555
2023-12-29,37.77777
2023-12-30,33.33333
2023-12-31,20.74074
2024-01-01,22.22222
2024-01-02,35.55555
2024-01-03,28.14814
2024-01-04,40.0
2024-01-05,29.62962
2024-01-06,27.4074
2024-01-07,32.59259
2024-01-08,22.96296
2024-01-09,28.88888
2024-01-10,31.11111
2024-01-11,31.85185
2024-01-12,40.74074
2024-01-13,17.77777
2024-01-14,27.4074
2024-01-15,23.7037
2024-01-16,26.66666
2024-01-17,39.25925
2024-01-18,22.96296
2024-01-19,28.88888
2024-01-20,18.51851
2024-01-21,27.4074
2024-01-22,21.48148
2024-01-23,31.11111
2024-01-24,29.62962
2024-01-25,31.11111
2024-01-26,24.44444
2024-01-27,17.03703
2024-01-28,20.0
2024-01-29,23.7037
2024-01-30,29.62962
2024-01-31,28.88888
2024-02-01,22.96296
2024-02-02,19.25925
2024-02-03,14.81481
2024-02-04,29.62962
2024-02-05,30.37037
2024-02-06,25.92592
2024-02-07,22.22222
2024-02-08,23.7037
2024-02-09,18.51851
2024-02-10,17.77777
2024-02-11,24.44444
2024-02-12,22.22222
2024-02-13,22.96296
2024-02-14,34.07407
2024-02-15,22.22222
2024-02-16,31.11111
2024-02-17,22.22222
2024-02-18,26.66666
2024-02-19,42.96296
2024-02-20,34.07407
2024-02-21,24.44444
2024-02-22,32.59259
2024-02-23,19.25925
2024-02-24,19.25925
2024-02-25,31.11111
2024-02-26,28.14814
2024-02-27,22.22222
2024-02-28,31.85185
2024-02-29,22.22222
2024-03-01,17.77777
2024-03-02,13.33333
2024-03-03,25.18518
2024-03-04,36.29629
2024-03-05,35.55555
2024-03-06,33.33333
2024-03-07,28.14814
2024-03-08,33.33333
2024-03-09,22.96296
2024-03-10,23.7037
2024-03-11,34.81481
2024-03-12,43.7037
2024-03-13,31.85185
2024-03-14,34.07407
2024-03-15,16.29629
2024-03-16,20.0
2024-03-17,22.22222
2024-03-18,37.03703
2024-03-19,22.96296
2024-03-20,22.96296
