date,플라스틱사출
2023-06-04,16.66666
2023-06-05,20.0
2023-06-06,14.7619
2023-06-07,26.19047
2023-06-08,37.61904
2023-06-09,27.14285
2023-06-10,4.28571
2023-06-11,7.61904
2023-06-12,31.90476
2023-06-13,34.7619
2023-06-14,32.85714
2023-06-15,42.85714
2023-06-16,30.0
2023-06-17,9.04761
2023-06-18,16.19047
2023-06-19,39.5238
2023-06-20,33.33333
2023-06-21,30.95238
2023-06-22,35.71428
2023-06-23,24.7619
2023-06-24,9.5238
2023-06-25,9.5238
2023-06-26,31.42857
2023-06-27,29.04761
2023-06-28,36.19047
2023-06-29,32.85714
2023-06-30,20.47619
2023-07-01,7.14285
2023-07-02,11.42857
2023-07-03,30.47619
2023-07-04,30.0
2023-07-05,38.09523
2023-07-06,30.0
2023-07-07,26.19047
2023-07-08,12.38095
2023-07-09,14.7619
2023-07-10,28.09523
2023-07-11,29.04761
2023-07-12,39.04761
2023-07-13,36.66666
2023-07-14,25.71428
2023-07-15,10.47619
2023-07-16,11.90476
2023-07-17,32.85714
2023-07-18,31.42857
2023-07-19,40.47619
2023-07-20,25.23809
2023-07-21,26.19047
2023-07-22,13.33333
2023-07-23,9.5238
2023-07-24,25.23809
2023-07-25,34.28571
2023-07-26,29.5238
2023-07-27,30.0
2023-07-28,19.04761
2023-07-29,9.04761
2023-07-30,14.28571
2023-07-31,37.14285
2023-08-01,24.7619
2023-08-02,17.14285
2023-08-03,23.80952
2023-08-04,18.09523
2023-08-05,6.66666
2023-08-06,8.09523
2023-08-07,26.19047
2023-08-08,28.09523
2023-08-09,30.0
2023-08-10,28.57142
2023-08-11,22.85714
2023-08-12,8.57142
2023-08-13,14.28571
2023-08-14,28.57142
2023-08-15,10.47619
2023-08-16,25.23809
2023-08-17,29.04761
2023-08-18,28.09523
2023-08-19,10.95238
2023-08-20,7.61904
2023-08-21,31.90476
2023-08-22,29.04761
2023-08-23,30.0
2023-08-24,29.5238
2023-08-25,29.5238
2023-08-26,5.23809
2023-08-27,12.38095
2023-08-28,32.38095
2023-08-29,30.47619
2023-08-30,25.23809
2023-08-31,37.61904
2023-09-01,24.28571
2023-09-02,10.95238
2023-09-03,9.04761
2023-09-04,37.14285
2023-09-05,32.38095
2023-09-06,30.0
2023-09-07,30.0
2023-09-08,19.5238
2023-09-09,9.04761
2023-09-10,11.42857
2023-09-11,30.47619
2023-09-12,33.80952
2023-09-13,32.38095
2023-09-14,31.42857
2023-09-15,22.38095
2023-09-16,8.09523
2023-09-17,7.61904
2023-09-18,32.38095
2023-09-19,32.38095
2023-09-20,37.61904
2023-09-21,31.90476
2023-09-22,23.33333
2023-09-23,8.09523
2023-09-24,11.42857
2023-09-25,21.42857
2023-09-26,19.5238
2023-09-27,15.23809
2023-09-28,4.28571
2023-09-29,5.23809
2023-09-30,4.7619
2023-10-01,6.66666
2023-10-02,8.09523
2023-10-03,8.09523
2023-10-04,32.38095
2023-10-05,24.28571
2023-10-06,25.71428
2023-10-07,13.33333
2023-10-08,8.09523
2023-10-09,11.42857
2023-10-10,23.80952
2023-10-11,27.61904
2023-10-12,30.0
2023-10-13,27.61904
2023-10-14,7.61904
2023-10-15,8.57142
2023-10-16,24.28571
2023-10-17,31.90476
2023-10-18,29.5238
2023-10-19,16.66666
2023-10-20,18.57142
2023-10-21,5.71428
2023-10-22,6.19047
2023-10-23,27.14285
2023-10-24,31.90476
2023-10-25,36.19047
2023-10-26,28.57142
2023-10-27,23.80952
2023-10-28,6.66666
2023-10-29,12.38095
2023-10-30,35.71428
2023-10-31,31.42857
2023-11-01,42.85714
2023-11-02,27.14285
2023-11-03,35.23809
2023-11-04,13.80952
2023-11-05,9.04761
2023-11-06,22.85714
2023-11-07,33.33333
2023-11-08,28.09523
2023-11-09,36.19047
2023-11-10,29.04761
2023-11-11,9.04761
2023-11-12,10.0
2023-11-13,30.47619
2023-11-14,30.95238
2023-11-15,29.5238
2023-11-16,26.19047
2023-11-17,35.23809
2023-11-18,13.33333
2023-11-20,26.19047
2023-11-21,30.47619
2023-11-22,29.5238
2023-11-23,26.66666
2023-11-24,27.14285
2023-11-25,10.95238
2023-11-26,16.19047
2023-11-27,32.38095
2023-11-28,36.66666
2023-11-29,25.23809
2023-11-30,30.0
2023-12-01,29.5238
2023-12-02,10.95238
2023-12-03,10.95238
2023-12-04,30.47619
2023-12-05,33.33333
2023-12-06,30.0
2023-12-07,30.47619
2023-12-08,27.61904
2023-12-09,10.0
2023-12-10,7.14285
2023-12-11,30.47619
2023-12-12,30.0
2023-12-13,39.5238
2023-12-14,22.85714
2023-12-15,26.19047
2023-12-16,12.85714
2023-12-17,7.61904
2023-12-18,19.04761
2023-12-19,24.7619
2023-12-20,17.61904
2023-12-21,25.23809
2023-12-22,20.95238
2023-12-23,9.04761
2023-12-24,7.61904
2023-12-25,12.38095
2023-12-26,20.0
2023-12-27,26.66666
2023-12-28,24.7619
2023-12-29,15.71428
2023-12-30,5.71428
2023-12-31,6.19047
2024-01-01,4.28571
2024-01-02,22.85714
2024-01-03,35.71428
2024-01-04,44.28571
2024-01-05,24.28571
2024-01-06,7.61904
2024-01-07,15.23809
2024-01-08,21.90476
2024-01-09,30.95238
2024-01-10,34.7619
2024-01-11,25.23809
2024-01-12,24.28571
2024-01-13,7.61904
2024-01-14,8.09523
2024-01-15,31.90476
2024-01-16,32.85714
2024-01-17,23.80952
2024-01-18,31.90476
2024-01-19,25.71428
2024-01-20,7.61904
2024-01-21,10.95238
2024-01-22,34.7619
2024-01-23,24.7619
2024-01-24,28.09523
2024-01-25,28.09523
2024-01-26,28.09523
2024-01-27,10.0
2024-01-28,8.57142
2024-01-29,32.38095
2024-01-30,22.85714
2024-01-31,29.04761
2024-02-01,20.95238
2024-02-02,30.95238
2024-02-03,11.90476
2024-02-04,10.0
2024-02-05,21.42857
2024-02-06,21.90476
2024-02-07,15.71428
2024-02-08,20.0
2024-02-09,10.47619
2024-02-10,3.33333
2024-02-11,11.90476
2024-02-12,17.61904
2024-02-13,40.95238
2024-02-14,28.57142
2024-02-15,27.61904
2024-02-16,28.09523
2024-02-17,11.90476
2024-02-18,7.61904
2024-02-19,32.38095
2024-02-20,36.19047
2024-02-21,29.04761
2024-02-22,27.14285
2024-02-23,27.61904
2024-02-24,8.09523
2024-02-25,6.19047
2024-02-26,29.04761
2024-02-27,31.90476
2024-02-28,28.57142
2024-02-29,22.38095
2024-03-01,5.71428
2024-03-02,8.57142
2024-03-03,10.95238
2024-03-04,33.33333
2024-03-05,28.09523
2024-03-06,31.90476
2024-03-07,34.28571
2024-03-08,31.42857
2024-03-09,10.47619
2024-03-10,11.42857
2024-03-11,24.28571
2024-03-12,26.66666
2024-03-13,32.38095
2024-03-14,30.0
2024-03-15,22.38095
2024-03-16,13.33333
2024-03-17,7.61904
2024-03-18,27.14285
2024-03-19,20.95238
2024-03-20,28.09523
