date,적금
2023-05-30,18.55007
2023-05-31,19.61975
2023-06-01,19.75526
2023-06-02,15.93027
2023-06-03,9.49985
2023-06-04,10.87135
2023-06-05,17.64259
2023-06-06,13.66156
2023-06-07,19.3857
2023-06-08,18.1107
2023-06-09,17.76988
2023-06-10,11.25939
2023-06-11,12.35166
2023-06-12,21.81866
2023-06-13,19.92772
2023-06-14,19.80659
2023-06-15,38.03432
2023-06-16,25.97215
2023-06-17,13.17496
2023-06-18,14.05576
2023-06-19,22.71178
2023-06-20,24.12228
2023-06-21,25.63955
2023-06-22,21.66878
2023-06-23,21.18424
2023-06-24,11.42364
2023-06-25,12.45842
2023-06-26,19.46372
2023-06-27,19.21734
2023-06-28,18.81287
2023-06-29,16.53595
2023-06-30,16.66735
2023-07-01,11.31893
2023-07-02,14.53824
2023-07-03,22.28883
2023-07-04,19.62386
2023-07-05,21.18014
2023-07-06,20.56214
2023-07-07,17.4578
2023-07-08,10.47098
2023-07-09,11.55915
2023-07-10,24.41998
2023-07-11,20.3363
2023-07-12,19.12906
2023-07-13,16.71252
2023-07-14,15.1316
2023-07-15,9.71543
2023-07-16,10.50178
2023-07-17,18.16613
2023-07-18,16.84597
2023-07-19,15.17266
2023-07-20,14.78873
2023-07-21,14.50334
2023-07-22,8.90239
2023-07-23,10.54284
2023-07-24,16.14996
2023-07-25,20.60526
2023-07-26,18.18051
2023-07-27,15.69416
2023-07-28,14.86675
2023-07-29,9.25758
2023-07-30,10.4176
2023-07-31,20.29729
2023-08-01,21.02205
2023-08-02,20.27881
2023-08-03,17.26686
2023-08-04,16.42918
2023-08-05,9.88173
2023-08-06,11.61047
2023-08-07,19.53147
2023-08-08,18.35708
2023-08-09,18.38787
2023-08-10,20.75103
2023-08-11,17.6508
2023-08-12,10.92267
2023-08-13,11.70287
2023-08-14,17.9485
2023-08-15,13.99622
2023-08-16,20.23569
2023-08-17,19.45345
2023-08-18,18.23389
2023-08-19,10.06241
2023-08-20,10.85697
2023-08-21,20.30755
2023-08-22,18.78413
2023-08-23,17.62411
2023-08-24,17.60768
2023-08-25,19.22145
2023-08-26,11.89175
2023-08-27,12.09501
2023-08-28,19.85176
2023-08-29,20.38557
2023-08-30,18.65889
2023-08-31,20.31577
2023-09-01,18.21541
2023-09-02,10.45661
2023-09-03,11.57557
2023-09-04,18.99971
2023-09-05,21.252
2023-09-06,17.15805
2023-09-07,16.84597
2023-09-08,18.49874
2023-09-09,11.39079
2023-09-10,11.58378
2023-09-11,18.34476
2023-09-12,16.82338
2023-09-13,15.34513
2023-09-14,15.82145
2023-09-15,16.11916
2023-09-16,9.75033
2023-09-17,11.08898
2023-09-18,17.58099
2023-09-19,15.94875
2023-09-20,15.87894
2023-09-21,17.3264
2023-09-22,15.40467
2023-09-23,9.86942
2023-09-24,11.32509
2023-09-25,21.36492
2023-09-26,21.47168
2023-09-27,18.11275
2023-09-28,10.87956
2023-09-29,10.71531
2023-09-30,10.94731
2023-10-01,13.28994
2023-10-02,16.30189
2023-10-03,19.18654
2023-10-04,29.96961
2023-10-05,26.01322
2023-10-06,21.77555
2023-10-07,11.38874
2023-10-08,11.57352
2023-10-09,14.51771
2023-10-10,27.09727
2023-10-11,24.61914
2023-10-12,22.9212
2023-10-13,19.70188
2023-10-14,12.14634
2023-10-15,13.36385
2023-10-16,24.55344
2023-10-17,26.22469
2023-10-18,27.84872
2023-10-19,28.31273
2023-10-20,30.17492
2023-10-21,12.9717
2023-10-22,13.42339
2023-10-23,22.8596
2023-10-24,25.31104
2023-10-25,27.71321
2023-10-26,23.11624
2023-10-27,20.15768
2023-10-28,11.49345
2023-10-29,20.51492
2023-10-30,39.5906
2023-10-31,28.78084
2023-11-01,29.77456
2023-11-02,24.03605
2023-11-03,19.96673
2023-11-04,14.91807
2023-11-05,15.26505
2023-11-06,24.61914
2023-11-07,20.97893
2023-11-08,20.3671
2023-11-09,18.03063
2023-11-10,19.91951
2023-11-11,11.21217
2023-11-12,12.44199
2023-11-13,20.06939
2023-11-14,20.3671
2023-11-15,19.50273
2023-11-16,17.83558
2023-11-17,15.30612
2023-11-18,10.27183
2023-11-19,11.54683
2023-11-20,20.5334
2023-11-21,20.402
2023-11-22,17.37773
2023-11-23,17.82737
2023-11-24,21.46347
2023-11-25,13.25709
2023-11-26,13.8566
2023-11-27,24.0073
2023-11-28,22.09378
2023-11-29,20.21722
2023-11-30,21.83714
2023-12-01,20.38968
2023-12-02,11.94924
2023-12-03,13.84429
2023-12-04,22.29088
2023-12-05,22.35248
2023-12-06,20.85164
2023-12-07,19.4514
2023-12-08,18.79029
2023-12-09,11.74187
2023-12-10,13.77448
2023-12-11,21.86383
2023-12-12,21.24584
2023-12-13,18.78002
2023-12-14,19.04077
2023-12-15,16.81928
2023-12-16,10.61881
2023-12-17,11.92871
2023-12-18,17.84585
2023-12-19,18.3386
2023-12-20,19.38364
2023-12-21,19.33437
2023-12-22,19.82507
2023-12-23,12.49127
2023-12-24,11.33946
2023-12-25,13.54247
2023-12-26,25.32131
2023-12-27,24.88399
2023-12-28,22.69124
2023-12-29,21.73038
2023-12-30,14.64295
2023-12-31,15.8194
2024-01-01,23.06081
2024-01-02,33.5667
2024-01-03,30.38024
2024-01-04,29.83205
2024-01-05,28.73362
2024-01-06,17.50503
2024-01-07,20.51697
2024-01-08,29.88748
2024-01-09,31.25692
2024-01-10,33.58929
2024-01-11,30.31864
2024-01-12,24.06069
2024-01-13,15.5566
2024-01-14,18.70816
2024-01-15,29.04364
2024-01-16,26.39099
2024-01-17,26.35404
2024-01-18,25.84075
2024-01-19,25.28435
2024-01-20,17.33461
2024-01-21,19.32205
2024-01-22,28.19159
2024-01-23,26.82831
2024-01-24,30.25499
2024-01-25,43.31293
2024-01-26,32.87069
2024-01-27,20.42664
2024-01-28,21.17808
2024-01-29,36.81681
2024-01-30,39.40582
2024-01-31,38.52502
2024-02-01,39.21898
2024-02-02,33.19919
2024-02-03,17.97725
2024-02-04,19.83739
2024-02-05,33.52974
2024-02-06,30.27758
2024-02-07,25.20634
2024-02-08,25.86539
2024-02-09,16.24029
2024-02-10,17.56662
2024-02-11,19.03666
2024-02-12,22.26419
2024-02-13,39.86161
2024-02-14,33.03905
2024-02-15,30.98591
2024-02-16,26.08713
2024-02-17,15.93848
2024-02-18,18.45768
2024-02-19,31.27335
2024-02-20,39.81439
2024-02-21,51.94021
2024-02-22,52.4576
2024-02-23,54.1617
2024-02-24,26.86527
2024-02-25,30.41309
2024-02-26,55.71182
2024-02-27,41.33782
2024-02-28,41.56366
2024-02-29,37.36295
2024-03-01,22.83496
2024-03-02,20.2049
2024-03-03,22.83496
2024-03-04,39.56186
2024-03-05,36.98312
2024-03-06,30.3864
2024-03-07,25.68677
2024-03-08,26.10766
2024-03-09,15.9508
2024-03-10,16.72483
2024-03-11,27.19788
2024-03-12,23.39136
2024-03-13,21.48811
2024-03-14,20.45127
2024-03-15,22.19644
2024-03-16,12.93269
2024-03-17,14.98583
2024-03-18,22.6276
2024-03-19,22.62144
