date,종합건강보험
2023-06-17,0.53908
2023-06-18,0.74123
2023-06-19,1.41509
2023-06-20,1.75202
2023-06-21,0.67385
2023-06-22,1.75202
2023-06-23,1.41509
2023-06-24,0.74123
2023-06-25,0.67385
2023-06-26,1.75202
2023-06-27,0.94339
2023-06-28,1.28032
2023-06-29,1.21293
2023-06-30,1.28032
2023-07-01,0.47169
2023-07-02,0.33692
2023-07-03,2.08894
2023-07-04,1.8194
2023-07-05,1.88679
2023-07-06,1.95417
2023-07-07,1.3477
2023-07-08,0.40431
2023-07-09,0.80862
2023-07-10,1.01078
2023-07-11,1.88679
2023-07-12,2.15633
2023-07-13,1.3477
2023-07-14,1.68463
2023-07-15,0.67385
2023-07-16,0.67385
2023-07-17,1.3477
2023-07-18,2.15633
2023-07-19,2.08894
2023-07-20,3.36927
2023-07-21,1.41509
2023-07-22,0.87601
2023-07-23,1.01078
2023-07-24,1.68463
2023-07-25,1.14555
2023-07-26,1.41509
2023-07-27,2.08894
2023-07-28,1.8194
2023-07-29,0.33692
2023-07-30,0.87601
2023-07-31,2.02156
2023-08-01,1.8194
2023-08-02,2.22371
2023-08-03,1.95417
2023-08-04,1.68463
2023-08-05,0.33692
2023-08-06,1.3477
2023-08-07,1.61725
2023-08-08,2.49326
2023-08-09,2.83018
2023-08-10,2.02156
2023-08-11,1.61725
2023-08-12,0.40431
2023-08-13,0.33692
2023-08-14,1.14555
2023-08-15,1.41509
2023-08-16,1.75202
2023-08-17,1.3477
2023-08-18,2.22371
2023-08-19,1.68463
2023-08-20,0.67385
2023-08-21,1.88679
2023-08-22,2.56064
2023-08-23,2.96495
2023-08-24,3.03234
2023-08-25,1.54986
2023-08-26,0.67385
2023-08-27,1.01078
2023-08-28,3.30188
2023-08-29,2.7628
2023-08-30,2.42587
2023-08-31,2.42587
2023-09-01,1.68463
2023-09-02,0.60646
2023-09-03,2.02156
2023-09-04,1.68463
2023-09-05,1.75202
2023-09-06,2.2911
2023-09-07,3.09973
2023-09-08,2.35849
2023-09-09,1.28032
2023-09-10,1.01078
2023-09-11,2.49326
2023-09-12,1.61725
2023-09-13,2.96495
2023-09-14,1.8194
2023-09-15,2.49326
2023-09-16,0.60646
2023-09-17,1.75202
2023-09-18,1.88679
2023-09-19,2.42587
2023-09-20,1.88679
2023-09-21,2.7628
2023-09-22,1.68463
2023-09-23,1.01078
2023-09-24,0.53908
2023-09-25,2.22371
2023-09-26,4.38005
2023-09-27,5.5256
2023-09-28,1.48247
2023-09-29,2.08894
2023-09-30,2.89757
2023-10-01,2.96495
2023-10-02,2.2911
2023-10-03,4.71698
2023-10-04,4.11051
2023-10-05,2.62803
2023-10-06,2.42587
2023-10-07,3.63881
2023-10-08,3.84097
2023-10-09,6.13207
2023-10-10,3.63881
2023-10-11,2.22371
2023-10-12,8.69272
2023-10-13,5.9973
2023-10-14,3.84097
2023-10-15,4.51482
2023-10-16,5.39083
2023-10-17,4.71698
2023-10-18,5.72776
2023-10-19,5.79514
2023-10-20,6.9407
2023-10-21,5.25606
2023-10-22,5.9973
2023-10-23,4.98652
2023-10-24,6.13207
2023-10-25,5.39083
2023-10-26,4.91913
2023-10-27,4.38005
2023-10-28,4.17789
2023-10-29,4.04312
2023-10-30,5.5256
2023-10-31,3.90835
2023-11-01,3.77358
2023-11-02,2.56064
2023-11-03,5.18867
2023-11-04,1.28032
2023-11-05,2.69541
2023-11-06,3.03234
2023-11-07,3.63881
2023-11-08,4.78436
2023-11-09,2.83018
2023-11-10,3.2345
2023-11-11,1.88679
2023-11-12,1.54986
2023-11-13,2.96495
2023-11-14,2.89757
2023-11-15,2.96495
2023-11-16,3.2345
2023-11-17,2.22371
2023-11-18,2.96495
2023-11-19,2.69541
2023-11-20,3.30188
2023-11-21,4.31266
2023-11-22,3.50404
2023-11-23,3.30188
2023-11-24,1.88679
2023-11-25,1.61725
2023-11-26,1.21293
2023-11-27,2.49326
2023-11-28,3.90835
2023-11-29,2.22371
2023-11-30,2.62803
2023-12-01,1.8194
2023-12-02,0.94339
2023-12-03,2.02156
2023-12-04,2.69541
2023-12-05,1.61725
2023-12-06,3.16711
2023-12-07,2.22371
2023-12-08,1.41509
2023-12-09,1.07816
2023-12-10,3.2345
2023-12-11,2.7628
2023-12-12,1.68463
2023-12-13,3.03234
2023-12-14,2.69541
2023-12-15,1.8194
2023-12-16,1.01078
2023-12-17,1.75202
2023-12-18,2.49326
2023-12-19,2.49326
2023-12-20,1.8194
2023-12-21,1.8194
2023-12-22,2.15633
2023-12-23,2.56064
2023-12-24,0.47169
2023-12-25,0.74123
2023-12-26,2.89757
2023-12-27,2.08894
2023-12-28,2.35849
2023-12-29,1.28032
2023-12-30,1.07816
2023-12-31,1.21293
2024-01-01,0.60646
2024-01-02,2.35849
2024-01-03,2.15633
2024-01-04,2.62803
2024-01-05,2.2911
2024-01-06,3.09973
2024-01-07,1.54986
2024-01-08,2.7628
2024-01-09,3.03234
2024-01-10,2.7628
2024-01-11,3.30188
2024-01-12,1.95417
2024-01-13,2.22371
2024-01-14,2.22371
2024-01-15,4.17789
2024-01-16,3.84097
2024-01-17,4.24528
2024-01-18,4.04312
2024-01-19,15.02695
2024-01-20,11.32075
2024-01-21,9.83827
2024-01-22,17.1159
2024-01-23,14.89218
2024-01-24,14.28571
2024-01-25,16.71159
2024-01-26,14.55525
2024-01-27,9.56873
2024-01-28,8.69272
2024-01-29,15.29649
2024-01-30,11.45552
2024-01-31,11.32075
2024-02-01,14.01617
2024-02-02,12.80323
2024-02-03,8.2884
2024-02-04,11.18598
2024-02-05,13.61185
2024-02-06,14.48787
2024-02-07,14.82479
2024-02-08,14.62264
2024-02-09,6.53638
2024-02-10,9.09703
2024-02-11,9.97304
2024-02-12,12.938
2024-02-13,19.8787
2024-02-14,19.407
2024-02-15,18.46361
2024-02-16,17.1159
2024-02-17,12.938
2024-02-18,12.938
2024-02-19,17.92452
2024-02-20,16.10512
2024-02-21,22.03504
2024-02-22,16.30727
2024-02-23,17.72237
2024-02-24,9.97304
2024-02-25,11.18598
2024-02-26,16.71159
2024-02-27,15.29649
2024-02-28,18.19407
2024-02-29,14.42048
2024-03-01,8.15363
2024-03-02,11.38814
2024-03-03,14.95956
2024-03-04,15.36388
2024-03-05,14.82479
2024-03-06,17.1159
2024-03-07,15.16172
2024-03-08,13.4097
2024-03-09,11.32075
2024-03-10,12.66846
2024-03-11,14.69002
2024-03-12,12.53369
2024-03-13,12.80323
2024-03-14,13.00539
2024-03-15,14.08355
2024-03-16,5.32345
2024-03-17,9.29919
2024-03-18,10.84905
2024-03-19,10.51212
2024-03-20,11.85983
