date,실비
2023-05-30,15.45629
2023-05-31,14.30261
2023-06-01,13.63703
2023-06-02,12.83833
2023-06-03,8.60819
2023-06-04,7.24744
2023-06-05,13.65182
2023-06-06,7.76512
2023-06-07,14.0068
2023-06-08,14.89424
2023-06-09,14.27303
2023-06-10,8.17926
2023-06-11,7.24744
2023-06-12,14.84987
2023-06-13,14.93861
2023-06-14,14.15471
2023-06-15,14.24345
2023-06-16,13.82931
2023-06-17,9.05191
2023-06-18,7.24744
2023-06-19,15.05694
2023-06-20,15.08652
2023-06-21,14.3174
2023-06-22,13.96243
2023-06-23,13.82931
2023-06-24,7.91303
2023-06-25,7.4693
2023-06-26,14.62801
2023-06-27,14.61322
2023-06-28,14.61322
2023-06-29,14.70196
2023-06-30,13.48912
2023-07-01,7.73554
2023-07-02,7.02558
2023-07-03,14.67238
2023-07-04,14.18429
2023-07-05,13.75536
2023-07-06,13.47433
2023-07-07,12.18754
2023-07-08,8.38633
2023-07-09,7.02558
2023-07-10,14.46531
2023-07-11,13.99201
2023-07-12,14.46531
2023-07-13,13.6814
2023-07-14,13.69619
2023-07-15,8.57861
2023-07-16,6.28605
2023-07-17,14.09554
2023-07-18,14.65759
2023-07-19,16.09229
2023-07-20,14.39136
2023-07-21,12.80875
2023-07-22,8.268
2023-07-23,7.7947
2023-07-24,13.82931
2023-07-25,15.05694
2023-07-26,14.0068
2023-07-27,13.28205
2023-07-28,12.8827
2023-07-29,8.51944
2023-07-30,7.24744
2023-07-31,14.83508
2023-08-01,13.74057
2023-08-02,12.92708
2023-08-03,12.06922
2023-08-04,11.86215
2023-08-05,7.86865
2023-08-06,7.52847
2023-08-07,15.05694
2023-08-08,14.33219
2023-08-09,13.40038
2023-08-10,13.41517
2023-08-11,13.44475
2023-08-12,9.09628
2023-08-13,7.91303
2023-08-14,14.46531
2023-08-15,8.37154
2023-08-16,14.02159
2023-08-17,14.18429
2023-08-18,14.42094
2023-08-19,9.48084
2023-08-20,7.97219
2023-08-21,14.82029
2023-08-22,15.14568
2023-08-23,14.15471
2023-08-24,13.54829
2023-08-25,13.69619
2023-08-26,8.65256
2023-08-27,8.09051
2023-08-28,15.48587
2023-08-29,15.48587
2023-08-30,15.5894
2023-08-31,14.42094
2023-09-01,11.86215
2023-09-02,7.61721
2023-09-03,6.6854
2023-09-04,15.13089
2023-09-05,13.81452
2023-09-06,13.71098
2023-09-07,14.25824
2023-09-08,12.79396
2023-09-09,8.71172
2023-09-10,7.20307
2023-09-11,14.55406
2023-09-12,14.8055
2023-09-13,13.59266
2023-09-14,14.33219
2023-09-15,13.10457
2023-09-16,8.83005
2023-09-17,7.26223
2023-09-18,15.19006
2023-09-19,13.96243
2023-09-20,13.57787
2023-09-21,13.34122
2023-09-22,14.22866
2023-09-23,7.88344
2023-09-24,7.11433
2023-09-25,14.28782
2023-09-26,13.23768
2023-09-27,11.3001
2023-09-28,5.38381
2023-09-29,6.1973
2023-09-30,6.18251
2023-10-01,5.70921
2023-10-02,8.4307
2023-10-03,7.7947
2023-10-04,14.46531
2023-10-05,13.59266
2023-10-06,15.45629
2023-10-07,8.41591
2023-10-08,6.80372
2023-10-09,8.14968
2023-10-10,15.72252
2023-10-11,15.17526
2023-10-12,14.03638
2023-10-13,14.84987
2023-10-14,8.63777
2023-10-15,8.17926
2023-10-16,16.04792
2023-10-17,14.86466
2023-10-18,13.8441
2023-10-19,14.08075
2023-10-20,12.80875
2023-10-21,7.9574
2023-10-22,6.56707
2023-10-23,14.98299
2023-10-24,16.03313
2023-10-25,14.96819
2023-10-26,14.82029
2023-10-27,13.66661
2023-10-28,8.50465
2023-10-29,7.61721
2023-10-30,15.72252
2023-10-31,14.71675
2023-11-01,14.55406
2023-11-02,13.97722
2023-11-03,13.06019
2023-11-04,8.54903
2023-11-05,6.96642
2023-11-06,15.30838
2023-11-07,14.28782
2023-11-08,13.3708
2023-11-09,13.87368
2023-11-10,12.61647
2023-11-11,7.89823
2023-11-12,7.36577
2023-11-13,13.88847
2023-11-14,14.84987
2023-11-15,14.4801
2023-11-16,12.70522
2023-11-17,12.70522
2023-11-18,7.83907
2023-11-19,6.996
2023-11-20,17.21638
2023-11-21,20.20411
2023-11-22,20.48513
2023-11-23,18.10383
2023-11-24,13.32643
2023-11-25,8.94838
2023-11-26,6.96642
2023-11-27,16.78745
2023-11-28,15.70773
2023-11-29,15.6042
2023-11-30,13.56308
2023-12-01,12.74959
2023-12-02,9.36252
2023-12-03,7.86865
2023-12-04,15.36754
2023-12-05,15.32317
2023-12-06,15.08652
2023-12-07,15.17526
2023-12-08,14.79071
2023-12-09,9.61396
2023-12-10,8.4307
2023-12-11,15.90001
2023-12-12,15.98875
2023-12-13,15.41192
2023-12-14,13.54829
2023-12-15,13.25247
2023-12-16,8.74131
2023-12-17,7.76512
2023-12-18,17.42345
2023-12-19,18.32569
2023-12-20,13.75536
2023-12-21,13.0454
2023-12-22,11.83256
2023-12-23,8.32717
2023-12-24,7.01079
2023-12-25,6.56707
2023-12-26,16.92057
2023-12-27,15.33796
2023-12-28,15.95917
2023-12-29,15.17526
2023-12-30,9.95414
2023-12-31,7.97219
2024-01-01,9.64354
2024-01-02,19.08001
2024-01-03,18.35527
2024-01-04,17.79322
2024-01-05,14.42094
2024-01-06,9.8654
2024-01-07,9.02233
2024-01-08,15.48587
2024-01-09,17.42345
2024-01-10,17.20159
2024-01-11,15.39713
2024-01-12,14.90903
2024-01-13,8.91879
2024-01-14,8.60819
2024-01-15,17.91155
2024-01-16,18.39964
2024-01-17,16.31415
2024-01-18,15.92959
2024-01-19,20.23369
2024-01-20,9.96893
2024-01-21,8.80047
2024-01-22,19.2575
2024-01-23,19.02085
2024-01-24,19.16876
2024-01-25,19.40541
2024-01-26,18.56234
2024-01-27,8.97796
2024-01-28,9.02233
2024-01-29,21.19508
2024-01-30,19.4202
2024-01-31,19.18355
2024-02-01,19.87871
2024-02-02,18.42922
2024-02-03,9.46605
2024-02-04,9.05191
2024-02-05,18.82857
2024-02-06,19.13918
2024-02-07,16.26978
2024-02-08,15.36754
2024-02-09,7.17349
2024-02-10,7.85386
2024-02-11,8.51944
2024-02-12,9.93935
2024-02-13,18.65108
2024-02-14,18.08904
2024-02-15,15.32317
2024-02-16,13.99201
2024-02-17,9.33293
2024-02-18,8.83005
2024-02-19,17.17201
2024-02-20,19.00606
2024-02-21,18.42922
2024-02-22,16.90578
2024-02-23,14.55406
2024-02-24,8.83005
2024-02-25,8.22363
2024-02-26,17.05369
2024-02-27,17.09806
2024-02-28,16.01834
2024-02-29,14.22866
2024-03-01,7.51368
2024-03-02,8.7561
2024-03-03,6.34521
2024-03-04,16.01834
2024-03-05,17.5122
2024-03-06,16.0775
2024-03-07,16.65434
2024-03-08,15.13089
2024-03-09,8.80047
2024-03-10,7.52847
2024-03-11,16.46206
2024-03-12,17.09806
2024-03-13,17.0241
2024-03-14,15.90001
2024-03-15,16.83182
2024-03-16,9.99852
2024-03-17,9.0667
2024-03-18,16.68392
2024-03-19,16.3881
2024-03-20,17.0241
