date,복리예금
2023-05-31,23.58078
2023-06-01,25.32751
2023-06-02,17.90393
2023-06-03,10.91703
2023-06-04,13.10043
2023-06-05,16.1572
2023-06-06,19.65065
2023-06-07,20.52401
2023-06-08,20.08733
2023-06-09,18.34061
2023-06-10,13.53711
2023-06-11,19.21397
2023-06-12,19.65065
2023-06-13,16.59388
2023-06-14,21.83406
2023-06-15,23.1441
2023-06-16,20.08733
2023-06-17,13.53711
2023-06-18,13.53711
2023-06-19,17.03056
2023-06-20,19.21397
2023-06-21,22.27074
2023-06-22,25.76419
2023-06-23,19.21397
2023-06-24,15.28384
2023-06-25,17.03056
2023-06-26,20.96069
2023-06-27,21.39737
2023-06-28,22.27074
2023-06-29,16.59388
2023-06-30,17.90393
2023-07-01,10.91703
2023-07-02,11.79039
2023-07-03,21.39737
2023-07-04,20.96069
2023-07-05,20.96069
2023-07-06,23.58078
2023-07-07,22.27074
2023-07-08,14.84716
2023-07-09,18.34061
2023-07-10,25.76419
2023-07-11,19.65065
2023-07-12,27.94759
2023-07-13,20.52401
2023-07-14,23.1441
2023-07-15,12.66375
2023-07-16,22.70742
2023-07-17,27.94759
2023-07-18,24.89082
2023-07-19,22.27074
2023-07-20,18.77729
2023-07-21,20.96069
2023-07-22,10.91703
2023-07-23,17.90393
2023-07-24,19.21397
2023-07-25,27.94759
2023-07-26,21.83406
2023-07-27,19.21397
2023-07-28,25.76419
2023-07-29,16.1572
2023-07-30,24.89082
2023-07-31,30.131
2023-08-01,21.83406
2023-08-02,25.76419
2023-08-03,25.32751
2023-08-04,20.52401
2023-08-05,14.41048
2023-08-06,17.46724
2023-08-07,23.1441
2023-08-08,20.08733
2023-08-09,20.96069
2023-08-10,31.44104
2023-08-11,22.27074
2023-08-12,10.04366
2023-08-13,12.66375
2023-08-14,23.1441
2023-08-15,16.1572
2023-08-16,24.45414
2023-08-17,21.83406
2023-08-18,22.27074
2023-08-19,16.59388
2023-08-20,12.66375
2023-08-21,24.45414
2023-08-22,31.87772
2023-08-23,26.20087
2023-08-24,31.44104
2023-08-25,27.07423
2023-08-26,17.90393
2023-08-27,15.72052
2023-08-28,26.63755
2023-08-29,27.94759
2023-08-30,27.94759
2023-08-31,26.63755
2023-09-01,22.27074
2023-09-02,10.48034
2023-09-03,15.72052
2023-09-04,20.52401
2023-09-05,28.82096
2023-09-06,23.58078
2023-09-07,24.01746
2023-09-08,20.52401
2023-09-09,13.53711
2023-09-10,10.48034
2023-09-11,21.83406
2023-09-12,27.94759
2023-09-13,22.27074
2023-09-14,23.58078
2023-09-15,26.20087
2023-09-16,14.41048
2023-09-17,18.77729
2023-09-18,20.08733
2023-09-19,28.82096
2023-09-20,25.76419
2023-09-21,26.20087
2023-09-22,27.07423
2023-09-23,19.65065
2023-09-24,20.96069
2023-09-25,20.96069
2023-09-26,25.32751
2023-09-27,21.39737
2023-09-28,18.34061
2023-09-29,12.66375
2023-09-30,11.79039
2023-10-01,15.72052
2023-10-02,17.90393
2023-10-03,18.34061
2023-10-04,27.51091
2023-10-05,28.38427
2023-10-06,20.08733
2023-10-07,16.1572
2023-10-08,24.89082
2023-10-09,23.1441
2023-10-10,41.04803
2023-10-11,33.18777
2023-10-12,29.25764
2023-10-13,23.1441
2023-10-14,17.03056
2023-10-15,11.79039
2023-10-16,28.82096
2023-10-17,27.07423
2023-10-18,34.93449
2023-10-19,27.94759
2023-10-20,25.32751
2023-10-21,17.03056
2023-10-22,21.83406
2023-10-23,31.44104
2023-10-24,37.1179
2023-10-25,36.24454
2023-10-26,35.80786
2023-10-27,27.51091
2023-10-28,23.58078
2023-10-29,36.68122
2023-10-30,40.17467
2023-10-31,44.1048
2023-11-01,40.17467
2023-11-02,34.06113
2023-11-03,34.93449
2023-11-04,17.90393
2023-11-05,17.90393
2023-11-06,31.00436
2023-11-07,38.42794
2023-11-08,24.01746
2023-11-09,25.32751
2023-11-10,31.87772
2023-11-11,17.46724
2023-11-12,23.1441
2023-11-13,24.01746
2023-11-14,35.80786
2023-11-15,31.00436
2023-11-16,34.49781
2023-11-17,24.89082
2023-11-18,20.08733
2023-11-19,19.21397
2023-11-20,34.49781
2023-11-21,34.49781
2023-11-22,37.55458
2023-11-23,29.69432
2023-11-24,31.87772
2023-11-25,20.96069
2023-11-26,24.01746
2023-11-27,37.1179
2023-11-28,40.61135
2023-11-29,37.99126
2023-11-30,25.32751
2023-12-01,32.31441
2023-12-02,23.58078
2023-12-03,22.27074
2023-12-04,32.75109
2023-12-05,29.25764
2023-12-06,25.76419
2023-12-07,27.51091
2023-12-08,26.20087
2023-12-09,20.08733
2023-12-10,19.21397
2023-12-11,34.49781
2023-12-12,26.63755
2023-12-13,31.87772
2023-12-14,22.70742
2023-12-15,30.56768
2023-12-16,14.84716
2023-12-17,20.96069
2023-12-18,30.56768
2023-12-19,31.44104
2023-12-20,36.68122
2023-12-21,31.00436
2023-12-22,23.1441
2023-12-23,17.90393
2023-12-24,17.03056
2023-12-25,19.65065
2023-12-26,28.82096
2023-12-27,31.44104
2023-12-28,37.99126
2023-12-29,26.20087
2023-12-30,22.27074
2023-12-31,20.52401
2024-01-01,25.32751
2024-01-02,38.86462
2024-01-03,42.35807
2024-01-04,45.85152
2024-01-05,44.54148
2024-01-06,23.58078
2024-01-07,29.25764
2024-01-08,33.18777
2024-01-09,42.35807
2024-01-10,38.42794
2024-01-11,40.17467
2024-01-12,33.18777
2024-01-13,31.00436
2024-01-14,29.25764
2024-01-15,44.54148
2024-01-16,36.68122
2024-01-17,38.42794
2024-01-18,33.18777
2024-01-19,37.55458
2024-01-20,26.63755
2024-01-21,31.44104
2024-01-22,40.17467
2024-01-23,49.34497
2024-01-24,43.66812
2024-01-25,56.33187
2024-01-26,44.54148
2024-01-27,35.80786
2024-01-28,38.86462
2024-01-29,53.2751
2024-01-30,56.76855
2024-01-31,47.16157
2024-02-01,50.65502
2024-02-02,42.79475
2024-02-03,19.21397
2024-02-04,24.89082
2024-02-05,53.2751
2024-02-06,48.03493
2024-02-07,38.42794
2024-02-08,45.85152
2024-02-09,16.1572
2024-02-10,23.1441
2024-02-11,33.18777
2024-02-12,33.18777
2024-02-13,48.90829
2024-02-14,54.58515
2024-02-15,51.52838
2024-02-16,37.1179
2024-02-17,20.96069
2024-02-18,27.07423
2024-02-19,34.93449
2024-02-20,44.54148
2024-02-21,59.82532
2024-02-22,98.68995
2024-02-23,100.0
2024-02-24,46.72489
2024-02-25,43.66812
2024-02-26,75.54585
2024-02-27,63.31877
2024-02-28,69.86899
2024-02-29,50.21834
2024-03-01,40.17467
2024-03-02,37.1179
2024-03-03,37.55458
2024-03-04,50.65502
2024-03-05,44.97816
2024-03-06,48.47161
2024-03-07,35.37117
2024-03-08,40.61135
2024-03-09,27.94759
2024-03-10,26.20087
2024-03-11,38.42794
2024-03-12,35.80786
2024-03-13,31.87772
2024-03-14,33.62445
2024-03-15,33.18777
2024-03-16,16.59388
2024-03-17,27.51091
2024-03-18,35.37117
2024-03-19,51.0917
2024-03-20,53.2751
