date,전단채
2023-07-10,11.33603
2023-07-11,8.77192
2023-07-12,10.66126
2023-07-13,8.09716
2023-07-14,7.96221
2023-07-15,0.80971
2023-07-16,1.48448
2023-07-17,10.12145
2023-07-18,17.94871
2023-07-19,11.20107
2023-07-20,9.58164
2023-07-21,8.36707
2023-07-22,1.75438
2023-07-23,1.61943
2023-07-24,14.8448
2023-07-25,10.12145
2023-07-26,9.9865
2023-07-27,7.4224
2023-07-28,7.82726
2023-07-29,1.07962
2023-07-30,0.80971
2023-07-31,10.66126
2023-08-01,8.90688
2023-08-02,8.23211
2023-08-03,11.47098
2023-08-04,8.09716
2023-08-05,1.88933
2023-08-06,1.88933
2023-08-07,8.63697
2023-08-08,12.01079
2023-08-09,11.74089
2023-08-10,10.66126
2023-08-11,8.09716
2023-08-12,2.29419
2023-08-13,1.34952
2023-08-14,8.90688
2023-08-15,1.88933
2023-08-16,7.28744
2023-08-17,9.9865
2023-08-18,7.01754
2023-08-19,2.5641
2023-08-20,2.5641
2023-08-21,9.85155
2023-08-22,11.47098
2023-08-23,11.20107
2023-08-24,10.66126
2023-08-25,8.09716
2023-08-26,0.80971
2023-08-27,1.34952
2023-08-28,7.15249
2023-08-29,10.66126
2023-08-30,9.71659
2023-08-31,8.50202
2023-09-01,8.90688
2023-09-02,2.29419
2023-09-03,2.29419
2023-09-04,9.9865
2023-09-05,8.77192
2023-09-06,9.17678
2023-09-07,11.87584
2023-09-08,7.82726
2023-09-09,1.21457
2023-09-10,2.02429
2023-09-11,11.87584
2023-09-12,10.25641
2023-09-13,11.06612
2023-09-14,8.23211
2023-09-15,6.74763
2023-09-17,0.94466
2023-09-18,8.63697
2023-09-19,9.04183
2023-09-20,10.39136
2023-09-21,10.39136
2023-09-22,8.36707
2023-09-23,2.96896
2023-09-24,7.96221
2023-09-25,15.78947
2023-09-26,15.92442
2023-09-27,8.77192
2023-09-28,3.10391
2023-09-29,0.94466
2023-09-30,0.94466
2023-10-01,3.37381
2023-10-02,3.10391
2023-10-03,1.34952
2023-10-04,9.44669
2023-10-05,11.33603
2023-10-06,10.93117
2023-10-07,1.34952
2023-10-08,1.21457
2023-10-09,0.94466
2023-10-10,10.52631
2023-10-11,11.06612
2023-10-12,11.74089
2023-10-13,11.06612
2023-10-14,0.94466
2023-10-15,2.42914
2023-10-16,9.9865
2023-10-17,9.31174
2023-10-18,10.12145
2023-10-19,8.36707
2023-10-20,9.31174
2023-10-21,0.67476
2023-10-22,2.69905
2023-10-23,9.31174
2023-10-24,14.03508
2023-10-25,10.79622
2023-10-26,12.01079
2023-10-27,10.12145
2023-10-28,2.834
2023-10-29,4.04858
2023-10-30,8.50202
2023-10-31,10.52631
2023-11-01,12.14574
2023-11-02,7.82726
2023-11-03,8.09716
2023-11-04,4.18353
2023-11-05,2.29419
2023-11-06,9.44669
2023-11-07,6.47773
2023-11-08,9.85155
2023-11-09,10.52631
2023-11-10,8.90688
2023-11-11,1.61943
2023-11-12,1.75438
2023-11-13,9.58164
2023-11-14,8.09716
2023-11-15,8.63697
2023-11-16,9.31174
2023-11-17,5.93792
2023-11-18,0.80971
2023-11-19,1.07962
2023-11-20,8.90688
2023-11-21,9.85155
2023-11-22,8.63697
2023-11-23,11.33603
2023-11-24,7.01754
2023-11-25,2.15924
2023-11-26,0.80971
2023-11-27,9.04183
2023-11-28,7.82726
2023-11-29,9.71659
2023-11-30,7.6923
2023-12-01,6.74763
2023-12-02,1.75438
2023-12-03,2.15924
2023-12-04,7.82726
2023-12-05,10.39136
2023-12-06,9.31174
2023-12-07,10.66126
2023-12-08,5.80296
2023-12-09,1.34952
2023-12-10,3.23886
2023-12-11,8.36707
2023-12-12,8.50202
2023-12-13,7.6923
2023-12-14,8.90688
2023-12-15,8.77192
2023-12-17,1.88933
2023-12-18,4.85829
2023-12-19,6.61268
2023-12-20,5.80296
2023-12-21,8.63697
2023-12-22,11.74089
2023-12-23,4.85829
2023-12-24,5.26315
2023-12-25,4.31848
2023-12-26,6.34278
2023-12-27,9.71659
2023-12-28,9.17678
2023-12-29,7.82726
2023-12-30,2.15924
2023-12-31,2.15924
2024-01-01,1.48448
2024-01-02,9.9865
2024-01-03,10.52631
2024-01-04,11.60593
2024-01-05,10.93117
2024-01-06,1.75438
2024-01-07,3.37381
2024-01-08,8.63697
2024-01-09,9.44669
2024-01-10,8.09716
2024-01-11,11.33603
2024-01-12,8.23211
2024-01-13,0.80971
2024-01-14,1.88933
2024-01-15,10.12145
2024-01-16,10.66126
2024-01-17,11.74089
2024-01-18,9.58164
2024-01-19,10.25641
2024-01-20,2.5641
2024-01-21,2.29419
2024-01-22,8.23211
2024-01-23,8.90688
2024-01-24,9.85155
2024-01-25,10.66126
2024-01-26,9.58164
2024-01-27,1.21457
2024-01-28,2.5641
2024-01-29,13.63022
2024-01-30,9.04183
2024-01-31,12.2807
2024-02-01,9.71659
2024-02-02,11.06612
2024-02-03,1.21457
2024-02-04,0.80971
2024-02-05,6.61268
2024-02-06,11.60593
2024-02-07,8.09716
2024-02-08,7.96221
2024-02-09,1.21457
2024-02-11,0.67476
2024-02-12,1.88933
2024-02-13,9.9865
2024-02-14,11.60593
2024-02-15,10.25641
2024-02-16,11.20107
2024-02-17,1.07962
2024-02-18,2.42914
2024-02-19,11.87584
2024-02-20,9.71659
2024-02-21,10.79622
2024-02-22,9.71659
2024-02-23,7.82726
2024-02-24,1.61943
2024-02-25,2.69905
2024-02-26,9.9865
2024-02-27,10.25641
2024-02-28,7.82726
2024-02-29,8.63697
2024-03-01,2.02429
2024-03-02,1.07962
2024-03-03,2.29419
2024-03-04,10.12145
2024-03-05,12.01079
2024-03-06,13.90013
2024-03-07,10.25641
2024-03-08,10.12145
2024-03-09,2.15924
2024-03-10,2.5641
2024-03-11,9.71659
2024-03-12,8.63697
2024-03-13,7.6923
2024-03-14,10.52631
2024-03-15,7.82726
2024-03-16,1.61943
2024-03-17,1.07962
2024-03-18,7.96221
2024-03-19,9.85155
2024-03-20,8.77192
