date,수탁자
2023-05-30,56.99481
2023-05-31,52.59067
2023-06-01,58.54922
2023-06-02,50.7772
2023-06-03,29.79274
2023-06-04,25.12953
2023-06-05,48.96373
2023-06-06,37.56476
2023-06-07,66.06217
2023-06-08,67.87564
2023-06-09,64.76683
2023-06-10,28.23834
2023-06-11,23.83419
2023-06-12,59.84455
2023-06-13,65.0259
2023-06-14,67.87564
2023-06-15,59.84455
2023-06-16,56.73575
2023-06-17,24.35233
2023-06-18,27.7202
2023-06-19,51.5544
2023-06-20,54.66321
2023-06-21,53.62694
2023-06-22,60.62176
2023-06-23,40.15544
2023-06-24,16.83937
2023-06-25,19.94818
2023-06-26,45.85492
2023-06-27,60.10362
2023-06-28,56.47668
2023-06-29,51.03626
2023-06-30,38.60103
2023-07-01,19.17098
2023-07-02,25.12953
2023-07-03,51.5544
2023-07-04,54.14507
2023-07-05,54.40414
2023-07-06,52.07253
2023-07-07,44.30051
2023-07-08,20.46632
2023-07-09,16.83937
2023-07-10,58.54922
2023-07-11,51.5544
2023-07-12,54.66321
2023-07-13,53.1088
2023-07-14,44.04145
2023-07-15,20.46632
2023-07-16,19.68911
2023-07-17,58.29015
2023-07-18,47.66839
2023-07-19,53.88601
2023-07-20,48.70466
2023-07-21,46.63212
2023-07-22,20.98445
2023-07-23,16.83937
2023-07-24,51.29533
2023-07-25,54.40414
2023-07-26,58.80829
2023-07-27,48.44559
2023-07-28,34.97409
2023-07-29,20.20725
2023-07-30,19.43005
2023-07-31,47.92746
2023-08-01,55.44041
2023-08-02,47.92746
2023-08-03,44.81865
2023-08-04,41.45077
2023-08-05,22.53886
2023-08-06,13.4715
2023-08-07,36.26943
2023-08-08,55.44041
2023-08-09,49.48186
2023-08-10,48.96373
2023-08-11,38.8601
2023-08-12,18.13471
2023-08-13,20.98445
2023-08-14,42.74611
2023-08-15,24.09326
2023-08-16,54.40414
2023-08-17,49.22279
2023-08-18,53.62694
2023-08-19,20.72538
2023-08-20,18.13471
2023-08-21,55.18134
2023-08-22,50.7772
2023-08-23,49.48186
2023-08-24,47.66839
2023-08-25,45.59585
2023-08-26,12.6943
2023-08-27,17.35751
2023-08-28,51.03626
2023-08-29,41.96891
2023-08-30,47.15025
2023-08-31,40.15544
2023-09-01,37.56476
2023-09-02,20.72538
2023-09-03,21.50259
2023-09-04,49.74093
2023-09-05,52.59067
2023-09-06,53.1088
2023-09-07,52.3316
2023-09-08,48.18652
2023-09-09,17.61658
2023-09-10,20.72538
2023-09-11,57.51295
2023-09-12,58.29015
2023-09-13,49.74093
2023-09-14,56.99481
2023-09-15,48.18652
2023-09-16,22.79792
2023-09-17,20.46632
2023-09-18,59.06735
2023-09-19,53.36787
2023-09-20,51.03626
2023-09-21,52.84974
2023-09-22,44.81865
2023-09-23,19.94818
2023-09-24,20.98445
2023-09-25,45.85492
2023-09-26,51.29533
2023-09-27,38.8601
2023-09-28,12.17616
2023-09-29,11.39896
2023-09-30,14.76683
2023-10-01,16.58031
2023-10-02,19.43005
2023-10-03,30.05181
2023-10-04,59.32642
2023-10-05,55.69948
2023-10-06,47.92746
2023-10-07,22.27979
2023-10-08,28.4974
2023-10-09,31.08808
2023-10-10,57.25388
2023-10-11,56.73575
2023-10-12,53.62694
2023-10-13,53.62694
2023-10-14,31.60621
2023-10-15,29.01554
2023-10-16,55.69948
2023-10-17,66.83937
2023-10-18,57.51295
2023-10-19,65.0259
2023-10-20,51.03626
2023-10-21,31.34715
2023-10-22,29.27461
2023-10-23,60.88082
2023-10-24,58.54922
2023-10-25,63.21243
2023-10-26,62.6943
2023-10-27,52.84974
2023-10-28,16.32124
2023-10-29,12.6943
2023-10-30,49.74093
2023-10-31,45.07772
2023-11-01,45.33678
2023-11-02,41.1917
2023-11-03,38.34196
2023-11-04,17.09844
2023-11-05,16.83937
2023-11-06,46.37305
2023-11-07,44.30051
2023-11-08,52.07253
2023-11-09,45.85492
2023-11-10,38.0829
2023-11-11,15.54404
2023-11-12,13.4715
2023-11-13,46.63212
2023-11-14,49.48186
2023-11-15,40.4145
2023-11-16,41.1917
2023-11-17,32.90155
2023-11-18,13.4715
2023-11-19,18.13471
2023-11-20,45.85492
2023-11-21,55.44041
2023-11-22,43.52331
2023-11-23,37.82383
2023-11-24,42.74611
2023-11-25,13.21243
2023-11-26,16.58031
2023-11-27,47.66839
2023-11-28,46.37305
2023-11-29,45.59585
2023-11-30,47.66839
2023-12-01,46.63212
2023-12-02,18.91191
2023-12-03,20.98445
2023-12-04,46.11398
2023-12-05,48.70466
2023-12-06,46.11398
2023-12-07,48.96373
2023-12-08,43.26424
2023-12-09,20.20725
2023-12-10,20.20725
2023-12-11,46.37305
2023-12-12,50.51813
2023-12-13,45.07772
2023-12-14,42.74611
2023-12-15,37.04663
2023-12-16,16.32124
2023-12-17,18.39378
2023-12-18,49.74093
2023-12-19,41.45077
2023-12-20,46.11398
2023-12-21,46.89119
2023-12-22,31.60621
2023-12-23,12.43523
2023-12-24,11.13989
2023-12-25,12.43523
2023-12-26,30.05181
2023-12-27,46.37305
2023-12-28,40.4145
2023-12-29,28.75647
2023-12-30,10.62176
2023-12-31,10.62176
2024-01-01,9.58549
2024-01-02,42.22797
2024-01-03,46.89119
2024-01-04,50.25906
2024-01-05,36.78756
2024-01-06,19.68911
2024-01-07,12.6943
2024-01-08,46.37305
2024-01-09,45.59585
2024-01-10,53.36787
2024-01-11,51.29533
2024-01-12,37.82383
2024-01-13,17.09844
2024-01-14,15.28497
2024-01-15,48.44559
2024-01-16,44.30051
2024-01-17,45.07772
2024-01-18,46.63212
2024-01-19,29.79274
2024-01-20,17.35751
2024-01-21,14.50777
2024-01-22,42.48704
2024-01-23,34.45595
2024-01-24,46.89119
2024-01-25,45.85492
2024-01-26,42.22797
2024-01-27,16.06217
2024-01-28,19.94818
2024-01-29,46.89119
2024-01-30,46.37305
2024-01-31,38.8601
2024-02-01,43.26424
2024-02-02,36.26943
2024-02-03,19.94818
2024-02-04,19.68911
2024-02-05,41.96891
2024-02-06,51.29533
2024-02-07,36.78756
2024-02-08,33.67875
2024-02-09,10.36269
2024-02-10,6.99481
2024-02-11,10.62176
2024-02-12,16.06217
2024-02-13,38.34196
2024-02-14,46.63212
2024-02-15,47.40932
2024-02-16,37.30569
2024-02-17,17.35751
2024-02-18,16.32124
2024-02-19,47.92746
2024-02-20,44.55958
2024-02-21,46.89119
2024-02-22,49.48186
2024-02-23,46.89119
2024-02-24,18.13471
2024-02-25,17.09844
2024-02-26,47.92746
2024-02-27,53.88601
2024-02-28,44.81865
2024-02-29,39.11917
2024-03-01,12.17616
2024-03-02,18.13471
2024-03-03,16.32124
2024-03-04,44.30051
2024-03-05,58.03108
2024-03-06,49.48186
2024-03-07,49.74093
2024-03-08,56.47668
2024-03-09,19.43005
2024-03-10,16.32124
2024-03-11,49.48186
2024-03-12,55.95854
2024-03-13,58.29015
2024-03-14,54.14507
2024-03-15,42.48704
2024-03-16,20.20725
2024-03-17,25.90673
2024-03-18,48.96373
2024-03-19,53.1088
2024-03-20,51.81347
