date,주식분석
2023-05-30,5.94978
2023-05-31,5.69505
2023-06-01,5.31295
2023-06-02,5.16739
2023-06-03,3.78457
2023-06-04,3.62081
2023-06-05,5.05822
2023-06-06,4.85807
2023-06-07,6.09534
2023-06-08,6.55021
2023-06-09,6.47743
2023-06-10,4.31222
2023-06-11,4.54876
2023-06-12,6.42285
2023-06-13,8.47889
2023-06-14,9.46142
2023-06-15,6.65938
2023-06-16,5.5131
2023-06-17,4.11208
2023-06-18,4.22125
2023-06-19,5.877
2023-06-20,6.14992
2023-06-21,7.44177
2023-06-22,6.42285
2023-06-23,5.45851
2023-06-24,3.72998
2023-06-25,3.32969
2023-06-26,5.31295
2023-06-27,5.22197
2023-06-28,5.58588
2023-06-29,5.45851
2023-06-30,4.71251
2023-07-01,3.80276
2023-07-02,3.07496
2023-07-03,6.11353
2023-07-04,5.76783
2023-07-05,5.71324
2023-07-06,7.13245
2023-07-07,6.18631
2023-07-08,3.93013
2023-07-09,3.82096
2023-07-10,5.38573
2023-07-11,7.31441
2023-07-12,6.47743
2023-07-13,7.91484
2023-07-14,6.51382
2023-07-15,4.53056
2023-07-16,4.05749
2023-07-17,6.40465
2023-07-18,8.62445
2023-07-19,7.31441
2023-07-20,7.05967
2023-07-21,6.85953
2023-07-22,5.09461
2023-07-23,5.22197
2023-07-24,9.51601
2023-07-25,10.20742
2023-07-26,17.6128
2023-07-27,11.15356
2023-07-28,7.24163
2023-07-29,4.33042
2023-07-30,4.43959
2023-07-31,7.47816
2023-08-01,8.35152
2023-08-02,8.82459
2023-08-03,8.82459
2023-08-04,6.67758
2023-08-05,4.25764
2023-08-06,4.56695
2023-08-07,7.80567
2023-08-08,7.64192
2023-08-09,7.25982
2023-08-10,7.60553
2023-08-11,7.09606
2023-08-12,4.29403
2023-08-13,4.51237
2023-08-14,7.25982
2023-08-15,6.09534
2023-08-16,9.42503
2023-08-17,8.51528
2023-08-18,7.93304
2023-08-19,4.80349
2023-08-20,4.33042
2023-08-21,6.84133
2023-08-22,6.67758
2023-08-23,6.87772
2023-08-24,6.38646
2023-08-25,5.56768
2023-08-26,3.60262
2023-08-27,4.13027
2023-08-28,6.45924
2023-08-29,7.20524
2023-08-30,6.6048
2023-08-31,6.35007
2023-09-01,5.5131
2023-09-02,3.38427
2023-09-03,4.385
2023-09-04,5.54949
2023-09-05,6.02256
2023-09-06,6.40465
2023-09-07,6.55021
2023-09-08,5.5131
2023-09-09,3.80276
2023-09-10,4.31222
2023-09-11,5.8588
2023-09-12,6.25909
2023-09-13,6.2227
2023-09-14,5.29475
2023-09-15,5.42212
2023-09-16,3.58442
2023-09-17,3.58442
2023-09-18,5.00363
2023-09-19,4.78529
2023-09-20,5.24017
2023-09-21,5.89519
2023-09-22,4.49417
2023-09-23,2.89301
2023-09-24,2.87481
2023-09-25,4.85807
2023-09-26,5.36754
2023-09-27,3.32969
2023-09-28,2.31077
2023-09-29,2.23799
2023-09-30,2.38355
2023-10-01,2.29257
2023-10-02,2.49272
2023-10-03,3.58442
2023-10-04,6.56841
2023-10-05,4.85807
2023-10-06,4.45778
2023-10-07,2.63828
2023-10-08,1.96506
2023-10-09,3.07496
2023-10-10,5.25836
2023-10-11,4.34861
2023-10-12,4.00291
2023-10-13,4.07569
2023-10-14,2.72925
2023-10-15,2.98398
2023-10-16,4.22125
2023-10-17,4.33042
2023-10-18,4.53056
2023-10-19,5.64046
2023-10-20,5.24017
2023-10-21,3.02037
2023-10-22,2.82023
2023-10-23,4.67612
2023-10-24,4.96724
2023-10-25,4.73071
2023-10-26,8.18777
2023-10-27,4.33042
2023-10-28,2.23799
2023-10-29,2.89301
2023-10-30,4.34861
2023-10-31,6.18631
2023-11-01,4.27583
2023-11-02,5.16739
2023-11-03,4.62154
2023-11-04,2.98398
2023-11-05,3.40247
2023-11-06,9.04294
2023-11-07,7.89665
2023-11-08,5.31295
2023-11-09,4.63973
2023-11-10,4.62154
2023-11-11,2.09243
2023-11-12,2.65647
2023-11-13,4.58515
2023-11-14,4.80349
2023-11-15,5.94978
2023-11-16,5.71324
2023-11-17,4.27583
2023-11-18,2.49272
2023-11-19,3.54803
2023-11-20,5.07641
2023-11-21,5.67685
2023-11-22,4.4032
2023-11-23,4.85807
2023-11-24,3.89374
2023-11-25,2.41994
2023-11-26,3.11135
2023-11-27,4.67612
2023-11-28,5.00363
2023-11-29,5.67685
2023-11-30,5.29475
2023-12-01,4.27583
2023-12-02,3.32969
2023-12-03,3.58442
2023-12-04,5.27656
2023-12-05,5.56768
2023-12-06,5.31295
2023-12-07,4.7671
2023-12-08,4.83988
2023-12-09,4.33042
2023-12-10,4.0393
2023-12-11,5.89519
2023-12-12,6.09534
2023-12-13,6.20451
2023-12-14,6.56841
2023-12-15,5.76783
2023-12-16,4.0393
2023-12-17,3.82096
2023-12-18,5.53129
2023-12-19,6.42285
2023-12-20,6.42285
2023-12-21,7.15065
2023-12-22,5.09461
2023-12-23,3.89374
2023-12-24,3.31149
2023-12-25,4.14847
2023-12-26,5.98617
2023-12-27,6.62299
2023-12-28,6.44104
2023-12-29,6.73216
2023-12-30,3.98471
2023-12-31,3.6572
2024-01-01,4.4032
2024-01-02,9.84352
2024-01-03,9.04294
2024-01-04,7.62372
2024-01-05,6.47743
2024-01-06,4.11208
2024-01-07,4.63973
2024-01-08,6.36826
2024-01-09,7.6965
2024-01-10,7.55094
2024-01-11,7.42358
2024-01-12,7.60553
2024-01-13,4.23944
2024-01-14,4.67612
2024-01-15,6.14992
2024-01-16,6.14992
2024-01-17,12.26346
2024-01-18,6.51382
2024-01-19,6.09534
2024-01-20,4.42139
2024-01-21,4.60334
2024-01-22,6.51382
2024-01-23,6.93231
2024-01-24,6.91411
2024-01-25,8.26055
2024-01-26,5.64046
2024-01-27,4.20305
2024-01-28,4.20305
2024-01-29,6.69577
2024-01-30,6.00436
2024-01-31,6.33187
2024-02-01,5.96797
2024-02-02,7.3326
2024-02-03,4.4032
2024-02-04,4.33042
2024-02-05,5.69505
2024-02-06,5.65866
2024-02-07,5.67685
2024-02-08,4.73071
2024-02-09,3.87554
2024-02-10,3.85735
2024-02-11,4.62154
2024-02-12,4.80349
2024-02-13,7.47816
2024-02-14,7.51455
2024-02-15,7.3508
2024-02-16,6.36826
2024-02-17,4.60334
2024-02-18,4.65793
2024-02-19,6.78675
2024-02-20,7.47816
2024-02-21,8.33333
2024-02-22,7.53275
2024-02-23,7.29621
2024-02-24,5.131
2024-02-25,5.877
2024-02-26,7.22343
2024-02-27,7.36899
2024-02-28,7.89665
2024-02-29,6.69577
2024-03-01,4.53056
2024-03-02,5.07641
2024-03-03,4.82168
2024-03-04,7.42358
2024-03-05,8.69723
2024-03-06,7.7147
2024-03-07,7.27802
2024-03-08,7.3508
2024-03-09,5.20378
2024-03-10,5.1128
2024-03-11,7.82387
2024-03-12,9.24308
2024-03-13,7.80567
2024-03-14,8.27874
2024-03-15,6.53202
2024-03-16,4.0211
2024-03-17,4.31222
2024-03-18,6.36826
2024-03-19,7.38719
2024-03-20,6.42285
