date,실손보험추천
2023-05-29,6.30797
2023-05-30,12.43042
2023-05-31,10.57513
2023-06-01,12.98701
2023-06-02,12.43042
2023-06-03,6.30797
2023-06-04,7.42115
2023-06-05,10.57513
2023-06-06,4.45269
2023-06-07,11.50278
2023-06-08,11.68831
2023-06-09,9.83302
2023-06-10,6.4935
2023-06-11,3.33951
2023-06-12,12.80148
2023-06-13,15.76994
2023-06-14,11.87384
2023-06-15,10.01855
2023-06-16,12.61595
2023-06-17,6.12244
2023-06-18,5.00927
2023-06-19,11.68831
2023-06-20,12.24489
2023-06-21,13.72912
2023-06-22,10.57513
2023-06-23,10.20408
2023-06-24,6.67903
2023-06-25,3.8961
2023-06-26,12.80148
2023-06-27,14.65677
2023-06-28,10.20408
2023-06-29,11.50278
2023-06-30,8.90538
2023-07-01,3.8961
2023-07-02,5.1948
2023-07-03,10.01855
2023-07-04,12.05936
2023-07-05,12.05936
2023-07-06,11.50278
2023-07-07,7.23562
2023-07-08,3.8961
2023-07-09,4.63821
2023-07-10,10.38961
2023-07-11,8.90538
2023-07-12,9.0909
2023-07-13,10.20408
2023-07-14,9.0909
2023-07-15,7.05009
2023-07-16,4.63821
2023-07-17,11.31725
2023-07-18,10.94619
2023-07-19,11.13172
2023-07-20,10.57513
2023-07-21,10.01855
2023-07-22,4.63821
2023-07-23,4.63821
2023-07-24,9.27643
2023-07-25,9.64749
2023-07-26,10.20408
2023-07-27,12.24489
2023-07-28,11.31725
2023-07-29,6.30797
2023-07-30,4.82374
2023-07-31,8.71985
2023-08-01,10.01855
2023-08-02,12.43042
2023-08-03,9.64749
2023-08-04,12.61595
2023-08-05,5.38033
2023-08-06,5.93692
2023-08-07,12.80148
2023-08-08,14.47124
2023-08-09,8.16326
2023-08-10,14.10018
2023-08-11,11.31725
2023-08-12,5.56586
2023-08-13,3.8961
2023-08-14,11.87384
2023-08-15,10.94619
2023-08-16,9.0909
2023-08-17,13.91465
2023-08-18,12.80148
2023-08-19,6.67903
2023-08-20,7.05009
2023-08-21,11.68831
2023-08-22,14.8423
2023-08-23,14.65677
2023-08-24,12.05936
2023-08-25,13.72912
2023-08-26,10.38961
2023-08-27,9.46196
2023-08-28,15.76994
2023-08-29,16.51205
2023-08-30,12.80148
2023-08-31,10.76066
2023-09-01,8.34879
2023-09-02,6.86456
2023-09-03,6.4935
2023-09-04,12.43042
2023-09-05,16.141
2023-09-06,14.8423
2023-09-07,15.02782
2023-09-08,10.76066
2023-09-09,4.08163
2023-09-10,2.78293
2023-09-11,9.83302
2023-09-12,12.61595
2023-09-13,11.50278
2023-09-14,12.24489
2023-09-15,11.50278
2023-09-16,6.86456
2023-09-17,7.60667
2023-09-18,9.0909
2023-09-19,15.39888
2023-09-20,15.02782
2023-09-21,14.65677
2023-09-22,13.91465
2023-09-23,4.26716
2023-09-24,8.34879
2023-09-25,13.17254
2023-09-26,12.80148
2023-09-27,8.16326
2023-09-28,4.45269
2023-09-29,4.45269
2023-09-30,7.05009
2023-10-01,6.30797
2023-10-02,8.16326
2023-10-03,7.42115
2023-10-04,12.98701
2023-10-05,16.141
2023-10-06,18.18181
2023-10-07,10.38961
2023-10-08,6.30797
2023-10-09,5.38033
2023-10-10,15.39888
2023-10-11,18.92393
2023-10-12,14.28571
2023-10-13,18.36734
2023-10-14,8.53432
2023-10-15,8.90538
2023-10-16,15.95547
2023-10-17,15.21335
2023-10-18,15.76994
2023-10-19,13.54359
2023-10-20,12.43042
2023-10-21,8.34879
2023-10-22,7.60667
2023-10-23,16.69758
2023-10-24,15.58441
2023-10-25,16.141
2023-10-26,14.65677
2023-10-27,12.98701
2023-10-28,7.7922
2023-10-29,6.67903
2023-10-30,15.02782
2023-10-31,14.8423
2023-11-01,15.39888
2023-11-02,16.88311
2023-11-03,9.46196
2023-11-04,9.0909
2023-11-05,7.23562
2023-11-06,11.87384
2023-11-07,12.43042
2023-11-08,15.02782
2023-11-09,12.61595
2023-11-10,14.65677
2023-11-11,4.82374
2023-11-12,3.8961
2023-11-13,13.72912
2023-11-14,16.141
2023-11-15,18.7384
2023-11-16,12.98701
2023-11-17,7.05009
2023-11-18,5.75139
2023-11-19,7.7922
2023-11-20,13.72912
2023-11-21,7.97773
2023-11-22,12.24489
2023-11-23,12.05936
2023-11-24,11.50278
2023-11-25,5.75139
2023-11-26,5.75139
2023-11-27,17.99628
2023-11-28,16.51205
2023-11-29,14.28571
2023-11-30,11.87384
2023-12-01,12.24489
2023-12-02,8.53432
2023-12-03,7.97773
2023-12-04,15.58441
2023-12-05,15.95547
2023-12-06,13.72912
2023-12-07,17.99628
2023-12-08,18.92393
2023-12-09,7.42115
2023-12-10,14.10018
2023-12-11,19.66604
2023-12-12,15.21335
2023-12-13,19.29499
2023-12-14,20.0371
2023-12-15,15.95547
2023-12-16,10.94619
2023-12-17,14.10018
2023-12-18,25.97402
2023-12-19,29.87012
2023-12-20,18.55287
2023-12-21,22.07792
2023-12-22,14.10018
2023-12-23,9.46196
2023-12-24,9.27643
2023-12-25,7.42115
2023-12-26,17.99628
2023-12-27,14.10018
2023-12-28,21.89239
2023-12-29,15.95547
2023-12-30,8.71985
2023-12-31,10.57513
2024-01-01,12.05936
2024-01-02,22.07792
2024-01-03,17.81076
2024-01-04,15.58441
2024-01-05,12.98701
2024-01-06,13.54359
2024-01-07,12.05936
2024-01-08,20.77922
2024-01-09,20.22263
2024-01-10,12.24489
2024-01-11,15.39888
2024-01-12,12.61595
2024-01-13,7.05009
2024-01-14,7.97773
2024-01-15,19.10946
2024-01-16,15.21335
2024-01-17,16.88311
2024-01-18,14.8423
2024-01-19,31.53988
2024-01-20,6.86456
2024-01-21,13.91465
2024-01-22,33.5807
2024-01-23,36.1781
2024-01-24,34.13729
2024-01-25,27.82931
2024-01-26,29.31354
2024-01-27,8.90538
2024-01-28,8.90538
2024-01-29,34.50834
2024-01-30,28.94248
2024-01-31,35.06493
2024-02-01,40.44526
2024-02-02,34.50834
2024-02-03,5.56586
2024-02-04,9.0909
2024-02-05,27.45825
2024-02-06,12.43042
2024-02-07,10.01855
2024-02-08,11.13172
2024-02-09,4.82374
2024-02-10,5.00927
2024-02-11,6.4935
2024-02-12,8.90538
2024-02-13,20.59369
2024-02-14,16.88311
2024-02-15,16.141
2024-02-16,11.87384
2024-02-17,6.67903
2024-02-18,8.16326
2024-02-19,12.05936
2024-02-20,10.76066
2024-02-21,16.69758
2024-02-22,11.13172
2024-02-23,12.43042
2024-02-24,7.42115
2024-02-25,6.30797
2024-02-26,11.31725
2024-02-27,15.58441
2024-02-28,11.68831
2024-02-29,12.05936
2024-03-01,8.90538
2024-03-02,5.75139
2024-03-03,5.75139
2024-03-04,13.35807
2024-03-05,13.54359
2024-03-06,8.90538
2024-03-07,16.141
2024-03-08,13.91465
2024-03-09,5.75139
2024-03-10,6.12244
2024-03-11,13.54359
2024-03-12,16.32653
2024-03-13,10.94619
2024-03-14,10.38961
2024-03-15,9.0909
2024-03-16,6.86456
2024-03-17,7.05009
2024-03-18,16.141
2024-03-19,15.02782
2024-03-20,15.21335
