date,보험실비
2023-07-10,12.97709
2023-07-11,13.74045
2023-07-12,16.79389
2023-07-13,12.97709
2023-07-14,6.87022
2023-07-15,4.58015
2023-07-16,3.81679
2023-07-17,9.1603
2023-07-18,16.79389
2023-07-19,10.68702
2023-07-20,18.32061
2023-07-21,14.50381
2023-07-22,6.87022
2023-07-23,5.34351
2023-07-24,16.79389
2023-07-25,14.50381
2023-07-26,12.97709
2023-07-27,12.97709
2023-07-28,13.74045
2023-07-29,9.1603
2023-07-30,5.34351
2023-07-31,25.19083
2023-08-01,10.68702
2023-08-02,7.63358
2023-08-03,16.03053
2023-08-04,15.26717
2023-08-05,6.10687
2023-08-06,8.39694
2023-08-07,12.97709
2023-08-08,15.26717
2023-08-09,19.08396
2023-08-10,9.1603
2023-08-11,9.92366
2023-08-12,7.63358
2023-08-14,16.03053
2023-08-16,19.84732
2023-08-17,12.21374
2023-08-18,16.03053
2023-08-19,5.34351
2023-08-20,4.58015
2023-08-21,16.03053
2023-08-22,9.1603
2023-08-23,14.50381
2023-08-24,6.87022
2023-08-25,22.90076
2023-08-26,7.63358
2023-08-27,9.1603
2023-08-28,13.74045
2023-08-29,14.50381
2023-08-30,22.1374
2023-08-31,18.32061
2023-09-01,10.68702
2023-09-02,9.92366
2023-09-03,5.34351
2023-09-04,13.74045
2023-09-05,22.90076
2023-09-06,9.92366
2023-09-07,13.74045
2023-09-08,15.26717
2023-09-09,6.10687
2023-09-10,4.58015
2023-09-11,16.79389
2023-09-12,12.21374
2023-09-13,12.97709
2023-09-14,12.97709
2023-09-15,9.1603
2023-09-16,8.39694
2023-09-17,3.81679
2023-09-18,15.26717
2023-09-19,13.74045
2023-09-20,19.08396
2023-09-21,7.63358
2023-09-22,12.21374
2023-09-23,9.92366
2023-09-25,20.61068
2023-09-26,12.21374
2023-09-27,13.74045
2023-09-28,3.81679
2023-09-29,5.34351
2023-09-30,7.63358
2023-10-02,12.21374
2023-10-04,13.74045
2023-10-05,15.26717
2023-10-06,9.92366
2023-10-07,8.39694
2023-10-08,6.10687
2023-10-09,7.63358
2023-10-10,10.68702
2023-10-11,18.32061
2023-10-12,17.55725
2023-10-13,16.03053
2023-10-14,8.39694
2023-10-15,7.63358
2023-10-16,19.08396
2023-10-17,16.03053
2023-10-18,20.61068
2023-10-19,18.32061
2023-10-20,11.45038
2023-10-21,6.87022
2023-10-22,5.34351
2023-10-23,16.03053
2023-10-24,19.08396
2023-10-25,14.50381
2023-10-26,12.97709
2023-10-27,13.74045
2023-10-28,8.39694
2023-10-29,6.87022
2023-10-30,17.55725
2023-10-31,18.32061
2023-11-01,10.68702
2023-11-02,13.74045
2023-11-03,16.79389
2023-11-04,7.63358
2023-11-06,9.1603
2023-11-07,14.50381
2023-11-08,12.97709
2023-11-09,12.97709
2023-11-10,19.84732
2023-11-11,9.1603
2023-11-13,9.92366
2023-11-14,21.37404
2023-11-15,14.50381
2023-11-16,7.63358
2023-11-17,13.74045
2023-11-18,8.39694
2023-11-19,6.10687
2023-11-20,17.55725
2023-11-21,21.37404
2023-11-22,14.50381
2023-11-23,14.50381
2023-11-24,7.63358
2023-11-25,13.74045
2023-11-26,4.58015
2023-11-27,11.45038
2023-11-28,11.45038
2023-11-29,18.32061
2023-11-30,19.08396
2023-12-01,11.45038
2023-12-02,3.81679
2023-12-03,6.10687
2023-12-04,25.95419
2023-12-05,12.21374
2023-12-06,22.90076
2023-12-07,21.37404
2023-12-08,19.08396
2023-12-09,10.68702
2023-12-10,9.1603
2023-12-11,19.84732
2023-12-12,25.95419
2023-12-13,14.50381
2023-12-14,21.37404
2023-12-15,13.74045
2023-12-16,16.03053
2023-12-17,6.10687
2023-12-18,12.21374
2023-12-19,22.1374
2023-12-20,19.08396
2023-12-21,17.55725
2023-12-22,19.84732
2023-12-23,9.1603
2023-12-24,6.10687
2023-12-25,8.39694
2023-12-26,25.19083
2023-12-27,25.19083
2023-12-28,16.03053
2023-12-29,12.97709
2023-12-30,9.1603
2024-01-01,12.21374
2024-01-02,20.61068
2024-01-03,19.08396
2024-01-04,22.90076
2024-01-05,12.21374
2024-01-06,7.63358
2024-01-07,11.45038
2024-01-08,16.03053
2024-01-09,18.32061
2024-01-10,22.90076
2024-01-11,11.45038
2024-01-12,13.74045
2024-01-13,9.92366
2024-01-15,26.71755
2024-01-16,18.32061
2024-01-17,19.08396
2024-01-18,19.08396
2024-01-19,21.37404
2024-01-20,9.92366
2024-01-21,6.87022
2024-01-22,19.84732
2024-01-23,22.1374
2024-01-24,19.84732
2024-01-25,12.21374
2024-01-26,15.26717
2024-01-27,9.92366
2024-01-28,4.58015
2024-01-29,24.42748
2024-01-30,23.66412
2024-01-31,18.32061
2024-02-01,15.26717
2024-02-02,14.50381
2024-02-03,8.39694
2024-02-04,4.58015
2024-02-05,25.19083
2024-02-06,22.90076
2024-02-07,9.92366
2024-02-08,9.92366
2024-02-09,4.58015
2024-02-10,4.58015
2024-02-11,7.63358
2024-02-12,5.34351
2024-02-13,35.1145
2024-02-14,12.97709
2024-02-15,17.55725
2024-02-16,16.79389
2024-02-17,6.10687
2024-02-18,4.58015
2024-02-19,23.66412
2024-02-20,26.71755
2024-02-21,10.68702
2024-02-22,14.50381
2024-02-23,9.92366
2024-02-24,7.63358
2024-02-25,4.58015
2024-02-26,19.08396
2024-02-27,16.79389
2024-02-28,19.08396
2024-02-29,16.03053
2024-03-01,7.63358
2024-03-02,7.63358
2024-03-03,6.10687
2024-03-04,10.68702
2024-03-05,19.84732
2024-03-06,14.50381
2024-03-07,9.1603
2024-03-08,16.03053
2024-03-09,6.87022
2024-03-10,3.81679
2024-03-11,20.61068
2024-03-12,21.37404
2024-03-13,17.55725
2024-03-14,13.74045
2024-03-15,10.68702
2024-03-16,8.39694
2024-03-17,8.39694
2024-03-18,13.74045
2024-03-19,10.68702
2024-03-20,19.08396
